,time,loc,op,stop
0,60736,0.0,0.0,-1
1,60737,0.0,0.21666666666666667,54009
2,60738,0.0,0.21666666666666667,54009
3,60739,0.0,0.21666666666666667,54009
4,60740,0.0,0.21666666666666667,54009
5,60741,0.0,0.21666666666666667,54009
6,60742,0.0,0.21666666666666667,54009
7,60743,0.0,0.21666666666666667,54009
8,60744,0.0,0.21666666666666667,54009
9,60745,0.0,0.21666666666666667,54009
10,60746,0.0,0.21666666666666667,54009
11,60747,0.0,0.21666666666666667,54009
12,60748,0.0,0.21666666666666667,54009
13,60749,0.0,0.21666666666666667,54009
14,60750,0.0,0.21666666666666667,54009
15,60751,0.0,0.21666666666666667,54009
16,60752,0.0,0.21666666666666667,54009
17,60753,0.0,0.21666666666666667,54009
18,60754,0.0,0.21666666666666667,54009
19,60755,0.0,0.21666666666666667,54009
20,60756,0.0,0.21666666666666667,54009
21,60757,0.0,0.21666666666666667,54009
22,60758,0.0,0.21666666666666667,54009
23,60759,0.0,0.21666666666666667,54009
24,60760,0.0,0.21666666666666667,54009
25,60761,0.0,0.21666666666666667,54009
26,60762,0.0,0.21666666666666667,54009
27,60763,0.0,0.21666666666666667,54009
28,60764,0.0,0.21666666666666667,54009
29,60765,0.0,0.21666666666666667,54009
30,60766,0.0,0.21666666666666667,54009
31,60767,0.0,0.21666666666666667,54009
32,60768,0.0,0.21666666666666667,54009
33,60769,0.0,0.21666666666666667,54009
34,60770,0.0,0.21666666666666667,54009
35,60771,0.0,0.21666666666666667,54009
36,60772,0.0,0.21666666666666667,54009
37,60773,0.0,0.21666666666666667,54009
38,60774,0.0,0.21666666666666667,54009
39,60775,0.0,0.21666666666666667,54009
40,60776,0.0,0.21666666666666667,54009
41,60777,0.0,0.21666666666666667,54009
42,60778,0.0,0.21666666666666667,54009
43,60779,0.0,0.21666666666666667,54009
44,60780,0.0,0.21666666666666667,54009
45,60781,0.0,0.21666666666666667,54009
46,60782,0.0,0.21666666666666667,54009
47,60783,0.0,0.21666666666666667,54009
48,60784,0.0,0.21666666666666667,54009
49,60785,0.0,0.21666666666666667,54009
50,60786,0.0,0.21666666666666667,54009
51,60787,0.0,0.21666666666666667,54009
52,60788,0.0,0.21666666666666667,54009
53,60789,0.0,0.21666666666666667,54009
54,60790,0.0,0.21666666666666667,54009
55,60791,0.0,0.21666666666666667,54009
56,60792,0.0,0.21666666666666667,54009
57,60793,0.0,0.21666666666666667,54009
58,60794,0.0,0.21666666666666667,54009
59,60795,0.0,0.21666666666666667,54009
60,60796,0.0,0.21666666666666667,54009
61,60797,0.0,0.21666666666666667,54009
62,60798,0.0,0.21666666666666667,54009
63,60799,0.0,0.21666666666666667,54009
64,60800,0.0,0.21666666666666667,54009
65,60801,0.0,0.21666666666666667,54009
66,60802,0.0,0.21666666666666667,54009
67,60803,0.0,0.21666666666666667,54009
68,60804,0.0,0.21666666666666667,54009
69,60805,0.0,0.21666666666666667,54009
70,60806,0.0,0.21666666666666667,54009
71,60807,0.0,0.21666666666666667,54009
72,60808,0.0,0.21666666666666667,54009
73,60809,0.0,0.21666666666666667,54009
74,60810,0.0,0.21666666666666667,54009
75,60811,0.0,0.21666666666666667,54009
76,60812,0.0,0.21666666666666667,54009
77,60813,0.0,0.21666666666666667,54009
78,60814,0.0,0.21666666666666667,54009
79,60815,0.0,0.21666666666666667,54009
80,60816,0.006555555555555556,0.21666666666666667,-1
81,60817,0.013111111111111112,0.21666666666666667,-1
82,60818,0.019666666666666666,0.21666666666666667,-1
83,60819,0.026222222222222223,0.21666666666666667,-1
84,60820,0.03277777777777778,0.21666666666666667,-1
85,60821,0.03933333333333334,0.21666666666666667,-1
86,60822,0.045888888888888896,0.21666666666666667,-1
87,60823,0.05244444444444445,0.21666666666666667,-1
88,60824,0.05900000000000001,0.21666666666666667,-1
89,60825,0.06555555555555556,0.21666666666666667,-1
90,60826,0.07211111111111111,0.21666666666666667,-1
91,60827,0.07866666666666666,0.21666666666666667,-1
92,60828,0.08522222222222221,0.21666666666666667,-1
93,60829,0.09177777777777776,0.21666666666666667,-1
94,60830,0.09833333333333331,0.21666666666666667,-1
95,60831,0.10488888888888886,0.21666666666666667,-1
96,60832,0.11144444444444442,0.21666666666666667,-1
97,60833,0.11799999999999997,0.21666666666666667,-1
98,60834,0.12455555555555552,0.21666666666666667,-1
99,60835,0.13111111111111107,0.21666666666666667,-1
100,60836,0.13766666666666663,0.21666666666666667,-1
101,60837,0.1442222222222222,0.21666666666666667,-1
102,60838,0.15077777777777776,0.21666666666666667,-1
103,60839,0.15733333333333333,0.21666666666666667,-1
104,60840,0.1638888888888889,0.21666666666666667,-1
105,60841,0.17044444444444445,0.21666666666666667,-1
106,60842,0.17700000000000002,0.21666666666666667,-1
107,60843,0.18355555555555558,0.21666666666666667,-1
108,60844,0.19011111111111115,0.21666666666666667,-1
109,60845,0.1966666666666667,0.21666666666666667,-1
110,60846,0.20322222222222228,0.21666666666666667,-1
111,60847,0.20977777777777784,0.21666666666666667,-1
112,60848,0.2163333333333334,0.21666666666666667,-1
113,60849,0.22288888888888897,0.21666666666666667,-1
114,60850,0.22944444444444453,0.21666666666666667,-1
115,60851,0.2360000000000001,0.21666666666666667,-1
116,60852,0.24255555555555566,0.21666666666666667,-1
117,60853,0.24911111111111123,0.21666666666666667,-1
118,60854,0.25566666666666676,0.21666666666666667,-1
119,60855,0.2622222222222223,0.21666666666666667,-1
