,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,54009,24149,25228,25992,26956,27902,28742,29711,30331,31023,31293,32381,32629,33343,34068,35051,35962,36902,37834,37855,38913,39282,39719,40691,41762,42673,43656,44685,45345,45811,47110,47996,48801,50008,50968,52458,53083,53207,53897,55565,56486,57263,58203,59045,59911,60736,61764,62791,63746,64779,65609,66831,67809,69053,70444,71102,72227,73008,73841,74873
1,54339,24273,25380,26142,27080,28049,28880,29891,30429,31145,31382,32511,32778,33485,34209,35174,36140,37064,37994,38000,39048,39417,39860,40827,41929,42819,43905,44894,45501,45952,47275,48132,48917,50196,51172,52716,53264,53371,54048,55782,56675,57449,58423,59211,60145,60928,61943,62991,63971,64989,65779,67042,67955,69248,70612,71243,72437,73163,73982,75029
2,54329,24383,25499,26269,27172,28165,28996,30037,30514,31234,31449,32606,32914,33584,34317,35263,36288,37195,38096,38110,39144,39514,39998,40927,42036,42915,44032,44999,45585,46052,47374,48223,48997,50307,51284,52827,53392,53489,54152,55897,56776,57547,58533,59291,60285,61005,62025,63092,64102,65105,65874,67146,68035,69360,70720,71324,72579,73250,74098,75098
3,54319,24459,25584,26374,27234,28253,29085,30148,30565,31339,31497,32683,33001,33666,34412,35327,36388,37285,38185,38214,39201,39600,40081,41002,42138,42991,44136,45109,45662,46134,47491,48311,49076,50413,51369,52916,53474,53576,54234,55966,56847,57623,58624,59352,60402,61075,62085,63181,64201,65200,65966,67231,68091,69466,70809,71390,72685,73325,74177,75162
4,54101,24602,25753,26562,27376,28411,29256,30350,30673,31472,31616,32825,33206,33818,34568,35446,36614,37480,38365,38390,39346,39765,40237,41155,42327,43126,44372,45281,45802,46312,47624,48449,49198,50586,51517,53062,53638,53748,54368,56104,56966,57772,58785,59453,60601,61190,62218,63343,64391,65343,66103,67371,68192,69639,70955,71515,72916,73465,74329,75277
5,66091,24798,25979,26815,27569,28626,29473,30617,30827,31658,31759,32986,33464,34024,34782,35595,36880,37723,38595,38666,39490,39995,40450,41331,42572,43301,44623,45479,45985,46544,47822,48615,49355,50813,51734,53263,53873,54006,54566,56277,57142,57987,58977,59610,60886,61340,62376,63560,64667,65565,66289,67575,68331,69875,71162,71690,73191,73655,74535,75424
6,66031,24908,26127,26964,27667,28764,29597,30774,30910,31756,31865,33087,33608,34139,34903,35682,37029,37865,38725,38818,39583,40116,40583,41434,42694,43397,44775,45590,46088,46665,47926,48710,49445,50934,51859,53388,54008,54170,54677,56377,57245,58105,59108,59717,61037,61421,62456,63695,64839,65710,66402,67697,68439,70008,71295,71805,73353,73765,74650,75522
7,66041,25015,26274,27106,27767,28891,29742,30944,31007,31862,31959,33183,33763,34260,35027,35769,37187,38010,38859,38966,39677,40240,40713,41535,42822,43520,44925,45713,46207,46800,48020,48801,49535,51059,51988,53509,54142,54317,54812,56481,57354,58229,59230,59813,61190,61508,62558,63835,64994,65831,66510,67816,68519,70175,71413,71915,73523,73881,74781,75603
8,66051,25085,26386,27202,27836,29002,29817,31048,31080,31931,32013,33252,33853,34329,35107,35824,37284,38097,38962,39056,39727,40325,40787,41600,42910,43585,45024,45802,46291,46891,48101,48883,49617,51147,52067,53598,54228,54457,54891,56562,57436,58305,59311,59871,61295,61557,62615,63917,65101,65913,66581,67895,68581,70278,71493,71988,73627,73953,74878,75656
9,66379,25192,26526,27346,27915,29133,29933,31197,31228,32044,32077,33343,33989,34435,35232,35905,37446,38231,39078,39178,39820,40440,40891,41715,43026,43684,45192,45931,46391,46997,48203,48977,49711,51274,52179,53733,54372,54603,54981,56707,57538,58409,59418,59941,61450,61632,62697,64033,65235,66016,66675,67998,68667,70405,71604,72075,73778,74050,74994,75725
