,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,1831,2.794345678269178,2.173386165979265,-1.6153862022023262,-1.5911406952304556,-0.024245506971870605,5.948479810760288,0.12117136171681735,680.1056815329262,1362.6643795498285,979.0725462304409,17.109591229200706,874.551724137931,874.8793103448276,874.0689655172414,873.7931034482758,872.5172413793103,871.0344827586207,870.0344827586207,869.1379310344828,868.3620689655172,867.4827586206897,866.9827586206897,866.2586206896551,865.5689655172414,865.0,864.6034482758621,864.0689655172414,863.8448275862069,863.2413793103449,863.4137931034483,862.7758620689655,862.1206896551724,861.6206896551724,861.2586206896551,860.6551724137931,859.8793103448276,859.2241379310345,858.8620689655172,858.051724137931,857.2068965517242,856.1034482758621,855.9310344827586,855.0,853.2241379310345,852.448275862069,851.5344827586207,850.5172413793103,849.9310344827586,849.551724137931,849.1551724137931,848.3620689655172,847.3965517241379,846.4310344827586,845.2931034482758,844.2413793103449,843.8965517241379,842.7758620689655,91471.86801426871,112192.34750297265,119273.54696789537,126881.30202140311,143743.83590963137,159358.13674197384,174877.27467300833,189315.32580261593,207488.36890606422,238475.2152199762,255835.18935790725,296794.1917360285,312184.27972651605,335844.0,347682.2737812128,356834.9952437574,361448.3724732461,371702.631391201,378047.0701545779,397436.5532104637,410876.20957193815,419308.338882283,432451.95035671815,448631.950059453,459182.4509512486,473423.0014863258,473822.0844233056,501533.8766349583,520509.2330558859,549260.4030915577,576163.5814506538,596606.0689655172,640928.2773483947,656335.9024970272,644580.1453626637,707161.1807372175,723346.0986920333,723189.6611177172,732651.5104042809,734412.851664685,766012.5841260405,755769.9348989299,776122.6209869203,815408.0451843045,825768.5065398335,830871.6221759808
0,1055,3.892356751979083,1.8166499103622875,-1.415996495268074,-1.391335350150671,-0.024661145117402763,6.1185626822112615,0.12261100846576364,621.5420542635659,1378.7187984496124,897.7240310077519,14.876850438392266,874.551724137931,876.3965517241379,876.4310344827586,876.2931034482758,876.0862068965517,876.6034482758621,876.7241379310345,877.051724137931,877.0,877.0689655172414,877.2241379310345,877.1896551724138,877.5862068965517,877.6896551724138,878.051724137931,878.1551724137931,878.6551724137931,878.6896551724138,878.7241379310345,878.6724137931035,878.8965517241379,879.051724137931,879.2931034482758,879.4827586206897,879.6206896551724,879.7413793103449,879.8448275862069,880.3965517241379,880.9310344827586,881.2413793103449,881.3620689655172,881.5862068965517,881.3965517241379,881.6724137931035,881.8965517241379,882.0689655172414,882.2413793103449,882.3103448275862,882.3793103448276,882.6034482758621,882.9310344827586,883.551724137931,882.9827586206897,882.6724137931035,882.8448275862069,883.0689655172414,91471.86801426871,106088.48067776456,106937.59007134364,110946.44857312723,118254.25118906065,124356.79102259217,130756.06183115338,138848.22146254458,147420.06896551725,162943.51248513677,172835.55321046372,196837.32609988106,207121.89774078477,225952.69678953628,238554.18697978597,254013.7862663496,258281.70868014268,271566.14506539836,282386.16527942923,305649.08234244946,326590.92033293704,340924.70422116533,354555.7244351963,372596.3531510107,388241.9250891795,403049.3986325803,418169.88971462543,448694.9634363852,472281.8917954815,496194.5624256837,520995.40338882286,546387.0011890606,587205.3772294886,606179.1168252081,620173.8513674198,664354.5814506538,683283.7003567183,684424.6623067778,699669.614744352,709746.1013674197,744372.0642092747,758500.8680142687,801506.2238406659,840137.1168252082,858530.3724732461,886089.2021403091
0,1831,4.641454207486119,1.9880976139128894,-1.4643366807793705,-1.4377833436286904,-0.026553337150679913,6.579177781384038,0.13175730228921867,641.6297763939995,1352.3157373337108,863.3685253325785,11.64584487430727,874.551724137931,875.1034482758621,874.8793103448276,874.7241379310345,874.5689655172414,874.6206896551724,874.4310344827586,874.8103448275862,874.8965517241379,874.5689655172414,874.5689655172414,874.5172413793103,874.5862068965517,874.5862068965517,874.5689655172414,874.7758620689655,874.7241379310345,874.6724137931035,874.6379310344828,874.5344827586207,874.4655172413793,874.6034482758621,874.4310344827586,874.3275862068965,874.2241379310345,874.5689655172414,874.8620689655172,874.9310344827586,875.0172413793103,874.8793103448276,875.0172413793103,875.4310344827586,875.1206896551724,875.2413793103449,875.1551724137931,875.1206896551724,874.8275862068965,874.9310344827586,875.1206896551724,875.6206896551724,876.5862068965517,878.1206896551724,878.3965517241379,878.6896551724138,879.3793103448276,880.7931034482758,91471.86801426871,99506.36860879905,103111.83026159335,104166.71700356719,111820.55558858503,121673.8561236623,129275.93489892983,140719.22265160523,148228.50653983353,163912.38317479196,174694.7280023781,190524.9048751486,201676.20808561236,222950.13912009512,231532.27972651605,248158.62217598094,253502.82045184303,265315.90992865636,272862.8516646849,287971.8350178359,309930.9729488704,327023.61860879906,341900.831450654,360004.5995838287,380206.346313912,394905.0383472057,409118.774078478,440339.96076099883,455608.7065992865,481139.2440546968,508265.6376337694,531805.9004161713,583530.1750891794,611496.9762187873,636829.4759215219,684106.6923305589,711015.9702734838,729869.4090368609,743356.1750891794,756785.1319857312,791709.4494649227,822853.5543995242,876109.0324019025,918823.2140309156,942021.0630202141,981030.5434007135
0,519,5.284853321382369,1.8964371026932507,-1.2077503673599668,-1.059134372459599,-0.14861599490036778,42.53478976237369,0.7404884291125029,641.3072818581293,1675.7329723791588,1259.8392184557438,14.174490031049237,874.551724137931,876.7586206896551,877.0,877.1206896551724,877.3965517241379,878.5,879.6724137931035,880.7241379310345,881.8965517241379,882.0172413793103,882.3275862068965,882.6206896551724,883.0689655172414,883.5689655172414,884.1551724137931,885.051724137931,885.8448275862069,886.9137931034483,887.3620689655172,888.1896551724138,888.6034482758621,889.3275862068965,890.2586206896551,890.7586206896551,891.7068965517242,892.5689655172414,893.7758620689655,894.3793103448276,895.2068965517242,895.6379310344828,896.2931034482758,897.1379310344828,898.2068965517242,899.0172413793103,900.2413793103449,900.5862068965517,901.7586206896551,902.6896551724138,903.6896551724138,904.6896551724138,905.8793103448276,906.7068965517242,906.9827586206897,908.1379310344828,908.5689655172414,909.8793103448276,91471.86801426871,103076.97621878715,99329.6551724138,95576.55439952438,98006.894470868,105709.0775862069,113212.84096313911,124570.23424494649,127006.64447086799,138864.0514268728,145189.8409631391,175068.40784780023,191280.58145065396,210692.17627824022,219553.57936979787,234693.8766349584,238974.0966111772,244536.94084423303,245823.23097502973,256179.08472057077,281228.3082639715,294622.94441141497,306224.6400118906,321008.32104637334,324300.37960760994,347820.52110582637,358905.76010701543,380626.0975029727,399158.50891795487,411661.50683709874,428252.7934007135,442136.0844233056,485834.50891795487,500840.18935790734,524804.9072532699,549436.794292509,573510.4244946493,581302.0071343639,594279.1105826397,615561.8692033293,648204.0026753865,686338.9658145065,700619.016944114,738668.9120095125,751359.1417954816,802653.7957788348
0,352,5.7786454578925825,2.2276830714324425,-1.1825106154368457,-1.0507490253649832,-0.13176159007186253,37.69600511177604,0.6573071134940962,718.2055367994599,1653.2199189736664,1311.3839297771776,14.144290509088274,874.551724137931,877.1896551724138,878.1034482758621,878.8103448275862,879.4137931034483,880.7413793103449,881.7241379310345,882.448275862069,883.5,883.551724137931,883.6034482758621,883.948275862069,885.448275862069,886.1896551724138,886.9137931034483,887.3103448275862,888.3965517241379,889.9137931034483,891.2068965517242,891.9310344827586,892.9310344827586,893.7586206896551,894.3965517241379,894.9310344827586,896.0344827586207,896.7413793103449,897.5689655172414,898.3965517241379,899.0,900.4655172413793,900.551724137931,901.3275862068965,902.1896551724138,903.5172413793103,904.1206896551724,904.2068965517242,904.9655172413793,905.9137931034483,906.8793103448276,908.0172413793103,909.3965517241379,910.3103448275862,910.1034482758621,910.8965517241379,911.1724137931035,912.2586206896551,91471.86801426871,114458.6709274673,116306.7824019025,115529.94678953628,120702.86325802618,128379.605529132,132348.7514863258,142853.90249702733,150620.4224137931,166504.1783590963,173612.44619500593,205041.04904875148,211804.6266349584,227767.60196195007,239971.97532699167,257100.11058263973,261288.54964328182,273382.8373959572,285779.57788347214,292984.3400713437,302714.305588585,316124.4244946492,312705.4117122473,326837.2366230678,321159.6884661118,328433.77794292505,342333.41765755054,355823.5496432818,366410.6206896552,384999.1108799049,395824.90249702724,403915.1857907252,444023.9123067776,462092.6290130797,487786.69233055884,512299.5778834721,539463.7229488704,546789.4925683709,556049.4509512485,580814.12039239,596724.722057075,628656.282996433,634786.8168846612,666161.5410225922,662860.7633769321,698907.7434601665
0,771,6.418162891234474,2.409100322887815,-1.6939506613048865,-1.5566238858259651,-0.13732677547892122,39.20839939801485,0.6843507422079728,757.7287135749822,1670.0284292821607,1366.437882018479,15.279950756772905,874.551724137931,876.7931034482758,877.6724137931035,878.5689655172414,879.7931034482758,882.2758620689655,884.0172413793103,885.3275862068965,886.8103448275862,887.2586206896551,888.5172413793103,889.3620689655172,890.2241379310345,891.0,892.1724137931035,893.4655172413793,894.3965517241379,895.2758620689655,896.3793103448276,897.1206896551724,898.5344827586207,899.9827586206897,900.7413793103449,902.448275862069,904.0172413793103,905.5344827586207,906.3103448275862,908.1379310344828,909.448275862069,911.1034482758621,912.2241379310345,913.7413793103449,914.8620689655172,916.0862068965517,918.0,918.1551724137931,919.6034482758621,920.3448275862069,922.2931034482758,923.6379310344828,925.1896551724138,927.3103448275862,927.5689655172414,928.3793103448276,929.5862068965517,931.6034482758621,91471.86801426871,111751.92271105826,117010.01337693221,117509.48662306779,129623.88822829965,149351.82045184303,161457.9479785969,172643.56510107013,184444.53299643286,198735.6400118906,214540.11177170038,243960.16200951245,259183.31183115343,283661.8965517241,290376.1082045184,309944.3177764566,316708.17033293704,329075.19976218784,337654.58026159334,353701.86474435194,382029.00743162906,396894.43073721754,415463.67449464917,438350.9024970275,467773.43073721766,493123.9039833532,524088.179548157,567330.3602853746,609137.5576694411,653746.5065398335,675888.6566587398,730669.053804994,777483.1189060642,804895.7339476815,852044.724137931,889475.4414387634,926296.4806777646,947241.0535077287,956121.2416765754,993042.8171819262,1027870.0502378121,1067242.35196195,1101389.107312723,1139640.614744352,1176781.6563614747,1232612.6875743163
0,340,6.898934082053174,1.9559101385289226,-1.2053671970542965,-1.0753783341776353,-0.12998886287666128,37.08387479898655,0.6476622455282623,573.0385379419945,1606.5795589988081,1118.8512117600317,13.229775603005601,874.551724137931,876.0862068965517,876.1724137931035,876.051724137931,876.0,876.6206896551724,876.9137931034483,876.948275862069,878.3620689655172,878.7758620689655,878.8793103448276,878.8620689655172,879.1379310344828,879.1551724137931,879.5172413793103,880.051724137931,880.7758620689655,881.7931034482758,881.8793103448276,882.6379310344828,883.2413793103449,883.9827586206897,884.9655172413793,885.0689655172414,885.8793103448276,886.4137931034483,887.3448275862069,887.7241379310345,888.448275862069,889.2758620689655,889.8793103448276,890.0862068965517,890.4827586206897,891.051724137931,891.7586206896551,891.8275862068965,892.3965517241379,893.3275862068965,893.6034482758621,894.5862068965517,895.051724137931,895.7413793103449,895.4137931034483,895.3965517241379,896.1379310344828,896.8620689655172,91471.86801426871,109517.32015457792,110917.83234244946,110733.39387633771,122546.8275862069,132082.92508917957,139358.1477407848,149299.3938763377,156606.92063020213,171468.62217598097,179357.51991676574,205628.87752675387,217647.01545778837,232094.7173008324,235561.6979785969,255656.53180737217,257667.2773483948,264603.2330558858,276271.65784780023,283231.05856123666,294069.83828775265,296557.3617717003,305378.61950059456,313422.305588585,314587.7268133175,322365.690844233,324068.950059453,338210.8894173603,346483.86801426875,348881.5790725327,351249.07164090377,364244.9753269917,382125.5600475624,388793.5318073722,393609.9072532699,403781.52199762187,412478.68757431634,411822.22027348395,410531.54964328185,424663.93222354347,428723.186979786,439069.2951843044,457273.13912009506,474873.2048156956,484200.774078478,500566.3947681331
0,653,7.395201430923637,2.235743734000743,-1.6642238189140448,-1.5081945322261916,-0.156029286687853,44.98962252693628,0.7844932405710282,733.1789104416014,1780.4969046636402,1468.3747420553034,14.487126668387594,874.551724137931,876.6379310344828,877.8793103448276,879.448275862069,881.6034482758621,884.551724137931,886.4655172413793,888.5344827586207,891.0344827586207,892.948275862069,894.051724137931,896.0,898.6724137931035,900.6379310344828,903.2586206896551,905.7931034482758,908.0862068965517,910.7068965517242,912.7413793103449,916.0,919.3275862068965,921.1724137931035,923.6724137931035,926.4137931034483,929.2931034482758,932.5,935.5689655172414,938.0,940.8620689655172,944.448275862069,946.948275862069,949.4827586206897,952.5,955.4137931034483,958.1034482758621,960.2931034482758,962.9137931034483,966.2068965517242,968.8965517241379,971.551724137931,974.5344827586207,977.7758620689655,979.6896551724138,982.3448275862069,984.7758620689655,987.551724137931,91471.86801426871,102208.74821640905,101231.0716409037,107096.59215219975,111418.37722948872,119904.28180737216,131791.38674197384,143345.45570749108,155205.61950059453,169833.42835909632,181790.0490487515,209647.8620689655,226198.46165279427,244465.57580261593,258391.60552913198,282992.7847800238,303341.00980975037,329696.103745541,357440.5365636148,394864.9655172414,424838.9444114149,461477.9013079668,497139.9788941736,541676.8977407847,583158.6899524375,633294.0431034482,684012.7969678954,751186.724137931,806726.8775267539,868572.9714625445,918473.3249108206,973778.8703923901,1039678.25,1099171.2770511296,1168420.6789536267,1238889.8278834722,1301133.1477407846,1374732.853745541,1457255.1272294887,1536046.0059453032,1637664.628121284,1723443.553210464,1813785.5243757428,1910217.0879904875,2008117.242865636,2141230.936979786
0,365,7.985190654623097,2.430046871818345,-1.4271768116733443,-1.3318896582052948,-0.0952871534680493,26.855348680201946,0.47535760287881923,622.1578431372549,1511.1613725490197,1057.8940196078431,14.797013249383529,874.551724137931,875.3275862068965,875.5344827586207,875.9310344827586,876.3103448275862,876.5862068965517,877.6206896551724,878.3965517241379,878.8448275862069,879.2068965517242,879.9310344827586,879.948275862069,880.3448275862069,881.2068965517242,881.3620689655172,882.1034482758621,882.948275862069,883.4827586206897,884.1896551724138,884.9310344827586,885.3965517241379,885.6551724137931,886.9655172413793,887.6379310344828,888.7758620689655,890.0,891.7241379310345,893.3448275862069,894.448275862069,896.0172413793103,897.4655172413793,898.7758620689655,901.1034482758621,903.0862068965517,904.2241379310345,906.2758620689655,907.6551724137931,909.5344827586207,910.8103448275862,912.6896551724138,914.6896551724138,916.9310344827586,918.1034482758621,919.3965517241379,920.051724137931,921.6206896551724,91471.86801426871,101401.15130796672,99331.28329369798,99138.89179548156,107792.1450653983,117622.41498216409,125059.13198573128,138077.20481569562,146470.06212841856,163075.1985731272,175339.5124851367,201990.46284185493,216110.7086801427,227845.16409036863,236524.78269916767,253421.19619500596,260435.84215219977,272637.5255648038,284409.4985136742,295792.581450654,316014.34274673014,331944.0879904875,348981.24019024963,368702.61028537457,385414.24286563613,401929.0344827586,412619.5790725327,446983.67419738404,466450.385255648,482691.2583234246,501387.3177764566,530880.070451843,549871.5065398335,559998.3891200952,579750.1049346017,615370.6480380498,633759.1569560048,640545.4557074911,635698.1881688468,640962.9036860879,658971.3864447086,690131.3055885852,710212.644470868,735968.8599881093,743133.0145659929,773759.8561236622
0,267,8.483079880133443,2.7338870835715325,-1.440024266139709,-1.3458647365094705,-0.09415952963023855,26.478307539436095,0.46956466652109174,664.0653584551637,1540.4030959268237,1141.786568681104,15.617271441809507,874.551724137931,876.1896551724138,876.7413793103449,877.4310344827586,878.0,879.6551724137931,880.5172413793103,882.0689655172414,882.7931034482758,883.3103448275862,883.7758620689655,884.2241379310345,884.7241379310345,885.8965517241379,886.6206896551724,887.4310344827586,888.7241379310345,889.5344827586207,890.5862068965517,891.3103448275862,892.3448275862069,893.6034482758621,894.7586206896551,896.4827586206897,897.7241379310345,899.2241379310345,901.1896551724138,902.8275862068965,904.5344827586207,906.1034482758621,907.5172413793103,909.6034482758621,911.3103448275862,912.5172413793103,914.5,916.1896551724138,918.1206896551724,919.6551724137931,920.7068965517242,922.4310344827586,924.4137931034483,926.6034482758621,927.3275862068965,928.5,929.7931034482758,931.7758620689655,91471.86801426871,113598.77437574315,113253.57104637336,118017.59007134363,124646.3448275862,131656.67419738407,138401.24970273484,146473.71938168848,150646.61236623066,164399.00713436387,177779.1739001189,202833.2428656361,210964.30321046372,221905.71343638524,228745.063020214,243751.07282996434,251155.13079667065,258501.4212247325,266405.0701545779,275108.90368608804,290870.0535077289,304296.85998810944,320292.9417360285,332216.18073721754,347942.57907253265,353364.44976218796,368793.1881688466,391369.2806183116,416614.1798454221,442466.92033293704,474874.18073721754,499456.79102259217,534165.2485136742,569309.8359096313,599220.1810344828,648236.5329964327,685048.5888822827,705132.6741973842,728524.3451248514,752159.2107609988,789370.1736028538,818417.9634363853,856689.7375148633,893145.25,918751.6813317478,983103.2083828775
