,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,54009,24149,25228,25992,26956,27902,28742,29711,30331,31023,31293,32381,32629,33343,34068,35051,35962,36902,37834,37855,38913,39282,39719,40691,41762,42673,43656,44685,45345,45811,47110,47996,48801,50008,50968,52458,53083,53207,53897,55565,56486,57263,58203,59045,59911,60736,61764,62791,63746,64779,65609,66831,67809,69053,70444,71102,72227,73008,73841,74873
1,54339,24269,25359,26111,27087,28039,28862,29864,30431,31143,31410,32519,32733,33510,34160,35188,36124,37039,37943,37986,39069,39385,39815,40831,41941,42876,43821,44844,45489,45963,47257,48107,48919,50162,51155,52756,53255,53349,54089,55827,56666,57413,58428,59268,60074,60906,61978,62994,63956,64975,65752,67018,68000,69270,70669,71249,72397,73197,74019,75031
2,54329,24353,25448,26218,27194,28150,28933,29992,30520,31233,31503,32627,32823,33643,34234,35299,36243,37128,38032,38084,39184,39465,39900,40941,42089,43006,43919,44919,45579,46079,47344,48191,48999,50256,51238,52886,53369,53475,54205,55962,56779,57491,58536,59396,60161,60998,62098,63088,64078,65052,65844,67108,68108,69399,70808,71351,72488,73310,74118,75108
3,54319,24425,25524,26294,27274,28232,28998,30083,30590,31320,31581,32714,32907,33733,34297,35379,36329,37204,38101,38158,39261,39517,39966,41023,42200,43125,44013,44988,45657,46172,47428,48260,49069,50323,51301,52992,53439,53554,54281,56044,56865,57550,58646,59492,60251,61080,62195,63182,64156,65126,65929,67173,68184,69508,70912,71432,72546,73426,74182,75182
4,54101,24552,25657,26447,27425,28402,29114,30238,30715,31469,31721,32857,33025,33914,34401,35532,36494,37343,38229,38308,39430,39619,40093,41182,42423,43335,44168,45124,45820,46357,47551,48398,49178,50447,51427,53206,53576,53740,54441,56183,57012,57650,58801,59688,60365,61225,62376,63324,64332,65238,66037,67312,68337,69710,71117,71572,72662,73600,74318,75289
5,66091,24723,25842,26668,27599,28610,29260,30450,30915,31655,31925,33040,33209,34162,34543,35711,36707,37520,38374,38528,39650,39767,40264,41400,42687,43602,44318,45268,45988,46583,47716,48579,49317,50624,51580,53471,53779,53975,54650,56367,57226,57795,59005,59949,60540,61402,62654,63555,64544,65396,66188,67481,68555,69982,71400,71779,72846,73843,74503,75437
6,66031,24820,25956,26785,27707,28739,29344,30598,31018,31762,32037,33143,33318,34304,34640,35814,36828,37616,38459,38665,39787,39852,40371,41523,42840,43756,44408,45346,46082,46709,47812,48700,49397,50721,51667,53626,53886,54107,54771,56471,57350,57891,59126,60089,60659,61500,62800,63668,64675,65494,66289,67582,68675,70134,71560,71891,72952,73976,74614,75528
7,66041,24922,26054,26895,27809,28864,29437,30754,31113,31870,32151,33262,33435,34443,34744,35913,36959,37718,38545,38787,39931,39962,40477,41648,42996,43918,44507,45440,46185,46841,47908,48797,49476,50815,51767,53791,53993,54259,54890,56601,57474,57969,59251,60242,60757,61617,62973,63794,64806,65592,66384,67683,68788,70283,71729,72003,73045,74118,74715,75611
8,66051,24985,26138,26980,27872,28955,29503,30849,31183,31961,32222,33341,33495,34527,34794,35984,37039,37801,38602,38864,40016,40051,40537,41721,43091,44029,44577,45511,46269,46935,47977,48869,49538,50893,51829,53906,54066,54345,54968,56695,57567,58019,59328,60331,60829,61687,63080,63875,64894,65673,66451,67759,68879,70422,71832,72071,73112,74208,74782,75664
9,66379,25069,26266,27096,27967,29069,29590,30977,31266,32070,32324,33462,33575,34665,34870,36086,37155,37893,38689,38977,40146,40169,40654,41852,43239,44186,44676,45607,46392,47063,48092,48962,49623,50993,51913,54062,54158,54465,55085,56830,57686,58097,59442,60465,60910,61776,63218,63978,65007,65749,66522,67841,68992,70575,71971,72167,73203,74328,74878,75752
