,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,54009,24149,25228,25992,26956,27902,28742,29711,30331,31023,31293,32381,32629,33343,34068,35051,35962,36902,37834,37855,38913,39282,39719,40691,41762,42673,43656,44685,45345,45811,47110,47996,48801,50008,50968,52458,53083,53207,53897,55565,56486,57263,58203,59045,59911,60736,61764,62791,63746,64779,65609,66831,67809,69053,70444,71102,72227,73008,73841,74873
1,54339,24276,25409,26153,27120,28054,28886,29873,30452,31206,31398,32519,32723,33480,34190,35219,36089,37061,38047,38076,39093,39431,39822,40850,41924,42865,43903,44938,45533,45945,47282,48169,48931,50202,51188,52796,53272,53322,54103,55870,56686,57478,58401,59231,60092,60927,61981,63001,64006,65046,65802,67036,67993,69244,70643,71273,72405,73186,74018,75076
2,54329,24398,25544,26280,27265,28172,28993,29990,30558,31348,31485,32605,32812,33592,34275,35321,36166,37165,38193,38235,39206,39559,39900,40961,42036,43004,44020,45067,45638,46022,47384,48261,49001,50310,51262,52925,53365,53412,54205,55975,56784,57614,58481,59305,60188,61013,62069,63082,64119,65176,65925,67141,68074,69351,70737,71390,72483,73292,74140,75207
3,54319,24474,25659,26373,27373,28277,29081,30082,30626,31454,31545,32703,32908,33669,34345,35422,36226,37259,38322,38381,39300,39653,39955,41056,42133,43126,44142,45185,45731,46095,47491,48353,49093,50440,51329,53007,53433,53482,54270,56053,56855,57731,58559,59385,60279,61088,62144,63147,64207,65281,66020,67244,68140,69458,70807,71491,72556,73374,74227,75291
4,54101,24623,25873,26569,27575,28467,29239,30237,30768,31650,31657,32865,33034,33844,34465,35578,36367,37444,38557,38592,39488,39831,40074,41238,42356,43346,44358,45495,45916,46258,47625,48496,49215,50610,51456,53167,53558,53613,54390,56173,56978,57924,58666,59509,60421,61211,62289,63258,64370,65481,66203,67429,68250,69611,70946,71631,72693,73497,74389,75486
5,66091,24821,26139,26811,27860,28747,29478,30422,30968,31924,31924,33024,33195,34048,34642,35764,36520,37672,38857,38874,39697,40073,40221,41441,42573,43629,44592,45761,46126,46431,47811,48673,49366,50821,51614,53378,53744,53809,54571,56354,57161,58185,58823,59660,60616,61381,62494,63426,64602,65748,66445,67637,68399,69819,71144,71866,72856,73681,74621,75734
6,66031,24934,26306,26953,28019,28895,29601,30529,31072,32093,32113,33117,33290,34173,34744,35888,36652,37796,39020,39034,39839,40212,40307,41571,42743,43805,44722,45907,46246,46542,47918,48794,49462,50942,51717,53501,53847,53963,54678,56453,57272,58332,58910,59744,60705,61484,62600,63519,64731,65905,66581,67782,68494,69954,71244,71984,72951,73782,74750,75873
7,66041,25047,26489,27094,28184,29039,29728,30637,31182,32262,32274,33214,33381,34296,34857,36002,36755,37920,39181,39184,39960,40359,40389,41713,42885,43983,44871,46068,46371,46667,48016,48893,49562,51064,51808,53626,53952,54107,54795,56571,57383,58499,59008,59831,60797,61591,62721,63612,64872,66075,66711,67911,68600,70070,71341,72106,73037,73891,74871,76020
8,66051,25114,26607,27191,28283,29136,29804,30719,31244,32363,32363,33288,33441,34385,34921,36090,36827,38026,39285,39335,40049,40444,40451,41807,42967,44107,44972,46183,46469,46730,48120,48968,49633,51152,51894,53718,54023,54176,54875,56669,57452,58610,59068,59888,60858,61648,62801,63672,64981,66192,66818,68007,68655,70179,71438,72199,73104,73962,74942,76108
9,66379,25230,26772,27305,28443,29274,29920,30831,31337,32538,32594,33400,33517,34536,35033,36208,36920,38166,39452,39493,40162,40582,40605,41948,43115,44303,45129,46372,46584,46819,48226,49065,49724,51273,51982,53881,54117,54279,54971,56789,57558,58740,59157,59972,60951,61742,62931,63772,65113,66333,66945,68152,68739,70313,71526,72334,73203,74064,75055,76241
