,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teachers,teacher_mean,teacher_variance,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,1956,3.3214409029346776,1.0519623816355892,-1.6199438816413898,-1.595839499713659,-0.024104381927731008,5.952014536168888,0.1206364472594582,743.5269754375855,1404.6618166102428,1072.2892026219117,16.33268074555316,False,3,0.5737046599388123,0.3668614327907562,874.551724137931,876.5862068965517,876.5689655172414,876.5689655172414,876.2758620689655,876.7241379310345,877.551724137931,877.6034482758621,877.5344827586207,877.1379310344828,877.1551724137931,877.0862068965517,877.5,877.3448275862069,877.7413793103449,878.0172413793103,878.1551724137931,878.1034482758621,878.0172413793103,878.051724137931,878.3448275862069,878.2586206896551,878.5689655172414,878.8103448275862,878.9137931034483,879.0,879.051724137931,879.1206896551724,879.1551724137931,879.4137931034483,879.4137931034483,879.3965517241379,879.2758620689655,879.3620689655172,879.3965517241379,879.0172413793103,879.1206896551724,879.1206896551724,879.4827586206897,879.8620689655172,879.9137931034483,880.0,879.7413793103449,879.6724137931035,879.7241379310345,879.7931034482758,91471.86801426871,118411.34601664684,126123.24524375741,134571.6590368609,152985.4411414982,170476.09631391204,188781.0059453032,205126.0668846611,222046.83501783593,236048.39476813318,254307.37247324613,289389.9408442331,302304.9396551724,323697.50178359094,335720.4675980975,359527.63763376937,372070.2000594531,387941.64447086805,397807.81004756247,420072.4283590963,442204.05350772885,453216.3296670629,462806.3831747919,472278.25713436387,490101.28567181923,500562.0344827586,515402.11801426864,538318.7957788347,562689.7862663496,579689.0356718192,600944.6908442329,614752.1358501784,662336.9239001188,687146.5413198574,701983.0668846612,753148.6376337694,779958.3475029727,785636.3130202141,804333.3876337693,815010.8430439952,850102.0442925087,865858.6551724138,889642.5365636147,936599.047859691,952459.027348395,988297.9227110582
0,887,4.946833109033519,0.8781048849053766,-1.355801668370286,-1.3319773179101835,-0.023824350460102586,5.816852998310342,0.11894221878992776,745.8684357152807,1370.9046524585597,1064.883131355342,15.237162658345495,False,3,72.17642211914062,4433.89697265625,874.551724137931,876.2413793103449,876.3448275862069,876.4310344827586,876.7413793103449,877.3103448275862,877.448275862069,877.8965517241379,878.1034482758621,877.7758620689655,877.7241379310345,877.9655172413793,878.3620689655172,878.4137931034483,878.5689655172414,878.7586206896551,879.3103448275862,879.448275862069,879.7413793103449,879.8448275862069,880.1724137931035,880.2241379310345,880.448275862069,880.3620689655172,880.3620689655172,880.4655172413793,880.6034482758621,880.7586206896551,880.8103448275862,881.0172413793103,880.9827586206897,881.1206896551724,880.7931034482758,880.8620689655172,881.0862068965517,881.1034482758621,881.2758620689655,881.6034482758621,881.6551724137931,881.7586206896551,882.1206896551724,882.7586206896551,882.2068965517242,882.0689655172414,882.1896551724138,882.5,91471.86801426871,111575.25208085614,117071.67419738405,122010.00386444708,131604.57104637337,137002.38644470868,143783.52318668252,154091.33412604043,161800.47205707492,181366.89803804993,193752.82045184303,225177.82639714621,233418.61028537457,248443.5529131986,258047.4176575505,273975.14863258024,285601.5588585018,292217.661117717,299972.6400118906,316492.200059453,329877.418549346,341415.8980380499,351378.4887039239,364605.26545778837,381299.1275267538,392943.283293698,402011.9634363852,431206.1831153389,451785.49851367425,465142.6031510107,494842.6376337693,497357.72681331745,531729.5778834721,545905.9120095125,556960.8029131986,591044.5410225922,615178.0618311532,621162.9289536264,630303.7431629013,645082.8382877528,668935.0716409037,680858.3900118908,700348.5778834721,727121.1331747918,738804.8433412603,749309.9396551724
0,1302,6.272865185792419,1.0727295171597906,-1.4601894958214752,-1.3677141097142609,-0.09247538610721485,26.101428297099748,0.46318277178519013,721.24751427967,1497.057753331923,1223.1970947041816,15.372821033105367,False,3,123.16026306152344,1734.8489990234375,874.551724137931,875.7931034482758,876.8965517241379,877.3965517241379,877.3965517241379,878.1379310344828,879.4310344827586,880.5344827586207,881.2241379310345,881.3275862068965,882.2758620689655,883.0344827586207,884.0344827586207,884.9137931034483,885.3793103448276,886.0862068965517,886.4655172413793,887.2586206896551,888.5689655172414,889.3448275862069,889.9827586206897,890.4137931034483,890.5344827586207,891.7413793103449,892.8275862068965,893.6206896551724,895.0,895.3793103448276,896.1379310344828,897.2068965517242,898.1724137931035,899.3620689655172,900.3620689655172,901.5,903.2241379310345,903.948275862069,905.2241379310345,905.8103448275862,907.2586206896551,908.5172413793103,909.3793103448276,910.8103448275862,911.6034482758621,912.5862068965517,913.1206896551724,914.6034482758621,91471.86801426871,113514.6468489893,111365.19619500593,113371.23929845422,124456.68757431628,134009.2568370987,145179.00386444706,153895.93846611178,161805.34631391198,176407.63406658737,184508.096313912,221159.34363852555,228810.7229488704,244226.94084423303,247691.3733650416,261902.9753269917,271491.6281212842,281905.19173602853,294640.27972651605,311798.74316290126,326722.7410820452,342570.1046373365,361275.49019024963,387889.88139120094,403350.0737217598,418343.13198573125,442673.7931034483,460559.64922711055,483788.98097502976,504441.7847800238,525871.8668252082,554065.9551129608,573357.6447681332,612894.2844827586,641539.3463139121,681600.8766349583,714693.0014863259,731084.2916171225,751433.8124256837,768654.7324613555,784248.7181926279,831699.7743757433,848909.066884661,880378.7253269916,897774.0716409036,953399.9979191438
0,729,7.739628243720394,1.392615772869395,-1.6114631895040072,-1.4749029532461262,-0.13656023625788102,39.354368262823,0.6869596398732093,842.2458567516933,1723.1255944660613,1489.4012105490706,15.930031120106971,False,3,118.40302276611328,2669.809326171875,874.551724137931,876.7758620689655,877.4655172413793,878.0172413793103,879.2413793103449,880.8103448275862,882.6379310344828,883.4655172413793,884.948275862069,885.2758620689655,885.5344827586207,886.7931034482758,888.4310344827586,889.1034482758621,890.1379310344828,891.3620689655172,892.5172413793103,893.4137931034483,895.0862068965517,895.7758620689655,897.2758620689655,898.448275862069,899.5172413793103,900.8620689655172,902.8103448275862,904.0,905.3620689655172,906.7586206896551,908.9655172413793,909.9310344827586,911.1206896551724,912.448275862069,913.3448275862069,915.1724137931035,916.5862068965517,917.2413793103449,918.3103448275862,919.6724137931035,921.1896551724138,922.2241379310345,923.1724137931035,924.6206896551724,925.4310344827586,926.6551724137931,928.5344827586207,930.2931034482758,91471.86801426871,116185.79458977407,117522.6626040428,121397.74108204519,132617.07966706302,151752.46403091558,160820.19649227112,170790.2488109394,176801.35939357904,196674.26872770514,201459.66260404282,233842.75029726516,249910.07282996434,264352.4720570749,272381.6016646849,290104.5068370987,302217.7669441142,320788.2080856123,328170.97532699176,347033.9325208085,366012.61355529126,388874.1093935791,411869.56004756235,433164.7395957193,455278.0502378121,492426.8965517241,511576.299940547,554721.8038049941,583925.1712247323,624898.4090368609,638747.7268133174,672809.0059453034,726717.5707491081,758644.7978596909,802868.6563614744,820106.9072532699,851590.8692033294,876568.047859691,904370.1881688465,932414.3807966707,957498.8323424496,987554.4768133174,1010820.8659334125,1051344.8121284186,1089716.5936385256,1145808.3451248514
0,354,9.206428527832031,1.2866619590712691,-1.4618602111497112,-1.323202387749238,-0.13865782340047317,39.6484543536923,0.6921637528419038,595.3175029868578,1665.295101553166,1168.7261051373955,11.258130637887657,False,3,133.73863220214844,2404.6064453125,874.551724137931,874.6724137931035,874.8448275862069,875.3793103448276,875.9655172413793,877.1206896551724,877.8448275862069,878.7241379310345,878.9655172413793,879.2586206896551,880.1551724137931,880.7068965517242,880.9655172413793,881.6896551724138,882.448275862069,882.6724137931035,883.1724137931035,883.3275862068965,883.6896551724138,884.1724137931035,884.8448275862069,885.551724137931,885.5344827586207,885.8620689655172,886.7586206896551,887.4655172413793,888.7068965517242,889.5689655172414,889.7241379310345,890.1551724137931,890.1724137931035,890.3965517241379,890.448275862069,890.7931034482758,891.5862068965517,891.7241379310345,892.0689655172414,892.8793103448276,893.3620689655172,893.9310344827586,894.5862068965517,895.5172413793103,895.6896551724138,896.3448275862069,896.5172413793103,897.6379310344828,91471.86801426871,99057.11682520808,100328.37247324613,102127.71819262781,108546.2401902497,127479.48543400712,145131.4414387634,154467.13079667062,167397.34363852558,183361.05380499407,194775.33799048755,208256.2071938169,230669.5505350773,253875.11058263973,266286.9024970273,292366.7719976219,307231.21165279427,318038.8064803805,335987.9381688466,351049.48751486326,379655.09661117714,393579.1438763377,405680.7660523186,412598.0844233056,425611.0107015458,425155.4557074911,440409.41409036855,459655.79696789535,464083.2342449465,480298.1655766945,483166.45303210465,496923.85998810944,520784.9024970274,547264.0951248514,551577.2770511297,555406.5445897741,567336.581450654,584541.933709869,591421.748216409,607140.2711058264,624802.6563614745,664728.7324613556,677023.076099881,702544.0879904876,714708.5255648039,769195.196492271
0,241,10.53408926382832,1.5189657735413518,-1.0517750514682376,-0.9193364507771008,-0.132438600691137,37.80832442192667,0.6604066029924383,566.0102767602767,1585.4506512006512,1092.9880952380952,11.668566054569249,False,3,148.10702514648438,3267.802490234375,874.551724137931,875.2413793103449,874.5862068965517,875.0,874.7068965517242,873.8965517241379,874.0172413793103,874.1896551724138,873.948275862069,873.9137931034483,874.4827586206897,874.0689655172414,874.7758620689655,874.7241379310345,875.5344827586207,875.9655172413793,876.3965517241379,876.3793103448276,876.6896551724138,876.2758620689655,876.8620689655172,877.3103448275862,878.4827586206897,879.2068965517242,879.5,880.6034482758621,881.5,881.9655172413793,882.4827586206897,882.6034482758621,883.6206896551724,884.2758620689655,884.551724137931,885.2068965517242,885.551724137931,885.7068965517242,886.1379310344828,886.7586206896551,887.1034482758621,888.3103448275862,888.7931034482758,889.2586206896551,889.4310344827586,890.4310344827586,891.448275862069,892.3965517241379,91471.86801426871,105309.2175980975,100031.20808561238,101665.93103448275,107058.75891795484,116706.6099881094,119983.56866825208,124563.29161712248,128806.01456599285,138486.28567181923,148870.76694411418,166495.85731272298,175549.55321046375,189579.19976218787,189826.76605231868,197867.92984542213,196665.6186087991,197483.37336504163,198395.4554102259,204204.23424494648,210581.0154577884,220923.8347205708,227841.146254459,236295.09512485133,243577.25,247136.82550535077,250807.7672413793,272934.205707491,292133.21521997626,309259.894470868,321630.33888228296,343693.6480380499,370452.6266349584,377179.7158145065,387987.385255648,403549.9658145065,411236.60166468495,412461.631391201,417205.98929845425,435743.627824019,458409.12960761,485614.1917360286,508386.7280023782,537406.0728299645,555998.0059453032,596265.4806777644
0,281,11.939427890996823,1.6638408354644116,-0.9838369960501383,-0.83802743544721,-0.14580956060292838,41.67123815933887,0.7265367505967188,579.0994970478898,1649.1575552153947,1162.1188497703915,10.460687973386005,False,3,115.29021453857422,5676.95703125,874.551724137931,875.051724137931,874.6896551724138,875.0862068965517,874.7068965517242,875.3275862068965,875.3448275862069,875.9655172413793,876.3965517241379,875.7413793103449,876.4655172413793,876.9655172413793,877.448275862069,877.4310344827586,877.9137931034483,878.9827586206897,879.5689655172414,880.1896551724138,880.5344827586207,880.9310344827586,882.0172413793103,882.0344827586207,881.7931034482758,882.9655172413793,882.7068965517242,883.0689655172414,884.2068965517242,884.551724137931,884.4655172413793,885.0,885.5344827586207,886.0689655172414,885.551724137931,885.7586206896551,886.1896551724138,886.6724137931035,887.1551724137931,888.051724137931,888.1724137931035,888.2413793103449,888.1034482758621,887.6379310344828,887.3275862068965,887.1034482758621,887.3448275862069,887.4310344827586,91471.86801426871,101905.80766944113,99239.69678953626,101927.56153388822,110779.4140903686,119859.1168252081,126088.95005945301,131392.8953626635,137607.27378121286,149249.36414982166,153594.11087990488,174161.82639714627,178482.38525564803,186436.4176575505,190744.28567181923,197657.53418549348,199301.34869203327,204052.67092746726,205364.73156956,210760.82282996434,231457.74108204522,233951.20570749108,236983.4744351962,249129.7919143876,253352.89684898927,258946.82282996428,272160.8882282997,293910.6611177169,299719.283293698,319273.0689655172,329187.1108799048,344714.23662306776,375552.7990487515,385253.39001189056,401699.7398929845,421806.01337693224,426223.64833531517,439364.70422116533,452562.31510107015,470300.355529132,482860.2996432818,521174.57580261596,533709.8754458977,553347.1961950059,566257.1569560048,618148.6935196195
0,893,13.373917590612654,2.0678614912361932,-1.387339058570339,-1.250957380625701,-0.13638167794463799,39.06877065605717,0.6835131470276383,636.2002201151372,1725.7082627836098,1267.7308669150018,13.600220763464248,False,3,98.49876403808594,7148.72119140625,874.551724137931,875.1896551724138,874.9827586206897,874.4310344827586,873.7413793103449,872.8103448275862,872.3793103448276,872.0344827586207,871.7586206896551,871.2758620689655,871.551724137931,871.6724137931035,871.3793103448276,871.5344827586207,871.6034482758621,871.2413793103449,872.0172413793103,872.1551724137931,872.7586206896551,872.6206896551724,872.1551724137931,872.8103448275862,873.0689655172414,873.6551724137931,873.6034482758621,873.6551724137931,873.5172413793103,872.6379310344828,872.8448275862069,872.8793103448276,872.7241379310345,872.551724137931,871.8620689655172,872.051724137931,872.5172413793103,872.8620689655172,872.6379310344828,873.3965517241379,873.2931034482758,873.1724137931035,872.4310344827586,871.5,870.7241379310345,870.2758620689655,870.4310344827586,869.8793103448276,91471.86801426871,101568.6709274673,97306.84453032103,93007.21076099882,93063.4675980975,97751.153686088,103115.92508917955,112057.79191438762,117112.5624256837,130933.64803804994,141784.00594530322,164611.944411415,176175.44233055887,197740.21432818077,201901.92895362663,218462.73483947682,228525.63763376934,235271.02764565995,249554.76932223543,268661.7181926278,289570.3724732461,303214.60196195,313767.8917954816,330673.9155766945,354277.4117122473,376612.2948870392,392381.73246135557,423116.26545778837,449605.7173008323,484397.5543995244,501862.44114149816,521693.1438763377,555166.3947681331,586685.6697384068,604033.2152199761,644117.0154577882,662688.8861474434,672505.1013674197,684363.103745541,720598.5909631391,758033.6590368609,793721.0086206896,829316.3376932223,869341.7170035673,888666.7624851367,958725.3475029728
0,424,14.686142746059375,2.1164298393260474,-0.96264771481069,-0.8832767177134098,-0.07937099709728015,22.037546045040614,0.39396727578786517,600.3909305461901,1450.9629130141604,996.1199426837492,13.100491579094456,False,3,112.096923828125,2560.54248046875,874.551724137931,876.8965517241379,878.0344827586207,879.2241379310345,879.9655172413793,882.1551724137931,883.1724137931035,884.1034482758621,885.3275862068965,885.5172413793103,886.8793103448276,887.5862068965517,888.8103448275862,890.2413793103449,891.2068965517242,892.8103448275862,894.0344827586207,894.8793103448276,895.551724137931,896.1724137931035,897.7413793103449,898.8275862068965,899.8793103448276,901.3448275862069,902.3103448275862,903.5172413793103,904.4310344827586,905.8103448275862,907.1034482758621,908.448275862069,908.8793103448276,910.3965517241379,911.7758620689655,913.1379310344828,914.0862068965517,914.2241379310345,915.1724137931035,915.7586206896551,916.6379310344828,917.551724137931,918.1896551724138,919.6379310344828,919.8103448275862,920.4310344827586,921.3448275862069,922.6551724137931,91471.86801426871,103283.4375743163,98687.61950059453,100110.76010701546,101899.17122473245,103725.82074910821,109076.0392390012,113853.92033293698,118560.8064803805,133192.45659928655,139275.76129607612,158647.86325802616,160856.1881688466,167235.28656361473,168485.7847800238,180803.29161712248,180009.27467300836,184893.00267538644,188562.59215219977,197726.90130796668,208898.7779429251,213268.0392390012,214219.27853745536,216488.70868014265,226152.28299643283,233058.04280618316,242737.59007134364,258837.32609988115,267191.2996432818,281215.76456599287,293140.9337098692,304261.3427467301,331462.3807966705,341190.0844233055,351330.11325802613,379787.17390011897,391932.07372175984,387700.3210463734,387253.23097502976,400796.4542211653,417903.9467895362,441754.09304399526,452282.11920332944,485870.69351961947,500090.8466111771,528412.8121284186
0,105,15.961295204601067,2.297635203976741,-0.782845643360202,-0.6988329905508311,-0.084012652809371,23.23712345982978,0.41486455620356116,534.1772535439887,1388.3161995455037,896.0266204956174,8.600032606868153,False,3,112.28250885009766,11640.6298828125,874.551724137931,875.8620689655172,876.4827586206897,876.6551724137931,877.6896551724138,879.6724137931035,880.8965517241379,881.8103448275862,882.948275862069,883.3275862068965,883.7241379310345,884.0689655172414,885.2931034482758,885.8965517241379,886.1034482758621,887.1034482758621,888.2931034482758,889.0172413793103,889.9137931034483,890.3275862068965,891.2413793103449,892.0172413793103,893.4827586206897,894.2758620689655,895.1551724137931,895.3965517241379,896.0689655172414,897.2413793103449,897.7931034482758,899.0862068965517,899.8448275862069,900.7758620689655,901.5172413793103,902.4827586206897,903.7068965517242,903.9827586206897,904.2931034482758,904.7586206896551,904.8965517241379,905.2241379310345,905.6379310344828,906.3103448275862,906.5172413793103,907.1724137931035,907.3965517241379,908.2413793103449,91471.86801426871,96632.70511296076,89986.62901307966,85672.67419738405,85744.31747919145,87850.56510107015,86730.81688466112,88761.49851367419,90177.77318668253,96915.18579072534,99733.33769322233,107518.16765755054,111280.13822829965,116944.29964328182,118367.23067776456,126063.36860879905,127157.31064209277,133285.25832342452,134019.73394768132,143130.6340665874,154476.87277051128,157752.8790130797,164251.97384066583,168038.13079667062,177757.16557669442,179422.75653983353,183963.7883472057,205205.11414982163,217071.12960760997,233153.97532699167,241543.51040428065,260485.0359690844,283543.5945303211,289891.9393579073,299436.51753864443,312167.3617717003,313773.2071938169,311087.8038049941,309483.26516052324,317938.9325208086,333522.1275267539,354581.28299643286,380468.87039239006,402441.2806183116,415899.894470868,450736.0451843043
