,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,54009,24149,25228,25992,26956,27902,28742,29711,30331,31023,31293,32381,32629,33343,34068,35051,35962,36902,37834,37855,38913,39282,39719,40691,41762,42673,43656,44685,45345,45811,47110,47996,48801,50008,50968,52458,53083,53207,53897,55565,56486,57263,58203,59045,59911,60736,61764,62791,63746,64779,65609,66831,67809,69053,70444,71102,72227,73008,73841,74873
1,54339,24295,25405,26120,27140,28014,28884,29888,30445,31197,31383,32513,32741,33473,34241,35228,36094,37027,37969,37987,39097,39394,39873,40848,41921,42810,43859,44874,45530,45988,47311,48176,49008,50196,51244,52821,53335,53341,54101,55884,56638,57496,58480,59250,60116,60941,62009,63023,63966,65037,65802,67142,68037,69219,70653,71261,72412,73174,74058,75084
2,54329,24419,25551,26222,27286,28118,29014,30037,30523,31328,31455,32621,32825,33579,34356,35351,36202,37127,38063,38093,39252,39475,39998,40957,42025,42908,43967,44963,45624,46118,47431,48291,49142,50293,51350,52958,53453,53471,54201,56013,56726,57619,58615,59362,60211,61039,62105,63116,64069,65152,65891,67308,68142,69318,70789,71351,72515,73277,74190,75177
3,54319,24496,25666,26302,27419,28190,29120,30142,30585,31435,31509,32723,32896,33665,34460,35450,36288,37201,38140,38178,39363,39530,40095,41065,42110,42982,44064,45044,45705,46227,47546,48388,49265,50411,51438,53070,53548,53565,54280,56122,56796,57730,58725,59463,60289,61137,62185,63194,64153,65245,65965,67437,68233,69400,70902,71422,72599,73361,74296,75252
4,54101,24671,25875,26448,27626,28335,29315,30340,30706,31618,31618,32868,33015,33818,34620,35631,36447,37357,38274,38299,39597,39645,40283,41230,42279,43105,44290,45216,45863,46442,47722,48561,49451,50541,51582,53261,53718,53735,54417,56295,56916,57902,58920,59607,60422,61279,62312,63319,64292,65401,66088,67651,68389,69531,71089,71546,72735,73503,74481,75378
5,66091,24881,26161,26651,27920,28511,29576,30604,30858,31878,31907,33063,33179,34019,34848,35873,36657,37526,38449,38574,39872,39903,40536,41424,42476,43274,44495,45380,46045,46716,47955,48789,49715,50720,51782,53521,53965,53982,54610,56533,57083,58146,59190,59801,60602,61463,62487,63491,64485,65619,66257,67951,68595,69710,71351,71722,72920,73702,74743,75555
6,66031,25003,26336,26768,28095,28614,29732,30760,30946,32035,32070,33182,33271,34142,34984,36018,36782,37630,38557,38725,40038,40068,40683,41540,42598,43376,44625,45479,46154,46878,48095,48924,49871,50829,51908,53683,54109,54124,54724,56684,57181,58294,59351,59915,60713,61577,62595,63598,64604,65764,66367,68137,68716,69821,71516,71823,73035,73823,74902,75659
7,66041,25132,26512,26884,28271,28714,29888,30916,31030,32197,32226,33301,33363,34265,35120,36163,36906,37733,38665,38876,40203,40233,40828,41656,42725,43478,44756,45579,46263,47041,48234,49058,50027,50936,52034,53845,54251,54268,54837,56836,57278,58442,59511,60027,60824,61690,62703,63706,64725,65897,66466,68323,68835,69930,71680,71923,73148,73945,75060,75762
8,66051,25206,26632,26968,28388,28780,29993,31020,31080,32303,32307,33382,33422,34348,35210,36260,36987,37803,38741,38970,40314,40379,40921,41733,42809,43554,44852,45653,46338,47162,48355,49161,50135,51007,52124,53959,54345,54355,54910,56959,57349,58544,59617,60104,60901,61768,62778,63780,64808,65988,66531,68452,68910,70010,71808,71980,73225,74027,75167,75830
9,66379,25345,26820,27061,28580,28868,30147,31175,31200,32445,32502,33505,33521,34468,35346,36408,37098,37906,38837,39094,40487,40543,41039,41854,42932,43673,45001,45785,46458,47299,48480,49272,50265,51101,52238,54119,54459,54472,55006,57116,57449,58668,59754,60197,60995,61868,62888,63870,64909,66100,66619,68609,69006,70104,71948,72059,73320,74128,75300,75916
10,66359,25418,26944,27130,28697,28933,30252,31278,31303,32578,32578,33589,33601,34551,35463,36547,37186,37994,38919,39203,40624,40679,41131,41933,43017,43740,45097,45878,46533,47409,48585,49359,50387,51170,52329,54245,54549,54554,55079,57224,57542,58768,59861,60268,61071,61945,62962,63944,64992,66200,66682,68738,69079,70187,72079,72222,73395,74211,75407,75983
11,62141,25524,27073,27206,28829,29003,30357,31382,31407,32684,32714,33699,33724,34645,35582,36665,37277,38102,39006,39305,40760,40760,41236,42057,43108,43845,45271,46002,46649,47534,48723,49482,50537,51272,52490,54458,54699,54731,55201,57428,57709,58927,59992,60354,61192,62034,63068,64046,65143,66354,66777,68977,69178,70312,72294,72338,73493,74324,75579,76050
12,62059,25617,27227,27292,28976,29076,30486,31511,31536,32816,32845,33798,33808,34748,35698,36788,37378,38189,39099,39437,40899,40931,41354,42153,43213,43928,45390,46083,46744,47672,48843,49594,50669,51357,52600,54600,54833,54845,55291,57557,57782,59052,60126,60444,61285,62129,63159,64137,65245,66468,66855,69135,69272,70400,72435,72438,73585,74428,75715,76132
13,62049,25717,27388,27432,29129,29153,30622,31641,31667,32947,32976,33895,33898,34859,35814,36910,37477,38276,39193,39569,41039,41070,41471,42249,43318,44026,45523,46167,46840,47810,48974,49705,50802,51442,52708,54741,54947,54961,55382,57687,57862,59177,60260,60532,61376,62224,63250,64227,65347,66582,66933,69292,69365,70491,72574,72618,73677,74531,75850,76213
14,62039,25763,27487,27531,29217,29249,30700,31718,31744,33026,33055,33955,33975,34923,35885,36984,37535,38331,39254,39642,41123,41155,41535,42307,43385,44076,45604,46215,46900,47892,49043,49770,50882,51491,52779,54834,55009,55020,55433,57773,57902,59253,60339,60574,61433,62284,63308,64286,65414,66655,66976,69392,69436,70543,72666,72669,73733,74596,75934,76260
15,62029,25863,27643,27687,29364,29395,30830,31848,31848,33157,33187,34051,34093,35025,36001,37106,37634,38417,39347,39775,41263,41294,41652,42403,43490,44158,45723,46294,46997,48032,49157,49881,51016,51575,52886,54975,55115,55137,55523,57903,57969,59378,60473,60654,61524,62380,63399,64376,65518,66770,67045,69549,69592,70628,72806,72850,73824,74700,76072,76340
16,62019,25912,27742,27786,29452,29483,30908,31925,31950,33237,33267,34110,34151,35089,36073,37180,37691,38472,39408,39849,41348,41379,41716,42462,43558,44207,45804,46341,47059,48117,49226,49947,51098,51623,52955,55068,55167,55196,55573,57990,58009,59455,60553,60696,61580,62441,63458,64436,65586,66843,67082,69649,69692,70679,72898,72907,73879,74767,76158,76385
17,70309,25984,27870,27914,29569,29569,31012,32029,32035,33343,33374,34188,34238,35172,36168,37279,37769,38543,39487,39954,41460,41492,41805,42539,43646,44273,45904,46403,47140,48232,49316,50035,51207,51687,53044,55185,55247,55284,55643,58098,58141,59556,60661,60757,61653,62520,63533,64512,65672,66938,67132,69776,69819,70745,73014,73058,73951,74854,76270,76446
