,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,65009,22266,23445,24354,25738,26350,26906,27980,28734,29456,30430,31588,32669,33397,34627,35611,36508,37322,38168,38715,39102,40197,40902,41096,42230,43137,44177,45056,46066,46829,47719,48878,50051,50862,51625,52683,53779,54622,55669,57201,59120,60070,61138,62375,62949,63701,64466,64875,65024,65669,66720,67845,69810,69863,71260,72456,73361,74408
1,65259,22363,23554,24444,25835,26440,27015,28105,28810,29533,30541,31663,32780,33483,34748,35719,36588,37407,38239,38791,39194,40305,40988,41195,42305,43213,44283,45140,46207,46961,47811,48991,50172,50962,51691,52760,53896,54743,55764,57313,59268,60146,61252,62472,63022,63779,64564,64973,65085,65752,66851,67935,69900,69953,71386,72583,73451,74527
2,65409,22428,23658,24508,25924,26496,27089,28204,28868,29583,30632,31730,32875,33541,34850,35794,36651,37479,38306,38839,39262,40397,41046,41291,42376,43277,44370,45201,46318,47052,47876,49092,50266,51038,51741,52838,54004,54829,55830,57414,59388,60193,61337,62559,63071,63844,64635,65041,65161,65806,66960,68002,69987,70057,71483,72680,73505,74634
3,65141,22513,23786,24593,26028,26572,27188,28325,28945,29649,30744,31810,32990,33619,34975,35879,36720,37565,38388,38903,39352,40510,41124,41413,42452,43354,44473,45275,46454,47173,47963,49217,50380,51139,51808,52932,54138,54942,55905,57537,59534,60254,61440,62661,63136,63913,64722,65131,65255,65878,67096,68078,70091,70186,71601,72799,73578,74768
4,65431,22569,23864,24647,26089,26621,27240,28385,28997,29688,30804,31851,33067,33676,35045,35939,36763,37624,38444,38942,39410,40577,41178,41493,42514,43390,44533,45310,46531,47248,48021,49283,50440,51193,51852,52982,54227,55003,55945,57618,59628,60302,61497,62733,63185,63951,64768,65179,65325,65928,67179,68137,70160,70277,71663,72866,73623,74846
5,67591,22675,24014,24753,26208,26727,27375,28521,29110,29781,30921,31930,33201,33789,35190,36045,36848,37716,38530,39034,39537,40698,41286,41648,42609,43470,44652,45389,46693,47416,48146,49419,50566,51319,51949,53085,54381,55154,56038,57760,59797,60400,61603,62850,63285,64038,64861,65291,65443,66032,67339,68230,70278,70433,71790,72996,73713,75007
6,67411,22761,24137,24856,26290,26825,27490,28629,29213,29866,31014,31994,33304,33893,35294,36144,36930,37789,38599,39120,39649,40795,41381,41784,42699,43534,44744,45464,46822,47563,48261,49527,50667,51436,52042,53160,54493,55285,56131,57873,59934,60495,61688,62932,63379,64120,64936,65392,65553,66130,67457,68322,70379,70573,71893,73100,73804,75140
7,67441,22835,24232,24947,26356,26910,27589,28722,29305,29946,31102,32063,33383,33983,35378,36232,37006,37863,38670,39198,39745,40889,41459,41900,42780,43603,44816,45533,46930,47687,48363,49609,50757,51537,52125,53246,54595,55396,56215,57966,60037,60585,61764,63007,63465,64193,65007,65466,65653,66217,67563,68404,70461,70694,71976,73193,73887,75247
8,67611,22990,24426,25127,26509,27074,27791,28928,29479,30099,31286,32196,33567,34155,35583,36415,37157,38016,38817,39339,39934,41091,41617,42115,42944,43741,44969,45669,47164,47936,48557,49828,50951,51743,52281,53396,54799,55625,56379,58172,60298,60741,61929,63163,63618,64341,65153,65634,65816,66379,67791,68569,70609,70904,72172,73385,74049,75460
9,67601,23103,24579,25280,26636,27206,27954,29087,29629,30235,31428,32318,33719,34306,35745,36568,37290,38148,38937,39452,40091,41233,41746,42293,43086,43862,45093,45790,47338,48122,48721,49989,51106,51905,52419,53517,54972,55810,56522,58326,60482,60879,62063,63290,63751,64469,65267,65760,65948,66519,67952,68711,70722,71078,72326,73539,74191,75619
10,67629,23237,24748,25462,26778,27357,28151,29267,29796,30394,31606,32464,33886,34482,35925,36747,37449,38307,39073,39583,40276,41411,41896,42496,43257,44007,45246,45935,47546,48336,48915,50190,51314,52088,52582,53668,55151,56022,56691,58494,60690,61041,62229,63441,63905,64624,65403,65909,66095,66683,68151,68881,70860,71277,72518,73718,74359,75804
11,64621,23322,24863,25590,26858,27454,28275,29365,29907,30514,31723,32574,33986,34610,36036,36862,37560,38412,39160,39670,40399,41505,41993,42621,43373,44114,45338,46045,47660,48461,49052,50320,51423,52196,52705,53776,55256,56144,56815,58603,60795,61166,62348,63517,64008,64728,65487,65991,66196,66803,68269,69005,70943,71411,72639,73817,74480,75907
