,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,65009,22266,23445,24354,25738,26350,26906,27980,28734,29456,30430,31588,32669,33397,34627,35611,36508,37322,38168,38715,39102,40197,40902,41096,42230,43137,44177,45056,46066,46829,47719,48878,50051,50862,51625,52683,53779,54622,55669,57201,59120,60070,61138,62375,62949,63701,64466,64875,65024,65669,66720,67845,69810,69863,71260,72456,73361,74408
1,65259,22370,23537,24477,25856,26469,26984,28111,28833,29559,30524,31683,32766,33471,34726,35741,36611,37446,38271,38795,39193,40268,40989,41196,42310,43210,44262,45145,46204,46915,47817,48963,50166,50941,51708,52804,53862,54710,55774,57316,59263,60192,61256,62495,63020,63780,64544,64959,65095,65737,66799,67943,69904,69970,71358,72537,73441,74511
2,65409,22442,23598,24552,25930,26561,27062,28191,28908,29630,30591,31734,32820,33518,34774,35830,36689,37526,38342,38869,39280,40315,41051,41302,42359,43257,44309,45196,46288,46983,47889,49010,50242,50996,51759,52890,53923,54768,55840,57394,59317,60274,61332,62579,63090,63829,64597,65037,65183,65799,66847,68011,69962,70091,71416,72591,73495,74570
3,65141,22538,23679,24651,26029,26677,27158,28296,29007,29724,30680,31803,32891,33581,34838,35949,36793,37633,38436,38963,39385,40378,41133,41429,42424,43318,44370,45265,46400,47069,47985,49071,50343,51069,51828,53003,54004,54845,55928,57498,59389,60383,61433,62691,63178,63894,64666,65134,65287,65876,66911,68101,70039,70235,71494,72664,73567,74650
4,65431,22592,23726,24711,26084,26741,27217,28352,29070,29778,30734,31849,32969,33634,34897,36027,36848,37696,38499,39018,39449,40422,41177,41503,42467,43358,44410,45302,46465,47121,48057,49126,50418,51109,51871,53073,54069,54893,55984,57568,59461,60443,61502,62759,63234,63936,64719,65187,65356,65922,66953,68173,70096,70318,71539,72718,73606,74702
5,67591,22712,23827,24835,26207,26884,27332,28484,29194,29906,30844,31934,33057,33712,34976,36176,36978,37829,38617,39132,39573,40500,41279,41651,42548,43435,44487,45387,46604,47228,48177,49203,50544,51211,51956,53214,54170,54989,56094,57698,59550,60579,61628,62898,63341,64016,64806,65304,65475,66016,67033,68285,70192,70481,71636,72808,73695,74801
6,67411,22807,23908,24935,26305,27001,27431,28589,29306,30012,30933,32003,33128,33774,35040,36295,37094,37946,38723,39228,39678,40562,41361,41774,42613,43496,44548,45456,46716,47321,48272,49264,50645,51298,52025,53328,54251,55065,56181,57802,59622,60687,61729,63010,63435,64091,64876,65399,65577,66098,67097,68375,70268,70614,71714,72881,73767,74880
7,67441,22900,23969,25016,26391,27093,27514,28671,29397,30101,31011,32069,33190,33834,35094,36397,37188,38041,38816,39305,39765,40620,41426,41873,42677,43549,44604,45510,46812,47399,48359,49322,50745,51372,52090,53422,54330,55134,56259,57892,59694,60772,61823,63103,63515,64156,64940,65475,65664,66167,67160,68455,70341,70722,71787,72950,73827,74946
8,67611,23073,24113,25201,26575,27290,27675,28861,29590,30286,31187,32215,33332,33961,35237,36622,37389,38246,38997,39460,39939,40745,41590,42074,42811,43668,44717,45647,47022,47553,48547,49444,50924,51521,52227,53635,54489,55284,56421,58100,59860,60994,62017,63337,63666,64289,65071,65632,65821,66305,67290,68623,70496,70939,71943,73088,73972,75092
9,67601,23207,24238,25344,26730,27439,27810,29013,29739,30436,31336,32326,33440,34069,35341,36786,37548,38404,39133,39580,40081,40852,41710,42233,42924,43769,44814,45752,47168,47682,48689,49548,51083,51646,52342,53801,54620,55408,56552,58277,59985,61147,62173,63492,63794,64403,65172,65749,65943,66422,67392,68749,70619,71110,72068,73205,74083,75203
10,67629,23354,24386,25522,26892,27611,27971,29186,29913,30618,31506,32463,33573,34201,35464,36994,37743,38588,39294,39721,40251,40983,41847,42424,43064,43895,44935,45884,47365,47839,48866,49678,51264,51799,52482,54021,54781,55559,56713,58478,60125,61336,62360,63704,63940,64541,65291,65886,66082,66563,67519,68911,70766,71314,72221,73344,74222,75349
11,64621,23441,24485,25637,26978,27705,28085,29283,30014,30727,31620,32561,33651,34298,35552,37095,37853,38693,39387,39806,40362,41073,41933,42531,43166,43987,45023,45977,47455,47943,48982,49774,51361,51895,52582,54128,54881,55665,56821,58592,60218,61443,62482,63800,64034,64634,65362,65961,66169,66666,67611,69014,70848,71444,72328,73441,74320,75432
12,64461,23519,24582,25757,27064,27799,28199,29377,30114,30833,31739,32665,33730,34399,35646,37197,37964,38795,39478,39892,40466,41160,42002,42633,43270,44085,45117,46076,47563,48046,49095,49876,51443,51987,52688,54227,54978,55776,56934,58711,60311,61548,62603,63895,64128,64724,65434,66036,66255,66772,67708,69124,70924,71564,72440,73537,74423,75502
13,66499,23603,24677,25882,27177,27894,28310,29499,30216,30937,31851,32774,33813,34506,35745,37346,38074,38899,39571,39977,40565,41246,42073,42731,43368,44188,45211,46179,47692,48149,49203,49982,51552,52078,52798,54324,55073,55884,57052,58836,60404,61652,62721,64003,64219,64812,65506,66111,66340,66879,67812,69239,71009,71679,72556,73629,74531,75566
14,66489,23731,24811,26053,27327,28043,28457,29678,30368,31087,32003,32914,33924,34648,35874,37522,38236,39056,39711,40101,40700,41361,42186,42877,43495,44327,45332,46316,47855,48286,49352,50124,51741,52203,52940,54487,55206,56026,57218,59018,60532,61807,62888,64169,64344,64929,65617,66234,66457,67012,67952,69404,71122,71841,72707,73753,74670,75676
15,64119,23866,24945,26220,27467,28189,28603,29860,30520,31247,32149,33054,34099,34797,36043,37769,38398,39228,39852,40227,40835,41475,42315,43027,43617,44460,45449,46455,48040,48426,49505,50270,51918,52328,53084,54698,55340,56176,57394,59209,60670,61967,63054,64360,64470,65046,65726,66354,66575,67141,68093,69577,71245,72001,72855,73874,74808,75785
16,64109,23991,25079,26383,27629,28337,28749,30046,30673,31398,32295,33191,34217,34942,36188,37999,38564,39401,39994,40354,40969,41593,42459,43171,43738,44590,45571,46594,48233,48567,49657,50416,52095,52454,53229,54878,55474,56317,57566,59408,60802,62150,63219,64550,64598,65164,65852,66474,66693,67267,68233,69759,71371,72157,72997,73997,74942,75896
17,63219,24096,25193,26521,27744,28460,28876,30199,30804,31528,32417,33309,34314,35068,36307,38148,38706,39535,40116,40464,41082,41696,42560,43302,43844,44699,45672,46716,48381,48690,49795,50547,52226,52564,53357,55022,55590,56438,57716,59573,60919,62288,63361,64689,64720,65266,65948,66573,66797,67375,68357,69927,71462,72284,73119,74101,75055,75988
