,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,65009,22266,23445,24354,25738,26350,26906,27980,28734,29456,30430,31588,32669,33397,34627,35611,36508,37322,38168,38715,39102,40197,40902,41096,42230,43137,44177,45056,46066,46829,47719,48878,50051,50862,51625,52683,53779,54622,55669,57201,59120,60070,61138,62375,62949,63701,64466,64875,65024,65669,66720,67845,69810,69863,71260,72456,73361,74408
1,65259,22361,23530,24496,25835,26488,26997,28076,28803,29521,30543,31668,32807,33482,34754,35693,36587,37437,38279,38837,39222,40299,40978,41172,42296,43215,44281,45171,46156,46929,47852,48962,50120,50930,51693,52808,53880,54718,55761,57331,59258,60158,61224,62462,63067,63810,64557,64946,65093,65810,66862,67972,69916,69938,71352,72544,73443,74500
2,65409,22415,23594,24595,25890,26579,27065,28134,28851,29567,30638,31720,32909,33533,34843,35752,36641,37513,38352,38925,39321,40369,41034,41241,42357,43281,44356,45247,46210,46992,47941,49009,50180,50980,51743,52909,53952,54777,55817,57437,59320,60212,61285,62529,63147,63881,64622,64998,65162,65901,66948,68046,69998,70018,71402,72616,73492,74568
3,65141,22487,23672,24714,25963,26700,27155,28210,28915,29629,30759,31789,33030,33612,34947,35832,36712,37614,38449,39042,39451,40462,41107,41330,42424,43357,44443,45348,46283,47074,48060,49072,50254,51046,51809,53038,54048,54855,55892,57571,59402,60283,61354,62609,63254,63975,64707,65079,65250,66022,67061,68145,70100,70120,71468,72704,73557,74653
4,65431,22526,23720,24780,26012,26770,27214,28251,28956,29667,30819,31839,33112,33664,35020,35884,36760,37674,38510,39112,39527,40533,41160,41387,42481,43410,44496,45405,46322,47131,48132,49125,50307,51082,51851,53115,54111,54910,55941,57649,59467,60334,61403,62662,63332,64035,64763,65128,65307,66110,67155,68206,70162,70184,71513,72752,73608,74710
5,67591,22615,23800,24929,26103,26921,27331,28346,29035,29744,30955,31925,33263,33768,35150,35983,36848,37800,38631,39270,39691,40650,41252,41499,42564,43503,44604,45531,46412,47235,48281,49204,50386,51164,51933,53261,54231,55018,56034,57798,59569,60422,61488,62749,63465,64166,64880,65228,65417,66261,67308,68329,70282,70304,71595,72848,73688,74809
6,67411,22687,23864,25048,26186,27053,27434,28422,29111,29806,31063,32006,33384,33862,35254,36074,36929,37901,38742,39400,39830,40759,41337,41598,42631,43579,44691,45632,46498,47329,48400,49284,50449,51230,51999,53379,54339,55112,56109,57917,59651,60505,61557,62819,63584,64278,64981,65311,65515,66395,67440,68442,70381,70411,71661,72924,73763,74881
7,67441,22753,23927,25156,26259,27147,27524,28495,29178,29869,31151,32078,33490,33945,35347,36152,36998,37995,38834,39501,39946,40849,41405,41682,42692,43653,44765,45722,46579,47409,48502,49355,50518,51293,52070,53485,54429,55193,56183,58031,59730,60576,61620,62883,63681,64373,65061,65379,65597,66503,67547,68537,70458,70503,71726,72997,73828,74947
8,67611,22879,24051,25378,26408,27361,27694,28648,29313,29997,31367,32223,33719,34100,35546,36311,37143,38187,39024,39718,40179,41038,41549,41842,42834,43802,44931,45917,46730,47574,48727,49492,50642,51424,52203,53716,54621,55357,56332,58292,59912,60724,61755,63016,63887,64564,65226,65517,65751,66734,67772,68735,70646,70693,71861,73155,73960,75086
9,67601,22977,24149,25557,26533,27533,27834,28775,29428,30104,31541,32346,33915,34229,35702,36442,37262,38339,39169,39888,40363,41185,41660,41973,42946,43921,45078,46071,46856,47708,48901,49611,50751,51535,52315,53886,54775,55492,56455,58486,60050,60846,61868,63124,64040,64713,65351,65623,65876,66914,67949,68894,70798,70883,71974,73273,74071,75184
10,67629,23086,24266,25765,26681,27738,27998,28927,29565,30234,31732,32496,34126,34381,35885,36603,37406,38523,39341,40080,40574,41357,41792,42128,43083,44065,45241,46259,47007,47868,49121,49752,50879,51667,52452,54100,54955,55653,56603,58706,60218,60992,62006,63255,64221,64884,65497,65749,66019,67123,68156,69084,70971,71104,72112,73417,74205,75309
11,64621,23152,24343,25887,26779,27850,28114,29023,29656,30324,31842,32604,34265,34492,35989,36707,37503,38629,39443,40187,40699,41459,41873,42235,43179,44164,45341,46369,47106,47968,49241,49854,50969,51758,52548,54221,55065,55764,56704,58836,60327,61093,62103,63336,64324,64986,65578,65824,66112,67242,68280,69209,71047,71243,72211,73512,74299,75381
12,64461,23208,24422,26007,26879,27951,28227,29118,29745,30417,31950,32717,34380,34606,36094,36810,37600,38734,39545,40294,40824,41561,41955,42344,43277,44266,45442,46477,47205,48069,49359,49960,51059,51845,52646,54334,55172,55874,56809,58973,60434,61198,62203,63419,64427,65085,65660,65900,66206,67362,68401,69337,71123,71385,72311,73603,74397,75447
13,66499,23271,24506,26126,26978,28063,28337,29214,29833,30514,32077,32834,34507,34724,36211,36914,37698,38841,39650,40403,40948,41663,42037,42450,43375,44368,45548,46586,47301,48170,49472,50069,51149,51933,52750,54448,55281,55981,56918,59116,60539,61306,62307,63505,64531,65185,65746,65977,66298,67483,68522,69468,71206,71524,72416,73694,74498,75516
14,66489,23372,24624,26314,27115,28232,28482,29348,29953,30644,32251,32985,34697,34876,36377,37056,37833,39001,39804,40570,41127,41812,42158,42590,43507,44510,45694,46746,47434,48313,49644,50211,51272,52055,52890,54630,55438,56125,57070,59328,60685,61448,62451,63629,64687,65331,65869,66086,66425,67666,68698,69650,71336,71712,72556,73822,74632,75620
15,64119,23474,24743,26504,27256,28404,28629,29484,30074,30778,32477,33144,34926,35029,36584,37205,37975,39181,39962,40752,41307,41963,42281,42727,43643,44664,45844,46908,47572,48463,49843,50355,51398,52181,53034,54836,55599,56269,57231,59540,60831,61590,62600,63760,64842,65478,65997,66198,66554,67862,68875,69839,71494,71895,72700,73951,74764,75728
16,64109,23575,24866,26725,27402,28600,28775,29622,30199,30917,32684,33306,35128,35183,36807,37353,38121,39376,40124,40926,41489,42113,42408,42865,43780,44814,45998,47071,47711,48613,50020,50498,51524,52308,53181,55054,55761,56415,57396,59757,60978,61733,62748,63896,65006,65625,66127,66312,66687,68061,69053,70035,71637,72074,72845,74078,74898,75823
