,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,54009,24149,25228,25992,26956,27902,28742,29711,30331,31023,31293,32381,32629,33343,34068,35051,35962,36902,37834,37855,38913,39282,39719,40691,41762,42673,43656,44685,45345,45811,47110,47996,48801,50008,50968,52458,53083,53207,53897,55565,56486,57263,58203,59045,59911,60736,61764,62791,63746,64779,65609,66831,67809,69053,70444,71102,72227,73008,73841,74873
1,54339,24285,25349,26120,27091,28014,28862,29878,30428,31154,31410,32565,32711,33484,34240,35202,36086,37043,38008,38028,39045,39381,39811,40815,41888,42818,43816,44901,45458,45950,47312,48137,48987,50172,51183,52703,53281,53328,54053,55754,56698,57486,58374,59226,60084,60887,61968,62990,63966,64949,65802,67055,68004,69234,70647,71242,72409,73189,73958,75022
2,54329,24383,25458,26231,27207,28122,28949,30014,30514,31257,31509,32685,32788,33583,34372,35300,36164,37152,38139,38156,39138,39466,39888,40900,41973,42912,43921,45035,45549,46045,47440,48229,49115,50271,51291,52783,53404,53424,54140,55843,56806,57605,58465,59313,60164,60971,62078,63082,64065,65057,65920,67173,68114,69357,70769,71339,72504,73309,74033,75101
3,54319,24468,25545,26328,27298,28198,29019,30122,30587,31340,31592,32783,32854,33661,34475,35397,36240,37252,38239,38265,39210,39538,39953,40970,42044,42996,44024,45159,45618,46124,47562,48314,49233,50363,51384,52849,53495,53509,54211,55919,56892,57705,58534,59399,60229,61040,62167,63157,64145,65131,66014,67259,68203,69440,70857,71419,72579,73402,74097,75162
4,54101,24620,25687,26498,27453,28337,29154,30327,30717,31493,31740,32969,32981,33802,34668,35555,36380,37414,38433,38438,39346,39667,40069,41115,42179,43140,44212,45409,45754,46267,47746,48454,49421,50532,51547,52974,53677,53682,54339,56041,57050,57883,58658,59536,60342,61164,62330,63293,64292,65269,66190,67415,68366,69589,71019,71564,72716,73573,74210,75272
5,66091,24814,25893,26729,27682,28541,29339,30607,30908,31713,31958,33209,33213,34009,34953,35772,36551,37652,38690,38701,39535,39856,40238,41300,42358,43333,44432,45703,45932,46477,48016,48658,49698,50751,51785,53140,53933,53977,54527,56212,57281,58143,58840,59725,60505,61344,62569,63492,64507,65460,66447,67644,68606,69807,71254,71776,72916,73825,74376,75427
6,66031,24924,26023,26876,27827,28673,29460,30771,31037,31843,32102,33346,33388,34146,35128,35913,36667,37801,38841,38846,39651,39975,40353,41419,42474,43457,44573,45874,46052,46613,48185,48794,49870,50892,51935,53252,54085,54165,54654,56324,57428,58308,58961,59849,60615,61462,62718,63622,64645,65586,66609,67791,68758,69946,71397,71914,73044,73982,74488,75511
7,66041,25040,26155,27027,27977,28810,29586,30934,31172,31974,32251,33485,33566,34285,35305,36059,36787,37954,38986,39002,39767,40095,40473,41542,42596,43587,44720,46049,46173,46755,48352,48936,50046,51038,52090,53365,54238,54348,54786,56439,57576,58475,59089,59978,60729,61584,62872,63757,64788,65717,66774,67943,68914,70090,71540,72059,73177,74139,74607,75598
8,66051,25110,26248,27135,28084,28910,29681,31038,31272,32059,32362,33574,33689,34385,35423,36164,36879,38061,39080,39117,39847,40178,40566,41634,42687,43684,44828,46158,46262,46863,48465,49042,50170,51146,52204,53449,54336,54469,54888,56528,57682,58589,59187,60075,60818,61677,62981,63858,64891,65814,66892,68052,69027,70194,71643,72167,73272,74244,74700,75657
9,66379,25247,26361,27267,28213,29029,29798,31195,31389,32177,32496,33728,33837,34506,35582,36289,36991,38193,39220,39255,39944,40277,40677,41748,42798,43804,44959,46333,46367,46992,48620,49167,50321,51277,52344,53550,54464,54615,55012,56645,57810,58726,59303,60189,60924,61788,63114,63980,65018,65930,67037,68183,69166,70324,71763,72298,73387,74374,74811,75736
10,66359,25318,26455,27374,28319,29128,29898,31303,31488,32264,32611,33850,33956,34608,35700,36394,37089,38301,39339,39357,40023,40357,40776,41847,42892,43906,45068,46438,46494,47106,48748,49273,50444,51385,52463,53636,54562,54731,55120,56740,57914,58835,59400,60285,61014,61886,63224,64083,65125,66028,67156,68292,69283,70435,71859,72411,73484,74487,74911,75790
