,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,65009,22266,23445,24354,25738,26350,26906,27980,28734,29456,30430,31588,32669,33397,34627,35611,36508,37322,38168,38715,39102,40197,40902,41096,42230,43137,44177,45056,46066,46829,47719,48878,50051,50862,51625,52683,53779,54622,55669,57201,59120,60070,61138,62375,62949,63701,64466,64875,65024,65669,66720,67845,69810,69863,71260,72456,73361,74408
1,65259,22372,23527,24454,25847,26452,27012,28083,28862,29521,30534,31676,32767,33471,34713,35702,36601,37405,38261,38833,39217,40291,40992,41195,42350,43242,44291,45185,46163,46962,47821,48993,50156,50978,51709,52764,53856,54712,55798,57301,59244,60165,61277,62522,63023,63765,64553,64986,65117,65767,66826,67971,69923,69933,71360,72603,73439,74545
2,65409,22442,23631,24576,25953,26582,27149,28207,29004,29631,30661,31795,32885,33583,34816,35803,36725,37522,38378,38985,39368,40413,41116,41338,42493,43371,44420,45335,46285,47110,47944,49114,50276,51119,51830,52873,53954,54820,55941,57408,59339,60269,61415,62668,63143,63872,64673,65129,65255,65888,66940,68094,70033,70082,71481,72747,73552,74679
3,65141,22534,23754,24719,26077,26736,27312,28353,29174,29758,30811,31934,33023,33713,34936,35919,36872,37660,38512,39167,39548,40554,41262,41506,42665,43524,44574,45514,46428,47289,48088,49258,50418,51286,51971,53001,54069,54944,56113,57532,59450,60389,61580,62844,63282,63994,64812,65296,65416,66030,67076,68241,70164,70267,71624,72921,73683,74838
4,65431,22592,23840,24818,26168,26844,27427,28457,29290,29857,30913,32033,33122,33811,35025,36006,36973,37760,38610,39289,39676,40657,41365,41628,42781,43632,44681,45635,46532,47410,48194,49358,50517,51399,52077,53095,54155,55036,56226,57623,59533,60478,61691,62961,63388,64087,64911,65412,65537,66136,67174,68344,70254,70400,71726,73036,73783,74945
5,67591,22707,23982,24982,26313,27022,27617,28627,29487,30004,31088,32195,33284,33961,35166,36140,37144,37919,38765,39500,39885,40823,41532,41823,42982,43809,44860,45846,46699,47620,48361,49524,50682,51594,52241,53241,54287,55179,56429,57766,59662,60615,61885,63169,63549,64227,65071,65602,65725,66302,67330,68517,70407,70613,71892,73242,73935,75131
6,67411,22799,24105,25128,26443,27176,27785,28778,29657,30139,31240,32340,33428,34097,35293,36260,37294,38062,38902,39679,40073,40971,41678,41998,43156,43966,45018,46028,46848,47801,48512,49672,50827,51763,52389,53374,54407,55309,56604,57895,59777,60739,62052,63346,63699,64354,65212,65768,65893,66451,67469,68668,70540,70803,72041,73419,74075,75291
7,67441,22878,24211,25254,26555,27307,27932,28910,29801,30264,31372,32467,33553,34218,35406,36370,37425,38187,39022,39828,40235,41099,41803,42150,43305,44104,45155,46183,46981,47954,48647,49801,50954,51906,52521,53492,54516,55424,56751,58010,59877,60850,62191,63494,63834,64471,65333,65907,66039,66583,67592,68798,70652,70967,72171,73566,74201,75426
8,67611,23040,24395,25469,26740,27531,28177,29130,30052,30452,31601,32681,33761,34410,35588,36542,37647,38392,39217,40094,40508,41310,42011,42400,43568,44335,45388,46457,47195,48224,48865,50021,51169,52156,52733,53685,54689,55610,57019,58200,60044,61027,62444,63762,64038,64651,65536,66146,66270,66796,67795,69023,70848,71240,72392,73834,74398,75665
9,67601,23173,24543,25644,26891,27711,28375,29310,30251,30619,31788,32862,33930,34578,35744,36690,37823,38562,39380,40304,40725,41484,42182,42605,43777,44527,45576,46672,47373,48437,49052,50203,51344,52354,52914,53851,54837,55769,57231,58362,60184,61179,62646,63971,64210,64804,65699,66336,66460,66977,67968,69207,71006,71466,72576,74042,74572,75852
10,67629,23314,24710,25847,27063,27914,28600,29514,30477,30803,32000,33063,34120,34771,35918,36856,38024,38752,39564,40543,40972,41681,42374,42835,44014,44743,45789,46917,47574,48679,49263,50410,51541,52579,53116,54037,55002,55947,57478,58548,60346,61351,62875,64211,64398,64974,65883,66552,66671,67178,68162,69420,71194,71717,72787,74281,74765,76066
11,64621,23410,24821,25986,27182,28048,28751,29654,30622,30945,32143,33202,34249,34917,36042,36978,38157,38886,39694,40693,41135,41817,42505,42996,44167,44894,45931,47072,47716,48831,49414,50550,51674,52724,53262,54171,55123,56075,57635,58690,60461,61479,63023,64362,64537,65103,66008,66691,66819,67325,68300,69570,71315,71884,72935,74431,74912,76202
12,64461,23489,24932,26124,27301,28181,28900,29792,30766,31088,32285,33341,34378,35057,36167,37100,38289,39021,39821,40844,41296,41954,42636,43153,44320,45042,46073,47227,47860,48984,49565,50692,51808,52866,53405,54305,55244,56204,57790,58838,60577,61606,63170,64513,64676,65231,66132,66829,66964,67468,68437,69723,71437,72046,73082,74580,75058,76338
13,66499,23573,25043,26262,27421,28313,29048,29930,30912,31228,32426,33480,34507,35195,36290,37222,38422,39152,39948,40994,41455,42090,42766,43307,44472,45188,46215,47381,48003,49136,49712,50832,51942,53011,53545,54435,55364,56333,57944,58989,60693,61733,63316,64664,64811,65358,66257,66967,67107,67608,68574,69880,71559,72204,73231,74729,75202,76475
14,66489,23700,25191,26442,27577,28493,29243,30113,31119,31398,32614,33659,34678,35364,36445,37374,38603,39321,40114,41204,41667,42265,42936,43507,44680,45381,46406,47595,48186,49348,49898,51016,52120,53210,53725,54600,55513,56497,58157,59180,60840,61893,63519,64876,64979,65514,66422,67156,67293,67787,68750,70086,71723,72416,73422,74938,75381,76663
15,64119,23836,25341,26619,27735,28674,29438,30296,31322,31571,32842,33841,34878,35535,36621,37529,38815,39492,40281,41415,41877,42442,43110,43708,44899,45572,46599,47824,48371,49560,50086,51204,52300,53411,53902,54767,55665,56664,58370,59379,60989,62053,63736,65090,65161,65670,66589,67346,67480,67965,68926,70291,71886,72626,73614,75148,75559,76851
16,64109,23972,25494,26800,27894,28855,29634,30482,31526,31744,33031,34025,35061,35706,36781,37687,39000,39678,40450,41628,42089,42620,43285,43909,45111,45765,46794,48047,48557,49773,50274,51389,52480,53611,54081,54936,55820,56835,58584,59575,61140,62219,63964,65310,65378,65831,66759,67537,67667,68142,69106,70494,72051,72836,73810,75359,75740,77040
17,63219,24082,25627,26958,28035,29016,29806,30647,31703,31904,33198,34188,35214,35861,36925,37830,39161,39831,40604,41812,42273,42779,43441,44087,45296,45935,46966,48235,48725,49957,50443,51553,52641,53786,54241,55086,55960,56989,58768,59754,61275,62370,64145,65497,65565,65978,66910,67703,67835,68301,69268,70675,72196,73018,73983,75541,75906,77203
18,63209,24166,25741,27093,28159,29154,29954,30791,31853,32049,33341,34329,35347,35998,37052,37956,39298,39965,40740,41967,42430,42918,43577,44242,45453,46083,47115,48393,48873,50111,50591,51695,52781,53936,54383,55217,56082,57124,58921,59911,61395,62504,64296,65654,65723,66111,67041,67843,67980,68441,69408,70830,72321,73172,74134,75693,76054,77341
19,63199,24276,25873,27246,28302,29315,30126,30955,32030,32208,33508,34491,35501,36151,37196,38098,39458,40121,40894,42153,42613,43078,43735,44420,45638,46254,47288,48581,49042,50297,50759,51858,52943,54113,54544,55367,56220,57277,59105,60083,61530,62653,64476,65842,65912,66258,67193,68009,68145,68602,69567,71003,72468,73353,74306,75875,76217,77505
20,63189,24352,25986,27379,28428,29453,30273,31100,32180,32353,33651,34632,35635,36286,37323,38226,39595,40256,41031,42308,42768,43216,43872,44573,45794,46404,47438,48739,49192,50452,50909,52001,53084,54262,54686,55498,56345,57412,59260,60234,61652,62785,64628,66001,66039,66393,67324,68150,68287,68745,69705,71150,72594,73506,74457,76027,76365,77643
21,63179,24401,26080,27490,28535,29568,30395,31222,32304,32484,33770,34750,35749,36403,37432,38338,39710,40371,41150,42434,42896,43335,43987,44701,45921,46530,47564,48868,49322,50578,51038,52121,53202,54384,54808,55611,56454,57530,59384,60365,61757,62900,64751,66130,66200,66511,67434,68264,68408,68865,69825,71274,72701,73631,74585,76149,76495,77755
