,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,54009,24149,25228,25992,26956,27902,28742,29711,30331,31023,31293,32381,32629,33343,34068,35051,35962,36902,37834,37855,38913,39282,39719,40691,41762,42673,43656,44685,45345,45811,47110,47996,48801,50008,50968,52458,53083,53207,53897,55565,56486,57263,58203,59045,59911,60736,61764,62791,63746,64779,65609,66831,67809,69053,70444,71102,72227,73008,73841,74873
1,54339,24310,25376,26135,27105,28064,28875,29849,30443,31120,31380,32527,32748,33497,34221,35194,36083,37058,37975,38038,39106,39410,39814,40832,41899,42783,43878,44853,45523,45917,47291,48135,48974,50125,51180,52706,53258,53328,54070,55822,56672,57495,58386,59264,60073,60912,61938,62957,63905,64993,65785,67058,67991,69193,70639,71209,72377,73169,73974,75082
2,54329,24434,25515,26317,27228,28232,29030,29984,30556,31263,31538,32654,32936,33683,34397,35344,36217,37203,38121,38195,39303,39562,39961,40993,42014,42890,44044,44995,45710,46032,47440,48266,49123,50235,51289,52797,53407,53509,54253,55953,56856,57677,58546,59444,60238,61127,62071,63083,64030,65142,65948,67181,68136,69326,70807,71326,72487,73312,74065,75239
3,54319,24533,25643,26432,27378,28366,29181,30082,30681,31389,31646,32761,33080,33827,34530,35475,36322,37306,38227,38349,39467,39707,40080,41138,42092,42972,44158,45091,45885,46173,47555,48370,49258,50319,51405,52884,53520,53657,54389,56040,57013,57812,58681,59583,60356,61218,62149,63177,64117,65218,66043,67286,68227,69415,70901,71456,72599,73450,74168,75319
4,54101,24720,25858,26662,27577,28594,29363,30276,30879,31531,31787,32924,33294,34056,34762,35693,36461,37478,38400,38551,39686,39925,40254,41354,42259,43126,44387,45251,46093,46376,47802,48539,49436,50459,51569,53011,53704,53874,54606,56208,57167,58051,58867,59817,60541,61394,62301,63344,64252,65372,66227,67445,68415,69555,71106,71624,72786,73641,74335,75497
5,66091,24984,26115,26938,27825,28929,29624,30546,31095,31694,32012,33195,33560,34355,35070,35917,36677,37740,38626,38801,39954,40241,40498,41627,42484,43304,44700,45494,46391,46621,48087,48788,49653,50672,51777,53168,53919,54115,54892,56474,57440,58342,59074,60125,60736,61633,62532,63525,64458,65579,66482,67716,68683,69753,71375,71834,72993,73907,74543,75744
6,66031,25131,26293,27083,27965,29123,29823,30726,31221,31807,32185,33320,33734,34546,35269,36058,36805,37913,38764,38957,40170,40476,40685,41777,42591,43408,44871,45643,46567,46794,48262,48953,49810,50789,51904,53264,54058,54325,55073,56596,57611,58517,59215,60330,60878,61786,62656,63664,64581,65699,66667,67856,68827,69874,71527,71976,73129,74029,74652,75921
7,66041,25281,26472,27272,28108,29297,29990,30897,31374,31963,32331,33474,33928,34737,35477,36225,36965,38099,38974,39183,40391,40709,40854,41924,42726,43548,45029,45763,46725,46949,48443,49081,49960,50944,52055,53350,54193,54485,55252,56727,57761,58701,59411,60490,61015,61954,62790,63768,64703,65797,66838,68015,68976,69997,71685,72129,73267,74194,74775,76075
8,66051,25383,26570,27404,28236,29417,30105,30998,31478,32072,32470,33607,34073,34873,35609,36339,37062,38224,39094,39324,40554,40863,41005,42085,42835,43605,45145,45890,46832,47121,48567,49195,50069,51062,52151,53419,54295,54598,55360,56867,57878,58839,59549,60599,61086,62079,62902,63870,64814,65862,66950,68112,69102,70065,71809,72213,73380,74310,74898,76198
9,66379,25528,26711,27567,28412,29574,30254,31134,31599,32200,32622,33740,34212,35038,35776,36474,37165,38340,39248,39479,40700,41068,41190,42220,42951,43738,45336,46025,47021,47265,48717,49355,50211,51199,52265,53513,54438,54762,55533,56995,57990,58983,59713,60738,61206,62208,63037,63988,64935,65967,67100,68252,69252,70156,71944,72358,73486,74450,75061,76355
10,66359,25624,26802,27686,28559,29686,30366,31273,31721,32297,32764,33865,34380,35179,35885,36562,37279,38461,39351,39599,40821,41235,41361,42315,43063,43793,45453,46142,47160,47411,48854,49449,50356,51288,52347,53587,54538,54884,55672,57088,58083,59155,59824,60867,61343,62298,63151,64050,65033,66032,67214,68370,69349,70262,72035,72483,73612,74568,75191,76474
11,62141,25737,26901,27815,28687,29813,30488,31371,31863,32384,32889,33978,34524,35318,36007,36666,37388,38597,39471,39754,40931,41387,41494,42442,43150,43879,45616,46251,47300,47582,48995,49565,50475,51380,52456,53706,54668,55058,55807,57247,58210,59282,59951,61003,61485,62414,63237,64143,65136,66143,67358,68511,69485,70386,72185,72579,73737,74708,75294,76565
12,62059,25853,27041,28012,28861,29969,30621,31507,31961,32488,33012,34132,34666,35500,36178,36789,37539,38717,39618,39904,41089,41561,41630,42582,43265,44006,45756,46371,47451,47749,49164,49711,50608,51451,52574,53798,54823,55217,55959,57375,58350,59443,60100,61170,61619,62576,63386,64229,65233,66257,67478,68610,69627,70506,72309,72709,73841,74843,75410,76700
13,62049,25980,27167,28135,28984,30127,30762,31668,32123,32641,33116,34260,34830,35634,36355,36921,37666,38836,39749,40071,41257,41712,41805,42727,43402,44125,45911,46497,47619,47943,49305,49847,50749,51573,52713,53918,54934,55399,56151,57489,58519,59584,60244,61336,61759,62691,63497,64374,65330,66370,67597,68761,69737,70641,72434,72847,73946,74960,75557,76806
14,62039,26041,27234,28225,29102,30211,30869,31748,32216,32737,33216,34351,34973,35761,36488,37007,37787,38928,39836,40186,41391,41821,41900,42825,43485,44215,46037,46608,47738,48049,49400,49926,50836,51646,52789,54005,54998,55512,56278,57582,58627,59655,60349,61444,61860,62763,63556,64447,65443,66452,67677,68862,69834,70719,72513,72938,74027,75066,75623,76888
15,62029,26162,27378,28371,29255,30350,31019,31862,32373,32867,33340,34482,35148,35918,36674,37162,37885,39045,40017,40338,41553,41969,42069,42992,43596,44361,46212,46742,47896,48186,49536,50084,50962,51747,52916,54105,55109,55681,56458,57723,58754,59818,60497,61596,62011,62889,63696,64559,65563,66536,67791,68989,69995,70872,72626,73070,74136,75204,75723,77020
16,62019,26223,27464,28476,29354,30442,31128,31996,32496,32964,33434,34542,35240,36028,36817,37280,37990,39155,40121,40445,41672,42089,42188,43118,43677,44442,46278,46841,48019,48302,49605,50168,51059,51859,53021,54179,55173,55766,56561,57793,58831,59946,60572,61701,62137,63002,63781,64647,65639,66609,67858,69106,70073,70984,72680,73152,74213,75268,75794,77092
17,70309,26309,27569,28616,29486,30572,31261,32141,32677,33076,33550,34692,35334,36173,36955,37437,38116,39250,40203,40586,41801,42212,42329,43241,43780,44565,46371,46954,48108,48431,49712,50291,51181,51937,53120,54230,55281,55874,56706,57906,58906,60037,60719,61829,62274,63106,63912,64744,65736,66733,67991,69190,70173,71069,72764,73279,74279,75380,75940,77194
18,70299,26369,27653,28722,29580,30684,31364,32246,32763,33177,33668,34808,35418,36263,37088,37537,38212,39348,40306,40693,41915,42346,42471,43355,43882,44671,46454,47055,48206,48511,49800,50380,51264,52039,53184,54288,55387,55982,56814,57975,58985,60149,60812,61948,62378,63207,64023,64832,65804,66815,68067,69250,70270,71173,72836,73367,74346,75454,76023,77290
19,70289,26459,27773,28837,29687,30794,31452,32377,32901,33332,33797,34922,35530,36406,37259,37667,38312,39429,40404,40832,42047,42504,42613,43500,43999,44767,46573,47182,48322,48633,49962,50504,51379,52137,53280,54364,55500,56089,56913,58070,59073,60279,60933,62065,62504,63326,64137,64939,65893,66908,68188,69356,70376,71265,72941,73489,74463,75553,76128,77418
20,70279,26605,27934,28972,29822,30987,31615,32548,33063,33512,33942,35038,35688,36577,37450,37809,38459,39587,40547,41008,42237,42725,42856,43700,44159,44933,46754,47330,48462,48801,50134,50627,51519,52250,53439,54513,55621,56205,57091,58227,59222,60465,61122,62259,62676,63489,64302,65077,66041,67030,68363,69500,70494,71398,73074,73598,74587,75699,76248,77574
21,70269,26698,28044,29097,29925,31112,31737,32687,33217,33623,34096,35154,35824,36727,37586,37973,38563,39687,40683,41139,42322,42877,43036,43820,44285,45018,46884,47453,48548,48945,50263,50749,51638,52362,53544,54571,55698,56314,57194,58366,59335,60617,61223,62390,62753,63601,64413,65180,66147,67127,68459,69580,70639,71505,73183,73699,74666,75796,76374,77703
22,71161,26787,28143,29221,30039,31256,31875,32830,33361,33782,34209,35253,35957,36850,37714,38123,38689,39815,40798,41290,42478,43034,43169,43942,44412,45147,46997,47560,48640,49067,50392,50896,51763,52435,53675,54639,55777,56402,57301,58454,59475,60720,61340,62552,62843,63713,64548,65300,66201,67209,68543,69674,70774,71613,73279,73794,74761,75874,76496,77826
23,71151,26886,28249,29333,30152,31400,31999,32940,33498,33906,34334,35366,36071,36986,37855,38234,38824,39908,40892,41437,42590,43186,43326,44093,44539,45255,47093,47665,48743,49179,50495,51001,51886,52538,53750,54705,55870,56471,57387,58536,59604,60836,61441,62659,62956,63845,64653,65401,66276,67279,68656,69791,70878,71704,73397,73879,74866,75961,76576,77929
24,71141,26973,28334,29494,30258,31506,32116,33048,33644,34045,34461,35509,36164,37130,38008,38368,38936,40006,40990,41588,42692,43327,43518,44216,44637,45368,47197,47754,48884,49318,50641,51143,51999,52642,53826,54805,55978,56600,57521,58617,59703,60971,61546,62767,63095,63942,64751,65473,66359,67356,68757,69928,70982,71776,73496,73996,74963,76037,76726,78045
25,71121,27060,28441,29594,30372,31624,32246,33188,33803,34176,34581,35616,36294,37257,38120,38492,39054,40117,41093,41718,42813,43463,43686,44348,44758,45452,47290,47862,49018,49429,50739,51247,52131,52725,53912,54881,56043,56720,57615,58692,59813,61068,61676,62917,63211,64053,64873,65544,66450,67425,68867,70026,71123,71899,73583,74106,75065,76114,76840,78115
26,71131,27146,28520,29696,30472,31738,32382,33305,33941,34290,34703,35720,36387,37404,38266,38616,39150,40206,41188,41813,42954,43616,43862,44490,44894,45570,47410,48013,49120,49540,50881,51382,52248,52831,53998,54955,56125,56797,57729,58816,59900,61171,61794,63032,63329,64192,64982,65642,66535,67499,68966,70120,71208,72009,73661,74220,75159,76229,76954,78218
27,71091,27321,28705,29883,30621,31947,32572,33474,34141,34454,34873,35916,36590,37612,38507,38803,39309,40381,41348,41993,43154,43827,44100,44695,45098,45715,47610,48201,49309,49714,51089,51550,52443,52993,54151,55093,56299,56974,57934,58976,60098,61357,61962,63259,63501,64389,65128,65814,66670,67654,69132,70311,71365,72155,73864,74367,75319,76426,77087,78363
28,72021,27448,28819,30012,30762,32130,32691,33628,34300,34595,34992,36040,36722,37768,38700,38934,39466,40493,41464,42098,43303,43953,44291,44835,45214,45858,47754,48346,49462,49858,51221,51724,52574,53133,54264,55180,56395,57080,58064,59113,60201,61496,62119,63386,63634,64560,65240,65907,66773,67753,69277,70455,71512,72256,73976,74495,75445,76527,77243,78468
29,72061,27595,28975,30183,30926,32305,32887,33794,34415,34731,35199,36178,36883,37940,38914,39089,39616,40664,41601,42222,43480,44122,44521,45034,45380,45990,47918,48482,49637,49994,51394,51895,52704,53286,54393,55311,56498,57195,58211,59243,60347,61677,62279,63554,63791,64715,65356,66054,66907,67854,69421,70609,71651,72407,74125,74625,75592,76689,77417,78636
30,72071,27656,29049,30247,31009,32407,33004,33909,34532,34853,35287,36302,36960,38038,39013,39231,39713,40731,41683,42298,43577,44257,44658,45142,45469,46116,48062,48602,49734,50096,51498,52012,52789,53397,54453,55358,56554,57262,58287,59318,60422,61793,62377,63662,63915,64806,65453,66160,66983,67919,69488,70675,71722,72506,74215,74713,75652,76762,77522,78727
31,84499,27806,29191,30416,31217,32602,33157,34073,34713,35017,35457,36431,37156,38184,39206,39407,39878,40872,41854,42477,43747,44429,44869,45350,45628,46267,48252,48746,49899,50254,51674,52178,52951,53533,54599,55481,56667,57386,58449,59458,60584,61959,62542,63854,64093,64963,65619,66304,67100,68072,69642,70813,71867,72646,74363,74818,75813,76919,77691,78867
32,84489,27986,29395,30603,31382,32825,33358,34261,34897,35161,35606,36606,37345,38385,39419,39625,40049,41080,41996,42674,43965,44599,45097,45548,45813,46444,48451,48922,50121,50449,51880,52357,53151,53656,54775,55622,56815,57559,58628,59627,60759,62152,62772,64103,64308,65117,65818,66478,67282,68233,69844,71011,72044,72814,74539,75015,75976,77084,77835,79070
33,84461,28106,29521,30758,31515,32969,33502,34396,35052,35320,35719,36712,37476,38526,39569,39763,40162,41212,42095,42789,44099,44752,45272,45684,45956,46569,48607,49027,50271,50583,52044,52485,53323,53769,54884,55750,56925,57691,58754,59759,60869,62301,62922,64234,64447,65242,65964,66591,67387,68350,69957,71143,72180,72949,74672,75142,76108,77219,77946,79195
34,84471,28224,29627,30918,31651,33123,33656,34525,35227,35442,35880,36848,37615,38682,39730,39943,40278,41343,42232,42943,44223,44912,45447,45868,46121,46688,48735,49192,50387,50747,52188,52626,53471,53880,55028,55850,57022,57807,58873,59867,61002,62420,63037,64381,64565,65373,66061,66672,67514,68471,70073,71256,72298,73046,74813,75271,76193,77345,78035,79379
35,84621,28369,29750,31051,31788,33268,33782,34669,35352,35590,36024,36983,37746,38821,39869,40084,40406,41492,42338,43100,44375,45069,45622,46069,46277,46865,48897,49340,50539,50915,52320,52776,53584,54047,55151,55951,57116,57924,58992,60003,61129,62573,63207,64560,64736,65526,66222,66781,67629,68578,70212,71380,72430,73167,74964,75384,76306,77480,78169,79481
36,84611,28488,29864,31168,31927,33398,33948,34828,35498,35728,36147,37141,37875,38969,40025,40223,40552,41612,42443,43231,44503,45219,45814,46246,46455,47027,49050,49484,50661,51065,52449,52936,53740,54168,55243,56045,57203,58016,59099,60158,61241,62728,63339,64704,64898,65698,66365,66931,67742,68672,70343,71485,72529,73289,75091,75504,76440,77600,78311,79581
37,84631,28547,29945,31249,32052,33461,34037,34921,35602,35835,36275,37220,37938,39033,40142,40323,40688,41661,42502,43325,44559,45335,45930,46402,46564,47156,49137,49574,50757,51173,52515,53062,53847,54275,55319,56124,57246,58056,59150,60212,61290,62788,63482,64822,65042,65809,66469,67025,67801,68712,70398,71539,72576,73384,75180,75595,76527,77651,78413,79641
38,84601,28605,30025,31322,32174,33546,34153,35006,35700,35946,36370,37282,38001,39099,40210,40442,40790,41729,42582,43406,44621,45418,46063,46523,46695,47288,49224,49670,50834,51302,52586,53180,53925,54365,55405,56195,57290,58112,59201,60262,61345,62863,63570,64906,65139,65914,66551,67102,67884,68756,70474,71596,72626,73509,75265,75676,76620,77713,78511,79691
39,75341,28723,30156,31441,32289,33667,34329,35146,35810,36050,36509,37373,38147,39247,40337,40590,40922,41832,42684,43508,44745,45579,46226,46709,46845,47424,49357,49810,50955,51458,52705,53292,54014,54484,55515,56259,57391,58193,59314,60361,61453,62980,63708,65046,65300,66038,66688,67220,67977,68832,70594,71717,72729,73586,75368,75814,76761,77820,78632,79782
40,75061,28846,30273,31558,32403,33807,34443,35252,35902,36178,36637,37482,38262,39372,40461,40695,41054,41941,42782,43614,44885,45691,46396,46886,46986,47555,49509,49957,51083,51572,52840,53419,54109,54597,55645,56327,57476,58284,59439,60466,61565,63136,63868,65191,65438,66157,66870,67330,68062,68914,70729,71837,72835,73696,75481,75936,76876,77925,78707,79886
