,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
20,63189,24482,26553,27363,29282,29720,30178,30838,31728,32485,34021,35013,36239,37189,38296,39281,39789,40766,41450,42569,42984,43994,44109,44415,45564,46879,47110,48637,48954,50748,51448,52423,52975,53783,54402,55761,56536,57559,58701,60568,62755,63209,65023,65872,66035,66848,67477,68220,68326,69435,70587,71795,72453,72819,73954,75737,76110,77618
21,63179,24538,26675,27505,29437,29862,30320,30979,31869,32633,34183,35182,36405,37362,38467,39452,39958,40929,41606,42730,43141,44163,44277,44560,45726,47039,47256,48793,49096,50916,51610,52587,53119,53919,54537,55899,56676,57700,58842,60730,62914,63375,65193,66028,66170,66987,67614,68357,68465,69583,70739,71950,72585,72945,74081,75867,76237,77738
22,63369,24639,26852,27684,29648,30050,30504,31153,32046,32818,34393,35393,36617,37583,38683,39672,40167,41141,41804,42950,43352,44387,44500,44745,45931,47258,47432,49004,49268,51143,51827,52799,53294,54090,54702,56081,56844,57875,59019,60934,63124,63574,65423,66231,66342,67166,67787,68540,68650,69786,70945,72160,72745,73103,74239,76050,76392,77914
23,66379,24744,27029,27863,29859,30238,30687,31326,32224,33001,34603,35603,36829,37804,38900,39891,40375,41350,42002,43173,43563,44610,44724,44930,46136,47475,47610,49218,49440,51369,52044,53010,53471,54261,54866,56261,57014,58048,59197,61136,63335,63775,65653,66439,66547,67346,67959,68724,68835,69988,71153,72370,72909,73262,74398,76232,76549,78090
24,66359,24820,27176,28025,30039,30405,30849,31481,32383,33167,34787,35793,37018,38000,39092,40083,40560,41536,42177,43365,43747,44806,44883,45094,46319,47663,47772,49404,49595,51562,52234,53199,53633,54414,55013,56417,57166,58201,59356,61318,63516,63957,65851,66620,66720,67505,68112,68883,68996,70161,71333,72549,73057,73406,74541,76386,76691,78233
25,62141,24929,27322,28183,30205,30567,31004,31628,32536,33327,34959,35973,37193,38182,39270,40266,40748,41704,42339,43546,43928,44986,45083,45249,46483,47836,47929,49581,49747,51749,52414,53371,53780,54554,55152,56560,57305,58342,59509,61496,63688,64124,66041,66793,66891,67656,68256,69036,69154,70335,71517,72728,73200,73545,74687,76530,76831,78378
26,62059,25033,27502,28358,30398,30752,31180,31787,32706,33501,35156,36176,37390,38390,39471,40458,40928,41895,42522,43758,44135,45193,45237,45422,46669,48038,48101,49782,49914,51952,52620,53565,53942,54714,55305,56725,57458,58505,59682,61694,63884,64306,66253,66989,67088,67827,68420,69215,69336,70540,71730,72935,73357,73697,74849,76702,76986,78551
27,62049,25140,27689,28538,30593,30939,31359,31951,32882,33678,35355,36377,37591,38597,39676,40654,41110,42088,42704,43977,44344,45404,45504,45596,46862,48241,48273,49984,50080,52162,52828,53762,54107,54876,55460,56891,57615,58667,59856,61892,64080,64488,66466,67185,67244,68002,68586,69396,69518,70743,71943,73143,73518,73851,75009,76878,77142,78722
28,62039,25196,27824,28683,30736,31080,31496,32083,33020,33820,35505,36533,37745,38755,39833,40801,41252,42236,42847,44135,44497,45558,45629,45732,47011,48388,48477,50129,50217,52310,52983,53912,54241,55004,55585,57016,57743,58792,59994,62043,64221,64634,66617,67334,67434,68139,68715,69530,69653,70889,72096,73292,73647,73971,75137,77001,77267,78836
29,62029,25294,28015,28863,30934,31267,31676,32246,33192,33999,35705,36734,37945,38964,40036,40997,41436,42430,43033,44350,44705,45768,45788,45909,47203,48590,48680,50328,50423,52516,53188,54109,54408,55168,55740,57184,57903,58951,60166,62238,64415,64816,66826,67532,67634,68313,68880,69708,69836,71091,72305,73498,73805,74124,75296,77174,77422,79007
30,62019,25350,28152,29006,31079,31408,31814,32378,33330,34141,35858,36890,38099,39121,40192,41144,41580,42578,43176,44505,44859,45923,46023,46042,47351,48736,48824,50476,50561,52664,53344,54257,54544,55294,55868,57307,58030,59074,60301,62389,64560,64963,66973,67682,67779,68448,69008,69838,69971,71236,72455,73645,73935,74245,75423,77297,77548,79122
31,70309,25427,28316,29166,31251,31571,31974,32524,33481,34299,36034,37067,38276,39303,40372,41315,41743,42747,43340,44689,45041,46105,46204,46204,47519,48909,48999,50649,50715,52841,53523,54428,54696,55438,56009,57451,58172,59213,60454,62561,64729,65128,67148,67852,67952,68600,69155,69991,70129,71408,72630,73819,74077,74383,75565,77444,77688,79264
32,70299,25478,28454,29309,31394,31712,32112,32652,33610,34436,36185,37220,38430,39461,40527,41459,41887,42892,43482,44841,45195,46259,46357,46358,47664,49055,49151,50794,50886,52985,53677,54576,54833,55563,56135,57571,58298,59333,60588,62709,64869,65277,67292,67999,68098,68733,69283,70117,70264,71551,72776,73961,74206,74504,75691,77561,77812,79378
33,70289,25556,28624,29470,31561,31875,32268,32797,33757,34591,36359,37393,38605,39642,40703,41627,42048,43061,43644,45018,45373,46439,46537,46628,47830,49232,49325,50965,51053,53163,53854,54747,54984,55702,56275,57714,58440,59472,60738,62877,65034,65440,67465,68168,68270,68886,69427,70266,70422,71718,72950,74130,74350,74640,75834,77702,77950,79517
34,70279,25682,28848,29665,31781,32084,32465,32972,33938,34781,36580,37611,38825,39873,40926,41846,42248,43277,43846,45256,45606,46674,46775,46866,48040,49465,49557,51189,51282,53399,54080,54964,55165,55878,56445,57901,58611,59648,60927,63089,65252,65635,67697,68386,68496,69075,69606,70464,70627,71941,73181,74358,74523,74811,76008,77897,78120,79711
35,70269,25762,29015,29825,31946,32246,32619,33118,34081,34934,36750,37781,38998,40056,41104,42016,42407,43445,44007,45432,45784,46856,46956,47046,48209,49642,49736,51362,51439,53576,54257,55135,55315,56021,56585,58041,58752,59786,61078,63258,65418,65794,67869,68555,68665,69225,69749,70616,70785,72109,73353,74527,74666,74948,76151,78036,78260,79844
36,70259,25909,29238,30021,32167,32456,32817,33296,34263,35125,36968,37993,39216,40285,41327,42235,42606,43661,44212,45670,46018,47094,47195,47221,48424,49877,49981,51585,51673,53812,54483,55353,55495,56201,56759,58222,58922,59962,61269,63468,65638,65989,68101,68772,68888,69416,69926,70814,70989,72333,73583,74753,74841,75119,76325,78232,78430,80034
37,81101,26016,29436,30203,32363,32642,32994,33458,34427,35296,37162,38184,39412,40491,41527,42428,42787,43853,44396,45876,46225,47305,47406,47407,48619,50083,50196,51779,51867,54019,54685,55547,55661,56365,56917,58381,59077,60121,61440,63658,65833,66167,68301,68966,69084,69589,70085,70988,71170,72530,73783,74951,75033,75277,76486,78401,78587,80197
38,81111,26099,29607,30369,32529,32805,33149,33604,34573,35450,37328,38354,39583,40672,41700,42596,42947,44018,44561,46053,46402,47488,47539,47628,48792,50258,50384,51946,52017,54195,54861,55714,55811,56512,57058,58518,59216,60260,61592,63826,66002,66328,68469,69136,69253,69744,70225,71138,71329,72698,73952,75118,75206,75418,76630,78540,78728,80331
39,82119,26212,29802,30550,32713,32989,33325,33765,34728,35618,37510,38537,39775,40870,41893,42788,43119,44196,44746,46251,46604,47696,47793,47793,48983,50461,50598,52135,52183,54394,55056,55899,55988,56672,57212,58676,59370,60419,61761,64012,66196,66503,68667,69322,69448,69919,70385,71310,71511,72886,74150,75309,75403,75573,76791,78704,78882,80497
40,82099,26314,29995,30729,32893,33172,33500,33925,34880,35783,37690,38719,39962,41067,42078,42976,43292,44371,44932,46444,46806,47902,47998,47999,49174,50661,50809,52320,52401,54595,55251,56081,56176,56830,57369,58836,59524,60573,61929,64203,66392,66676,68866,69508,69642,70091,70546,71481,71693,73073,74346,75501,75598,75731,76951,78867,79038,80658
41,82089,26370,30132,30869,33016,33307,33633,34052,34993,35910,37819,38859,40101,41211,42216,43116,43425,44500,45076,46583,46954,48053,48119,48136,49320,50801,50962,52454,52551,54745,55397,56215,56320,56955,57499,58954,59644,60689,62061,64351,66538,66817,69007,69644,69781,70224,70673,71604,71829,73202,74483,75635,75742,75855,77077,78975,79164,80760
42,82079,26448,30297,31027,33161,33463,33784,34195,35122,36052,37971,39018,40263,41378,42378,43278,43578,44652,45237,46747,47127,48232,48327,48327,49487,50968,51142,52615,52725,54926,55565,56371,56487,57094,57640,59090,59777,60820,62208,64518,66706,66973,69174,69801,69946,70377,70817,71746,71988,73356,74646,75792,75909,75997,77219,79111,79304,80890
43,92169,26550,30488,31200,33332,33643,33953,34348,35266,36211,38145,39197,40446,41569,42563,43467,43751,44828,45420,46942,47326,48436,48527,48527,49673,51168,51350,52803,52923,55135,55758,56546,56677,57253,57796,59246,59926,60968,62374,64707,66901,67146,69368,69983,70138,70547,70974,71910,72169,73539,74836,75976,76101,76193,77376,79268,79458,81049
44,92249,26776,30813,31460,33642,33937,34226,34583,35502,36463,38446,39487,40746,41878,42865,43779,44021,45120,45708,47284,47663,48776,48862,48946,49968,51511,51696,53124,53246,55492,56072,56840,56980,57502,58030,59511,60152,61207,62633,65005,67227,67403,69705,70287,70465,70814,71225,72195,72466,73865,75170,76305,76417,76508,77614,79561,79689,81349
45,92041,26932,31045,31668,33864,34164,34437,34769,35685,36664,38669,39710,40972,42114,43095,44008,44231,45343,45929,47528,47915,49027,49099,49182,50197,51765,51958,53359,53495,55760,56315,57066,57215,57699,58215,59706,60331,61390,62833,65234,67469,67610,69950,70516,70710,71021,71422,72410,72694,74109,75421,76546,76657,76755,77808,79768,79876,81562
46,92051,27053,31212,31837,34020,34334,34601,34918,35826,36817,38833,39876,41137,42284,43266,44181,44399,45513,46107,47711,48109,49209,49284,49366,50376,51943,52161,53540,53693,55983,56501,57238,57396,57852,58362,59873,60484,61539,62990,65409,67655,67781,70123,70694,70898,71188,71584,72576,72875,74295,75617,76728,76843,76951,77967,79915,80033,81718
47,92061,27159,31377,32007,34161,34502,34763,35067,35965,36970,38978,40041,41305,42458,43435,44356,44567,45685,46286,47890,48301,49389,49467,49550,50554,52118,52364,53721,53889,56173,56686,57409,57576,58005,58510,60035,60637,61687,63146,65579,67818,67951,70297,70870,71087,71356,71746,72742,73055,74484,75809,76906,77027,77144,78125,80057,80187,81869
48,92071,27296,31571,32194,34328,34694,34945,35234,36124,37142,39145,40229,41495,42652,43628,44554,44754,45877,46485,48094,48523,49595,49677,49757,50754,52320,52593,53927,54109,56378,56896,57602,57777,58175,58672,60218,60804,61855,63319,65770,68001,68138,70497,71069,71301,71543,71927,72928,73258,74701,76029,77108,77234,77364,78297,80216,80356,82045
49,92081,27376,31710,32343,34440,34838,35087,35369,36248,37276,39263,40370,41637,42794,43769,44699,44904,46022,46638,48236,48687,49740,49833,49912,50906,52457,52764,54081,54280,56518,57053,57747,57931,58311,58804,60332,60938,61983,63441,65911,68128,68288,70633,71216,71462,71690,72070,73068,73415,74859,76187,77248,77388,77529,78435,80318,80495,82143
50,93011,27477,31878,32507,34581,35004,35249,35520,36390,37426,39409,40535,41800,42958,43930,44863,45073,46183,46811,48387,48876,49912,50014,50093,51079,52625,52960,54257,54474,56689,57232,57912,58106,58463,58950,60465,61085,62126,63583,66075,68276,68454,70798,71386,71649,71855,72230,73233,73595,75041,76371,77415,77566,77719,78588,80445,80648,82268
51,93021,27575,32042,32670,34719,35166,35412,35669,36532,37576,39552,40698,41958,43119,44091,45025,45241,46344,46983,48535,49063,50081,50195,50296,51251,52766,53155,54433,54668,56857,57408,58077,58281,58613,59094,60596,61231,62267,63724,66237,68422,68620,70963,71556,71834,72019,72389,73395,73774,75220,76552,77581,77744,77909,78741,80570,80799,82393
52,93031,27677,32199,32831,34853,35327,35575,35818,36672,37704,39694,40854,42093,43276,44249,45181,45407,46498,47147,48679,49247,50246,50375,50497,51421,52905,53345,54604,54860,57016,57583,58241,58454,58764,59240,60727,61376,62383,63864,66393,68560,68784,71121,71722,72018,72180,72545,73555,73949,75373,76701,77744,77921,78097,78893,80692,80951,82513
53,93041,27804,32379,33008,35012,35509,35757,35983,36831,37847,39853,41003,42250,43432,44427,45354,45589,46633,47330,48852,49457,50436,50579,50724,51613,53070,53559,54764,55075,57195,57780,58425,58648,58934,59402,60878,61534,62519,64021,66569,68721,68964,71301,71912,72228,72359,72720,73733,74145,75548,76876,77933,78122,78309,79062,80839,81116,82666
54,93139,27882,32502,33146,35112,35641,35895,36117,36948,37955,39963,41108,42361,43540,44525,45433,45729,46723,47466,48964,49608,50523,50730,50893,51762,53178,53714,54868,55240,57308,57923,58555,58796,59068,59534,60983,61658,62619,64138,66701,68823,69109,71417,72049,72385,72500,72858,73821,74291,75663,76991,78025,78270,78469,79199,80928,81248,82760
55,94011,27956,32624,33283,35213,35770,36033,36249,37026,38062,40074,41211,42473,43650,44620,45511,45866,46815,47564,49077,49756,50615,50878,51061,51906,53277,53867,54967,55402,57419,58062,58682,58940,59203,59665,61086,61779,62717,64255,66831,68923,69253,71532,72184,72537,72642,72994,73909,74433,75778,77105,78113,78416,78628,79334,81013,81378,82851
56,94021,28056,32769,33437,35339,35920,36186,36397,37123,38190,40208,41336,42607,43782,44740,45621,46020,46929,47685,49214,49882,50732,51047,51255,52031,53401,54044,55090,55585,57554,58222,58782,59100,59355,59808,61210,61876,62836,64389,66982,69047,69413,71674,72340,72713,72804,73149,74021,74596,75921,77247,78230,78583,78812,79483,81125,81521,82968
57,94031,28130,32885,33538,35436,35993,36315,36523,37199,38297,40314,41437,42714,43890,44834,45699,46151,47019,47782,49317,49982,50821,51189,51421,52133,53498,54148,55182,55701,57659,58299,58854,59233,59485,59889,61309,61954,62932,64504,67105,69142,69555,71785,72419,72856,72943,73286,74107,74693,76035,77359,78324,78722,78966,79576,81217,81647,83059
58,94041,28237,33014,33656,35557,36087,36401,36662,37297,38423,40442,41556,42844,44019,44951,45804,46250,47130,47901,49450,50109,50934,51352,51611,52254,53621,54282,55298,55840,57792,58408,58952,59327,59627,59984,61430,62043,63046,64637,67246,69261,69672,71921,72523,72966,73099,73437,74216,74813,76175,77497,78443,78823,79143,79686,81327,81743,83182
59,94051,28338,33140,33774,35675,36184,36486,36740,37395,38546,40571,41676,42975,44146,45069,45907,46351,47242,48020,49583,50237,51048,51456,51726,52376,53739,54414,55422,55980,57921,58510,59050,59422,59703,60082,61536,62133,63159,64770,67384,69381,69788,72052,72624,73085,73255,73528,74317,74935,76317,77635,78562,78924,79248,79796,81437,81841,83298
60,94061,28464,33297,33911,35819,36304,36593,36838,37514,38689,40722,41815,43119,44294,45210,46039,46473,47376,48162,49747,50394,51192,51586,51870,52519,53884,54576,55557,56145,58074,58638,59173,59540,59795,60196,61663,62238,63290,64920,67544,69520,69924,72209,72753,73222,73354,73639,74439,75083,76485,77801,78710,79052,79380,79923,81574,81955,83443
