,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,65009,22266,23445,24354,25738,26350,26906,27980,28734,29456,30430,31588,32669,33397,34627,35611,36508,37322,38168,38715,39102,40197,40902,41096,42230,43137,44177,45056,46066,46829,47719,48878,50051,50862,51625,52683,53779,54622,55669,57201,59120,60070,61138,62375,62949,63701,64466,64875,65024,65669,66720,67845,69810,69863,71260,72456,73361,74408
1,65259,22401,23564,24439,25830,26452,26985,28082,28863,29539,30527,31670,32779,33476,34722,35710,36600,37416,38242,38793,39205,40283,40989,41202,42322,43222,44261,45177,46167,46948,47784,48978,50152,50940,51709,52785,53865,54710,55793,57320,59279,60188,61264,62476,63036,63801,64538,64952,65110,65779,66828,67960,69940,69983,71384,72543,73474,74512
2,65409,22492,23683,24546,25908,26578,27098,28189,29005,29663,30639,31769,32878,33587,34800,35811,36708,37532,38350,38913,39350,40386,41104,41354,42435,43334,44351,45291,46271,47082,47887,49064,50237,51040,51814,52888,53960,54816,55908,57434,59385,60302,61382,62567,63160,63920,64645,65075,65247,65906,66936,68068,70040,70149,71511,72641,73577,74618
3,65141,22613,23828,24668,26003,26724,27226,28318,29170,29805,30769,31888,32999,33713,34896,35934,36835,37667,38473,39048,39517,40507,41233,41531,42569,43464,44457,45427,46394,47240,48006,49168,50340,51153,51938,53011,54071,54940,56046,57576,59521,60436,61524,62675,63301,64056,64768,65215,65402,66053,67061,68199,70168,70341,71665,72754,73701,74746
4,65431,22689,23918,24755,26066,26818,27320,28401,29275,29906,30856,31967,33080,33801,34973,36014,36920,37759,38558,39142,39629,40590,41323,41650,42658,43553,44530,45514,46478,47339,48092,49237,50408,51231,52022,53091,54146,55021,56135,57662,59604,60527,61615,62749,63395,64149,64854,65316,65511,66155,67143,68283,70252,70469,71763,72834,73782,74830
5,67591,22840,24090,24891,26180,26983,27459,28554,29464,30063,31005,32106,33220,33941,35083,36160,37063,37910,38696,39292,39814,40726,41470,41846,42810,43701,44651,45674,46618,47517,48222,49359,50530,51361,52159,53235,54275,55161,56298,57831,59769,60680,61782,62874,63550,64302,64988,65471,65681,66317,67286,68437,70405,70684,71942,72964,73926,74978
6,67411,22961,24236,25010,26281,27123,27579,28685,29624,30199,31134,32226,33342,34061,35180,36285,37188,38041,38816,39421,39969,40845,41596,42010,42941,43828,44759,45810,46740,47668,48336,49466,50638,51475,52280,53361,54389,55282,56438,57975,59911,60812,61925,62985,63683,64431,65106,65606,65825,66456,67410,68570,70534,70863,72095,73079,74050,75105
7,67441,23058,24358,25112,26368,27239,27680,28795,29755,30311,31243,32328,33445,34164,35265,36390,37293,38152,38918,39530,40095,40946,41702,42143,43051,43937,44852,45924,46843,47794,48433,49558,50730,51571,52382,53467,54486,55386,56554,58096,60028,60924,62043,63080,63794,64541,65207,65720,65947,66571,67515,68682,70637,71008,72222,73177,74155,75210
8,67611,23272,24589,25283,26522,27449,27843,28998,29998,30500,31436,32508,33630,34339,35413,36583,37479,38347,39089,39713,40320,41117,41884,42379,43243,44128,45008,46137,47023,48024,48590,49724,50894,51737,52559,53657,54654,55567,56771,58325,60262,61119,62263,63242,63987,64732,65373,65906,66151,66771,67702,68887,70844,71270,72458,73344,74343,75402
9,67601,23432,24764,25420,26644,27607,27971,29153,30183,30648,31591,32655,33775,34479,35536,36736,37627,38500,39226,39858,40495,41254,42027,42561,43396,44280,45137,46304,47167,48200,48715,49860,51027,51870,52701,53811,54790,55714,56944,58505,60447,61275,62437,63372,64139,64883,65507,66057,66314,66928,67852,69051,71025,71468,72643,73480,74496,75551
10,67629,23625,24965,25574,26784,27790,28113,29332,30394,30816,31770,32825,33941,34638,35679,36910,37795,38674,39382,40022,40694,41409,42188,42770,43569,44453,45282,46496,47330,48404,48855,50019,51188,52020,52864,53988,54944,55884,57146,58716,60671,61452,62638,63519,64311,65054,65657,66224,66497,67107,68025,69242,71260,71696,72854,73633,74670,75721
11,64621,23722,25084,25677,26878,27900,28205,29443,30518,30923,31884,32936,34044,34744,35779,37019,37904,38784,39485,40128,40818,41511,42291,42900,43681,44564,45380,46615,47436,48524,48947,50131,51286,52119,52972,54103,55046,55994,57279,58854,60785,61565,62762,63616,64420,65163,65758,66335,66616,67220,68138,69370,71359,71834,72983,73734,74783,75826
12,64461,23816,25200,25780,26972,28009,28298,29552,30640,31031,31998,33047,34146,34851,35879,37128,38012,38894,39587,40233,40942,41613,42393,43029,43792,44676,45479,46731,47543,48642,49040,50243,51385,52219,53080,54217,55148,56105,57412,58994,60898,61679,62885,63715,64529,65273,65859,66446,66735,67333,68250,69500,71460,71973,73110,73836,74896,75930
13,66499,23913,25315,25884,27064,28116,28390,29660,30772,31138,32112,33157,34247,34958,35980,37235,38119,39003,39689,40337,41065,41716,42495,43158,43903,44786,45578,46844,47649,48759,49132,50353,51481,52316,53186,54330,55249,56216,57544,59138,61036,61793,63006,63812,64637,65382,65960,66557,66856,67448,68363,69633,71559,72112,73238,73937,75009,76036
14,66489,24076,25480,26022,27189,28268,28515,29816,30963,31286,32265,33305,34389,35101,36110,37383,38265,39152,39826,40479,41238,41853,42634,43339,44056,44936,45708,47003,47794,48926,49254,50497,51610,52451,53330,54481,55384,56366,57725,59337,61214,61948,63175,63944,64785,65531,66093,66702,67018,67605,68515,69816,71722,72312,73421,74073,75163,76183
15,64119,24236,25652,26160,27315,28419,28638,29998,31182,31433,32418,33475,34571,35243,36253,37577,38411,39322,39964,40621,41409,41992,42774,43518,44208,45088,45838,47170,47942,49131,49375,50648,51757,52581,53473,54632,55521,56514,57906,59536,61423,62104,63343,64077,64936,65681,66227,66846,67180,67762,68667,70004,71903,72512,73602,74208,75316,76331
16,64109,24408,25829,26297,27445,28576,28761,30168,31371,31582,32615,33628,34742,35385,36388,37749,38572,39477,40102,40763,41578,42130,42915,43698,44361,45257,45968,47344,48086,49296,49496,50788,51888,52711,53616,54781,55657,56663,58087,59732,61589,62274,63522,64209,65084,65831,66363,66991,67343,67919,68819,70190,72073,72712,73783,74344,75470,76480
17,63219,24550,25964,26417,27554,28700,28867,30293,31513,31710,32741,33751,34867,35508,36502,37888,38695,39614,40222,40886,41721,42251,43037,43848,44493,45382,46084,47487,48213,49430,49600,50910,51998,52824,53740,54907,55775,56794,58242,59900,61719,62409,63660,64325,65210,65960,66481,67118,67483,68055,68952,70354,72209,72882,73938,74463,75601,76609
18,63209,24650,26067,26519,27649,28799,28955,30396,31620,31818,32847,33853,34957,35612,36600,37993,38800,39716,40325,40990,41839,42355,43140,43973,44605,45486,46184,47587,48319,49536,49687,51011,52089,52920,53846,55012,55877,56903,58371,60041,61823,62522,63770,64424,65317,66068,66583,67226,67603,68170,69065,70493,72308,73021,74067,74563,75711,76716
19,63199,24774,26196,26639,27759,28919,29060,30521,31756,31946,32973,33976,35069,35734,36713,38105,38924,39839,40446,41113,41981,42477,43262,44123,44738,45610,46299,47710,48446,49668,49790,51128,52199,53034,53969,55137,55995,57033,58525,60208,61956,62657,63905,64541,65444,66196,66702,67351,67746,68307,69197,70654,72432,73190,74222,74681,75840,76845
20,63189,24874,26295,26740,27854,29016,29148,30624,31864,32054,33079,34078,35160,35838,36810,38197,39029,39940,40550,41218,42096,42581,43365,44244,44850,45714,46399,47810,48554,49772,49877,51227,52290,53130,54073,55241,56095,57142,58652,60345,62061,62771,64013,64641,65550,66302,66805,67459,67868,68422,69309,70791,72532,73329,74350,74781,75949,76952
21,63179,24937,26366,26824,27934,29090,29220,30706,31943,32141,33163,34161,35233,35923,36893,38268,39113,40019,40636,41304,42186,42668,43449,44338,44942,45796,46484,47883,48642,49850,49949,51306,52364,53210,54158,55324,56178,57230,58753,60456,62139,62863,64094,64725,65634,66388,66892,67548,67969,68516,69400,70902,72606,73438,74452,74863,76037,77038
22,63369,25058,26490,26942,28045,29212,29324,30834,32079,32269,33289,34283,35344,36044,37004,38381,39236,40141,40757,41426,42325,42791,43571,44484,45075,45919,46598,48004,48767,49981,50051,51421,52474,53323,54281,55447,56297,57359,58903,60617,62272,62998,64226,64841,65759,66516,67011,67673,68110,68653,69532,71060,72735,73606,74608,74980,76164,77167
23,66379,25182,26615,27061,28158,29335,29429,30964,32214,32397,33414,34405,35457,36165,37117,38495,39360,40262,40877,41549,42465,42914,43695,44631,45209,46042,46714,48126,48894,50113,50152,51537,52584,53436,54405,55571,56415,57488,59053,60779,62404,63132,64357,64958,65885,66644,67131,67798,68252,68789,69664,71216,72865,73774,74764,75097,76293,77295
24,66359,25284,26712,27161,28257,29433,29516,31071,32323,32506,33522,34508,35551,36268,37216,38589,39464,40364,40982,41653,42581,43020,43799,44751,45322,46146,46814,48223,49001,50216,50281,51636,52676,53532,54511,55675,56517,57600,59180,60913,62511,63246,64463,65059,65990,66751,67234,67904,68373,68905,69776,71350,72971,73912,74894,75195,76400,77406
25,62141,25396,26829,27261,28355,29532,29602,31204,32451,32612,33635,34627,35688,36371,37355,38774,39594,40513,41087,41758,42702,43127,43904,44886,45436,46288,46913,48382,49110,50360,50388,51769,52804,53635,54616,55799,56625,57730,59309,61057,62660,63363,64600,65159,66097,66864,67338,68012,68494,69021,69889,71487,73112,74050,75022,75292,76508,77516
26,62059,25523,26955,27380,28469,29653,29703,31340,32593,32740,33763,34752,35805,36491,37470,38894,39720,40640,41211,41882,42844,43252,44029,45034,45571,46418,47027,48505,49237,50492,50518,51885,52916,53750,54740,55921,56745,57863,59461,61220,62798,63498,64733,65277,66223,66996,67458,68139,68636,69159,70022,71641,73245,74217,75180,75407,76637,77645
27,62049,25662,27091,27497,28584,29774,29804,31476,32733,32868,33891,34875,35922,36612,37588,39014,39845,40767,41334,42007,42985,43376,44155,45181,45706,46548,47141,48628,49365,50624,50649,52000,53026,53864,54863,56045,56864,57995,59614,61382,62937,63633,64864,65394,66350,67128,67580,68266,68779,69297,70155,71796,73380,74384,75339,75521,76766,77774
28,62039,25726,27162,27579,28667,29847,29872,31566,32815,32956,33977,34959,35998,36696,37674,39092,39930,40850,41422,42095,43075,43466,44241,45275,45800,46636,47223,48704,49454,50702,50733,52080,53102,53944,54949,56127,56949,58089,59718,61491,63021,63725,64945,65478,66435,67219,67668,68357,68880,69393,70247,71904,73464,74490,75442,75599,76854,77860
29,62029,25853,27285,27698,28781,29966,29990,31703,32953,33084,34104,35082,36116,36816,37791,39213,40054,40975,41545,42219,43215,43590,44365,45420,45936,46764,47337,48829,49582,50835,50865,52196,53213,54058,55072,56250,57068,58221,59869,61651,63159,63860,65075,65595,66561,67351,67789,68483,69022,69532,70381,72056,73601,74656,75599,75713,76982,77989
30,62019,25923,27356,27780,28862,30037,30080,31793,33033,33172,34188,35165,36193,36899,37878,39290,40139,41057,41634,42305,43303,43680,44450,45512,46030,46851,47419,48905,49671,50914,50950,52274,53290,54139,55158,56331,57153,58315,59971,61757,63242,63952,65155,65678,66644,67440,67879,68573,69121,69628,70475,72161,73685,74761,75703,75792,77069,78075
31,70309,26014,27452,27881,28960,30132,30199,31906,33142,33279,34295,35267,36289,37000,37979,39389,40242,41160,41740,42409,43416,43788,44554,45630,46145,46958,47517,49003,49779,51020,51058,52370,53384,54236,55262,56432,57255,58429,60099,61887,63353,64066,65260,65779,66747,67548,67983,68678,69241,69745,70588,72288,73798,74895,75835,75887,77177,78182
32,70299,26079,27523,27965,29041,30203,30292,31996,33222,33367,34379,35349,36365,37083,38065,39466,40326,41241,41826,42496,43504,43878,44639,45720,46241,47045,47600,49076,49867,51100,51143,52448,53460,54315,55347,56512,57339,58524,60202,61990,63438,64158,65340,65863,66830,67635,68071,68764,69340,69841,70682,72390,73884,74999,75937,75964,77264,78268
33,70289,26178,27620,28066,29139,30299,30413,32110,33333,33476,34484,35449,36461,37184,38165,39563,40429,41345,41930,42601,43616,43986,44743,45836,46355,47152,47698,49174,49974,51207,51252,52544,53554,54412,55452,56612,57440,58637,60328,62119,63550,64272,65445,65963,66933,67742,68175,68868,69458,69958,70796,72514,73996,75132,76067,76117,77371,78373
34,70279,26331,27772,28201,29269,30444,30590,32268,33502,33624,34631,35589,36599,37320,38295,39706,40572,41490,42069,42744,43778,44129,44885,46005,46510,47300,47827,49321,50120,51365,51408,52676,53683,54542,55592,56754,57577,58789,60504,62299,63716,64428,65601,66097,67078,67891,68311,69009,69616,70118,70950,72683,74162,75325,76252,76304,77520,78522
