,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,2,0.0,0.0,-0.2888784,-0.23458809732407654,-0.05429031,46.125841980570804,-0.25930697,506.8524590163934,1709.8891110222578,1157.0403838464615,6.135297110735614,874.551724137931,876.7413793103449,877.7758620689655,878.3103448275862,879.6034482758621,881.8620689655172,883.0,884.2241379310345,884.9137931034483,885.8965517241379,886.6206896551724,887.4827586206897,888.6724137931035,889.7413793103449,890.4655172413793,891.6206896551724,892.3448275862069,893.3275862068965,894.1379310344828,894.8448275862069,896.2758620689655,897.2413793103449,898.2068965517242,899.0689655172414,899.9310344827586,900.9137931034483,901.9137931034483,903.5,904.6379310344828,906.0,906.6379310344828,908.0,909.5,910.7413793103449,912.0172413793103,913.0172413793103,914.0862068965517,914.7241379310345,915.7068965517242,917.1551724137931,918.5344827586207,920.7241379310345,921.5,922.6379310344828,923.6724137931035,925.6724137931035,91471.86801426871,99550.67449464923,96206.27734839477,92539.28299643283,91860.13585017835,96508.15338882283,96628.44827586207,96462.4842449465,91243.63049940547,89170.05826397146,84531.68370986919,82131.45659928657,81919.35820451843,82801.53656361473,79219.59363852556,82055.71819262781,79941.53626634959,80629.70303210463,79089.01545778835,79880.75178359095,85487.71700356717,86610.11414982163,88133.43995243756,89771.4435196195,91458.71938168848,93360.59601664686,95249.14774078477,104926.00862068965,109972.64476813318,119747.13793103448,119422.12752675386,127536.03448275862,139766.2844827586,144140.39863258024,148595.46521997626,154149.15487514867,159157.07877526752,157172.61355529132,157564.00029726516,164683.37247324616,172755.21432818074,191892.9239001189,200407.2155172414,217869.64476813312,225927.2547562426,250174.63406658743
0,1,0.0,0.0,-0.29984146,-0.2457254723904738,-0.054115944,45.90282088865141,-0.26004496,486.035305818001,1671.4191944306315,1129.7067793800763,4.777624501469217,874.551724137931,874.3103448275862,873.5172413793103,873.0344827586207,872.1724137931035,870.9655172413793,870.5,870.0,869.8620689655172,869.3965517241379,869.2758620689655,869.051724137931,868.8620689655172,868.6034482758621,868.6724137931035,868.4827586206897,868.7068965517242,868.7586206896551,868.9137931034483,868.948275862069,868.6724137931035,868.7931034482758,868.8103448275862,868.8965517241379,868.948275862069,869.051724137931,869.1724137931035,868.7413793103449,868.7241379310345,868.5,868.6379310344828,868.2931034482758,867.7241379310345,867.7068965517242,867.6724137931035,867.1896551724138,867.0689655172414,867.3965517241379,867.6724137931035,867.5862068965517,867.3965517241379,866.8620689655172,866.7758620689655,866.8103448275862,866.9827586206897,866.6206896551724,91471.86801426871,102951.04161712248,101078.24970273483,97765.41260404281,98726.5564803805,105125.82639714626,105145.00862068965,104736.41379310345,98745.60166468489,94674.6875743163,87914.85493460167,82104.49732461353,79041.22235434006,76687.79102259217,71297.08234244947,70944.69797859692,67293.96581450653,66035.42449464923,63207.216706302024,62571.70422116528,65429.634066587394,64622.405469678946,63708.80885850178,63130.54102259216,62616.35939357908,62339.32491082046,61942.00475624257,66894.39863258025,67957.99286563614,70976.18103448275,68067.40338882283,70997.65546967895,75433.7514863258,74953.37960760998,74082.70303210465,73007.42954815696,71719.06420927467,66094.13585017835,63094.66854934602,63764.20808561237,66668.79102259215,75059.2568370987,79115.27734839477,84688.8433412604,85834.18935790725,96334.64922711057
0,3,0.0,0.0,-0.29419535,-0.23983059421641073,-0.05436476,46.13627691662479,-0.26166934,496.7744325532165,1667.4654827707868,1149.4089145007645,6.456626137176454,874.551724137931,876.7758620689655,877.7413793103449,878.4310344827586,880.051724137931,882.1551724137931,883.4310344827586,884.6206896551724,885.551724137931,886.6034482758621,887.2068965517242,888.0,889.1724137931035,890.3965517241379,891.1379310344828,892.1724137931035,893.0344827586207,894.0172413793103,894.8103448275862,895.5,896.9137931034483,897.9655172413793,898.8448275862069,899.9310344827586,900.9310344827586,901.8448275862069,902.8965517241379,904.4310344827586,905.4827586206897,906.9137931034483,907.448275862069,908.7586206896551,910.1379310344828,911.3275862068965,912.5172413793103,913.5172413793103,914.5172413793103,915.2068965517242,915.8275862068965,916.8965517241379,918.1896551724138,920.2931034482758,921.2413793103449,922.3448275862069,923.3448275862069,925.2586206896551,91471.86801426871,102800.3118311534,100178.8124256837,96543.555588585,95275.04904875149,95127.13109393578,92251.55558858502,89345.85612366229,83169.21284185494,78782.30826397147,73698.71581450653,71146.20689655172,68993.17717003568,67934.82550535077,65087.015457788344,65702.72889417359,64329.688466111766,64462.25832342448,63453.808858501776,63641.83620689655,66987.49256837099,67633.48156956006,68229.1310939358,69347.89179548157,70736.09869203331,72057.6483353151,73862.05826397147,79955.10731272295,83029.21521997622,88660.76843043994,89007.24732461356,93947.42449464924,101357.67063020215,104686.42717003569,107572.24970273484,111393.62901307968,114742.14625445897,114580.09512485136,116449.45303210463,122749.92033293695,129734.15368608799,142618.00029726516,149044.45897740783,161263.225921522,166697.98454221163,181430.36414982163
0,1,0.0,0.0,-0.31437194,-0.25979561570439924,-0.05457632,46.333353470947785,-0.2620843,483.990172907078,1702.533524070158,1128.9456400049758,6.66963646239455,874.551724137931,874.448275862069,873.8448275862069,873.051724137931,872.0862068965517,870.8448275862069,870.2758620689655,869.7413793103449,869.2413793103449,868.8793103448276,868.7931034482758,868.4827586206897,868.2241379310345,867.8965517241379,867.9827586206897,867.6379310344828,867.8448275862069,867.9137931034483,868.1034482758621,868.0,867.7241379310345,867.7758620689655,867.7758620689655,867.7931034482758,867.9310344827586,867.9827586206897,868.0862068965517,867.6379310344828,867.5344827586207,867.2068965517242,867.3448275862069,867.0862068965517,866.5862068965517,866.551724137931,866.5344827586207,866.2931034482758,866.2586206896551,866.5344827586207,866.8620689655172,866.7758620689655,866.448275862069,865.8448275862069,865.551724137931,864.9827586206897,865.2241379310345,864.9310344827586,91471.86801426871,101440.8335315101,98137.92419738405,94552.49732461356,93441.21670630203,95324.26902497027,94719.82045184304,93801.26070154579,88491.28656361475,85860.38198573128,80689.85374554103,80983.56004756244,78398.24286563614,77000.02378121285,72304.84453032106,72221.95511296076,68886.44143876339,68100.42360285374,65615.88585017837,64905.75862068965,67948.4066587396,67279.20838287754,66684.86355529133,66146.02615933413,65772.82282996431,65516.84453032104,65227.14774078479,70212.33442330558,71392.55915576694,74457.1640903686,71709.5707491082,74450.59601664686,79982.38049940547,79369.28180737217,78319.1453626635,77628.10374554103,75343.53656361475,69678.80053507729,67508.04994054697,69329.69114149822,72630.07491082046,81296.8207491082,84777.4887039239,89696.49970273484,91311.13941736027,104319.37455410227
0,2,0.0,0.0,-0.31998828,-0.26497183987267436,-0.05501642,46.758368538510034,-0.26493627,486.95484477892757,1668.6068908748823,1139.8584195672624,7.897819479220352,874.551724137931,873.948275862069,872.9827586206897,872.1724137931035,870.8793103448276,869.3275862068965,868.6379310344828,868.1034482758621,867.9137931034483,867.2068965517242,867.2241379310345,866.7758620689655,866.6206896551724,866.3103448275862,866.5689655172414,866.448275862069,866.7931034482758,866.8965517241379,867.2931034482758,867.1206896551724,866.8275862068965,867.0,867.051724137931,867.4655172413793,868.1379310344828,868.9310344827586,869.7068965517242,870.3965517241379,871.0862068965517,871.8103448275862,872.4655172413793,873.0689655172414,873.4655172413793,874.1206896551724,874.7758620689655,875.1034482758621,875.6551724137931,876.3103448275862,876.9310344827586,877.5172413793103,877.8275862068965,878.5172413793103,878.3965517241379,878.6379310344828,879.1896551724138,879.8793103448276,91471.86801426871,103611.70422116527,100913.74108204519,97165.65992865636,95383.72681331748,97309.11682520808,96879.67925089179,96967.98929845421,92810.76843043994,90987.9916765755,87311.10493460167,87404.07045184304,86602.64922711058,86578.11058263971,83225.83145065399,84645.90249702736,82045.06064209277,81914.26516052318,79872.79340071343,80135.79577883471,84846.34958382878,84652.89655172414,84398.84215219975,83814.42122473245,82501.67063020215,81583.34007134363,80751.96581450653,85429.8599881094,85998.56153388825,88558.8433412604,84901.90398335314,86669.02972651605,91556.04191438764,88770.48543400715,86187.58769322235,85124.36860879908,82877.57074910821,77834.52437574317,75735.75386444709,78435.42211652795,82342.52199762188,92089.2152199762,97966.68757431628,104167.40338882286,105346.84334126039,116382.86474435197
0,0,0.0,0.0,-0.3580883,-0.30357791807456713,-0.054510392,46.34324236555669,-0.2611704,499.3161910575309,1692.7874256065925,1138.2730047306577,5.734919095925462,874.551724137931,876.3448275862069,877.1551724137931,877.5862068965517,878.8275862068965,881.0,882.0172413793103,883.1379310344828,883.8620689655172,884.7241379310345,885.5862068965517,886.3103448275862,887.3793103448276,888.3620689655172,889.0344827586207,889.9655172413793,890.6896551724138,891.6034482758621,892.3620689655172,893.1206896551724,894.5344827586207,895.448275862069,896.2241379310345,897.1206896551724,898.0172413793103,898.948275862069,899.8793103448276,901.3103448275862,902.3103448275862,903.448275862069,904.0,905.1724137931035,906.5344827586207,907.4137931034483,908.2758620689655,909.0172413793103,909.8793103448276,910.9310344827586,911.9137931034483,913.3275862068965,914.6896551724138,916.7241379310345,917.7241379310345,918.8103448275862,919.8103448275862,921.7241379310345,91471.86801426871,98400.43281807374,94944.68281807372,91601.55291319857,91986.52199762187,97248.5172413793,98012.01694411415,99449.29131985732,95136.39476813316,93536.16527942925,90287.2770511296,88435.48989298454,88575.40784780026,89312.43787158145,86181.27467300832,88479.37812128417,86251.31747919146,87298.13585017837,85820.26545778834,86312.31302021403,92084.80053507727,92403.14387633766,92785.44976218787,93574.24405469681,94345.70659928657,95415.63525564804,96304.31302021403,104751.07609988109,107314.9381688466,112629.17835909629,109562.86206896552,115050.0392390012,123274.97294887037,124962.20808561238,125344.23424494649,125795.39625445897,125704.51991676574,120186.305588585,118565.97532699167,124465.18579072534,132307.35196195004,147918.13079667062,154608.1652794293,162562.53299643283,168054.53299643283,186707.85493460164
0,4,0.0,0.0,-0.2873078,-0.23281611611669278,-0.054491706,46.26812821200602,-0.26143828,499.5152278452027,1691.1637279596978,1141.016258300893,5.865881660337988,874.551724137931,877.1379310344828,877.7758620689655,878.4310344827586,879.5344827586207,881.6551724137931,882.8793103448276,884.1896551724138,885.1379310344828,885.948275862069,886.7758620689655,887.6551724137931,888.5689655172414,889.3448275862069,890.2068965517242,891.3103448275862,892.1034482758621,893.1551724137931,893.9655172413793,894.8965517241379,896.2758620689655,897.3448275862069,898.2586206896551,899.2068965517242,900.2413793103449,901.1551724137931,902.2241379310345,903.8965517241379,905.051724137931,906.3965517241379,907.1206896551724,908.4655172413793,909.8448275862069,911.0172413793103,912.2413793103449,913.1896551724138,914.3448275862069,915.1551724137931,915.8103448275862,916.9310344827586,917.7931034482758,919.8275862068965,920.5,921.6034482758621,922.5,924.3965517241379,91471.86801426871,98194.7395957194,92252.82907253271,86795.24524375744,83282.38674197384,80280.5707491082,77702.27853745542,76254.49851367419,72631.9809750297,70531.63525564803,67396.03596908442,68489.70868014269,67360.00386444709,67249.77764565992,64957.61236623068,66702.45541022591,65278.40309155766,65985.44143876339,65004.30915576695,65727.81688466111,69989.44114149822,70760.77764565994,71406.32966706302,72774.43995243758,74157.21759809749,75160.20005945301,76575.41527942926,83600.19619500593,86593.63525564803,91733.72205707492,91280.76129607607,96241.00743162901,103277.61385255647,104840.7755648038,106395.25208085611,108362.73989298454,109730.19143876337,106897.99316290133,107666.25713436386,114112.02972651603,120982.26753864448,134882.8668252081,142983.4224137931,153861.2048156956,158746.2844827586,174480.9634363853
0,4,0.0,0.0,-0.3249111,-0.27053954177453415,-0.054371525,46.113571292790056,-0.25963178,509.78387375169524,1742.523856491185,1164.9419307113797,7.171972881743327,874.551724137931,875.6206896551724,876.1724137931035,876.5344827586207,877.3965517241379,878.6551724137931,879.2241379310345,880.0344827586207,880.5862068965517,881.0689655172414,881.5689655172414,882.0344827586207,882.8620689655172,883.6551724137931,884.2241379310345,885.0689655172414,885.6206896551724,886.3275862068965,886.8620689655172,887.2586206896551,888.2586206896551,889.0172413793103,889.7068965517242,890.3965517241379,891.1034482758621,891.8275862068965,892.6379310344828,893.6896551724138,894.4827586206897,895.4137931034483,895.948275862069,896.8793103448276,897.7931034482758,898.6724137931035,899.551724137931,900.2241379310345,900.948275862069,901.4827586206897,901.948275862069,903.0344827586207,904.0862068965517,905.6206896551724,906.0172413793103,906.8793103448276,907.6551724137931,909.0689655172414,91471.86801426871,103706.9940546968,100401.59096313911,96458.93846611178,96898.5496432818,100253.01902497027,99855.44976218787,98630.79191438764,93599.31153388822,90338.99524375741,85716.83145065399,85068.0677764566,83889.84304399524,84554.50178359097,81494.13941736029,84650.23662306777,82996.89060642091,84290.70303210465,83234.53269916764,84832.19173602853,90769.81242568373,92641.29280618313,95139.58650416172,97838.8255053508,100104.67895362663,102449.17717003568,105212.71373365042,114900.55885850178,121004.42211652796,131544.6218787158,133439.60077288942,142448.41646848986,154617.9227110583,158489.63406658737,162840.73008323426,169254.82907253277,174341.08353151014,172778.93935790722,174198.98008323426,181711.0677764566,192060.35463733654,211709.54577883467,219569.396254459,235843.1750891796,239862.01902497027,260632.5469678954
0,5,0.0,0.0,-0.3155618,-0.2603800539068921,-0.05518173,46.87320693626769,-0.264983,480.07495384615385,1651.8128,1125.9427692307693,7.108668233097247,874.551724137931,874.7758620689655,874.1379310344828,873.4655172413793,872.1724137931035,870.8103448275862,870.2758620689655,869.6379310344828,869.4655172413793,868.6379310344828,868.3793103448276,868.0862068965517,867.7241379310345,867.2758620689655,867.3103448275862,867.0172413793103,867.1379310344828,867.1034482758621,867.1724137931035,866.9137931034483,866.5344827586207,866.5172413793103,866.4827586206897,866.4310344827586,866.2758620689655,866.2241379310345,866.1896551724138,865.5689655172414,865.1551724137931,864.6379310344828,864.6724137931035,864.0,863.3275862068965,863.1206896551724,862.7931034482758,862.3448275862069,861.948275862069,861.948275862069,861.8448275862069,861.4137931034483,861.2586206896551,860.7068965517242,860.448275862069,860.0862068965517,860.3103448275862,859.9655172413793,91471.86801426871,100676.4842449465,97041.70511296077,94483.49019024971,94948.59096313914,98848.18816884662,98978.95838287752,98636.05856123661,92528.07639714626,87985.78269916767,81130.71819262783,79852.90636147441,76121.44114149823,73243.5790725327,67321.11058263973,66757.74108204519,62694.73959571939,61328.43757431629,58261.10820451844,57354.733947681336,60295.1453626635,59068.93935790726,58114.24970273485,57355.210760998816,56785.44114149822,56142.31183115339,55561.70541022591,60924.79696789537,61554.337990487504,64745.16200951249,61053.392687277046,64132.51724137931,69369.80648038049,69010.55439952438,67724.43995243756,66991.5707491082,65305.60077288941,59084.393876337694,55573.57936979785,57380.34601664685,60388.22621878716,69726.75891795481,75470.10939357909,81353.0098097503,82454.0760998811,96887.2401902497
