,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,65009,22266,23445,24354,25738,26350,26906,27980,28734,29456,30430,31588,32669,33397,34627,35611,36508,37322,38168,38715,39102,40197,40902,41096,42230,43137,44177,45056,46066,46829,47719,48878,50051,50862,51625,52683,53779,54622,55669,57201,59120,60070,61138,62375,62949,63701,64466,64875,65024,65669,66720,67845,69810,69863,71260,72456,73361,74408
1,65259,22392,23539,24486,25879,26437,26988,28063,28861,29560,30522,31697,32786,33493,34756,35737,36582,37416,38250,38821,39186,40326,40998,41159,42309,43228,44289,45194,46157,46931,47854,48971,50162,50958,51754,52795,53889,54719,55784,57313,59217,60171,61241,62472,63035,63825,64585,64981,65102,65786,66831,67956,69920,69962,71367,72566,73452,74509
2,65409,22476,23592,24577,25966,26521,27067,28114,28959,29659,30597,31775,32855,33572,34833,35842,36654,37499,38320,38922,39288,40423,41093,41252,42364,43287,44359,45300,46225,47005,47956,49040,50226,51033,51857,52882,53960,54789,55870,57389,59280,60234,61297,62531,63120,63928,64691,65098,65203,65892,66911,68020,69996,70084,71418,72638,73525,74563
3,65141,22588,23662,24698,26081,26627,27169,28195,29089,29788,30699,31879,32951,33672,34935,35980,36748,37606,38414,39053,39413,40555,41214,41365,42449,43384,44451,45438,46312,47102,48094,49131,50311,51133,51994,52999,54058,54882,55983,57490,59350,60318,61380,62611,63228,64062,64828,65239,65328,66028,67019,68119,70090,70232,71500,72734,73622,74635
4,65431,22656,23715,24776,26157,26707,27246,28250,29168,29875,30770,31948,33018,33743,35029,36080,36819,37679,38481,39140,39503,40634,41292,41454,42519,43445,44517,45523,46379,47170,48185,49199,50386,51202,52081,53077,54125,54948,56058,57556,59428,60378,61439,62664,63305,64147,64918,65329,65423,66118,67091,68182,70144,70335,71555,72803,73690,74674
5,67591,22795,23822,24946,26324,26842,27373,28361,29335,30037,30902,32101,33144,33874,35175,36259,36939,37816,38604,39299,39657,40805,41434,41592,42635,43571,44655,45701,46495,47297,48361,49321,50511,51333,52254,53230,54252,55070,56222,57701,59515,60506,61554,62782,63440,64317,65088,65494,65575,66287,67232,68315,70241,70510,71668,72941,73818,74763
6,67411,22907,23925,25098,26474,26970,27494,28469,29484,30183,31026,32240,33262,33996,35309,36419,37055,37944,38719,39432,39801,40958,41556,41724,42748,43689,44782,45861,46608,47417,48517,49436,50629,51454,52408,53368,54374,55185,56369,57833,59605,60625,61664,62892,63567,64469,65232,65637,65719,66441,67361,68439,70319,70667,71777,73066,73937,74846
7,67441,22994,24020,25226,26597,27082,27607,28569,29612,30314,31141,32363,33372,34109,35425,36558,37166,38060,38828,39541,39932,41087,41659,41848,42852,43798,44897,45999,46715,47527,48653,49544,50737,51566,52544,53493,54486,55291,56496,57950,59689,60733,61767,62991,63682,64602,65348,65753,65849,66575,67479,68552,70392,70804,71877,73176,74048,74915
8,67611,23207,24191,25479,26828,27261,27790,28743,29848,30546,31339,32593,33568,34304,35650,36818,37344,38271,39005,39752,40148,41328,41849,42035,43035,43990,45108,46263,46889,47718,48913,49728,50933,51762,52800,53717,54684,55475,56742,58183,59859,60927,61950,63173,63882,64842,65571,65969,66049,66816,67687,68755,70554,71042,72054,73385,74241,75056
9,67601,23356,24346,25690,27003,27411,27957,28901,30032,30738,31516,32789,33728,34478,35838,37013,37506,38446,39154,39917,40337,41517,41999,42206,43200,44161,45288,46464,47046,47888,49128,49895,51101,51928,53005,53913,54856,55642,56946,58376,60008,61100,62114,63320,64049,65029,65745,66137,66216,67016,67871,68934,70678,71244,72215,73563,74413,75167
10,67629,23535,24529,25940,27208,27579,28150,29076,30240,30952,31721,33014,33910,34680,36050,37235,37682,38640,39323,40107,40547,41737,42173,42400,43387,44362,45490,46689,47217,48077,49359,50090,51285,52114,53240,54134,55043,55836,57188,58605,60187,61303,62306,63489,64235,65244,65946,66333,66402,67235,68085,69143,70851,71477,72403,73763,74613,75296
11,64621,23646,24661,26099,27328,27698,28289,29202,30369,31094,31870,33155,34036,34834,36192,37368,37814,38767,39443,40222,40697,41862,42285,42543,43517,44500,45627,46823,47344,48210,49501,50243,51409,52245,53382,54282,55170,55977,57359,58771,60320,61442,62455,63602,64364,65375,66068,66452,66536,67376,68232,69301,70940,71630,72551,73890,74749,75374
12,64461,23745,24789,26255,27448,27817,28424,29329,30496,31232,32015,33290,34159,34982,36331,37494,37942,38891,39562,40339,40844,41983,42398,42684,43643,44634,45764,46955,47471,48343,49638,50390,51531,52372,53521,54423,55294,56115,57522,58941,60446,61574,62602,63714,64493,65505,66190,66569,66670,67514,68374,69462,71031,71775,72699,74015,74876,75454
13,66499,23862,24915,26407,27566,27931,28551,29452,30632,31367,32157,33424,34282,35127,36470,37630,38070,39015,39681,40452,40990,42102,42508,42820,43767,44764,45898,47084,47595,48473,49773,50531,51650,52499,53660,54561,55415,56251,57681,59116,60570,61702,62741,63825,64619,65633,66312,66686,66803,67651,68511,69627,71122,71912,72840,74138,74997,75533
14,66489,24013,25072,26615,27738,28078,28707,29608,30840,31544,32336,33611,34439,35306,36661,37815,38228,39174,39830,40619,41172,42278,42664,42981,43924,44931,46078,47269,47749,48639,49964,50703,51811,52666,53852,54745,55575,56421,57891,59346,60726,61870,62911,63973,64784,65816,66482,66855,66968,67835,68687,69837,71260,72095,73012,74309,75150,75649
15,64119,24186,25232,26822,27914,28228,28863,29770,31057,31724,32515,33851,34599,35484,36903,38041,38388,39341,39984,40796,41356,42485,42823,43142,44084,45102,46262,47510,47901,48810,50187,50875,51976,52835,54074,54928,55737,56592,58101,59568,60885,62038,63082,64127,64950,65998,66655,67026,67135,68023,68864,70057,71400,72275,73184,74480,75300,75768
16,64109,24352,25394,27036,28094,28382,29022,29934,31246,31903,32695,34059,34764,35667,37093,38324,38552,39527,40140,40968,41539,42664,42983,43303,44247,45272,46443,47697,48055,48985,50398,51048,52142,53008,54267,55112,55904,56765,58307,59783,61044,62208,63253,64284,65120,66182,66831,67200,67305,68210,69043,70270,71545,72455,73357,74649,75448,75887
17,63219,24476,25540,27209,28242,28523,29164,30082,31401,32063,32860,34211,34915,35829,37258,38477,38703,39669,40280,41118,41703,42827,43125,43452,44393,45424,46606,47855,48195,49142,50556,51204,52285,53162,54433,55273,56052,56922,58486,59969,61189,62358,63403,64422,65271,66337,66980,67348,67458,68372,69201,70454,71678,72609,73512,74795,75577,75990
18,63209,24566,25671,27347,28362,28647,29290,30213,31529,32200,33005,34339,35047,35970,37395,38604,38838,39790,40403,41244,41846,42947,43245,43584,44518,45556,46746,47981,48321,49280,50686,51341,52410,53297,54569,55408,56182,57062,58636,60124,61320,62484,63535,64541,65400,66466,67103,67468,67594,68509,69338,70612,71794,72742,73650,74919,75686,76077
19,63199,24680,25816,27514,28509,28788,29431,30359,31684,32361,33165,34492,35197,36129,37558,38755,38988,39933,40543,41395,42007,43095,43388,43731,44661,45709,46908,48137,48463,49437,50845,51494,52556,53452,54733,55566,56332,57220,58810,60300,61463,62631,63681,64681,65548,66619,67253,67613,67748,68672,69496,70784,71929,72899,73805,75066,75811,76183
20,63189,24770,25944,27653,28627,28912,29556,30488,31809,32498,33307,34620,35331,36269,37696,38876,39123,40054,40665,41518,42148,43215,43510,43863,44788,45841,47048,48261,48592,49576,50974,51629,52683,53588,54870,55701,56465,57358,58958,60449,61590,62759,63808,64802,65679,66744,67377,67734,67884,68808,69635,70931,72047,73033,73940,75193,75916,76272
21,63179,24826,26052,27758,28716,29016,29665,30600,31906,32608,33428,34716,35442,36391,37807,38968,39240,40153,40772,41615,42267,43307,43608,43977,44895,45955,47162,48355,48704,49695,51074,51747,52786,53705,54976,55810,56573,57479,59078,60570,61701,62867,63916,64900,65788,66843,67474,67828,68002,68918,69752,71051,72147,73138,74059,75291,76000,76343
22,63369,24942,26193,27919,28864,29149,29803,30745,32058,32766,33585,34865,35588,36548,37966,39119,39385,40291,40909,41763,42422,43457,43747,44119,45036,46106,47321,48505,48846,49851,51231,51897,52929,53858,55139,55966,56716,57635,59256,60739,61845,63014,64056,65037,65933,66993,67622,67976,68150,69077,69912,71209,72284,73290,74208,75432,76119,76448
23,66379,25063,26337,28078,29011,29284,29939,30892,32209,32922,33743,35014,35736,36706,38128,39270,39530,40431,41048,41912,42578,43606,43887,44259,45179,46256,47481,48658,48986,50007,51389,52047,53074,54009,55301,56120,56861,57792,59437,60906,61990,63162,64197,65175,66079,67144,67769,68125,68299,69234,70073,71365,72420,73442,74358,75572,76240,76554
24,66359,25156,26464,28204,29130,29402,30059,31026,32336,33057,33885,35139,35866,36846,38270,39394,39659,40550,41169,42037,42713,43728,44008,44381,45306,46386,47619,48782,49111,50144,51519,52179,53198,54145,55435,56252,56990,57933,59590,61046,62117,63292,64321,65293,66209,67271,67892,68248,68433,69366,70211,71499,72539,73571,74491,75691,76342,76643
25,62141,25266,26592,28329,29248,29520,30177,31156,32475,33189,34025,35291,35992,36986,38463,39572,39804,40713,41290,42162,42848,43885,44130,44503,45442,46514,47782,48931,49235,50279,51686,52307,53338,54280,55628,56382,57115,58074,59736,61184,62245,63427,64441,65409,66335,67398,68015,68371,68565,69499,70351,71632,72661,73700,74619,75808,76442,76733
26,62059,25381,26734,28483,29395,29656,30314,31303,32625,33342,34182,35437,36137,37144,38619,39720,39943,40849,41428,42310,43002,44029,44272,44641,45581,46663,47936,49081,49375,50434,51840,52451,53479,54430,55782,56533,57261,58231,59909,61342,62388,63568,64578,65546,66478,67551,68164,68520,68716,69654,70511,71778,72801,73852,74765,75944,76561,76841
27,62049,25517,26877,28636,29540,29795,30455,31449,32775,33498,34341,35584,36283,37301,38776,39870,40084,40990,41566,42463,43156,44174,44414,44779,45723,46811,48091,49230,49518,50588,51995,52597,53619,54581,55935,56688,57407,58388,60082,61501,62530,63712,64716,65681,66622,67704,68313,68670,68866,69811,70672,71925,72943,74003,74910,76084,76681,76949
