,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,65009,22266,23445,24354,25738,26350,26906,27980,28734,29456,30430,31588,32669,33397,34627,35611,36508,37322,38168,38715,39102,40197,40902,41096,42230,43137,44177,45056,46066,46829,47719,48878,50051,50862,51625,52683,53779,54622,55669,57201,59120,60070,61138,62375,62949,63701,64466,64875,65024,65669,66720,67845,69810,69863,71260,72456,73361,74408
1,65259,22337,23578,24443,25857,26472,26981,28077,28831,29529,30558,31712,32786,33469,34717,35693,36619,37413,38271,38797,39193,40280,40987,41168,42311,43239,44306,45180,46197,46941,47810,48973,50173,50957,51753,52778,53866,54701,55756,57296,59247,60181,61247,62474,63025,63784,64568,64983,65139,65790,66863,67930,69927,69966,71337,72580,73469,74502
2,65409,22383,23667,24535,25936,26591,27068,28151,28925,29613,30666,31823,32883,33550,34780,35765,36718,37508,38372,38889,39286,40352,41070,41259,42379,43319,44402,45291,46306,47048,47897,49050,50252,51052,51863,52870,53952,54775,55832,57359,59297,60272,61330,62554,63106,63862,64662,65090,65263,65903,66972,68006,69991,70082,71407,72674,73567,74581
3,65141,22445,23786,24649,26038,26738,27172,28245,29041,29714,30805,31962,33003,33649,34862,35857,36843,37623,38498,39003,39400,40444,41170,41369,42467,43419,44523,45429,46443,47181,48004,49149,50352,51169,52001,52985,54060,54864,55928,57442,59364,60387,61435,62656,63205,63958,64779,65221,65413,66043,67108,68100,70076,70223,71495,72797,73689,74678
4,65431,22486,23876,24722,26101,26828,27242,28305,29114,29782,30887,32047,33079,33714,34921,35917,36920,37698,38575,39077,39475,40503,41235,41441,42524,43484,44599,45515,46526,47264,48074,49218,50416,51242,52085,53058,54128,54925,55989,57495,59428,60458,61508,62720,63271,64020,64852,65304,65508,66131,67191,68164,70127,70312,71554,72878,73766,74740
5,67591,22563,24035,24858,26228,27005,27364,28421,29252,29902,31057,32216,33226,33830,35023,36029,37073,37835,38727,39210,39609,40614,41354,41567,42632,43608,44748,45682,46691,47423,48201,49340,50540,51383,52250,53196,54260,55032,56108,57601,59527,60601,61635,62847,63388,64134,64992,65459,65686,66298,67357,68278,70233,70478,71662,73031,73913,74857
6,67411,22625,24170,24974,26338,27153,27470,28522,29371,30006,31201,32361,33351,33931,35114,36127,37204,37953,38856,39323,39723,40712,41455,41676,42727,43715,44876,45824,46830,47558,48310,49446,50650,51504,52389,53315,54374,55125,56211,57694,59616,60723,61746,62957,63489,64234,65111,65590,65836,66439,67497,68378,70318,70618,71758,73162,74038,74956
7,67441,22672,24281,25071,26431,27271,27558,28608,29471,30093,31319,32479,33456,34016,35193,36213,37312,38052,38960,39417,39818,40795,41540,41766,42808,43806,44983,45941,46945,47669,48402,49536,50743,51605,52504,53414,54471,55207,56299,57775,59694,60825,61840,63050,63574,64318,65209,65697,65957,66555,67613,68463,70397,70732,71841,73271,74142,75039
8,67611,22798,24512,25251,26607,27505,27715,28768,29661,30253,31556,32713,33655,34167,35337,36370,37525,38237,39162,39589,39991,40948,41697,41928,42957,43977,45191,46169,47168,47882,48572,49706,50918,51796,52728,53601,54653,55351,56464,57943,59862,61023,62014,63224,63727,64472,65396,65899,66191,66777,67839,68617,70562,70949,71991,73488,74341,75194
9,67601,22887,24703,25396,26775,27681,27840,28899,29806,30381,31744,32898,33807,34289,35461,36500,37688,38382,39315,39723,40129,41072,41819,42056,43082,44116,45354,46345,47337,48045,48709,49845,51060,51945,52903,53750,54800,55469,56599,58074,60003,61182,62156,63359,63850,64597,65540,66054,66369,66950,68017,68743,70698,71116,72115,73655,74497,75314
10,67629,22986,24908,25565,26938,27884,27984,29048,29974,30530,31963,33111,33983,34430,35604,36653,37877,38550,39510,39877,40290,41213,41960,42204,43229,44279,45544,46550,47535,48234,48868,50015,51223,52117,53105,53926,54968,55606,56759,58230,60158,61370,62323,63515,63989,64740,65707,66233,66574,67149,68220,68888,70884,71314,72260,73860,74679,75453
11,64621,23053,25024,25676,27041,28001,28080,29145,30076,30629,32095,33243,34090,34527,35709,36755,37991,38655,39616,39972,40392,41305,42047,42302,43331,44387,45662,46674,47653,48348,48976,50129,51328,52223,53227,54038,55074,55703,56869,58343,60268,61487,62436,63612,64079,64833,65807,66340,66696,67270,68343,68989,70978,71436,72362,73978,74790,75539
12,64461,23106,25141,25790,27145,28117,28176,29244,30178,30729,32229,33373,34196,34626,35813,36857,38105,38761,39722,40068,40496,41398,42133,42401,43434,44495,45780,46796,47770,48461,49084,50246,51434,52329,53347,54149,55179,55803,56983,58460,60378,61603,62551,63708,64169,64927,65908,66447,66817,67390,68463,69093,71066,71557,72466,74094,74900,75624
