,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
40,82099,25204,28300,28437,29508,30684,32226,33165,33319,33995,34747,35708,37295,38338,39347,39732,40714,41716,43164,43982,44827,45850,46316,46750,46802,48281,48976,49867,50714,51238,51766,53636,55156,55557,56080,57210,57754,58889,60591,62888,63171,64442,65603,66246,66795,67741,68186,68834,69401,70234,71573,72809,73465,74145,75955,77387,78149,78450
41,82089,25244,28359,28513,29581,30779,32315,33244,33408,34074,34824,35792,37389,38421,39419,39806,40791,41804,43241,44075,44919,45937,46411,46856,46905,48358,49057,49948,50789,51315,51849,53740,55255,55642,56160,57278,57829,58981,60707,62966,63250,64523,65679,66314,66867,67813,68255,68901,69475,70318,71664,72887,73534,74234,76055,77470,78229,78535
42,82079,25299,28442,28605,29672,30892,32429,33350,33514,34173,34919,35893,37498,38525,39513,39896,40886,41909,43346,44198,45039,46053,46529,46986,47008,48460,49160,50050,50885,51411,51947,53860,55366,55746,56258,57369,57921,59092,60839,63068,63344,64623,65772,66400,66954,67896,68338,68986,69566,70424,71777,72986,73619,74338,76172,77576,78331,78636
43,92169,25373,28564,28712,29778,31024,32569,33484,33639,34292,35035,36010,37626,38651,39630,40001,40999,42031,43485,44349,45188,46199,46671,47143,47190,48588,49284,50174,51004,51526,52062,53996,55481,55870,56376,57480,58029,59219,60988,63200,63453,64740,65883,66502,67057,67997,68437,69087,69677,70549,71910,73105,73723,74459,76305,77707,78457,78751
44,92249,25538,28808,28895,29967,31248,32835,33751,33856,34517,35246,36206,37859,38886,39863,40187,41201,42239,43750,44647,45477,46493,46934,47434,47483,48842,49517,50409,51236,51739,52252,54218,55732,56094,56589,57700,58219,59434,61218,63484,63641,64945,66094,66690,67236,68194,68611,69274,69879,70775,72152,73328,73909,74659,76518,77961,78697,78945
45,92041,25649,28979,29034,30109,31419,33026,33940,34019,34679,35401,36358,38028,39057,40029,40325,41352,42398,43945,44858,45684,46701,47126,47646,47660,49028,49687,50580,51403,51895,52398,54389,55920,56261,56746,57859,58362,59601,61401,63677,63783,65097,66246,66829,67371,68337,68741,69412,70026,70941,72331,73486,74047,74813,76682,78144,78870,79094
46,92051,25737,29123,29179,30222,31556,33169,34101,34145,34802,35520,36483,38192,39200,40182,40433,41470,42524,44112,45019,45834,46859,47270,47803,47851,49166,49814,50707,51536,52012,52517,54534,56110,56389,56866,58000,58472,59736,61549,63904,63930,65217,66368,66935,67476,68445,68842,69517,70140,71071,72466,73602,74153,74938,76815,78279,78998,79214
47,92061,25813,29275,29326,30336,31693,33314,34243,34271,34925,35640,36608,38325,39330,40302,40541,41588,42648,44255,45171,45985,47007,47413,47959,48006,49300,49940,50833,51658,52130,52636,54678,56234,56516,56986,58118,58583,59868,61697,64047,64092,65337,66481,67040,67581,68553,68942,69621,70253,71201,72599,73719,74259,75064,76948,78414,79127,79335
48,92071,25907,29403,29498,30465,31847,33484,34410,34446,35068,35779,36748,38480,39482,40448,40664,41724,42790,44425,45354,46163,47185,47581,48141,48188,49459,50089,50983,51802,52266,52772,54840,56385,56664,57125,58257,58711,60019,61861,64199,64282,65473,66614,67163,67701,68679,69059,69744,70385,71350,72755,73857,74384,75207,77112,78573,79280,79471
49,92081,25960,29507,29619,30563,31965,33603,34526,34552,35171,35880,36856,38610,39591,40548,40757,41826,42897,44542,45478,46286,47305,47701,48269,48316,49568,50195,51087,51903,52365,52877,54968,56484,56772,57226,58353,58807,60136,62011,64306,64415,65574,66707,67253,67792,68767,69145,69833,70482,71461,72869,73953,74475,75320,77243,78684,79388,79577
50,93011,26032,29632,29765,30676,32102,33747,34668,34705,35295,35999,36980,38758,39721,40671,40866,41947,43020,44699,45631,46437,47454,47846,48423,48469,49702,50323,51214,52027,52485,52999,55112,56610,56901,57345,58469,58920,60290,62176,64438,64575,65692,66819,67360,67898,68873,69247,69937,70598,71591,73003,74069,74582,75449,77390,78819,79518,79698
51,93021,26105,29751,29910,30790,32259,33909,34812,34850,35419,36119,37105,38907,39851,40794,40975,42093,43143,44856,45784,46588,47604,47990,48577,48631,49836,50451,51340,52151,52604,53120,55257,56741,57030,57465,58585,59032,60445,62341,64574,64735,65811,66930,67469,68003,68979,69348,70042,70713,71721,73137,74185,74690,75576,77537,78953,79650,79821
52,93031,26179,29878,30055,30904,32417,34072,34956,35011,35543,36238,37230,39055,39979,40920,41083,42239,43266,45016,45938,46739,47755,48134,48732,48792,49971,50578,51466,52276,52724,53242,55405,56875,57158,57585,58701,59146,60600,62505,64711,64896,65930,67042,67578,68109,69086,69451,70146,70828,71853,73297,74302,74797,75705,77685,79105,79782,79944
53,93041,26269,30019,30225,31035,32593,34260,35128,35198,35690,36375,37370,39223,40130,41069,41208,42397,43408,45206,46121,46919,47937,48304,48915,48982,50132,50728,51615,52423,52864,53379,55573,57039,57307,57724,58854,59276,60774,62685,64881,65083,66067,67194,67705,68229,69227,69569,70269,70961,72006,73475,74439,74921,75850,77849,79281,79938,80081
54,93139,26324,30115,30345,31135,32733,34397,35248,35332,35796,36473,37511,39348,40237,41173,41302,42519,43547,45344,46247,47042,48060,48425,49043,49115,50261,50835,51720,52527,52966,53486,55707,57153,57418,57824,58966,59374,60916,62833,64993,65214,66166,67307,67798,68319,69329,69657,70358,71057,72149,73608,74536,75012,75994,77981,79407,80050,80189
55,94011,26377,30214,30465,31234,32872,34532,35369,35467,35903,36571,37651,39473,40373,41271,41396,42640,43685,45482,46372,47165,48189,48546,49169,49249,50389,50942,51849,52631,53068,53593,55839,57268,57528,57925,59078,59470,61059,62980,65108,65345,66298,67419,67892,68408,69429,69745,70471,71154,72289,73740,74650,75104,76138,78110,79534,80163,80297
56,94021,26451,30337,30610,31382,33028,34692,35502,35628,36030,36689,37806,39617,40529,41391,41504,42778,43839,45646,46547,47317,48347,48692,49324,49411,50542,51071,51999,52767,53190,53717,55988,57409,57659,58045,59211,59582,61217,63143,65252,65504,66446,67549,68002,68512,69547,69849,70599,71300,72448,73891,74781,75212,76298,78255,79684,80299,80419
57,94031,26506,30443,30730,31515,33165,34828,35612,35762,36138,36820,37944,39743,40662,41487,41598,42899,43975,45784,46692,47467,48475,48814,49434,49544,50669,51178,52126,52883,53293,53865,56121,57523,57770,58146,59321,59678,61355,63289,65370,65635,66576,67658,68097,68635,69645,69937,70710,71426,72586,74021,74890,75305,76441,78384,79811,80397,80527
58,94041,26584,30575,30875,31665,33319,34989,35748,35923,36268,36969,38095,39891,40815,41607,41707,43037,44128,45949,46866,47645,48634,48959,49572,49705,50821,51332,52274,53018,53415,54028,56272,57665,57901,58266,59453,59791,61511,63451,65521,65794,66721,67787,68219,68772,69762,70042,70837,71571,72744,74173,75021,75442,76598,78528,79961,80519,80650
59,94051,26658,30710,31037,31813,33474,35149,35887,36084,36410,37116,38247,40040,40968,41728,41817,43174,44281,46114,47039,47821,48792,49105,49713,49867,50971,51485,52423,53155,53545,54190,56423,57807,58033,58420,59584,59943,61668,63613,65674,65953,66865,67916,68341,68908,69880,70167,70966,71715,72902,74322,75151,75579,76755,78673,80111,80642,80773
60,94061,26748,30870,31221,31977,33646,35334,36054,36259,36573,37280,38415,40210,41142,41874,41942,43333,44455,46305,47240,48026,48980,49279,49880,50056,51148,51660,52592,53313,53696,54366,56591,57977,58177,58591,59736,60111,61842,63791,65858,66161,67026,68063,68481,69060,70016,70308,71111,71877,73078,74493,75303,75733,76926,78834,80284,80788,80911
