,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,65009,22266,23445,24354,25738,26350,26906,27980,28734,29456,30430,31588,32669,33397,34627,35611,36508,37322,38168,38715,39102,40197,40902,41096,42230,43137,44177,45056,46066,46829,47719,48878,50051,50862,51625,52683,53779,54622,55669,57201,59120,60070,61138,62375,62949,63701,64466,64875,65024,65669,66720,67845,69810,69863,71260,72456,73361,74408
1,65259,22389,23521,24468,25843,26473,27023,28050,28803,29572,30551,31673,32757,33502,34698,35703,36629,37421,38292,38809,39167,40317,41001,41161,42332,43264,44291,45147,46145,46943,47803,48996,50178,50968,51698,52794,53900,54716,55795,57300,59247,60186,61230,62499,63012,63784,64587,64958,65092,65765,66844,67941,69910,69957,71364,72593,73432,74499
2,65409,22476,23574,24543,25902,26557,27093,28097,28853,29660,30634,31727,32820,33572,34747,35764,36712,37490,38378,38880,39216,40401,41070,41220,42398,43347,44364,45214,46195,47020,47867,49072,50256,51042,51753,52871,53986,54779,55879,57350,59300,60254,61277,62585,63059,63838,64665,65018,65152,65823,66924,67999,69963,70041,71429,72673,73483,74552
3,65141,22591,23644,24642,25980,26669,27186,28158,28920,29777,30744,31798,32902,33665,34812,35845,36822,37581,38491,38974,39291,40513,41161,41300,42486,43457,44461,45303,46262,47122,47952,49173,50360,51141,51826,52973,54099,54861,55991,57417,59370,60344,61340,62698,63122,63910,64769,65098,65233,65899,67031,68075,70033,70151,71516,72778,73552,74622
4,65431,22655,23689,24699,26041,26725,27245,28195,28962,29842,30809,31849,32977,33733,34864,35907,36890,37633,38561,39036,39342,40584,41225,41355,42548,43528,44516,45354,46299,47204,48015,49248,50448,51190,51869,53034,54175,54909,56071,57471,59439,60404,61387,62777,63169,63958,64833,65150,65287,65958,67106,68134,70084,70220,71578,72861,73595,74667
5,67591,22799,23776,24823,26139,26864,27377,28272,29045,29988,30946,31937,33081,33850,34945,36008,37027,37756,38702,39171,39443,40723,41338,41460,42658,43665,44637,45464,46383,47331,48121,49374,50578,51313,51970,53161,54316,55023,56210,57554,59526,60516,61465,62918,63267,64047,64963,65249,65393,66053,67239,68229,70171,70361,71686,72993,73680,74754
6,67411,22914,23857,24923,26217,26988,27494,28346,29123,30106,31069,32022,33163,33956,35010,36089,37137,37865,38827,39284,39537,40835,41429,41557,42745,43775,44746,45567,46461,47434,48221,49475,50682,51427,52062,53264,54430,55124,56322,57621,59596,60606,61537,63032,63358,64132,65067,65342,65491,66146,67346,68316,70241,70486,71773,73098,73767,74824
7,67441,23004,23928,25013,26286,27086,27595,28416,29190,30204,31173,32096,33241,34046,35076,36168,37232,37959,38927,39371,39621,40928,41504,41644,42820,43871,44839,45656,46531,47524,48308,49572,50774,51524,52143,53353,54530,55213,56417,57689,59667,60686,61602,63138,63441,64207,65160,65414,65579,66227,67439,68392,70309,70593,71851,73189,73844,74880
8,67611,23214,24074,25201,26439,27293,27793,28552,29328,30423,31392,32248,33418,34234,35214,36330,37442,38148,39143,39551,39775,41150,41668,41800,43003,44082,45033,45838,46674,47718,48485,49778,50982,51724,52302,53552,54746,55388,56627,57852,59840,60866,61735,63357,63591,64357,65347,65566,65736,66388,67638,68549,70473,70796,72026,73388,73994,75011
9,67601,23358,24200,25351,26562,27445,27956,28672,29447,30593,31570,32378,33550,34388,35337,36459,37609,38306,39297,39683,39907,41317,41794,41934,43146,44248,45194,45988,46797,47875,48633,49932,51136,51879,52438,53705,54910,55535,56797,57973,59985,61006,61852,63541,63723,64486,65503,65682,65867,66524,67796,68682,70618,70963,72166,73541,74123,75114
10,67629,23548,24352,25536,26707,27636,28152,28817,29590,30792,31783,32535,33703,34574,35484,36618,37807,38488,39484,39840,40064,41502,41948,42092,43314,44447,45378,46169,46945,48053,48810,50121,51325,52056,52600,53900,55098,55711,57006,58119,60141,61178,61994,63731,63877,64640,65674,65819,66011,66686,67990,68843,70756,71159,72338,73723,74277,75237
11,64621,23665,24462,25658,26799,27732,28272,28918,29687,30904,31909,32650,33796,34699,35592,36722,37908,38602,39582,39928,40180,41610,42019,42209,43420,44562,45487,46285,47047,48154,48935,50244,51427,52156,52717,54016,55202,55833,57139,58227,60227,61291,62099,63847,63981,64743,65764,65898,66107,66800,68105,68957,70839,71293,72456,73823,74389,75299
12,64461,23758,24571,25784,26890,27826,28384,29015,29784,31022,32029,32769,33890,34823,35704,36825,38007,38717,39676,40013,40299,41709,42100,42329,43525,44673,45595,46396,47148,48253,49061,50364,51528,52255,52836,54132,55304,55954,57277,58339,60311,61398,62207,63941,64083,64845,65842,65978,66199,66914,68217,69074,70919,71427,72577,73917,74505,75358
13,66499,23863,24678,25912,26982,27925,28493,29108,29880,31147,32146,32886,33984,34941,35815,36929,38114,38830,39770,40100,40417,41820,42178,42447,43630,44784,45703,46502,47249,48353,49184,50482,51636,52352,52953,54247,55406,56072,57415,58456,60395,61500,62320,64059,64183,64947,65935,66057,66291,67026,68325,69195,70996,71555,72700,74012,74619,75423
