,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,65009,22266,23445,24354,25738,26350,26906,27980,28734,29456,30430,31588,32669,33397,34627,35611,36508,37322,38168,38715,39102,40197,40902,41096,42230,43137,44177,45056,46066,46829,47719,48878,50051,50862,51625,52683,53779,54622,55669,57201,59120,60070,61138,62375,62949,63701,64466,64875,65024,65669,66720,67845,69810,69863,71260,72456,73361,74408
1,65259,22352,23555,24480,25858,26430,26987,28057,28857,29541,30516,31687,32785,33509,34762,35735,36606,37428,38252,38836,39169,40269,40989,41159,42331,43254,44269,45188,46172,46928,47857,48981,50143,50934,51715,52807,53870,54713,55760,57288,59278,60194,61286,62471,63041,63799,64553,64964,65123,65755,66860,67960,69967,69978,71351,72543,73457,74509
2,65409,22404,23620,24559,25943,26484,27043,28117,28932,29600,30563,31767,32856,33579,34849,35813,36678,37498,38308,38925,39240,40326,41055,41231,42410,43338,44319,45271,46219,46986,47958,49044,50199,50992,51781,52900,53935,54763,55819,57342,59341,60268,61385,62529,63102,63864,64606,65010,65219,65806,66952,68013,70047,70101,71400,72608,73517,74581
3,65141,22473,23707,24650,26042,26568,27130,28183,29031,29680,30626,31858,32937,33671,34951,35917,36774,37590,38384,39044,39335,40389,41143,41325,42500,43450,44385,45368,46280,47062,48079,49126,50261,51056,51869,53010,54020,54830,55884,57415,59425,60367,61504,62605,63183,63951,64675,65086,65342,65890,67061,68083,70154,70258,71465,72681,73584,74673
4,65431,22526,23757,24699,26114,26626,27186,28237,29094,29737,30664,31928,33002,33741,35078,35999,36834,37651,38437,39119,39403,40436,41199,41394,42560,43521,44427,45432,46326,47112,48179,49204,50323,51109,51934,53069,54082,54876,55944,57475,59494,60431,61588,62667,63239,64019,64728,65136,65424,65949,67151,68152,70229,70361,71501,72753,73638,74735
5,67591,22612,23865,24812,26238,26741,27304,28319,29218,29857,30742,32041,33103,33856,35205,36129,36969,37781,38547,39282,39526,40515,41309,41512,42672,43660,44521,45553,46403,47207,48330,49308,50400,51188,52044,53206,54188,54970,56024,57565,59599,60554,61737,62762,63358,64139,64831,65231,65580,66063,67287,68239,70362,70556,71594,72843,73721,74846
6,67411,22681,23952,24903,26338,26853,27416,28401,29332,29970,30826,32132,33195,33969,35308,36253,37091,37899,38652,39401,39642,40597,41396,41626,42773,43788,44613,45661,46485,47301,48451,49412,50475,51268,52147,53326,54296,55063,56100,57638,59683,60665,61867,62859,63470,64252,64931,65317,65719,66173,67395,68328,70469,70728,71687,72916,73802,74939
7,67441,22739,24038,24990,26428,26956,27514,28478,29430,30072,30906,32225,33278,34070,35409,36361,37200,38006,38747,39503,39750,40677,41474,41729,42865,43897,44700,45754,46566,47388,48559,49508,50547,51344,52240,53430,54393,55150,56170,57698,59779,60763,61975,62949,63571,64353,65019,65391,65835,66272,67498,68411,70568,70876,71776,72985,73878,75011
8,67611,22877,24204,25173,26622,27128,27693,28630,29632,30256,31056,32422,33461,34268,35632,36578,37409,38208,38922,39734,39931,40825,41645,41899,43048,44122,44860,45952,46714,47558,48809,49691,50687,51492,52423,53649,54581,55310,56311,57854,59984,60964,62209,63122,63758,64547,65171,65527,66039,66444,67711,68571,70793,71149,71933,73147,74025,75162
9,67601,22999,24321,25328,26797,27263,27851,28766,29786,30415,31190,32587,33603,34437,35799,36756,37579,38378,39064,39934,40090,40958,41779,42050,43202,44310,45004,46116,46848,47704,48993,49850,50815,51627,52579,53864,54743,55454,56439,57995,60146,61131,62403,63257,63916,64704,65290,65641,66190,66596,67885,68714,70971,71373,72076,73277,74158,75283
