,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teachers,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,237,0.0,0.0,-1.5539897428797593,-1.2200105051220853,-0.3339792377576743,96.39602590410955,1.6706182267161769,671.895513872049,2340.8786106554453,1966.6965979602026,13.320269044712864,False,0,874.551724137931,875.551724137931,876.0862068965517,876.8965517241379,877.2586206896551,878.3275862068965,879.6551724137931,879.8965517241379,880.5,881.0,881.6896551724138,882.5344827586207,883.2241379310345,883.9827586206897,885.5172413793103,886.6379310344828,887.5172413793103,888.551724137931,889.551724137931,889.948275862069,891.3620689655172,892.5,893.7241379310345,895.0344827586207,896.1896551724138,897.1206896551724,898.3275862068965,900.1379310344828,901.6034482758621,903.1551724137931,904.8275862068965,906.4310344827586,908.0344827586207,909.5689655172414,911.051724137931,911.948275862069,913.6206896551724,915.3793103448276,917.0,918.1551724137931,919.3275862068965,920.7758620689655,922.2931034482758,922.7586206896551,925.2068965517242,926.4655172413793,91471.86801426871,105814.41973840666,106510.59601664684,108687.36860879905,117908.32966706302,129697.56510107015,132855.12247324613,141054.4030915577,147097.62931034484,156559.6551724138,163978.59334126042,182035.21432818074,199890.10493460167,217129.4997027348,230798.18073721763,252422.71373365042,266964.6979785969,282671.73008323426,296654.0404280618,312178.7731866825,339783.1620095125,357348.3879310345,375373.0618311534,390016.96432818077,405425.67092746723,424201.1750891796,455407.90992865636,489919.2913198573,510590.75653983344,536877.303507729,555159.418549346,587533.2107609988,622212.033293698,660100.9004161713,679933.9111177168,706016.3249108206,736283.235434007,747493.1319857312,774535.0689655172,804705.3724732462,843427.8064803805,895613.5187277051,916164.3106420925,940784.8038049941,962352.6123662307,1017788.1453626633
0,250,0.0,0.0,-1.597680141817195,-1.265899744826243,-0.3317803969909525,95.67630578888895,1.6581449164179092,651.5676122630708,2430.6817198829667,1979.806131535428,12.538739876085602,False,0,874.551724137931,875.3103448275862,877.0689655172414,878.5,880.1206896551724,881.948275862069,883.7931034482758,885.2931034482758,886.7586206896551,887.9655172413793,889.6896551724138,891.2586206896551,892.8103448275862,894.2758620689655,895.3965517241379,897.0862068965517,898.8620689655172,900.8793103448276,902.7586206896551,903.8448275862069,905.5862068965517,906.8448275862069,908.6034482758621,910.2241379310345,911.948275862069,913.7586206896551,915.6379310344828,917.5689655172414,919.051724137931,920.4827586206897,922.2413793103449,924.0,926.051724137931,927.9655172413793,929.4137931034483,931.2931034482758,933.3103448275862,934.8620689655172,936.7413793103449,937.9655172413793,939.5862068965517,941.1551724137931,942.6551724137931,943.5689655172414,945.448275862069,947.7241379310345,91471.86801426871,98929.04161712248,101110.23662306777,105557.18103448275,115660.96819262783,133304.0490487515,146814.3365041617,167340.31064209275,180645.56242568375,196944.7919143876,209627.11058263973,224163.77794292508,241686.6019619501,265863.6480380499,269960.3082639715,292531.35463733657,302096.5326991677,320390.3819857313,323278.2175980975,341486.33799048746,364343.2770511296,388005.3035077289,396218.3427467301,415704.86355529143,439642.63525564806,458996.87277051137,473268.74821640906,509431.27972651605,538229.7387039239,575562.1117717003,585276.9417360284,613146.7586206896,636447.7387039239,662627.4126040428,683270.0356718192,707325.9313317479,719874.8692033292,748777.9809750296,762946.1917360284,792841.6195005944,816589.3460166468,859341.0621284184,882046.1224732462,906028.5900713438,925030.1783590964,976190.4411414983
0,295,0.0,0.0,-1.6281616941581607,-1.2944041688105847,-0.33375752534757597,96.39996249113766,1.6706864508361916,616.6709670760656,2339.6948085457734,1919.409330168232,15.264860104618455,False,0,874.551724137931,874.6551724137931,875.4137931034483,876.0689655172414,877.0344827586207,877.5689655172414,877.9310344827586,878.8448275862069,879.5344827586207,880.1896551724138,881.3793103448276,882.6379310344828,883.6724137931035,884.1724137931035,885.7241379310345,886.7931034482758,888.1896551724138,889.2758620689655,890.6379310344828,892.2241379310345,893.7931034482758,894.8103448275862,895.9137931034483,897.2758620689655,897.9310344827586,898.7413793103449,899.6034482758621,899.7241379310345,900.4655172413793,901.3448275862069,902.2586206896551,903.0344827586207,903.4827586206897,904.0172413793103,905.1379310344828,904.8275862068965,905.4655172413793,906.6034482758621,908.1896551724138,909.1206896551724,910.051724137931,911.6379310344828,912.1724137931035,913.551724137931,914.7586206896551,915.3793103448276,91471.86801426871,109556.01902497029,113341.03567181926,117918.92627824021,125893.30915576694,146722.5211058264,159523.2366230678,175133.85523186685,182504.1453626635,194658.94678953628,204258.44233055884,216308.23097502973,229903.15130796668,244369.86682520807,252729.09631391198,267473.85374554107,274031.429548157,285772.37217598094,290708.1964922711,304561.44976218796,320171.30202140304,334804.18816884665,349217.7339476814,361353.61355529126,370003.85731272295,383751.46759809746,399359.41171224735,419863.71700356726,437613.00743162894,467041.674197384,468710.67449464917,494827.61950059456,520212.2497027348,544868.8100475625,570411.049940547,574143.6599286563,592004.903983353,607858.2392984543,619410.3260998811,645092.5199167656,670212.9111177169,699963.5068370987,725158.1082045184,741678.0059453032,757153.5624256837,803176.994054697
0,202,0.0,0.0,-1.6870217426378193,-1.3523538748947863,-0.33466786774303303,96.51797671973927,1.6727317293574226,670.0195717631315,2443.4560889929744,1973.748494479759,16.6992917124106,False,0,874.551724137931,875.6551724137931,876.7241379310345,878.7068965517242,879.2241379310345,880.1724137931035,881.9137931034483,883.6379310344828,884.9137931034483,885.8448275862069,886.8965517241379,887.8793103448276,889.3275862068965,889.8275862068965,890.7413793103449,891.4655172413793,892.7241379310345,893.8103448275862,895.9655172413793,896.948275862069,898.0862068965517,899.7931034482758,900.4310344827586,901.5344827586207,902.4827586206897,903.7413793103449,905.0344827586207,906.448275862069,907.4827586206897,908.448275862069,909.5172413793103,910.8793103448276,911.4655172413793,912.6724137931035,914.2586206896551,914.7758620689655,916.0862068965517,917.6379310344828,919.1551724137931,920.6379310344828,921.9655172413793,922.9827586206897,924.0862068965517,926.0862068965517,927.2068965517242,928.6379310344828,91471.86801426871,105426.5707491082,108210.5790725327,112952.00029726514,120754.62217598096,136902.52199762187,155086.38912009512,169751.19649227112,185028.42360285373,207348.64833531508,213457.67895362663,229409.00267538644,250559.32372175978,268550.97027348395,279769.5710463734,298671.8350178359,314650.372175981,328676.1192033293,342791.27467300824,356554.63525564806,369784.216706302,393557.1985731272,406791.0038644471,434218.1108799049,443244.31866825203,463934.98483947676,473138.4470868014,503421.1093935791,526104.9048751487,548945.7990487516,556038.1807372177,570252.7957788348,594580.3177764567,610640.2547562425,624978.9848394769,643022.5187277051,639717.9063614744,652403.6102853746,668261.9931629014,691201.1620095124,711724.5505350771,736149.9479785969,745610.6304994054,773311.8029131987,782926.750297265,818181.2309750296
0,223,2.0547926902770994,5.099644041061401,-1.5699492654027023,-1.240074356840323,-0.329874908562379,95.2787098456779,1.651254268972987,643.8022345081779,2368.851531905091,1925.8052292098596,12.318910375954992,False,0,874.551724137931,875.3620689655172,876.6206896551724,877.7758620689655,879.1379310344828,880.9137931034483,882.6034482758621,883.9655172413793,885.3275862068965,886.8620689655172,888.6724137931035,890.2068965517242,891.6896551724138,893.1206896551724,895.1206896551724,896.6206896551724,898.6724137931035,899.7758620689655,900.9137931034483,902.1379310344828,903.6896551724138,905.5172413793103,907.1896551724138,908.5344827586207,909.9310344827586,911.2931034482758,912.4827586206897,914.3965517241379,915.2413793103449,916.8275862068965,918.0689655172414,919.9827586206897,921.2241379310345,922.7241379310345,924.0172413793103,924.8448275862069,925.6724137931035,927.3965517241379,929.3103448275862,930.6379310344828,931.6379310344828,932.5689655172414,933.8103448275862,935.8620689655172,937.3965517241379,938.3965517241379,91471.86801426871,100509.88614744351,99062.8216409037,101172.44976218787,111435.70511296077,127290.216706302,138217.7220570749,152359.20570749108,156975.94441141497,169275.91200951242,186344.5995838288,196708.64684898927,208262.6623067776,224591.65784780023,237533.89922711058,255683.99405469678,266179.97889417363,286349.9670035672,300851.45808561245,312378.1189060642,352441.7312722949,377103.18073721766,396131.0502378121,420231.93846611184,445939.44351961947,465255.5865041618,488950.28418549354,528059.4117122474,556399.3555291321,600936.6944114148,619939.6848989299,664783.6721165279,708389.1049346018,730405.268727705,768509.6376337694,793773.4414387633,825603.9788941737,853379.4806777646,874088.9726516053,903870.1275267538,947300.2309750296,1007466.3486920334,1034909.3605826397,1070472.3602853746,1094409.4806777646,1161492.9634363854
0,102,1.177284872531891,2.001170015335083,-1.0008078164084984,-0.8107930269036028,-0.19001478950489561,54.53139998074569,0.9458032592347791,591.9001009081736,1800.1920138388352,1332.991927346115,9.30492164510977,False,0,874.551724137931,875.6724137931035,877.051724137931,878.1551724137931,879.2413793103449,881.1034482758621,882.3448275862069,883.7413793103449,885.448275862069,887.1724137931035,888.5344827586207,889.6896551724138,891.0344827586207,892.5862068965517,893.9137931034483,895.1379310344828,896.448275862069,898.0172413793103,899.1724137931035,900.9137931034483,902.6551724137931,903.9310344827586,904.1724137931035,905.8620689655172,906.7758620689655,907.7758620689655,909.448275862069,910.9827586206897,912.5344827586207,913.9655172413793,915.4655172413793,916.8275862068965,918.2931034482758,919.4827586206897,921.1724137931035,922.3275862068965,924.2068965517242,925.1034482758621,925.9655172413793,928.0172413793103,929.2413793103449,930.1896551724138,931.6206896551724,932.7931034482758,933.5689655172414,935.5862068965517,91471.86801426871,97157.18579072533,99350.911117717,98885.95868014268,102753.07966706302,112851.67895362664,121097.84661117717,131780.26070154578,133771.93697978597,141957.00475624256,147156.00743162903,156346.7657550535,168220.30915576694,178950.24256837097,180847.0098097503,196978.63614744353,201567.86801426875,209072.70659928655,214656.0392390012,225415.28567181926,244418.8810939358,257612.6159334126,270250.3840665874,285505.87752675393,299634.13941736025,311246.346313912,319734.2473246136,339496.8790130797,361306.45570749114,379129.2746730083,392961.8350178359,411823.3840665874,446681.2761593341,464723.3531510107,485719.418549346,508035.9099286564,532856.8537455411,538242.9548156955,550211.8608799048,582251.7410820452,605110.1141498216,651943.0847205707,672178.6147443518,696854.8192627825,716174.8659334126,760544.3804994056
0,432,1.4065887451171875,1.3995340943336487,-1.1839420517519006,-1.0944972266550477,-0.0894448250968529,25.106132915626247,0.44457343740947036,671.2461691259932,1551.56193246311,1127.6763620885358,14.053663866367275,False,0,874.551724137931,876.7931034482758,877.7586206896551,878.6551724137931,879.1896551724138,880.948275862069,882.1724137931035,883.3965517241379,884.3448275862069,884.7241379310345,885.3275862068965,886.1379310344828,887.4310344827586,887.9827586206897,888.3448275862069,889.2068965517242,889.7241379310345,890.6724137931035,891.7241379310345,892.3965517241379,893.051724137931,893.7586206896551,894.0862068965517,895.1724137931035,895.5689655172414,896.4310344827586,897.2931034482758,898.1206896551724,898.5862068965517,899.8448275862069,900.1379310344828,901.2758620689655,902.0689655172414,902.7586206896551,904.3103448275862,905.2068965517242,906.3620689655172,906.8793103448276,907.2068965517242,907.9827586206897,908.7068965517242,910.1206896551724,910.1379310344828,910.5862068965517,911.2068965517242,912.3448275862069,91471.86801426871,114604.3365041617,119427.28656361473,121786.98454221165,134449.01575505352,144361.73870392388,153387.76337693227,162466.82550535077,176221.63971462543,185929.44114149822,192313.15130796668,217210.94649227112,226320.107312723,241494.4652199762,248518.36385255647,265049.0261593341,271563.68252080854,281420.70303210465,281849.85493460164,293004.8599881094,310087.66973840666,317709.01070154575,334110.45808561245,357770.3840665873,368951.555588585,383774.6245541022,405029.2071938169,425318.9681926278,449852.6563614744,470351.99316290126,485061.01545778837,506187.7859690843,532625.3400713437,550745.7693222355,566048.9726516053,603765.0606420927,625604.3344233057,627503.692330559,632816.5778834721,643259.6721165278,681600.5175386446,711856.1061236622,737685.7051129607,777414.5184304401,788188.2675386446,822088.1224732461
0,1674,2.0541404724121093,1.007105255126953,-1.5439674191962607,-1.4962188818056106,-0.04774853739065037,12.749744004512003,0.2373945815644949,652.1063014970407,1435.0068469304863,957.0003481490078,15.528624228407395,False,0,874.551724137931,875.7586206896551,875.7241379310345,875.6551724137931,876.0,876.2241379310345,876.7931034482758,876.8620689655172,877.1724137931035,877.2068965517242,877.4655172413793,877.6551724137931,878.0172413793103,877.9310344827586,878.051724137931,878.7068965517242,878.9655172413793,879.7758620689655,879.7758620689655,879.9827586206897,880.0862068965517,880.051724137931,880.448275862069,880.3620689655172,880.7413793103449,881.1724137931035,881.5862068965517,881.7413793103449,881.948275862069,882.1724137931035,882.3965517241379,882.6034482758621,882.3793103448276,883.3965517241379,883.7413793103449,884.1379310344828,884.8620689655172,885.3965517241379,885.551724137931,885.5,886.448275862069,886.4827586206897,886.5,886.9137931034483,887.4310344827586,887.5,91471.86801426871,103754.87277051128,107988.0618311534,112593.77764565992,126332.86206896552,145612.55321046372,157201.57788347203,174266.67063020213,184808.00475624256,204485.54340071348,221981.45570749106,252412.95005945303,270740.3617717004,294940.47800237813,304073.39387633774,321956.06926278246,332626.1712247325,344602.7945897741,352964.8980380499,370392.2238406658,381568.1132580262,393087.5318073722,406875.04042806185,420693.4723543401,432574.8469084423,447659.1082045184,458637.7598097503,488139.8469084423,512867.42835909635,537292.6599286563,561325.34274673,588185.722057075,640385.1319857313,668989.7565398337,687316.260701546,733480.5326991677,750935.1533888229,762027.2392984543,777640.212841855,783339.1465517242,822637.3507728894,847186.9393579074,886615.4568965518,927487.8029131986,947869.8659334125,979888.801724138
0,2200,1.7815224170684814,0.9351989507675171,-1.5447886980646504,-1.5143196151592202,-0.030469082905430003,7.694209797906992,0.1518068370506046,721.4446054201466,1469.9493778762571,1034.0236918356911,18.28108002317059,False,0,874.551724137931,874.8448275862069,874.2068965517242,873.8103448275862,873.0862068965517,872.448275862069,871.8965517241379,871.8103448275862,871.4655172413793,870.4310344827586,870.3103448275862,869.7068965517242,869.5862068965517,869.1206896551724,869.4137931034483,869.1034482758621,868.8965517241379,869.3620689655172,869.4655172413793,868.9827586206897,868.6379310344828,868.4310344827586,868.1034482758621,868.0,867.8620689655172,867.5,867.7586206896551,867.1896551724138,866.7413793103449,866.7241379310345,866.948275862069,867.2413793103449,867.7241379310345,867.9827586206897,868.3620689655172,867.9827586206897,868.5,868.7931034482758,869.0,869.3103448275862,869.3965517241379,870.0344827586207,869.5,869.1896551724138,869.448275862069,869.7413793103449,91471.86801426871,110249.54488703924,112970.9916765755,115585.91230677764,129737.87187871581,145455.86801426875,158675.23067776457,173768.3605826397,187802.1453626635,214053.48662306776,226674.55885850175,258966.2761593341,271435.51843043993,297985.14060642093,307959.5873959572,326144.57550535083,332313.23067776463,346013.9895957194,360236.86950059456,375872.1893579072,400857.23097502964,422981.3142092747,443633.8858501783,470637.3448275862,490325.049940547,503249.3879310345,516240.45897740783,547445.6709274673,563061.1227705113,581270.9239001189,601642.1524970273,618856.0796670631,658511.3376932223,674429.2583234245,678882.3689060643,727648.3272889416,747468.0775862068,758297.4399524376,766635.5172413794,777762.8002378122,812051.9289536268,834534.2746730084,866847.3189655172,906644.9467895362,918812.7990487516,935941.2262187871
0,1516,2.051273560523987,0.880360198020935,-1.567345186372919,-1.5404625291278369,-0.026882657245082296,6.698578668211774,0.13340744436699467,815.4735904637939,1386.7015825169556,1149.0218538055765,15.626813785841517,False,0,874.551724137931,875.4655172413793,875.2413793103449,874.7068965517242,874.0344827586207,873.6724137931035,873.8965517241379,873.9137931034483,873.7586206896551,873.2931034482758,873.3965517241379,872.9655172413793,872.6551724137931,872.3448275862069,872.1724137931035,872.1551724137931,872.0172413793103,872.0,871.8275862068965,871.2931034482758,871.051724137931,870.948275862069,871.0689655172414,871.3620689655172,870.9310344827586,870.6379310344828,870.4137931034483,870.3448275862069,870.3275862068965,870.1896551724138,870.051724137931,869.8965517241379,869.1896551724138,869.4310344827586,870.0172413793103,869.6551724137931,870.051724137931,870.2586206896551,870.4655172413793,870.7586206896551,871.3620689655172,872.1034482758621,871.4137931034483,871.8620689655172,872.8620689655172,873.6724137931035,91471.86801426871,115111.11087990488,121141.355529132,125653.27615933414,142614.10225921526,151557.46165279427,164690.7134363853,177348.66498216407,183668.9762187872,197667.0692627824,204954.9289536266,241171.30915576694,255754.81212841853,277947.05350772885,282667.5564803805,299067.75178359094,302302.53418549354,312088.6206896552,321225.00475624256,339200.103745541,359984.46284185495,371388.5318073723,381496.68489892985,392008.9895957193,404583.61593341257,415294.9551129608,428606.24256837094,458115.84661117714,482542.87544589775,508094.73989298457,525954.4283590962,552530.5755053507,591019.6709274673,605165.7969678954,609502.9479785969,652965.329369798,669209.2904280619,661955.0193222354,675656.7660523186,683913.6313912009,707463.5413198572,704451.9892984543,723467.8632580261,755238.6706302022,770399.6016646848,794817.2547562427
