,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teachers,policy_noise,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,350,1.3056628306706746,1.6716387271881104,-1.3674568806387974,-1.2181828224658862,-0.14927405817291106,42.68283042971564,0.742047352786342,683.7860008186656,1700.1605403192796,1299.6916905444125,15.582117538099597,False,4,0.29969999999999997,874.551724137931,876.0862068965517,876.7068965517242,877.2413793103449,877.7241379310345,878.8275862068965,879.551724137931,880.5344827586207,881.4137931034483,881.8793103448276,882.7068965517242,883.448275862069,884.8103448275862,885.9137931034483,886.8103448275862,887.7413793103449,888.9310344827586,889.5344827586207,890.6034482758621,891.8275862068965,892.7758620689655,893.9137931034483,894.3620689655172,895.2413793103449,895.8275862068965,896.8448275862069,898.2586206896551,898.8103448275862,898.7586206896551,899.7068965517242,900.2931034482758,900.9137931034483,901.9310344827586,902.8793103448276,903.9137931034483,904.0344827586207,905.1034482758621,906.3448275862069,907.3275862068965,907.948275862069,910.1896551724138,912.3103448275862,913.3275862068965,914.5862068965517,916.0689655172414,917.5172413793103,91471.86801426871,112322.63049940547,115912.13822829965,118870.80380499407,129854.95838287752,141271.3840665874,147652.8335315101,149370.00743162903,161920.10463733654,173584.7957788347,184385.96581450655,215819.3162901308,233185.39506539833,247463.66498216405,260814.29161712248,277213.15725327,282117.82282996434,290388.17984542216,292072.5496432818,304651.2461355529,316380.0359690845,329680.11325802613,336992.1964922711,347673.1141498216,363024.83234244946,374326.02764565987,381939.0538049941,405441.1881688466,424026.45897740783,458322.24167657556,474177.5175386445,495914.492568371,524589.2711058264,536840.7957788347,555927.9063614744,580859.1367419738,599027.6099881094,604922.77764566,613598.8754458977,634692.8421521997,662483.877824019,698088.731272295,711299.8064803804,742249.2080856124,752062.7538644472,788552.8359096313
0,996,1.8525937795639038,1.0165741920471192,-1.4574473242277621,-1.3781124917799743,-0.07933483244778786,22.001722696093623,0.39313994629385896,617.7428411005053,1483.0370578326783,994.1733857383492,14.185960363013274,False,4,0.29940029999999995,874.551724137931,876.1034482758621,877.1034482758621,877.9310344827586,878.8103448275862,880.6896551724138,882.1034482758621,882.948275862069,884.0344827586207,885.2758620689655,885.7758620689655,886.3448275862069,887.0689655172414,887.6379310344828,888.3620689655172,889.2931034482758,890.5,891.7931034482758,893.2586206896551,893.7413793103449,894.8793103448276,895.8275862068965,896.7931034482758,897.7586206896551,898.1724137931035,898.551724137931,899.1724137931035,900.1379310344828,900.7413793103449,901.9137931034483,902.5172413793103,904.0172413793103,905.7758620689655,906.5,907.3793103448276,907.8620689655172,908.4310344827586,909.2758620689655,910.2068965517242,911.2241379310345,912.3620689655172,913.9655172413793,914.1896551724138,915.2241379310345,916.1379310344828,917.3620689655172,91471.86801426871,105071.81688466111,108614.57550535077,114203.68489892983,123105.91230677764,136982.86920332938,144404.81688466112,154722.46284185493,163345.6539833531,178124.4066587396,193795.17390011885,217564.81212841856,229904.58145065396,247873.19649227112,256342.57580261593,268994.51753864455,271937.9396551724,284864.7502972652,294009.2951843044,310902.60552913207,332410.38198573136,342282.48751486326,355518.5089179548,373870.9417360285,379771.41854934604,389355.00594530324,397610.48751486326,423033.77407847793,440854.0882877527,463387.8029131986,477774.422116528,500324.3272889418,554867.070451843,580390.5948275862,593475.0630202141,629175.7740784781,658670.8659334126,672131.1997621879,675032.4744351963,683044.2083828775,709218.7137336505,733484.8953626635,762440.2916171225,792429.6221759812,804876.8430439953,830820.575802616
0,271,2.1820438941319784,0.8665865858395895,-1.0507687826922945,-0.9889146791032165,-0.06185410358907794,16.82652332255449,0.30632557050118786,587.186152987158,1346.2568397543273,910.7628140703517,13.135709536161666,False,4,0.2991008997,874.551724137931,875.6034482758621,876.0172413793103,875.9827586206897,876.7758620689655,877.4310344827586,878.5344827586207,878.7241379310345,879.4137931034483,879.6724137931035,880.2931034482758,880.9137931034483,881.2241379310345,881.7413793103449,882.5,882.7241379310345,882.9827586206897,882.9137931034483,882.9827586206897,883.0,883.1551724137931,883.4827586206897,884.0,884.3965517241379,884.5,884.5172413793103,884.948275862069,885.3275862068965,885.6724137931035,886.1896551724138,886.2758620689655,886.3793103448276,886.448275862069,886.8793103448276,887.2413793103449,886.8448275862069,887.4655172413793,887.5689655172414,887.7758620689655,887.8448275862069,888.4655172413793,888.6206896551724,889.1379310344828,889.4137931034483,890.0344827586207,891.051724137931,91471.86801426871,102411.5496432818,100890.18935790723,98334.32728894174,104585.10493460168,107680.79696789538,111753.07639714624,114509.82045184306,120872.41498216409,132883.1513079667,139681.48305588585,159466.83739595718,167474.79458977407,179631.15725326992,182118.87068965516,192202.19976218787,195204.36177170035,202638.76843043996,202136.15487514864,217348.3103448276,229084.20005945303,240904.42211652792,252403.1379310345,265953.6530915577,275844.9396551724,289210.18073721766,301425.3593935791,327801.11682520807,345595.46165279427,370908.3260998811,391595.57907253265,422839.7526753865,463959.79904875153,485058.79577883467,501352.9072532699,540176.648335315,566382.8005350773,582099.107312723,603647.5876932223,626129.1655766944,657975.1453626635,689412.4078478003,742768.3602853746,777909.139120095,794322.8953626637,831634.6697384067
0,697,1.8513530651728314,0.648486355940501,-1.2588690176979922,-1.1953209817255552,-0.06354803597243695,17.22746251563925,0.31331328206899456,705.7379646139076,1445.1037580578795,1104.8663420655603,15.510766155149401,False,4,0.2988017988003,874.551724137931,876.5689655172414,876.5689655172414,876.6379310344828,877.1551724137931,877.8103448275862,878.4827586206897,879.0,878.9827586206897,879.0172413793103,879.7068965517242,879.5172413793103,879.6379310344828,879.8965517241379,880.2758620689655,881.0,881.2931034482758,881.5,881.5689655172414,881.0,881.1379310344828,881.3275862068965,881.1206896551724,881.4827586206897,881.3965517241379,881.4827586206897,881.6724137931035,881.6206896551724,881.6896551724138,881.9655172413793,882.0172413793103,882.2586206896551,881.8793103448276,881.9655172413793,881.9655172413793,882.551724137931,882.8793103448276,883.5689655172414,884.448275862069,885.3620689655172,885.6379310344828,885.9827586206897,885.6206896551724,885.2068965517242,885.5172413793103,886.2241379310345,91471.86801426871,114980.03834720571,115982.72800237812,117265.29994054697,126092.88971462545,132632.80885850178,137306.42211652797,145674.10344827586,153382.01694411415,170973.32728894174,183008.96581450652,204929.18073721757,208353.09304399518,226718.85136741976,236613.26872770512,253614.37931034484,261098.27615933417,268132.5603448276,271762.41765755054,280782.3793103448,290804.32580261596,303247.11682520807,305242.41646848986,317013.3876337693,326285.72205707495,334435.2841854935,346096.70303210465,370848.16646848986,387352.3864447087,409417.30915576697,416865.8445303211,436119.70897740783,465747.2785374555,476112.9298454221,483967.757431629,517496.10939357907,540460.0026753865,561039.1762782402,569564.3507728894,589622.9206302022,604551.7137336504,606579.6376337693,610794.4768133174,638758.7847800237,636580.2497027348,656016.5876932223
0,1111,2.2280649105707804,0.5398086090882619,-1.5350114990718489,-1.4670854415290713,-0.06792605754277749,18.5713870363223,0.3345552269885794,683.3675491679273,1466.6706505295008,1094.033661119516,17.199650241895075,False,4,0.2985029970014997,874.551724137931,875.9827586206897,876.2413793103449,877.2413793103449,876.7931034482758,876.7413793103449,876.7241379310345,877.0344827586207,876.8793103448276,877.0862068965517,876.7413793103449,876.6896551724138,876.4310344827586,876.1896551724138,876.1206896551724,875.7758620689655,875.6896551724138,876.051724137931,876.551724137931,875.8620689655172,875.6724137931035,875.6896551724138,875.3448275862069,875.1379310344828,875.2931034482758,875.3620689655172,875.2241379310345,875.1724137931035,874.8793103448276,874.6206896551724,874.948275862069,874.7068965517242,874.2586206896551,873.9655172413793,873.7241379310345,874.1896551724138,874.3965517241379,874.5,875.4310344827586,875.8275862068965,876.051724137931,876.6724137931035,876.9310344827586,877.7931034482758,878.2931034482758,878.7241379310345,91471.86801426871,116299.67211652797,121887.21759809753,122385.7348394768,133172.37098692034,148430.4675980975,154939.9928656362,167101.65398335314,177795.03715814507,193936.32015457787,208140.2262187872,244973.80023781216,259590.86593341263,280009.91230677767,288192.8992271106,305376.7256242568,314431.1795481569,329358.66973840655,340081.7990487515,354943.0154577883,372095.3926872771,385899.4209274673,395654.98454221163,407509.049940547,422689.3106420927,432261.1964922711,439969.62217598106,459117.45303210465,475304.6578478002,502937.7526753863,534522.2559453032,555489.4830558859,585583.4675980975,598077.0677764566,592375.1307966707,620587.1881688465,654885.9979191439,673089.1810344828,683124.2452437573,708422.1082045186,726525.4628418549,746107.8064803805,769171.8917954816,788026.853745541,799462.5175386445,849587.2342449465
0,1763,2.8742908318837483,0.4997112512588501,-1.8375657040784361,-1.7671256927087227,-0.07044001136971349,19.331623011512477,0.3475859998729899,639.4844760672704,1446.7062095730919,995.9888745148771,12.167326775178575,False,4,0.29820449400449817,874.551724137931,875.7931034482758,876.1379310344828,876.6034482758621,877.2758620689655,879.2241379310345,879.7586206896551,880.8620689655172,882.0,883.4827586206897,884.1379310344828,884.4137931034483,884.5689655172414,885.8275862068965,886.1206896551724,886.8793103448276,887.5689655172414,888.1379310344828,888.8448275862069,889.2758620689655,889.8793103448276,890.1379310344828,890.3103448275862,890.4310344827586,890.4655172413793,890.551724137931,890.7413793103449,890.9655172413793,891.6034482758621,891.7758620689655,891.8448275862069,892.1379310344828,892.3448275862069,892.5172413793103,892.8448275862069,893.5344827586207,894.551724137931,895.3103448275862,896.2931034482758,896.9310344827586,897.6206896551724,898.6206896551724,899.0344827586207,899.5344827586207,900.7068965517242,901.5172413793103,91471.86801426871,98193.02615933413,99015.36028537454,99426.20481569559,104206.37217598097,118058.8635552913,125534.32104637336,137723.73959571938,146994.37931034484,159082.24970273487,169771.94649227115,192568.51843043993,210774.00386444706,232938.2116527943,245733.48543400713,269820.5199167658,279422.00386444706,296829.01545778837,308250.92419738404,322190.1307966707,360764.0371581451,379734.2568370986,399253.1795481569,416343.48662306776,440117.2832936979,465234.93697978597,486522.01932223537,533955.5160523186,568853.0324019026,611256.2083828773,641660.7517835908,688766.0499405469,750583.7431629014,770577.0083234246,774997.9586801425,802302.4901902498,838430.4542211653,860618.9381688469,882086.5865041618,912599.7193816885,947972.9940546965,965531.1664684898,997794.6884661119,1035283.3522592152,1055935.9658145066,1127838.2841854936
0,2066,3.0816644986470543,0.43928826053937275,-1.526654110292244,-1.4592331106142664,-0.06742099967797768,18.437015983538082,0.3333291596210065,602.5911431513903,1467.0034328870581,922.4967387572949,9.514981676786725,False,4,0.2979062895104937,874.551724137931,874.7413793103449,874.9310344827586,874.7758620689655,875.448275862069,875.6551724137931,876.1034482758621,875.5344827586207,875.7931034482758,875.9827586206897,876.7586206896551,876.6724137931035,876.3793103448276,876.2931034482758,876.2586206896551,876.0344827586207,876.4827586206897,876.7413793103449,876.6034482758621,876.5,876.0172413793103,875.9137931034483,875.5172413793103,875.5862068965517,875.4310344827586,875.1724137931035,874.9137931034483,874.5172413793103,874.2931034482758,874.1379310344828,874.0862068965517,873.7068965517242,873.1724137931035,872.7931034482758,872.4137931034483,872.0,872.1034482758621,872.8965517241379,872.948275862069,873.0344827586207,873.2068965517242,873.6896551724138,873.4137931034483,874.2931034482758,874.2931034482758,874.448275862069,91471.86801426871,99342.05380499407,100677.58145065399,104648.38079667062,117350.35077288943,136879.67419738407,150125.4375743163,164525.9384661118,175515.71581450655,194006.67211652792,202023.94173602853,219364.73751486323,236769.85612366232,254387.3451248514,259461.01932223543,274758.2057074911,281955.2497027348,294144.1917360285,298140.17033293704,318058.7672413793,334395.91349583823,347727.6649821641,364363.5945303211,379520.03567181935,396352.14179548144,413601.5909631391,421404.87187871576,452659.69797859696,471002.7934007135,495796.4637336505,509366.5270511296,531733.1382282997,562129.4530321046,583498.4744351961,591840.8287752677,614607.6206896552,641776.9892984543,659335.3341260405,678420.9111177172,697423.7229488704,725912.6123662306,773272.4209274672,802221.7598097501,823039.4485731273,847165.207193817,892447.936979786
0,716,2.814397811889648,0.44252289334932965,-1.0007919508540182,-0.9381886013083413,-0.06260334954567688,17.093281432291672,0.30997696753246917,572.2023791132397,1421.4840105051753,873.0324424532674,8.362389815311783,False,4,0.2976083832209832,874.551724137931,875.1379310344828,875.4655172413793,875.1896551724138,875.7241379310345,876.8965517241379,877.5344827586207,877.9655172413793,878.5689655172414,879.1379310344828,879.9655172413793,880.7758620689655,881.2241379310345,881.7758620689655,882.5,882.9137931034483,883.448275862069,884.4310344827586,884.6724137931035,885.051724137931,885.5344827586207,886.1724137931035,886.8620689655172,887.0172413793103,887.448275862069,887.8620689655172,888.0344827586207,888.5172413793103,888.7068965517242,888.8793103448276,889.2413793103449,889.551724137931,889.948275862069,890.3793103448276,890.6034482758621,890.8793103448276,891.448275862069,892.3275862068965,892.9310344827586,893.7586206896551,894.551724137931,895.5172413793103,896.3103448275862,897.1034482758621,897.6206896551724,898.6379310344828,91471.86801426871,99807.42925089179,97238.52467300832,99712.39506539833,100476.51010701546,108384.78240190248,109468.93846611178,113071.65398335314,118694.31420927469,124735.49821640905,130060.48156956004,140159.27734839477,147744.86355529132,159191.41527942923,161591.31896551725,173688.63049940547,175828.00594530322,188603.24524375744,200919.944411415,209836.3938763377,226842.21432818074,236096.8668252081,241408.22235434005,251536.29280618316,262296.76456599287,272630.3947681332,280795.0332936979,306302.9393579073,320224.24167657556,338448.7612960761,353507.4244946492,375061.93697978597,407954.6697384067,421574.40784780023,438793.4117122473,466505.7612960762,498709.00594530324,512545.11682520807,528288.0642092747,558250.5624256837,583456.5921521997,615141.6290130797,645587.8347205707,664535.7134363853,673884.063020214,707160.5068370986
0,765,2.6704951445261633,0.36326199869314835,-1.0193068755626438,-0.956360632067704,-0.06294624349493974,17.305843995865526,0.3131171981388963,558.9589582989946,1412.2480632932256,851.7049612658645,8.019292189123504,False,4,0.29731077483776225,874.551724137931,875.3275862068965,876.1724137931035,876.2931034482758,876.8448275862069,877.7586206896551,878.5862068965517,879.3103448275862,880.0862068965517,880.4827586206897,881.0,881.2758620689655,881.2931034482758,881.448275862069,881.7586206896551,881.8103448275862,882.0689655172414,882.3275862068965,883.0862068965517,883.2068965517242,883.3620689655172,883.8275862068965,884.6034482758621,884.7586206896551,884.9655172413793,885.0172413793103,885.2758620689655,885.7241379310345,885.8103448275862,885.8965517241379,886.2241379310345,886.7586206896551,887.051724137931,887.1206896551724,887.1896551724138,887.3965517241379,887.948275862069,888.3620689655172,889.0862068965517,889.9137931034483,890.6206896551724,890.7586206896551,891.3965517241379,891.7241379310345,892.4655172413793,892.5689655172414,91471.86801426871,96150.668549346,96311.14268727707,97433.89684898929,96350.26902497027,101726.42449464925,105673.51843043993,108301.14506539833,111227.35463733648,118801.00832342448,126534.89655172414,133266.82045184306,141112.7589179548,150094.17835909632,151627.32104637337,157095.1881688466,157856.4435196195,167420.77199762187,167742.38912009512,178863.75029726516,191323.71373365042,194271.48751486323,198662.30826397147,211402.87277051128,223882.34363852558,232405.08590963145,237915.95838287752,256213.2342449465,271364.1192033293,290471.4720570749,304395.6566587396,327910.45897740783,357940.60077288945,374590.1750891795,387829.87782401906,412542.0324019025,427741.5318073722,435493.9895957194,445986.45808561234,462765.42360285367,481516.7181926278,507401.0796670631,528292.894470868,551625.0618311533,562453.1108799048,594745.3486920333
0,1671,2.8722151279449464,0.41524354418118803,-1.3660885832385958,-1.307479139686928,-0.058609443551667875,16.02157226384526,0.2925294520373127,603.2481336201442,1403.3656839174996,914.9708971276731,12.857856676685257,False,4,0.2970134640629245,874.551724137931,875.3793103448276,875.7586206896551,875.9137931034483,876.2931034482758,877.7068965517242,877.8275862068965,878.6379310344828,878.9655172413793,879.2758620689655,879.8448275862069,879.9310344827586,880.448275862069,880.2586206896551,880.7241379310345,880.9827586206897,881.3965517241379,881.8965517241379,882.551724137931,882.5862068965517,883.4655172413793,884.0344827586207,884.3275862068965,884.7758620689655,884.7586206896551,884.948275862069,885.2413793103449,885.4655172413793,885.3793103448276,885.7068965517242,885.8448275862069,885.948275862069,886.1896551724138,886.2931034482758,886.3448275862069,886.3793103448276,886.6896551724138,887.3620689655172,887.8793103448276,888.4655172413793,888.5862068965517,889.4310344827586,889.948275862069,890.2758620689655,891.1206896551724,891.4827586206897,91471.86801426871,101193.89060642093,106561.11414982163,112366.21670630202,114630.41409036862,128273.93133174792,135753.65992865636,146243.95511296074,153650.96432818074,171542.44114149825,180745.51040428065,200397.8228299643,214315.4542211653,227725.81242568375,236285.30321046372,245400.01694411412,249755.23929845422,256810.57550535077,253363.21284185493,266511.8632580262,274719.9384661118,291230.5160523187,300978.56510107015,307086.8980380499,323193.3210463734,339320.56629013084,346484.35552913195,364516.8005350773,378137.89060642093,389006.7244351962,406322.95868014276,426512.9456004756,464528.3950653983,486887.34512485133,501322.60523186676,532230.9940546968,558276.9036860879,563461.1964922711,580077.864744352,591079.6281212842,609592.0701545778,634753.5900713437,659612.8766349583,696678.1307966707,713276.5543995242,723893.5255648036
