,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,54009,24149,25228,25992,26956,27902,28742,29711,30331,31023,31293,32381,32629,33343,34068,35051,35962,36902,37834,37855,38913,39282,39719,40691,41762,42673,43656,44685,45345,45811,47110,47996,48801,50008,50968,52458,53083,53207,53897,55565,56486,57263,58203,59045,59911,60736,61764,62791,63746,64779,65609,66831,67809,69053,70444,71102,72227,73008,73841,74873
1,54339,24284,25373,26127,27081,28015,28877,29856,30460,31142,31391,32601,32773,33550,34245,35226,36147,37087,37988,38043,39151,39399,39902,40879,41964,42846,43883,44907,45531,45976,47364,48170,49040,50244,51320,52954,53313,53325,54119,55937,56746,57470,58441,59303,60194,61027,62076,63039,64063,65111,65860,67105,68056,69261,70733,71276,72515,73300,74065,75179
2,54329,24396,25500,26274,27196,28167,28999,29965,30608,31267,31528,32765,32892,33725,34409,35359,36301,37192,38128,38203,39327,39531,40039,41035,42108,42977,43972,45018,45659,46122,47455,48278,49193,50399,51468,53106,53479,53496,54238,56087,56862,57585,58536,59410,60294,61181,62217,63155,64161,65250,65993,67217,68170,69434,70901,71405,72671,73471,74216,75309
3,54319,24472,25621,26399,27303,28307,29136,30076,30729,31381,31630,32905,33052,33867,34540,35468,36458,37277,38247,38378,39447,39632,40171,41140,42239,43081,44095,45111,45730,46259,47579,48380,49341,50541,51598,53249,53577,53636,54360,56179,56953,57686,58624,59539,60398,61317,62361,63245,64280,65347,66156,67357,68266,69516,71009,71517,72805,73613,74352,75456
4,54101,24637,25821,26587,27486,28485,29299,30262,30935,31503,31830,33118,33256,34081,34737,35673,36670,37474,38438,38554,39672,39799,40376,41373,42448,43229,44314,45333,45878,46428,47759,48517,49551,50718,51783,53462,53774,53827,54516,56315,57100,57864,58768,59703,60546,61531,62557,63396,64407,65536,66325,67500,68429,69669,71231,71713,72962,73814,74551,75639
5,66091,24829,26050,26819,27704,28727,29518,30487,31172,31686,32049,33392,33503,34412,35038,35881,36927,37689,38701,38828,39972,40038,40706,41651,42701,43410,44517,45548,46031,46639,47923,48690,49802,50998,52044,53734,53980,54148,54711,56498,57293,58079,58968,59910,60761,61816,62847,63548,64625,65780,66588,67666,68661,69850,71558,71929,73181,74102,74797,75901
6,66031,24941,26213,26973,27838,28873,29685,30622,31339,31849,32198,33540,33678,34579,35206,36027,37091,37861,38885,39039,40158,40199,40910,41848,42829,43533,44652,45710,46151,46799,48067,48810,49978,51167,52173,53892,54089,54367,54840,56618,57435,58207,59077,60032,60901,62017,63043,63711,64766,65938,66777,67814,68782,69987,71740,72075,73353,74338,74962,76082
7,66041,25056,26368,27125,27998,29027,29844,30796,31462,31947,32320,33704,33853,34758,35376,36178,37254,37990,39035,39244,40322,40407,41114,42015,42996,43669,44763,45845,46252,46923,48233,48980,50196,51354,52338,54099,54245,54561,55002,56720,57597,58344,59236,60156,61032,62211,63232,63853,64905,66098,66963,67950,68947,70104,71949,72219,73532,74546,75131,76267
8,66051,25123,26482,27257,28087,29155,29965,30916,31600,32097,32451,33838,33991,34915,35534,36295,37364,38110,39165,39400,40485,40569,41275,42116,43109,43782,44829,45977,46359,47058,48339,49107,50344,51479,52463,54263,54363,54705,55132,56819,57765,58456,59327,60260,61140,62355,63330,63964,65037,66206,67100,68025,69061,70199,72100,72345,73644,74689,75263,76431
9,66379,25243,26646,27402,28208,29301,30132,31049,31744,32232,32611,34013,34130,35102,35689,36442,37507,38262,39302,39547,40651,40765,41481,42286,43286,43918,44942,46118,46587,47238,48496,49228,50502,51650,52630,54449,54529,54889,55248,56943,57881,58607,59461,60408,61267,62527,63494,64098,65157,66323,67240,68129,69200,70320,72286,72477,73813,74876,75407,76616
10,66359,25313,26758,27490,28321,29405,30224,31146,31881,32334,32714,34153,34265,35253,35859,36550,37651,38384,39425,39689,40788,40912,41602,42418,43414,44030,45076,46222,46676,47354,48614,49333,50642,51811,52759,54574,54634,55057,55370,57034,57967,58746,59567,60519,61417,62685,63633,64212,65285,66411,67376,68221,69312,70422,72424,72575,73928,75039,75577,76760
11,62141,25395,26891,27611,28425,29511,30333,31277,32016,32406,32825,34311,34420,35411,36000,36661,37789,38521,39562,39831,40956,41068,41756,42567,43536,44146,45205,46375,46833,47490,48778,49441,50838,52010,52934,54786,54870,55200,55475,57183,58147,58970,59702,60717,61524,62868,63797,64313,65456,66583,67554,68358,69466,70597,72656,72689,74114,75229,75689,76916
12,62059,25486,27013,27737,28565,29661,30467,31393,32127,32520,32934,34520,34617,35556,36181,36817,37919,38645,39713,40007,41145,41211,41947,42712,43660,44275,45306,46501,46954,47622,48931,49570,50973,52169,53044,54952,54988,55377,55585,57296,58265,59079,59807,60829,61663,62995,63949,64417,65590,66698,67698,68499,69574,70739,72805,72836,74269,75376,75833,77065
13,62049,25579,27182,27885,28688,29786,30563,31521,32285,32668,33084,34718,34753,35743,36358,36914,38070,38772,39858,40206,41277,41400,42134,42863,43855,44401,45465,46618,47095,47759,49037,49734,51150,52299,53167,55127,55185,55568,55719,57451,58387,59205,59967,60975,61811,63178,64122,64525,65705,66853,67869,68624,69695,70852,72951,73006,74420,75548,76021,77200
14,62039,25625,27278,27983,28773,29864,30659,31623,32386,32728,33177,34789,34867,35853,36480,37003,38185,38887,39959,40306,41400,41541,42257,42975,43960,44487,45541,46721,47199,47860,49111,49853,51287,52427,53257,55238,55321,55690,55814,57535,58498,59309,60040,61068,61887,63305,64209,64609,65814,66968,68016,68714,69808,70945,73047,73102,74496,75700,76143,77321
15,62029,25731,27387,28091,28870,29966,30798,31753,32536,32843,33294,34949,35009,36027,36635,37125,38309,39012,40107,40467,41554,41723,42435,43167,44121,44620,45671,46850,47305,48005,49232,49979,51459,52590,53407,55424,55505,55852,55955,57666,58645,59460,60174,61170,62032,63437,64346,64744,65909,67081,68162,68801,69937,71063,73208,73274,74637,75864,76313,77479
16,62019,25774,27501,28167,28966,30054,30922,31869,32656,32941,33409,35021,35134,36123,36746,37234,38434,39113,40208,40587,41677,41862,42541,43286,44219,44682,45766,46964,47405,48104,49323,50020,51588,52708,53504,55513,55604,55985,56042,57773,58729,59574,60301,61262,62112,63573,64505,64786,66005,67169,68245,68881,70041,71157,73298,73369,74705,75986,76397,77610
17,70309,25841,27614,28270,29036,30158,31028,31989,32780,33075,33513,35142,35235,36270,36896,37329,38562,39214,40362,40726,41842,41994,42702,43436,44353,44803,45852,47047,47507,48218,49425,50132,51700,52878,53607,55665,55723,56126,56174,57855,58810,59704,60444,61398,62218,63693,64654,64884,66116,67264,68393,68971,70138,71246,73439,73534,74796,76128,76512,77749
18,70299,25886,27679,28361,29140,30290,31119,32087,32875,33162,33597,35221,35342,36388,36989,37455,38645,39290,40464,40841,41973,42106,42822,43515,44460,44892,45920,47120,47594,48299,49496,50231,51771,52975,53715,55746,55847,56230,56278,57948,58871,59828,60567,61518,62314,63805,64788,64960,66204,67402,68503,69049,70238,71343,73534,73652,74893,76262,76604,77853
19,70289,25992,27798,28459,29247,30400,31200,32211,32977,33251,33724,35339,35450,36504,37113,37552,38747,39433,40585,40967,42103,42260,42982,43625,44577,44995,45996,47221,47699,48397,49595,50325,51874,53096,53824,55851,55964,56362,56434,58040,58973,59950,60671,61632,62396,63916,64907,65051,66310,67509,68620,69143,70328,71459,73661,73760,75008,76386,76693,77962
20,70279,26104,27947,28614,29385,30513,31335,32343,33167,33358,33875,35484,35584,36673,37276,37703,38891,39576,40757,41127,42252,42487,43159,43795,44757,45109,46104,47363,47817,48522,49698,50439,52057,53230,53963,56030,56143,56576,56622,58146,59123,60079,60777,61786,62547,64107,65090,65184,66447,67624,68774,69276,70431,71591,73826,73963,75143,76573,76884,78123
21,70269,26174,28074,28734,29495,30625,31450,32466,33276,33475,33983,35610,35690,36775,37391,37803,39000,39669,40855,41262,42388,42605,43272,43950,44887,45223,46180,47445,47928,48610,49768,50497,52154,53365,54091,56147,56265,56698,56748,58217,59238,60177,60870,61886,62644,64205,65212,65277,66532,67711,68924,69378,70539,71685,73979,74091,75223,76696,77025,78250
22,71161,26255,28154,28841,29601,30728,31530,32568,33400,33563,34089,35709,35760,36892,37522,37888,39113,39764,40954,41376,42499,42743,43417,44070,44985,45311,46291,47524,48025,48699,49871,50610,52257,53466,54223,56239,56397,56832,56899,58303,59343,60262,60985,61990,62730,64303,65348,65383,66630,67804,69020,69482,70627,71788,74100,74222,75340,76820,77131,78385
23,71151,26325,28234,28951,29705,30846,31637,32672,33502,33637,34148,35803,35877,37021,37649,38008,39227,39851,41071,41498,42621,42878,43573,44186,45095,45423,46368,47606,48150,48799,49975,50697,52368,53581,54315,56349,56540,56948,57052,58394,59426,60364,61094,62084,62806,64440,65461,65497,66729,67938,69131,69590,70717,71891,74207,74358,75441,76935,77242,78544
24,71141,26395,28329,29044,29775,30931,31759,32759,33632,33729,34235,35919,35968,37182,37757,38118,39340,39949,41174,41661,42741,42994,43711,44345,45208,45485,46466,47686,48240,48908,50086,50788,52512,53677,54410,56470,56689,57107,57209,58466,59504,60447,61161,62156,62923,64542,65576,65624,66815,68061,69246,69677,70801,71960,74322,74490,75533,77073,77357,78686
25,71121,26463,28428,29140,29871,31065,31860,32836,33744,33833,34353,36008,36065,37346,37852,38227,39474,40063,41284,41816,42826,43160,43865,44454,45293,45571,46554,47783,48343,49023,50167,50888,52602,53783,54534,56589,56818,57253,57358,58571,59596,60551,61269,62257,63012,64670,65664,65726,66891,68186,69395,69762,70886,72056,74443,74627,75644,77208,77484,78809
26,71131,26527,28545,29248,29971,31184,31953,32934,33849,33903,34452,36108,36143,37497,37966,38343,39600,40161,41388,41945,42964,43299,43954,44576,45406,45664,46654,47854,48431,49119,50287,50966,52717,53895,54644,56718,56943,57394,57518,58654,59673,60642,61347,62371,63097,64778,65763,65839,66986,68277,69479,69810,70969,72166,74581,74739,75780,77357,77611,78918
27,71091,26661,28727,29393,30127,31359,32100,33119,34004,34012,34629,36294,36342,37699,38165,38528,39785,40323,41555,42153,43161,43493,44174,44748,45549,45819,46765,48007,48613,49278,50426,51097,52919,54087,54792,56910,57134,57626,57741,58772,59795,60778,61468,62524,63236,64970,65934,65991,67123,68443,69655,69957,71128,72283,74791,74943,75946,77575,77801,79111
