,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,54009,24149,25228,25992,26956,27902,28742,29711,30331,31023,31293,32381,32629,33343,34068,35051,35962,36902,37834,37855,38913,39282,39719,40691,41762,42673,43656,44685,45345,45811,47110,47996,48801,50008,50968,52458,53083,53207,53897,55565,56486,57263,58203,59045,59911,60736,61764,62791,63746,64779,65609,66831,67809,69053,70444,71102,72227,73008,73841,74873
1,54339,24310,25398,26153,27122,28049,28856,29840,30478,31178,31395,32533,32725,33485,34226,35206,36128,37075,38000,38097,39105,39414,39887,40848,41919,42829,43869,44972,45561,46009,47331,48200,48976,50202,51221,52914,53329,53443,54173,55901,56714,57530,58459,59267,60177,60927,62032,63110,64049,65068,65883,67089,68128,69298,70678,71273,72504,73210,74082,75092
2,54329,24435,25563,26329,27308,28218,29023,30031,30660,31356,31585,32717,32920,33664,34439,35373,36286,37270,38158,38296,39305,39590,40102,41045,42072,43048,44041,45207,45726,46204,47510,48369,49136,50374,51387,53108,53516,53652,54335,56085,56909,57739,58645,59428,60357,61098,62191,63286,64230,65264,66115,67282,68303,69476,70859,71458,72716,73357,74291,75248
3,54319,24535,25773,26510,27497,28397,29173,30162,30834,31525,31745,32837,33086,33801,34618,35500,36443,37400,38313,38489,39476,39760,40277,41238,42229,43230,44191,45394,45898,46385,47638,48533,49321,50538,51528,53313,53663,53818,54493,56247,57054,57942,58783,59598,60549,61248,62336,63423,64439,65414,66294,67446,68428,69669,71035,71609,72894,73468,74473,75395
4,54101,24707,26008,26755,27757,28627,29383,30371,31074,31759,31962,33030,33320,34005,34867,35705,36667,37577,38516,38728,39722,40037,40554,41478,42432,43487,44422,45707,46107,46587,47837,48785,49522,50745,51739,53596,53860,54093,54697,56475,57270,58256,58960,59791,60753,61454,62524,63608,64676,65648,66561,67630,68617,69942,71295,71800,73157,73675,74713,75588
5,66091,24936,26342,27068,28110,28968,29608,30603,31387,32088,32250,33272,33613,34263,35164,35969,36987,37833,38766,39061,40012,40349,40915,41742,42664,43810,44712,46080,46412,46890,48086,49055,49804,51003,52010,53951,54140,54406,54967,56769,57553,58616,59186,60055,61032,61707,62762,63837,64977,65920,66860,67901,68912,70243,71572,72034,73470,73936,75029,75879
6,66031,25068,26517,27296,28320,29189,29803,30787,31603,32302,32465,33458,33815,34447,35365,36166,37212,38037,38941,39299,40188,40528,41172,41940,42845,44001,44885,46327,46609,47121,48286,49284,50021,51217,52209,54180,54324,54661,55174,56943,57761,58883,59327,60215,61208,61888,62944,64000,65169,66111,67094,68126,69097,70470,71748,72228,73705,74167,75253,76088
7,66041,25203,26768,27556,28541,29417,29976,30993,31811,32522,32662,33624,34013,34641,35587,36330,37418,38219,39109,39520,40405,40731,41422,42136,43045,44204,45096,46562,46846,47302,48495,49464,50218,51406,52415,54392,54522,54871,55385,57145,57939,59153,59512,60397,61406,62108,63116,64200,65428,66347,67303,68350,69298,70698,71923,72430,73944,74371,75492,76237
8,66051,25291,26956,27729,28740,29578,30103,31141,31982,32689,32801,33780,34188,34772,35770,36504,37603,38370,39239,39707,40628,40903,41610,42301,43220,44404,45276,46732,47011,47500,48656,49600,50398,51552,52571,54579,54696,55047,55546,57316,58092,59310,59686,60572,61538,62256,63255,64361,65608,66517,67464,68492,69461,70876,72060,72571,74116,74530,75640,76360
9,66379,25437,27175,27922,28952,29770,30255,31297,32198,32843,32982,33936,34355,34951,35951,36676,37805,38556,39424,39910,40819,41077,41820,42482,43406,44596,45471,46967,47203,47699,48815,49769,50577,51719,52765,54805,54898,55243,55724,57484,58257,59515,59875,60759,61738,62401,63461,64503,65802,66713,67688,68727,69694,71070,72228,72751,74335,74684,75844,76535
