,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teachers,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,141,0.0,0.0,-1.3774748289615206,-1.0452848707722726,-0.33218995818924807,95.9105860707869,1.6622051762204066,604.6068621334997,2297.8112289457267,1899.6843418590142,11.052563660804843,False,0,874.551724137931,875.2413793103449,875.9137931034483,877.2241379310345,879.1551724137931,881.0689655172414,883.0689655172414,885.2413793103449,886.7068965517242,887.8103448275862,889.3448275862069,890.948275862069,892.8275862068965,893.8965517241379,895.8103448275862,896.7586206896551,898.3103448275862,899.7241379310345,900.8275862068965,902.051724137931,903.4137931034483,905.948275862069,907.4310344827586,908.948275862069,910.6379310344828,912.1379310344828,914.0689655172414,915.5172413793103,916.7758620689655,918.4137931034483,919.7586206896551,921.2586206896551,922.8965517241379,925.0862068965517,926.7413793103449,927.4827586206897,929.2586206896551,933.4137931034483,935.1896551724138,937.2758620689655,938.8965517241379,941.2931034482758,942.6034482758621,944.2586206896551,946.2068965517242,948.448275862069,91471.86801426871,102694.7348394768,106100.28567181925,112404.72562425683,116398.3379904875,128445.75386444709,135651.44351961953,143491.49346016647,152179.48305588585,164383.22265160526,177059.98454221163,187089.80766944113,204558.93579072534,220004.40309155764,233897.80885850178,248901.803804994,259691.38644470868,269920.7170035672,273811.00475624256,289758.9456004756,311417.75980975037,324898.25594530324,334600.5211058264,345024.01456599287,358351.09304399526,372651.1533888228,382578.82282996434,401983.73246135557,423566.4842449465,447765.24256837094,457976.7003567182,482450.2262187872,501962.09274673014,523293.28567181935,539506.2607015457,562695.6290130797,597436.5020808562,603532.9667063019,627467.3950653984,649520.992865636,664340.9892984543,697069.827883472,718801.7910225921,729848.433115339,762559.1296076102,796860.6956004759
0,370,0.0,0.0,-1.7461749589404238,-1.4148987601911862,-0.33127619874923836,95.67217747945493,1.6580733695992382,700.0459847164499,2427.721410376726,2019.4056844080976,12.556295257057855,False,0,874.551724137931,875.3620689655172,877.3448275862069,878.4310344827586,879.9137931034483,881.1724137931035,883.1551724137931,885.2586206896551,886.8620689655172,887.9827586206897,889.8103448275862,891.3448275862069,893.1724137931035,894.6379310344828,895.6206896551724,896.448275862069,897.6896551724138,899.2068965517242,901.551724137931,903.7758620689655,905.1551724137931,906.9655172413793,908.7068965517242,910.2931034482758,911.6034482758621,913.2758620689655,914.8103448275862,917.0172413793103,918.6896551724138,920.3448275862069,922.0,924.2586206896551,926.0,927.2758620689655,928.8103448275862,930.8793103448276,932.2586206896551,934.551724137931,936.5689655172414,938.6206896551724,939.9827586206897,942.1206896551724,944.0689655172414,944.9655172413793,946.448275862069,948.8793103448276,91471.86801426871,101347.8516646849,103832.9155766944,106239.10731272295,117740.80291319858,132143.31510107013,147427.09661117717,161492.84690844233,178474.5671819263,193993.0514268728,211434.15368608796,232086.4673008323,254824.8323424495,278994.8516646849,295953.9250891796,321431.5921521998,337922.6967895362,365337.4054696789,386891.1783590963,412834.2773483948,451257.92419738404,482211.75743162894,505901.3106420928,541107.2416765755,572636.1013674198,607486.8549346017,640740.3260998812,696653.1893579074,725507.8002378121,771378.1224732463,786046.5862068966,842600.7434601664,900825.7931034482,946983.5101070155,1008884.7743757433,1060999.4854340071,1115603.5710463733,1153170.4542211653,1190259.1762782403,1239683.2699167659,1288509.9824613556,1366510.968192628,1422996.3400713438,1469760.5505350772,1509647.3162901308,1607438.3819857317
0,272,0.0,0.0,-1.4998851632869061,-1.1678197808088837,-0.3320653824780221,95.87263647930925,1.6615474802352828,744.3278425989477,2298.555250514756,2021.7529932128423,15.68505960744909,False,0,874.551724137931,876.3275862068965,877.6896551724138,879.3965517241379,880.6206896551724,882.6551724137931,884.448275862069,886.448275862069,887.6724137931035,888.948275862069,890.1896551724138,892.0,893.2241379310345,895.051724137931,897.0689655172414,898.9137931034483,900.2413793103449,902.3793103448276,904.3448275862069,906.0862068965517,907.6034482758621,909.448275862069,910.6896551724138,911.5862068965517,912.9827586206897,914.7758620689655,916.4827586206897,918.4310344827586,919.7413793103449,921.2931034482758,923.3275862068965,925.5862068965517,926.4310344827586,927.7586206896551,929.5,930.8620689655172,932.5862068965517,934.2241379310345,936.0689655172414,937.9310344827586,939.3793103448276,941.0172413793103,943.8620689655172,945.5862068965517,947.5689655172414,949.9827586206897,91471.86801426871,105329.90992865636,104853.52437574317,112061.54964328182,117550.23543400712,124261.46730083233,133399.1783590963,137970.45422116524,142982.4271700357,149421.18697978597,156539.877824019,167939.3448275862,179607.622175981,200661.49732461353,210516.1676575505,223600.45808561236,239241.11414982166,253931.06302021406,264818.2948870392,279508.3891200952,303155.7220570749,313247.79904875153,332221.6623067776,351072.4149821641,370630.7755648038,391655.8980380499,412795.9393579072,453122.55558858503,475616.1572532698,515678.0002972651,540409.1168252081,574539.5873959573,612946.2452437573,637477.9417360286,667511.7327586206,699513.946492271,733280.3804994056,762371.5187277052,794168.0297265161,824114.2021403091,857495.2699167659,924682.5341854935,946492.3947681333,984194.3115338882,1010905.93489893,1064423.2583234245
0,324,0.0,0.0,-1.6955414647845692,-1.3620528004954642,-0.333488664289105,96.30871279319375,1.6691050224822983,698.5639935039827,2331.9164797772796,1985.1432217152578,16.264606792756496,False,0,874.551724137931,875.6896551724138,875.7931034482758,877.5344827586207,878.5689655172414,879.8965517241379,881.0344827586207,882.2068965517242,884.0,885.1034482758621,886.7586206896551,888.4655172413793,890.051724137931,890.5862068965517,892.2068965517242,893.2241379310345,894.8448275862069,896.5689655172414,898.448275862069,899.8103448275862,900.5172413793103,902.3448275862069,903.5862068965517,904.5689655172414,906.3275862068965,908.0344827586207,909.448275862069,910.7241379310345,911.7241379310345,912.7758620689655,914.1896551724138,915.6206896551724,916.7586206896551,918.0,919.6551724137931,920.7586206896551,921.8620689655172,923.3965517241379,924.7413793103449,926.4310344827586,927.7931034482758,928.8620689655172,929.7241379310345,931.1034482758621,932.3620689655172,933.2241379310345,91471.86801426871,108133.2485136742,110614.1640903686,113390.52467300833,121061.83145065398,134595.40309155767,146310.2057074911,158161.8192627824,163432.6551724138,171357.71343638524,183594.11414982163,200800.9729488704,211314.91111771698,221817.7598097503,233301.19857312727,251836.55321046372,263642.44143876334,282406.5211058264,292114.1093935791,309383.429548157,327567.87039239006,350173.1224732461,355491.966706302,372743.83145065396,373946.8409631391,389760.7229488704,416233.1093935791,438656.75148632587,464864.6135552913,483830.0014863258,499159.3260998811,538499.1664684899,574300.5969084423,600030.5172413794,638122.1224732461,656854.7003567182,677194.1189060642,695311.3082639715,691847.0538049941,725830.9693816884,747577.3365041617,774528.22235434,786907.5790725327,797786.6789536265,816548.0585612367,833812.7601070156
0,210,1.7154194355010985,4.212143111228943,-1.2484882479552701,-0.9179148230166001,-0.3305734249386698,95.51762707541768,1.6553948906940201,595.9224751066856,2327.176861071598,1875.449620673305,11.45697091673812,False,0,874.551724137931,875.5344827586207,876.3793103448276,877.9655172413793,879.8793103448276,881.051724137931,881.948275862069,883.7586206896551,884.7758620689655,885.9137931034483,887.1896551724138,888.6379310344828,889.6896551724138,891.448275862069,893.3103448275862,894.5862068965517,895.9137931034483,897.0344827586207,898.0344827586207,899.7758620689655,901.7241379310345,902.948275862069,904.4310344827586,905.4137931034483,907.1551724137931,908.4310344827586,909.8275862068965,911.2758620689655,912.7586206896551,913.9655172413793,915.6034482758621,916.9310344827586,918.0344827586207,919.948275862069,921.448275862069,922.1206896551724,923.8448275862069,925.6551724137931,926.7068965517242,928.1896551724138,929.5,931.1034482758621,932.9310344827586,934.3965517241379,936.0172413793103,937.9310344827586,91471.86801426871,96524.73156956006,93749.44233055887,94914.65398335316,95798.55439952436,101031.84215219975,105315.66973840666,112837.8727705113,124646.79458977409,127441.80291319858,139560.60196195007,151710.95511296077,167955.55885850175,175836.69560047568,175790.35196195004,194182.79429250894,196170.11325802616,208426.757431629,221918.5505350773,235786.79458977407,248033.02734839477,262959.11801426875,274098.79696789535,281181.6908442331,302775.13109393587,316555.10731272295,325907.418549346,347453.9928656362,374056.6658739596,394392.2057074911,411378.4806777645,435771.0642092747,460451.1367419739,474682.4283590963,501489.0749108206,517645.48543400713,540111.1655766943,554745.225921522,568719.4830558858,587586.1881688465,609866.0775862068,636808.0237812127,661137.7538644471,685687.9289536265,699521.7755648037,741263.4090368608
0,405,1.3645631551742554,2.29003267288208,-1.4765630915530368,-1.2639900462774343,-0.21257304527560245,61.226828225615705,1.061309188588067,628.0133714639048,1902.7915442881435,1465.5051012521255,16.742700352853916,False,0,874.551724137931,875.0172413793103,875.5344827586207,875.1896551724138,873.6206896551724,872.551724137931,872.448275862069,872.1379310344828,872.3448275862069,872.0,871.9310344827586,871.6724137931035,872.0862068965517,872.4137931034483,872.8103448275862,872.9137931034483,873.7068965517242,874.0862068965517,874.6379310344828,874.8965517241379,875.2931034482758,876.5344827586207,877.6896551724138,878.5689655172414,879.9310344827586,880.6551724137931,881.3103448275862,882.4137931034483,883.3448275862069,883.5344827586207,884.2931034482758,885.8448275862069,886.1896551724138,887.7413793103449,888.4827586206897,887.8620689655172,890.0,891.2241379310345,892.5344827586207,893.6034482758621,894.4137931034483,894.6379310344828,894.9310344827586,895.448275862069,896.2586206896551,897.3965517241379,91471.86801426871,110004.15487514861,110129.38674197382,112304.94678953626,123707.64922711057,143612.38525564803,156455.83353151014,171144.6706302021,182088.29488703923,196150.62068965516,208687.581450654,237941.66854934604,249631.04429250894,259241.55291319857,266476.98127229494,282201.8373959572,285321.37960760994,302865.2511890606,316758.3344233055,336544.920332937,360979.55202140304,376156.73156956007,381878.55885850167,388895.45214030927,398104.61593341257,406731.9500594531,406905.3519619501,428256.17360285367,441718.4673008323,464762.9384661118,471992.5175386444,490077.7173008323,516323.56747919146,532423.8469084423,544729.9048751486,564960.9464922711,575174.3448275862,592155.1739001189,603657.6626040428,622525.7565398336,631514.8287752676,657394.0930439952,666589.1331747918,692474.6266349584,691535.5020808562,728926.2048156958
0,248,1.7117789745330811,1.3971263766288757,-1.116273156546862,-0.9937664935144126,-0.12250666303244957,34.801295602343124,0.6074560268171995,591.8883103358501,1549.631779918424,1119.9566085220863,13.12634108132622,False,0,874.551724137931,876.0,877.2758620689655,878.1896551724138,879.1551724137931,880.5862068965517,882.0344827586207,882.9310344827586,883.9137931034483,884.4655172413793,885.4827586206897,886.3275862068965,887.7241379310345,889.0172413793103,890.1896551724138,891.448275862069,892.1206896551724,892.8965517241379,893.9310344827586,894.6034482758621,895.8448275862069,897.1206896551724,897.6379310344828,898.6896551724138,899.5172413793103,900.3103448275862,901.4137931034483,902.6379310344828,904.0862068965517,905.1206896551724,905.448275862069,906.8275862068965,907.6551724137931,908.448275862069,909.3275862068965,909.7241379310345,910.3275862068965,911.0172413793103,912.1206896551724,913.6206896551724,914.948275862069,917.0,917.7413793103449,917.9310344827586,918.3620689655172,920.0344827586207,91471.86801426871,103945.27586206897,100834.88941736027,98834.87782401903,99924.20005945303,103519.17360285373,106366.10225921524,114193.2711058264,118265.25118906064,125342.90398335314,135557.2152199762,152582.35820451842,164847.7514863258,175443.84453032105,178301.01575505352,186037.4542211653,194898.4164684899,200265.09274673005,206799.0642092747,218104.6875743163,232920.75178359097,243113.34750297267,244863.19649227112,260391.55885850178,273018.5255648038,281050.8347205707,291146.24256837106,312852.4723543401,332288.14774078486,349414.5543995244,375816.1438763376,401338.9013079666,436356.95005945314,450122.8680142687,461154.5651010702,495753.5101070155,524022.0478596909,523691.1548751487,524038.69233055884,539392.9940546966,551468.7042211653,573990.4137931034,604675.2951843045,636897.9607609988,645278.7137336505,669049.1367419738
0,1064,1.8381830215454102,0.9801858544349671,-1.322765700659964,-1.2603285167388996,-0.06243718392106432,17.033332097009293,0.3100079361939716,671.4753228120517,1443.398923959828,1068.427474892396,15.075272737323349,False,0,874.551724137931,875.8793103448276,875.9137931034483,875.7586206896551,875.7241379310345,876.3965517241379,876.8793103448276,877.3275862068965,877.6034482758621,877.5,877.3965517241379,877.3965517241379,877.6206896551724,877.551724137931,878.1034482758621,878.4310344827586,879.051724137931,878.8448275862069,878.7241379310345,878.5689655172414,879.3448275862069,880.0172413793103,879.6724137931035,879.6206896551724,879.5172413793103,879.8275862068965,880.1896551724138,880.4827586206897,880.448275862069,880.6034482758621,880.6206896551724,880.8448275862069,880.2068965517242,880.5689655172414,880.8103448275862,881.0,881.2586206896551,881.1379310344828,881.4137931034483,881.6724137931035,881.551724137931,881.2068965517242,880.7931034482758,880.6724137931035,880.6379310344828,880.6379310344828,91471.86801426871,110766.2440546968,107396.80291319857,107640.70035671818,114196.57907253271,116385.82550535077,118236.62336504163,123578.15130796672,130803.65309155767,144606.5603448276,153018.58412604043,172968.37722948872,186571.82164090368,198668.2473246135,205649.1617122473,216559.10731272295,226388.15249702736,236000.6483353151,244961.71700356723,265274.8659334126,285285.2948870392,299004.94797859696,314552.87544589775,328285.614744352,343614.35315101076,359556.2461355529,369074.39506539836,400469.5255648038,426744.0059453032,455470.4806777645,482171.47681331745,512106.8207491082,552620.2330558858,572040.5555885851,593532.7398929846,637192.551724138,660922.5020808561,668120.8430439952,684604.9322235432,698023.4271700358,724864.1438763378,750769.577883472,779681.6123662307,823970.4616527943,841945.1620095125,874632.0585612365
0,1697,1.9572950601577759,0.6531737625598908,-1.1363188323033155,-1.0985244432432948,-0.03779438906002119,9.760282949218928,0.18777107301924517,598.0647927584564,1334.9618866126727,837.678735905987,9.271714433440922,False,0,874.551724137931,876.0689655172414,877.1724137931035,877.8448275862069,879.1551724137931,881.5,882.9655172413793,884.3620689655172,885.0689655172414,886.0172413793103,886.8275862068965,887.7758620689655,888.8103448275862,890.1206896551724,891.4310344827586,892.3448275862069,893.8275862068965,894.5689655172414,894.9310344827586,896.3448275862069,897.8275862068965,898.9137931034483,899.6034482758621,900.948275862069,901.7068965517242,902.3620689655172,903.6551724137931,905.0689655172414,906.0689655172414,907.2586206896551,907.8275862068965,909.0,910.9827586206897,912.1034482758621,913.1551724137931,914.1896551724138,915.1896551724138,916.3793103448276,917.051724137931,918.1896551724138,919.0172413793103,920.6206896551724,921.2586206896551,922.1724137931035,922.8620689655172,924.2758620689655,91471.86801426871,96963.82282996432,93738.0737217598,92911.02764565992,93254.06212841855,98744.0775862069,107129.58501783591,118816.92063020213,128743.305588585,145284.6031510107,155784.6599286564,170936.72562425683,185116.73989298454,198545.0716409037,206401.72800237813,221969.39833531508,233351.48751486323,241183.62455410225,245910.61593341263,259316.81212841853,272513.7288941736,287573.4236028537,297032.2737812128,310514.63525564806,325236.41409036855,337853.1275267539,350675.6741973841,385982.13317479193,408080.7193816884,441100.39863258024,465519.9357907254,497955.1379310345,543483.3962544589,568431.5410225921,592911.1310939357,629377.5329964327,658765.7743757432,678464.7871581452,692692.4628418548,719182.8088585017,752940.499702735,801417.0285374555,842323.1227705113,879844.6599286564,897866.3602853745,935878.6480380497
0,438,1.8499792575836183,0.5405508279800415,-1.2164749555465482,-1.1885610340365,-0.027913921510048356,6.947057064897797,0.1385357830901627,622.4342725014986,1327.8077417144814,909.2278838742827,15.320929574025698,False,0,874.551724137931,875.8793103448276,875.6551724137931,875.4827586206897,875.2068965517242,875.1724137931035,875.051724137931,874.9137931034483,874.9655172413793,874.3103448275862,874.3448275862069,874.2758620689655,874.3620689655172,874.2758620689655,874.2931034482758,874.051724137931,874.2758620689655,874.2586206896551,874.5689655172414,874.3965517241379,874.2931034482758,874.4655172413793,874.0862068965517,873.8620689655172,873.7931034482758,874.051724137931,873.9655172413793,873.8275862068965,873.6379310344828,873.448275862069,873.3793103448276,873.6551724137931,873.5344827586207,873.3793103448276,873.4655172413793,873.2413793103449,873.5862068965517,873.5,873.7931034482758,873.6551724137931,873.3620689655172,873.1896551724138,872.8275862068965,872.7241379310345,872.6724137931035,872.5344827586207,91471.86801426871,102459.03715814507,103804.95005945303,107119.42211652795,113465.92271105826,115620.59096313911,117720.70422116527,121917.04429250892,129837.13674197387,142254.31747919144,152235.95005945303,176005.47562425683,183694.74821640903,197458.47562425683,205425.103745541,216154.53180737214,222507.95838287752,230644.50208085615,236639.93489892985,255852.0324019025,271937.4830558858,282331.8350178359,292426.7339476813,309204.84304399526,317109.43995243753,329196.6007728894,331245.86087990494,354917.97027348395,372167.6447681332,396217.31629013084,421094.4423305589,450848.98454221163,498299.6281212842,525926.9595719383,538269.6626040429,589207.2865636147,612436.7942925089,624480.0431034482,638996.3020214031,651579.501783591,680412.3344233056,685273.7054102259,709193.142687277,742126.6135552913,751686.9444114149,768988.903983353
