,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,54009,24149,25228,25992,26956,27902,28742,29711,30331,31023,31293,32381,32629,33343,34068,35051,35962,36902,37834,37855,38913,39282,39719,40691,41762,42673,43656,44685,45345,45811,47110,47996,48801,50008,50968,52458,53083,53207,53897,55565,56486,57263,58203,59045,59911,60736,61764,62791,63746,64779,65609,66831,67809,69053,70444,71102,72227,73008,73841,74873
1,54339,24291,25347,26171,27097,28003,28888,29854,30436,31138,31429,32538,32748,33542,34191,35245,36093,37055,37988,38058,39072,39428,39857,40830,41950,42835,43910,44943,45545,45991,47283,48180,48966,50194,51248,52821,53306,53416,54130,55869,56709,57431,58497,59226,60159,60923,62037,63022,63988,65045,65816,67088,68069,69281,70659,71297,72420,73162,74044,75043
2,54329,24396,25486,26399,27247,28119,29039,29975,30574,31272,31612,32691,32872,33721,34358,35412,36202,37210,38132,38193,39200,39602,40009,40974,42149,42971,44092,45095,45695,46141,47396,48334,49123,50347,51439,52952,53496,53551,54292,56039,56851,57527,58681,59351,60295,61086,62191,63175,64196,65163,65958,67275,68235,69472,70822,71480,72552,73309,74144,75184
3,54319,24466,25612,26533,27351,28238,29183,30088,30687,31405,31735,32826,33008,33851,34472,35559,36308,37370,38248,38332,39291,39741,40174,41108,42294,43091,44209,45221,45811,46260,47517,48474,49262,50473,51527,53070,53612,53665,54425,56127,56965,57647,58839,59426,60421,61225,62341,63287,64341,65276,66088,67391,68352,69568,70950,71639,72687,73398,74254,75296
4,54101,24617,25756,26789,27560,28380,29402,30260,30837,31591,31970,32996,33201,34069,34649,35816,36465,37597,38444,38545,39472,39941,40374,41268,42547,43264,44468,45440,46001,46478,47664,48685,49479,50608,51703,53305,53772,53848,54633,56294,57135,57792,59063,59609,60610,61408,62574,63468,64555,65437,66272,67555,68614,69755,71118,71876,72852,73552,74440,75454
5,66091,24801,25901,27108,27851,28593,29677,30498,31081,31855,32278,33244,33464,34390,34888,36117,36633,37900,38713,38724,39697,40242,40630,41502,42834,43483,44808,45728,46280,46793,47879,48970,49756,50827,51916,53588,53993,54085,54951,56561,57364,57955,59365,59799,60855,61639,62880,63696,64864,65676,66481,67753,68942,70000,71392,72195,73093,73761,74657,75687
6,66031,24911,26052,27319,28042,28746,29850,30654,31239,32042,32496,33386,33656,34585,35083,36300,36781,38083,38865,38922,39819,40418,40787,41664,43037,43651,45009,45932,46460,46960,48042,49132,49940,50958,52080,53763,54167,54240,55145,56724,57557,58089,59540,59933,61032,61802,63124,63835,65079,65822,66619,67904,69146,70180,71575,72376,73223,73942,74815,75823
7,66041,25023,26202,27511,28220,28877,30072,30839,31415,32195,32698,33527,33807,34775,35195,36481,36923,38246,39015,39123,39986,40639,40953,41820,43227,43852,45180,46100,46638,47169,48181,49318,50121,51117,52225,53945,54341,54419,55347,56878,57711,58232,59744,60075,61196,61969,63303,63996,65264,65950,66802,68045,69373,70312,71745,72594,73341,74066,74932,75956
8,66051,25093,26312,27679,28322,28986,30199,30962,31513,32314,32867,33635,33931,34923,35326,36609,37039,38372,39178,39250,40117,40756,41058,41942,43392,43954,45301,46211,46799,47311,48275,49496,50262,51191,52329,54077,54468,54527,55465,56999,57830,58355,59876,60179,61335,62072,63456,64109,65408,66058,66921,68173,69510,70457,71868,72749,73433,74176,75055,76079
9,66379,25201,26445,27835,28468,29142,30351,31105,31635,32407,33032,33787,34112,35100,35431,36799,37162,38534,39324,39371,40255,40898,41230,42064,43597,44076,45487,46387,46958,47451,48390,49656,50407,51341,52447,54229,54586,54680,55647,57125,57976,58460,60061,60310,61467,62189,63630,64251,65587,66185,67027,68329,69720,70591,72027,72903,73564,74303,75204,76209
10,66359,25271,26554,27979,28598,29240,30485,31183,31734,32538,33181,33915,34277,35210,35537,36929,37235,38651,39427,39489,40364,41017,41381,42183,43723,44158,45597,46483,47063,47551,48508,49816,50523,51442,52565,54328,54691,54802,55776,57236,58126,58556,60212,60380,61595,62284,63783,64340,65702,66301,67153,68432,69832,70685,72126,73043,73668,74398,75336,76291
11,62141,25347,26628,28110,28722,29298,30620,31275,31825,32623,33293,34014,34396,35351,35618,37072,37315,38782,39531,39637,40466,41127,41479,42276,43916,44275,45770,46644,47191,47666,48620,49980,50657,51551,52678,54553,54795,54908,55938,57411,58272,58665,60416,60484,61700,62380,63961,64426,65897,66402,67252,68612,70021,70807,72244,73178,73764,74477,75454,76390
12,62059,25440,26751,28272,28858,29429,30767,31439,31948,32749,33435,34136,34534,35519,35755,37217,37420,38937,39650,39775,40598,41302,41626,42422,44089,44382,45923,46803,47347,47835,48744,50159,50787,51687,52779,54697,54934,55032,56091,57558,58387,58760,60577,60590,61857,62496,64112,64535,66077,66517,67364,68739,70197,70934,72357,73336,73879,74579,75559,76496
