,stw,sto,sth
0,487.67996987951807,0.0,0.0
1,501.1437908496732,10.182790483969777,86.20780280670094
2,480.08522727272725,9.317319426336375,82.77787681293495
3,490.67004048583,8.491003911342895,83.09651305303593
4,514.5540540540541,8.629673479561314,84.212477446994
5,513.2362204724409,9.034540781986172,86.52053573288335
6,488.69142857142856,9.27435325602141,83.71224508426793
7,542.9548872180451,9.477259231170986,88.49936590030244
8,547.7878228782288,9.703669212143787,85.3517613308169
9,531.2546012269938,10.954276436993366,86.2230584664009
10,581.9984894259819,11.586396582609893,86.23922057764298
11,503.0673076923077,11.087237202223886,91.51067147228848
12,575.8039215686274,11.408654703282247,84.89234221610697
13,599.9550561797753,11.04486113546624,82.89592211244388
14,583.0645161290323,10.42669055974514,87.98158001099054
15,702.6833333333333,10.369139987445072,78.142244213679
16,612.8196721311475,10.818117286641177,84.9402664349064
17,562.2666666666667,10.828048510491747,86.22168589742763
18,579.3146551724138,10.85612812937335,83.24411499267373
19,796.0,11.276523952760918,85.20678175785093
20,619.695652173913,11.226794085827626,87.2511275299212
21,619.4375,11.454020145967792,83.00176940011849
22,632.0064935064935,12.180751410451878,86.15497229982157
23,639.019801980198,12.502109030674122,84.05696880743419
24,663.2068965517242,13.081077315997216,83.22703372419171
25,0.0,12.89514823227911,83.86946993949852
26,622.8940397350993,12.89514823227911,85.54752664554591
27,615.0526315789474,12.744676916101398,86.16123116205183
28,774.75,12.440856315654928,84.05176876002425
29,700.7933673469388,13.363915794611366,84.42641887539004
30,784.8418803418804,13.740582708144276,83.39438767399355
31,742.9498746867168,15.372773616253944,82.54051767589105
32,833.195652173913,17.255450283578664,79.86782078272208
33,576.25,16.444545557957007,83.51912842856675
34,789.1291139240507,16.82037515329969,84.38650877217641
35,764.9512195121952,18.125779643739527,84.25526619776403
36,801.2105263157895,18.95891616886272,82.13965392239
37,693.152380952381,18.972239048195938,79.65906483985603
38,843.8510638297872,19.05383648653239,78.61648398570337
39,901.0917030567686,19.350400305208172,83.64244480429223
40,0.0,21.219536520637615,82.420994908864
41,900.4970530451866,21.106906491410122,82.25397089187678
42,977.1183574879227,24.858997719485224,80.78916387620596
43,1058.672131147541,27.746450943110105,82.93091887926356
44,0.0,27.448098395531186,78.89148938322117
45,0.0,27.448098395531186,75.19330997998392
0,492.4558265582656,0.0,0.0
1,497.3791208791209,14.449680767994122,84.59894396521027
2,511.3685393258427,13.674333040841145,83.42576258662588
3,478.5908372827804,11.764337982362873,87.07820186630276
4,541.9756097560976,11.04614258663352,80.27392167937671
5,538.8987341772151,11.355920774426554,84.02757013514073
6,443.6666666666667,11.160799937678759,79.25468357730963
7,600.6385869565217,11.322954459305786,83.9793618844358
8,541.8725925925926,11.668610169491524,83.0754666138347
9,548.0337078651686,12.130810668768891,86.8949246940141
10,565.9499404052443,12.64236275238031,84.03830916148712
11,570.7659574468086,11.716317026525934,82.84391678603804
12,614.4924471299094,12.147221015017625,89.13716210057056
13,564.063492063492,12.527087449308517,83.44855935197225
14,612.1408450704225,12.636643467655285,85.70235152888996
15,710.0434782608696,13.1077565913371,77.62355135345096
16,729.5,13.180779592811106,82.58964666906081
17,609.5,13.266232957430704,86.35967184708578
18,709.0298507462686,13.591628778137387,85.8513913976656
19,664.7368421052631,14.42867251163292,83.09576469859014
20,641.5943396226415,14.401370956382927,81.50387265103
21,862.1171171171171,14.60901153289443,83.55015572499529
22,668.8673469387755,14.49847194885292,85.53836089540678
23,720.3587786259542,14.807687749017605,82.34379924666999
24,855.5223880597015,14.899038891772415,84.3190047289908
25,0.0,15.151557737666323,77.98198359668841
26,685.3253012048193,15.151557737666323,84.03968910300966
27,773.7772020725389,15.845481224172005,83.3593155205677
28,1002.4372469635628,16.31391012148739,84.69761663129943
29,867.1745762711864,16.01930756894437,83.50138417876464
30,765.6739130434783,15.657109853101682,83.78392816280316
31,885.7087576374745,14.788763731266894,83.24936440805172
32,636.4130434782609,15.443458686440676,82.45839403124505
33,776.3627450980392,14.38662953128858,87.22382171331445
34,890.7777777777778,14.439802779799662,81.46928276358811
35,1071.025974025974,16.582530564409446,80.84680022518515
36,1042.6666666666667,17.444434311720233,82.63198453608237
37,993.0847457627119,17.514216746334768,82.97968878465221
38,1318.8115942028985,16.935705000910335,82.60984092621696
39,854.8817891373802,17.058805316954594,82.14805979182312
40,0.0,17.479073855974878,85.20744952291476
41,966.3333333333334,17.418699239148566,78.43651883999271
42,1100.5770609318997,19.990112287074684,84.22523360409873
43,1363.671052631579,21.455603339236024,78.7590853674676
44,0.0,21.455857625265768,78.24505747758091
45,0.0,21.455857625265768,75.01825414956012
0,501.76280323450135,0.0,0.0
1,481.11032028469754,8.435683067598642,85.55410667739808
2,479.4448275862069,7.529016411472144,79.75299802124813
3,445.05159705159707,6.125973137601927,81.49949986021596
4,464.23880597014926,5.460851191723058,86.28889606562967
5,507.8,5.429974643000134,83.93116554441443
6,553.1768707482993,5.224182762129211,81.70942254809168
7,563.6153846153846,5.222870188847805,78.63731803443387
8,528.0458515283843,6.004941578534153,81.38297265272924
9,501.24149659863946,7.123404990990152,83.37072247198655
10,561.5769881556683,7.588984645611529,87.84072441925365
11,585.9918032786885,9.466801238993494,84.02061697267843
12,571.8724279835391,9.933401745191082,85.94633552392459
13,512.8854166666666,9.979141553727814,84.48502941178033
14,592.2857142857143,9.804718644067798,86.52792538194328
15,660.4285714285714,10.267009073788737,84.69003883290618
16,478.44897959183675,10.488127421672308,85.72748539167044
17,724.5396825396825,10.40837138405714,87.09815194755066
18,660.5021459227468,10.598049427137582,83.0974184976116
19,499.02272727272725,12.162131855384414,86.87909193934388
20,634.16,11.899199875507371,87.19165776202264
21,632.0588235294117,12.302454258021042,82.28581887737595
22,665.056338028169,12.535411850356994,83.24334197689326
23,562.632911392405,12.95164432076904,84.95640704666293
24,771.2407407407408,13.221888334260026,83.86289578542993
25,0.0,13.585446761635328,83.22869214270546
26,675.2677165354331,13.585446761635328,84.9580595123322
27,769.1438848920864,13.334548000985567,82.1552437517843
28,813.8520710059172,14.193021997836276,79.94126094237593
29,886.9970930232558,14.679106910039115,83.5181817192593
30,726.5855855855856,15.833591242027587,80.54349337644068
31,772.583870967742,16.553510201104007,82.82675773253324
32,543.6,17.82941849692081,82.6504938875629
33,808.1194029850747,17.14718528723847,82.2426841135249
34,769.2349570200573,17.78848182447693,82.56026047486841
35,783.2875816993464,18.27324007521103,83.43605057473235
36,866.1176470588235,18.955863508461366,84.2838311356467
37,962.7948717948718,18.92022722312967,87.0343650425939
38,1065.5806451612902,19.592179316178147,80.71444543277538
39,741.0215053763441,19.962930521900915,84.31802992990083
40,0.0,20.451091865469426,84.48072202450378
41,959.9976525821596,20.412265168359802,80.01446672032326
42,974.7283950617284,22.54465073963002,77.22160747189594
43,1249.377049180328,24.32700986068709,80.15446807357847
44,0.0,25.318756395362254,75.8180677417053
45,0.0,25.318756395362254,73.0683685974064
0,510.7185025197984,0.0,0.0
1,504.6768292682927,10.006223230955081,85.57386492320123
2,504.69642857142856,9.110461718293395,85.26145234753997
3,493.3538461538462,7.672363148526484,83.74406986980067
4,526.95,7.783477866658868,84.53200532692695
5,520.2027972027972,8.323434951609775,84.36910271273896
6,534.3699421965318,8.410275898761116,84.82200324579283
7,544.0266666666666,9.057049503237442,80.4215146143454
8,488.22285714285715,10.312809194946249,87.07599132154378
9,530.5567867036011,11.330741919021923,82.03904825070742
10,591.5556994818653,11.520490611498836,84.91874517189301
11,578.9214285714286,12.782421760086894,82.0023101977684
12,590.0286885245902,13.234878089982546,88.37422159251797
13,561.3571428571429,12.472118253019453,78.88260513719219
14,559.4709677419355,11.922296410432004,87.92052827938295
15,567.9117647058823,12.134387896250292,82.35387555008359
16,555.3272727272728,12.242703638326677,88.14216341826202
17,588.0144927536232,12.11567570017221,85.28913497667088
18,624.0,12.219531880548832,84.41969449655433
19,640.18,12.757373073398773,86.63590536378041
20,655.1594202898551,13.123184412951002,84.6083819952602
21,674.4252873563219,13.621804314835094,84.34340542709192
22,664.7913669064748,14.103569627469467,84.56758134517735
23,736.89,14.521042873316162,83.62993472787224
24,840.296875,15.173292701311565,84.40012569345186
25,0.0,15.618313470625234,87.47149079118884
26,680.9556962025316,15.618313470625234,83.73437341871542
27,770.3020833333334,15.809261736136994,83.13529876403638
28,759.0,16.564993356450724,84.6512133608457
29,782.8119047619048,16.299027316675403,85.29914541046746
30,703.4420289855072,18.024835571739818,84.96387687388965
31,832.0475113122172,18.419463259705417,83.57623036440135
32,762.9117647058823,19.776285169241834,85.44050820630613
33,744.1509433962265,19.201340337086346,79.34229063853101
34,762.1694510739857,19.433687162868384,78.25135484008926
35,929.909604519774,20.502375264745872,84.09202306126046
36,630.5882352941177,21.775908751732224,82.00224680396933
37,855.3284671532847,21.77950132016012,81.70184100578288
38,758.0877192982456,21.606523392330693,87.5414334524894
39,812.8290155440415,21.149843692865495,84.52713979459814
40,0.0,21.379173984720982,84.62263773056094
41,934.438282647585,21.32296410067818,79.6033683000632
42,949.1517241379311,26.49131362720553,81.0309813178124
43,1192.982142857143,27.480382874624432,83.98693991024061
44,0.0,25.860876696698128,77.46010151608246
45,0.0,25.860876696698128,75.29914202895756
0,507.8236282194849,0.0,0.0
1,485.5438144329897,12.129709415984967,86.82355932480142
2,498.2599118942731,10.74003738668627,81.69431623807085
3,487.64622641509436,9.35631103378606,83.18648060024164
4,489.2972972972973,9.174050670288786,90.9076138060304
5,537.3582089552239,9.389258926592555,82.82169139264491
6,516.7837837837837,9.715843081085383,83.01242716915087
7,603.7658402203857,10.392251815980629,81.34671978942497
8,693.1923076923077,12.498770435464406,86.36704880864379
9,630.739420935412,13.126103974087567,85.5730979172421
10,636.1799568965517,13.360530582166545,86.17358250796744
11,633.4021739130435,13.675554233984212,86.79081238868814
12,639.3065015479876,13.695058003977959,86.31926015039947
13,513.1984732824427,13.78064708180617,82.62909674974817
14,591.8940397350993,13.386137196518552,86.61588570551778
15,820.271186440678,13.899953722450398,82.81244308174414
16,620.6027397260274,14.170384343994357,87.98844914777699
17,625.8313253012049,14.351244139920666,83.51691498873868
18,819.9656488549618,14.686244263253203,85.73276561346961
19,681.4262295081967,16.00737443313677,82.09295749025289
20,737.7882352941176,16.076675623157957,86.55356582765546
21,743.4224137931035,16.420854177555437,84.90467430645897
22,799.718954248366,16.831851614966418,84.11568750714999
23,786.9912280701755,17.025320909743133,84.86718111880128
24,926.5555555555555,17.724233920754294,79.41976189428514
25,0.0,18.435025248206518,85.83968827243643
26,703.4573170731708,18.435025248206518,82.76348284990326
