,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teachers,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,441,1.2702959716320037,1.535687667131424,-1.3441878802329519,-1.1770678253707358,-0.16712005486221623,47.97697703379101,0.8327169177436012,650.5389984579174,1780.4367340313286,1329.6565213862511,15.315684384219942,False,3,874.551724137931,876.9310344827586,877.8793103448276,878.448275862069,879.9310344827586,881.7413793103449,883.2241379310345,884.2413793103449,884.7241379310345,886.051724137931,887.4655172413793,888.3620689655172,888.8448275862069,890.1379310344828,892.3620689655172,894.0344827586207,895.2931034482758,896.1551724137931,897.4310344827586,898.7586206896551,900.1379310344828,901.1206896551724,902.3275862068965,903.9827586206897,905.1379310344828,906.0862068965517,907.2586206896551,909.3275862068965,910.9655172413793,912.7241379310345,913.2758620689655,914.9137931034483,915.9137931034483,917.6034482758621,919.1724137931035,919.9310344827586,921.051724137931,922.551724137931,923.7586206896551,925.5862068965517,926.6551724137931,928.1724137931035,928.8103448275862,929.8965517241379,931.0172413793103,932.5344827586207,91471.86801426871,112990.581450654,112825.45095124852,118457.86801426872,132232.71938168845,159282.84690844233,170857.27734839477,184405.87277051128,199007.40665873958,216908.53180737217,226289.17984542213,259087.29994054697,274187.75178359094,291005.0499405469,289876.6447681332,300716.2057074911,305692.9658145066,309835.0276456599,305964.90041617124,312769.97621878714,330844.84304399526,333913.89922711055,343893.70303210453,351541.74108204513,362449.8775267539,376565.76843044,385756.9503567182,411843.11682520807,438663.2401902497,469028.3376932224,481536.37217598094,503846.940844233,545556.5615338881,561298.4806777645,566600.1771700357,605919.4780023781,605758.4628418548,606902.4197384065,609152.7693222354,631072.7253269916,655076.5707491081,693342.3151010701,703158.705410226,745436.7824019025,749173.1893579073,780957.9384661118
0,601,1.7669715404510498,1.0073967963457107,-1.141780346017425,-1.0529277909172374,-0.08885255510018757,24.78327506443125,0.4408663035119828,693.1021742555538,1493.6169056247045,1138.6045375768078,15.42100966142765,False,3,874.551724137931,876.0172413793103,876.3103448275862,876.5344827586207,876.7068965517242,877.5172413793103,878.0344827586207,878.3965517241379,879.2758620689655,879.7586206896551,880.948275862069,881.7068965517242,882.2931034482758,882.9655172413793,883.5689655172414,884.1896551724138,884.6896551724138,884.6896551724138,885.5,885.7241379310345,886.2586206896551,886.8275862068965,888.2241379310345,889.1034482758621,889.7931034482758,890.5,890.6034482758621,891.551724137931,892.0689655172414,892.7068965517242,892.948275862069,893.3275862068965,894.1896551724138,894.9655172413793,895.7758620689655,896.3793103448276,896.948275862069,897.6551724137931,897.7758620689655,898.7586206896551,899.3793103448276,900.4827586206897,900.6724137931035,900.9827586206897,901.7241379310345,902.551724137931,91471.86801426871,109451.25832342448,110513.14506539833,113476.1798454221,120042.7244351962,131960.07728894174,139999.5505350773,147571.79102259214,156492.54458977407,167423.76932223543,175608.22146254458,205805.0347800238,209142.17271105826,216488.5505350773,219595.59007134364,227831.98127229488,226837.42092746723,228286.9381688466,231568.9396551724,240012.19976218787,252711.5365636148,260562.55648038047,264900.1739001189,276355.95481569564,286061.7847800238,294470.8706896552,300769.1013674197,327820.45422116533,346215.30558858503,367126.0002972652,378749.80766944116,404009.6340665874,439740.56747919135,461126.58501783584,478388.7256242568,518154.89060642093,541887.6007728894,538235.7086801426,552338.8290725327,578226.7693222354,608597.6492271106,613902.1462544589,646154.4616527943,673735.9134958382,683661.8204518431,716135.6266349581
0,799,2.0267957210540772,0.7954127073287964,-1.2512455732729102,-1.1810622068362653,-0.07018336643664522,19.257973463741486,0.347150253949174,588.9828822954026,1430.1225953700684,900.5741767199218,10.093094298862008,False,3,874.551724137931,874.9655172413793,875.7758620689655,875.8620689655172,876.5344827586207,877.051724137931,877.5344827586207,877.6724137931035,878.0172413793103,877.8793103448276,878.5344827586207,879.1034482758621,879.1896551724138,879.2931034482758,879.1896551724138,879.6551724137931,879.6034482758621,879.551724137931,879.5172413793103,879.3965517241379,879.3448275862069,879.2758620689655,879.4827586206897,879.6724137931035,879.8103448275862,879.7758620689655,880.1724137931035,880.6896551724138,880.6896551724138,880.8448275862069,881.0,881.3620689655172,881.8965517241379,882.7931034482758,883.0689655172414,883.3275862068965,883.551724137931,884.3965517241379,885.0344827586207,885.6724137931035,886.3793103448276,886.7931034482758,886.9137931034483,886.948275862069,887.551724137931,887.551724137931,91471.86801426871,107842.55053507727,112594.10493460167,113715.91200951248,124104.73156956004,137446.77318668252,142727.76605231868,154159.22027348395,161802.01694411415,169840.6233650416,177440.42122473245,188129.23067776457,198730.73989298454,213314.86236623066,219975.429548157,235690.9845422117,245894.89447086802,259289.93697978594,267766.4565992866,279415.0324019025,299748.15695600474,307139.9239001188,317642.97384066577,331858.04785969085,349739.67092746735,358386.24286563613,366064.17717003566,392858.86920332944,412222.11058263975,437463.47592152195,449942.7931034483,472890.26545778837,503069.8168846611,519870.8882282996,539560.1331747918,566946.6340665874,594169.9024970272,600421.1703329372,610931.6539833533,620434.8064803806,636267.1319857313,669061.12960761,690482.5270511295,717690.2904280621,734723.3162901307,768551.8680142686
0,1209,2.095342719554901,0.7804859459400177,-1.545131620467702,-1.4721358682729033,-0.0729957521947987,20.01939956091123,0.35924929600471994,696.1488614800759,1494.6770398481974,1076.0054079696395,15.586803165133151,False,3,874.551724137931,876.051724137931,876.3620689655172,876.7586206896551,876.5689655172414,877.0172413793103,877.3965517241379,877.3793103448276,877.9827586206897,878.0172413793103,878.4137931034483,878.3620689655172,878.7931034482758,879.0172413793103,879.0344827586207,879.1724137931035,879.5172413793103,879.5862068965517,879.8965517241379,879.7758620689655,880.1724137931035,880.4137931034483,880.9137931034483,881.3448275862069,881.3275862068965,881.8965517241379,881.9310344827586,882.0,881.9310344827586,882.3965517241379,882.4137931034483,882.3793103448276,883.0689655172414,883.6724137931035,884.3793103448276,884.9655172413793,885.1379310344828,885.3448275862069,885.6896551724138,886.1551724137931,886.6379310344828,887.2068965517242,886.7758620689655,886.8103448275862,887.0862068965517,887.4655172413793,91471.86801426871,112219.70422116527,115268.3689060642,121059.355529132,132048.2107609988,147025.4997027348,158590.1013674197,172658.64922711058,184167.7410820452,199746.70659928655,211692.03567181926,239365.61028537454,248179.09512485136,263369.7410820452,275190.3091557669,295004.5909631391,304769.21521997626,317363.7253269917,327778.4030915577,339963.44976218784,368807.7288941736,380203.0011890607,395196.9753269917,411941.50178359094,426187.8064803805,441342.0927467301,454883.0642092747,486246.7586206897,516477.96076099883,547778.7565398335,578550.6218787158,621239.6492271108,667987.6159334126,682044.5651010701,692444.2009512485,733759.8953626635,746268.2568370986,752819.398335315,756281.8692033293,777242.8207491082,794739.0585612365,829583.5778834719,857257.8635552912,887680.808858502,898550.6994649229,946858.0074316289
0,634,2.590340828895569,0.5828727662563324,-1.1993624707924417,-1.1251232847185235,-0.07423918607391791,20.40712495516907,0.3660368343214496,730.11262302662,1445.6658960301208,1149.9732479027678,13.84182702028218,False,3,874.551724137931,877.7068965517242,878.1896551724138,878.8620689655172,879.7413793103449,880.7586206896551,881.2241379310345,882.0689655172414,882.4137931034483,882.5172413793103,883.0,883.7931034482758,884.7931034482758,885.1206896551724,885.4827586206897,885.5344827586207,886.0689655172414,886.3103448275862,886.7068965517242,886.9137931034483,887.2241379310345,887.3793103448276,887.2758620689655,887.5,887.7413793103449,888.0344827586207,888.2931034482758,888.7586206896551,888.9310344827586,889.551724137931,889.9655172413793,890.7931034482758,891.0172413793103,891.2931034482758,891.8275862068965,892.5172413793103,893.4655172413793,894.8448275862069,895.4310344827586,895.8793103448276,897.5172413793103,898.3448275862069,897.7758620689655,898.5344827586207,899.1896551724138,900.1206896551724,91471.86801426871,112608.10374554101,112315.94678953626,113997.25683709868,121342.605529132,126692.01070154579,133155.07045184303,134811.6504161712,142630.48394768132,153400.21521997618,161332.0344827586,182863.853745541,186948.5089179548,199871.07164090368,207839.38763376934,222964.86950059453,230074.78834720573,242045.66230677764,249786.7244351962,264457.38912009506,285456.2428656362,301719.3043995244,315642.9928656362,332294.3534482759,346048.8124256837,360234.1022592152,373408.4485731273,409388.59690844227,432107.5124851367,454047.0059453032,480188.61950059456,498133.7158145065,528496.1203923901,533181.103745541,536283.2461355529,560186.5600475625,567113.8350178358,563773.5104042806,555758.1762782402,561021.6233650417,578282.3876337694,596618.1914387633,612564.967003567,642795.6281212841,659470.8088585016,687008.6233650417
0,502,2.3734284162521364,0.4508323907852173,-1.3208092654041985,-1.2407351562666094,-0.08007410913758921,22.14939462340173,0.394362409774856,724.4866638441998,1474.8457521874118,1149.8010866497318,14.381067503555956,False,3,874.551724137931,876.1034482758621,876.2413793103449,876.8620689655172,877.7931034482758,878.8448275862069,879.8965517241379,880.9655172413793,881.2586206896551,882.1896551724138,883.2586206896551,883.6551724137931,884.7586206896551,885.0689655172414,885.2586206896551,885.8965517241379,886.1896551724138,887.0862068965517,887.2586206896551,887.2931034482758,887.6034482758621,887.8103448275862,887.9137931034483,888.1206896551724,888.3103448275862,888.6551724137931,888.8448275862069,889.1896551724138,889.2586206896551,889.7758620689655,890.1724137931035,890.4310344827586,890.7068965517242,891.4137931034483,892.7931034482758,893.6034482758621,894.3448275862069,894.6551724137931,895.2931034482758,896.2413793103449,897.1034482758621,898.2241379310345,898.2931034482758,898.6724137931035,899.2931034482758,900.448275862069,91471.86801426871,108016.64447086802,110098.3900118906,111935.49821640905,116484.75029726514,122752.54488703921,126358.40309155766,135184.86087990488,141466.53656361476,153548.08472057077,160793.70897740783,187178.43281807372,194189.49346016647,206940.0642092747,218709.84690844233,240466.85136741976,249411.98127229486,266396.4236028537,277916.1572532699,293391.9658145066,316397.2737812128,331908.08472057077,344183.1822235433,364669.86474435194,382394.04161712254,399107.6052318668,417803.751783591,457619.8088585019,485317.0538049941,520807.24286563613,544393.9013079667,576619.7969678954,612442.3796076099,620406.966706302,619539.6123662307,654720.3082639715,665976.1569560048,653653.1569560048,635467.6899524376,652894.7348394768,679240.1961950059,693834.0359690845,699274.9658145064,716171.9099286564,712437.3106420927,737373.4197384068
0,375,2.465938425064087,0.45344819128513336,-1.3408004404786287,-1.2699735328552788,-0.07082690762335,19.509548000365342,0.349793545792488,688.5925177702956,1475.9806210250654,1079.194986906098,16.39977551895512,False,3,874.551724137931,876.5689655172414,876.9310344827586,877.3275862068965,877.2068965517242,877.5172413793103,877.8448275862069,878.0,878.1034482758621,878.051724137931,878.051724137931,878.5862068965517,878.7068965517242,878.8448275862069,879.2241379310345,879.6551724137931,879.6896551724138,879.6896551724138,879.7758620689655,879.7241379310345,880.0172413793103,879.9827586206897,879.8793103448276,879.8965517241379,879.6896551724138,879.5172413793103,879.5172413793103,879.7931034482758,879.4827586206897,880.1034482758621,880.4310344827586,880.4310344827586,880.3103448275862,880.2931034482758,880.7586206896551,880.6034482758621,880.8620689655172,880.8965517241379,881.448275862069,882.051724137931,882.0344827586207,882.7413793103449,882.6724137931035,882.4310344827586,883.4137931034483,884.1206896551724,91471.86801426871,114279.00386444709,119106.47800237812,124172.42717003568,138327.61236623066,149798.0428061831,150379.88971462543,157034.0344827586,163270.47205707492,178382.84215219977,183499.3938763377,211339.8632580262,217700.2071938169,229502.4414387634,243158.55321046375,264519.1224732461,277575.4554102259,292273.0416171224,300791.346313912,319762.37217598094,345649.25832342444,361606.3272889417,371390.1406064209,388655.98929845425,405446.97265160515,415320.21521997626,423710.42211652803,454567.40546967904,476420.9738406658,504626.7134363852,523514.2797265161,536980.2452437575,555908.0760998811,531295.5175386445,521096.87277051125,540828.1703329369,540410.7051129607,520558.8513674197,499600.5231866825,493410.7387039239,499654.30915576697,510660.9503567182,517963.08234244946,550852.279726516,551933.51843044,574762.5199167656
0,1069,2.8897718667984007,0.5073391646146774,-1.3105437810389062,-1.2598434427937244,-0.05070033824518148,13.588716148875946,0.2507713804267625,789.418034596982,1463.1922708870077,1147.467059256533,15.855281713002833,False,3,874.551724137931,877.2931034482758,877.6379310344828,877.8103448275862,878.7068965517242,879.9310344827586,880.6896551724138,881.3965517241379,881.6896551724138,881.7586206896551,882.3103448275862,882.6379310344828,883.1206896551724,883.5344827586207,884.051724137931,884.7758620689655,885.051724137931,885.3793103448276,885.7068965517242,885.7241379310345,886.3448275862069,886.9655172413793,886.9310344827586,887.448275862069,887.7586206896551,888.0,888.3275862068965,889.0,889.1896551724138,889.7586206896551,889.9310344827586,890.551724137931,890.8620689655172,891.3793103448276,892.4310344827586,892.5344827586207,893.3965517241379,893.9137931034483,894.1206896551724,894.6379310344828,895.0344827586207,896.2413793103449,896.1206896551724,896.2241379310345,896.6551724137931,898.1724137931035,91471.86801426871,111620.06926278239,113011.64476813318,118555.36058263973,133113.17271105826,142704.02972651605,151186.69678953628,155797.34274673008,165445.21403091555,179093.83828775267,187033.0071343639,217811.54131985732,220052.24405469678,233275.38674197384,245025.18697978597,261265.24286563613,266069.11801426875,277661.7181926278,282665.2071938169,297519.096313912,315760.39833531505,330791.27467300824,341259.34007134364,356270.7645659929,369941.63139120094,389238.4827586207,403567.9788941736,439507.0,466262.4640309155,500253.80380499404,524417.9952437575,540227.9369797859,574468.3602853745,573310.8906064209,569722.0728299643,601211.0419143875,596318.0324019025,582202.2856718192,568141.7957788347,567733.0585612366,580905.1367419738,599221.3210463733,615326.3130202141,632042.725624257,634260.1224732463,659792.3840665874
0,931,2.8200594425201415,0.5969777226448059,-1.444186712873922,-1.4021557891643284,-0.042030923709593625,11.089963819569833,0.20835768952057257,610.2163674516204,1390.8028678013522,882.8342270925624,15.41354608083809,False,3,874.551724137931,874.9655172413793,874.7068965517242,874.4137931034483,873.9827586206897,873.1551724137931,873.0172413793103,872.7413793103449,872.3275862068965,871.6034482758621,871.1896551724138,871.1034482758621,870.7413793103449,871.2068965517242,871.3275862068965,870.9137931034483,870.6724137931035,870.3275862068965,870.1724137931035,869.6206896551724,869.3965517241379,869.1034482758621,868.8448275862069,868.551724137931,868.2241379310345,867.8620689655172,867.5344827586207,867.2068965517242,866.7241379310345,866.1896551724138,865.948275862069,865.4310344827586,865.3620689655172,865.2068965517242,865.6551724137931,865.2758620689655,865.2931034482758,865.5689655172414,866.0172413793103,865.7068965517242,867.1034482758621,868.0172413793103,867.9310344827586,868.4310344827586,868.7931034482758,869.3965517241379,91471.86801426871,104926.30915576695,109672.58650416172,111854.20808561235,121375.05142687277,136041.92419738407,143952.81004756244,151785.50208085612,156716.8409631391,174126.34274673005,183844.60196195004,212136.09274673008,217881.6400118906,229765.5089179548,240696.35820451842,256737.94084423306,267334.70303210465,278333.0133769322,285430.6599286564,301923.8561236623,320399.5841260404,333640.368608799,346191.09661117714,357165.1438763377,376681.7945897741,385162.84304399526,388111.21432818077,413175.0606420927,428288.64803805,450466.3260998811,476748.6697384068,500930.10731272295,532502.6447681332,528794.3365041617,524809.8466111772,549139.6480380499,553412.8623662307,551398.0728299643,546194.0169441142,537800.5175386445,543039.4030915577,544616.8445303211,564416.0297265161,580651.6935196195,579616.1985731272,594511.4806777646
0,1143,3.2891369104385375,0.489509180188179,-1.6678968764180964,-1.6317805705566801,-0.03611630586141606,9.334642654363693,0.17935873005783304,661.3671999152452,1425.3602076491154,940.869053925204,16.135206293069515,False,3,874.551724137931,876.0689655172414,876.7413793103449,877.3448275862069,878.1034482758621,879.7068965517242,880.7068965517242,881.5172413793103,882.2758620689655,882.8103448275862,883.1034482758621,883.5172413793103,884.0689655172414,884.4137931034483,884.7068965517242,885.1206896551724,885.3620689655172,885.7413793103449,886.2931034482758,886.7586206896551,887.3965517241379,888.0862068965517,888.6724137931035,889.3103448275862,889.7586206896551,890.1551724137931,890.6034482758621,891.551724137931,892.3965517241379,893.2413793103449,893.5344827586207,894.448275862069,895.2413793103449,895.8965517241379,896.551724137931,896.948275862069,897.4827586206897,898.0172413793103,898.5862068965517,899.2413793103449,899.6551724137931,901.0689655172414,901.1724137931035,901.5689655172414,902.0,903.1724137931035,91471.86801426871,107115.30558858502,114612.95035671818,118598.84661117717,132036.43757431628,155201.34512485136,170642.37960761,189171.80142687273,206132.5101070155,232418.25713436387,255684.0237812129,293511.14625445893,310473.82282996434,336756.27705112955,349981.2761593342,375783.41646848986,391669.3689060642,409808.64001189056,419468.8623662307,445551.21759809746,471958.1013674197,485990.3891200951,505647.4271700357,524924.3174791915,542093.5279429251,554570.751783591,557155.8599881093,583103.0059453032,601811.5496432818,615162.9762187873,637820.9039833532,661810.2818073721,685683.1486325803,685374.2996432818,677528.3852556479,715651.4973246136,728671.8014268727,723703.4997027348,735556.7253269916,728842.3210463733,743753.225921522,733274.7883472057,764380.8323424495,793128.4866230676,793659.9310344828,796778.7633769324
