,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teachers,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,392,0.910294634103775,1.8822040200233459,-1.1263703057832553,-0.976118654541814,-0.1502516512414414,43.15323427059507,0.7502910517941741,709.7717243463806,1709.699788423757,1338.6017077225329,14.220336422773691,False,3,874.551724137931,877.1206896551724,878.3103448275862,878.9310344827586,880.7241379310345,883.3275862068965,885.1034482758621,886.3965517241379,887.3793103448276,888.5862068965517,889.5172413793103,890.7586206896551,891.8103448275862,893.0,894.0344827586207,895.5172413793103,896.8620689655172,898.9310344827586,900.9310344827586,902.0689655172414,904.3275862068965,905.7758620689655,907.1896551724138,908.0862068965517,909.2758620689655,910.5862068965517,911.6724137931035,913.6206896551724,914.8965517241379,916.9310344827586,917.5689655172414,918.551724137931,919.6724137931035,921.3448275862069,922.7758620689655,923.5,925.1896551724138,926.1379310344828,927.4827586206897,928.6724137931035,930.3448275862069,931.948275862069,932.448275862069,933.2068965517242,934.1206896551724,936.4137931034483,91471.86801426871,104834.38198573126,102971.0416171225,104817.47800237812,108218.13079667062,119360.77199762188,126310.50653983354,136759.0324019025,141353.92508917957,147671.8632580262,156867.24970273487,174214.52794292508,180878.0157550535,195366.1724137931,202795.48156956004,215273.62901307966,230213.18787158147,246466.1676575505,248360.1676575505,256261.4090368609,270548.63406658743,284041.0014863258,297540.6709274673,310786.6994649227,318739.1997621879,330984.2770511296,348888.32372175984,372729.61474435194,395796.0582639715,427080.8917954815,450901.3142092747,472373.35077288933,507763.25475624256,519982.39833531505,529780.4842449464,551951.7327586206,569907.7743757431,565582.0499405469,574671.4910820451,591314.7375148633,602874.8466111771,641813.0490487516,668111.1438763377,709405.060642093,724038.6233650417,761982.9322235434
0,452,1.3713956654071808,1.0175831645727158,-0.9152050528231352,-0.8331049765664752,-0.08210007625666017,22.96017211140085,0.40999953701044584,667.9112692931144,1445.83120727324,1098.9323419550356,13.836359885329816,False,3,874.551724137931,876.2413793103449,877.0344827586207,877.5862068965517,878.1034482758621,879.8793103448276,881.051724137931,881.8448275862069,882.3103448275862,882.1551724137931,882.4827586206897,883.2068965517242,883.9310344827586,884.2413793103449,885.2586206896551,886.448275862069,887.3620689655172,887.8103448275862,888.1379310344828,888.8965517241379,890.051724137931,890.8275862068965,891.3620689655172,891.6896551724138,892.0689655172414,893.1379310344828,894.3620689655172,895.2758620689655,896.1551724137931,896.948275862069,897.551724137931,898.0,899.0172413793103,900.051724137931,900.448275862069,900.5,900.9137931034483,901.3793103448276,902.0862068965517,903.0,903.051724137931,903.9310344827586,903.8275862068965,904.8448275862069,905.4655172413793,906.4137931034483,91471.86801426871,104677.73483947682,104705.37812128417,104599.9322235434,106719.54102259217,109074.48543400715,112665.4283590963,120436.95868014268,126558.45541022591,137184.37247324613,146406.90487514864,169480.57788347208,183877.6504161712,199286.45897740783,204408.05380499407,214661.0404280618,220993.47235434008,229750.91230677764,229059.42925089184,230610.23067776454,244046.98008323426,251359.62544589775,262130.2654577883,268785.0416171224,275882.6159334126,283289.3258026159,289560.88614744355,304790.19976218784,317691.9931629014,331115.11801426875,346458.7300832342,363274.7586206897,406538.3617717004,416043.91111771704,425020.69560047565,467965.2844827586,486683.2856718192,489167.1319857313,499721.66498216416,519663.8620689655,544384.9111177169,576295.5124851369,601153.6254458977,636844.1310939357,655377.1108799048,692993.2770511295
0,1777,1.76181480884552,0.8919045567512512,-1.474818660249819,-1.4146673757658113,-0.06015128448400778,16.338541659169803,0.2986019959516019,638.0159372628384,1472.8184922843411,959.2195800657728,14.471834554401413,False,3,874.551724137931,876.0862068965517,876.8103448275862,877.2758620689655,878.9137931034483,880.8103448275862,882.0,883.1379310344828,883.8448275862069,884.2413793103449,885.1551724137931,885.7931034482758,886.7068965517242,887.5862068965517,888.3448275862069,889.6724137931035,890.2241379310345,890.7413793103449,891.5344827586207,892.1034482758621,893.4827586206897,894.1206896551724,895.0689655172414,895.551724137931,896.4310344827586,897.5862068965517,898.3620689655172,899.9827586206897,900.4655172413793,901.6034482758621,901.9137931034483,903.3275862068965,904.0,904.9827586206897,905.8620689655172,906.2758620689655,906.8793103448276,907.6379310344828,908.3275862068965,909.6034482758621,910.6724137931035,912.4137931034483,912.5689655172414,913.551724137931,914.0344827586207,915.0344827586207,91471.86801426871,103511.5270511296,107365.70541022593,109728.30321046374,122590.18222354341,135643.4985136742,147271.5172413793,164181.46373365042,177476.44143876337,198324.97621878714,213717.47592152198,245764.26753864446,262861.0692627824,284865.8632580262,296045.84661117714,314723.4961355529,329432.9670035672,341210.01932223537,347857.1453626635,364264.81688466115,383200.7324613555,402309.5888822829,421198.30558858503,441281.3162901307,456912.9348989298,472011.1046373365,489737.6792508918,519687.1893579072,548079.559155767,575814.4806777645,593657.492568371,614717.5306183115,662888.724137931,678690.1548751484,699643.2913198572,740716.4411414983,774013.5543995243,778642.7137336505,777685.9444114149,791937.4117122472,820357.3582045187,835013.414982164,863213.0728299643,893101.5921521998,896660.7919143877,926011.5505350776
0,2109,2.208532154560089,1.0424072265625,-1.8227274107727476,-1.774536657816595,-0.048190752956152584,12.678856940405872,0.23824737902147888,759.5245326211369,1482.5061426936284,1119.3538344143456,18.758268319557033,False,3,874.551724137931,876.0344827586207,876.5,876.9137931034483,876.9827586206897,877.0344827586207,877.2586206896551,877.2241379310345,877.0862068965517,876.7931034482758,876.7931034482758,876.8448275862069,876.7931034482758,877.4655172413793,877.5862068965517,877.3448275862069,877.3103448275862,877.5,877.6034482758621,877.5689655172414,877.8103448275862,878.2068965517242,878.0689655172414,877.948275862069,877.7241379310345,877.6379310344828,877.551724137931,877.7586206896551,877.8103448275862,877.7586206896551,877.6206896551724,877.5862068965517,877.3793103448276,877.4655172413793,877.4310344827586,876.9827586206897,876.7241379310345,877.0689655172414,877.4137931034483,877.2413793103449,877.1379310344828,876.9137931034483,876.2931034482758,876.6034482758621,877.0172413793103,877.3103448275862,91471.86801426871,113592.17122473246,120181.25,128048.90636147444,146113.2583234245,168841.89536266346,184802.4675980975,202585.7601070155,211325.38912009515,241254.06064209275,256633.30202140313,312177.06212841853,331466.12960760994,359031.1798454221,371923.7253269917,395997.3638525564,407203.1105826397,424011.2155172414,428087.1703329371,449761.1417954816,466468.5674791914,484196.3365041617,495951.5124851367,515100.87663495843,532027.7170035671,546866.5758026158,557051.1093935791,594616.8727705114,617618.3605826398,640569.1486325803,678390.5457788346,689270.0011890606,720079.4423305589,737098.6626040428,733805.1073127228,771043.4307372177,784977.6480380499,785094.6159334126,791516.7253269916,784798.9762187873,806128.0499405471,805521.9063614743,820931.4140903687,862332.515160523,878010.396254459,895504.4209274675
0,1300,2.5092740058898926,0.8470890045166015,-1.2241152001263396,-1.17705577717191,-0.047059422954429886,12.468427271499188,0.2327082826216175,589.7782056767936,1383.3595778063043,851.1242333475966,11.892571367531488,False,3,874.551724137931,875.2931034482758,875.0,874.9137931034483,874.0862068965517,873.6206896551724,873.3103448275862,873.0862068965517,873.2758620689655,872.9655172413793,872.7931034482758,872.7586206896551,872.9137931034483,872.9827586206897,872.9310344827586,872.7241379310345,872.5,872.2068965517242,872.3275862068965,872.8275862068965,872.3103448275862,872.1551724137931,872.0344827586207,871.6206896551724,871.2931034482758,871.551724137931,871.2241379310345,870.7758620689655,870.6896551724138,870.1034482758621,869.8448275862069,869.7413793103449,869.0172413793103,869.3965517241379,869.3965517241379,869.4655172413793,869.4310344827586,869.2068965517242,869.4655172413793,869.948275862069,870.2068965517242,870.4827586206897,870.6551724137931,870.5172413793103,870.8620689655172,870.9655172413793,91471.86801426871,104055.68995243758,106625.75862068965,107077.49256837097,112639.38912009515,124159.4078478002,131337.38644470868,136138.07877526752,143321.85493460167,154461.34363852558,163732.64684898927,188938.04518430438,201714.21670630205,212745.53418549345,220078.13317479193,235244.16527942923,240207.14655172414,248112.61236623063,252641.5995838288,261335.97027348395,275888.97265160526,288328.3379904875,299959.8263971463,315209.8561236623,328876.5520214031,343834.59215219965,356318.9325208086,382661.5187277051,401181.903686088,419289.33412604046,433321.68281807366,459228.1917360286,493440.8100475625,508930.5496432818,520779.68757431634,543843.73156956,561467.9693816884,570692.8192627823,581499.283293698,602506.7042211654,622836.233055886,651818.4910820452,683526.605231867,699870.1807372177,703642.1878715814,732629.2401902498
0,929,1.9281322956085205,0.5300153464078903,-1.082739526722446,-1.0388577303802329,-0.04388179634221348,11.482248522333752,0.21655038200697865,566.5143933685004,1255.0836473247928,804.8672192916353,8.349889513746563,False,3,874.551724137931,875.4310344827586,875.7931034482758,876.3448275862069,876.9827586206897,878.1206896551724,878.5862068965517,879.0344827586207,879.3965517241379,879.9827586206897,880.5,881.2068965517242,881.948275862069,882.1551724137931,882.7586206896551,883.1724137931035,883.4137931034483,883.8793103448276,884.551724137931,885.1379310344828,885.7413793103449,886.1034482758621,886.5689655172414,886.9655172413793,887.6551724137931,887.9310344827586,888.4137931034483,889.2758620689655,889.7758620689655,890.4310344827586,890.6034482758621,891.1551724137931,891.7068965517242,892.2586206896551,892.8965517241379,893.3620689655172,894.0,894.2586206896551,894.8103448275862,895.2241379310345,896.1034482758621,897.0172413793103,897.4827586206897,898.0344827586207,898.8103448275862,899.4310344827586,91471.86801426871,97307.27972651605,101605.61236623068,103873.98454221165,108696.7410820452,118297.96819262781,121866.69084423305,132093.5505350773,134765.96343638527,147554.2928061831,153347.49137931035,166208.19857312727,175515.80766944116,182609.9586801427,189638.94173602856,198947.97027348395,205455.51843043996,210033.89922711058,216097.9714625446,225679.01545778837,235019.605529132,243208.36860879904,253576.31420927466,264166.0677764566,274841.32936979784,282941.0642092747,290713.8977407848,313779.9239001189,332167.13941736025,351228.03834720573,366855.1013674197,391671.475921522,407734.8623662307,419278.9848394768,426418.7824019024,443284.0930439952,461678.8620689655,466903.22621878714,477275.08472057077,492712.24286563625,511790.7134363852,531805.5341854935,561109.9393579072,581228.9298454222,590363.3605826397,612636.0728299643
0,325,2.0978869080543516,0.45760446786880493,-1.1684681537058244,-1.1247160656500284,-0.04375208805579644,11.410443827967454,0.21722120406745812,608.4924154025671,1338.5257239843004,898.5842791980482,15.100412608818928,False,3,874.551724137931,875.9655172413793,876.4655172413793,876.6034482758621,876.9655172413793,877.6896551724138,878.2241379310345,878.5344827586207,878.8275862068965,878.9310344827586,879.4310344827586,879.7758620689655,880.0,880.051724137931,880.1724137931035,880.4827586206897,880.5,881.3275862068965,881.5344827586207,881.7241379310345,882.0862068965517,882.5689655172414,882.7068965517242,882.8965517241379,883.1379310344828,883.3793103448276,883.5689655172414,884.2241379310345,884.4655172413793,885.2068965517242,885.3103448275862,885.6034482758621,885.7758620689655,886.5689655172414,886.9310344827586,886.8793103448276,887.5689655172414,887.6896551724138,888.3103448275862,888.7413793103449,889.3103448275862,889.7758620689655,889.7413793103449,890.0862068965517,890.3793103448276,890.7586206896551,91471.86801426871,107621.96432818072,109350.66260404281,113077.58412604044,123278.99881093935,134031.04161712248,140752.38079667062,150999.69708680143,160377.48751486323,172900.54696789538,182879.03834720573,207408.2083828775,216794.1724137931,225558.7387039239,230866.6599286564,241523.49108204522,244727.31896551725,255464.87544589775,261982.35225921523,273471.85493460164,285391.5960166468,297424.55558858503,302771.75891795487,315568.85136741976,322290.98097502976,331006.2009512486,340802.6245541022,361371.8635552913,374299.73156956,385767.2330558858,402656.73127229494,421094.44619500596,439147.10493460164,433526.7969678953,444404.0642092747,467127.9681926279,482661.9348989298,484620.1795481569,488487.7312722949,487540.60552913195,505553.11058263975,516559.76010701543,544871.8469084424,564242.320154578,577526.1664684898,589665.0107015459
0,1560,2.5586164474487303,0.49227121472358704,-1.3186985783749814,-1.2769119300142118,-0.041786648360769466,10.869949524282326,0.2063270404491386,601.5943109638222,1370.1859983429993,855.2728528030931,11.400151000918143,False,3,874.551724137931,874.8448275862069,874.551724137931,874.8965517241379,874.6379310344828,874.448275862069,874.5,874.9137931034483,874.9137931034483,874.948275862069,874.8793103448276,874.9137931034483,875.1724137931035,874.8448275862069,874.9655172413793,874.9137931034483,875.051724137931,874.8620689655172,874.7758620689655,874.6724137931035,874.448275862069,874.3793103448276,874.2758620689655,874.0344827586207,874.4310344827586,874.2413793103449,874.0862068965517,873.7758620689655,873.8793103448276,873.5689655172414,873.9655172413793,873.6896551724138,873.4137931034483,873.2241379310345,873.0,872.5689655172414,872.8448275862069,872.6896551724138,872.8965517241379,872.6724137931035,872.9655172413793,873.2413793103449,872.8965517241379,873.3965517241379,874.1034482758621,873.8275862068965,91471.86801426871,102732.40695600475,103089.04042806182,108773.92033293698,114373.85166468492,127437.17835909632,135803.25,145353.492568371,154478.56153388822,173778.1180142687,184595.86474435197,205718.21670630202,219666.1771700357,238216.78626634958,247305.75743162906,262556.45808561234,274848.5318073722,289832.5671819263,303995.2083828776,320980.73751486326,346349.10939357907,359377.1319857313,371886.02734839474,389463.2057074911,398201.1417954815,411141.4589774079,426482.3546373365,450126.0704518431,462838.17508917965,488490.1417954815,509106.3436385255,532286.8692033293,562908.5529131985,571105.3463139121,576077.6206896552,599997.3831747919,614625.6483353152,617309.2140309154,626731.7134363853,631165.9099286563,649897.1367419737,674431.527942925,704144.5065398337,731658.5151605231,748518.368608799,779176.418549346
0,1756,2.687952446937561,0.5690661102533341,-1.4248908326617165,-1.386634998316267,-0.0382558343454495,9.877620889511054,0.18896694706337946,778.4831608778752,1384.8930995847888,1132.7904171884268,13.945271181594764,False,3,874.551724137931,877.0172413793103,877.5689655172414,877.2931034482758,877.4137931034483,878.448275862069,879.2068965517242,879.6034482758621,879.9310344827586,880.1206896551724,880.4137931034483,880.6034482758621,880.8793103448276,881.1896551724138,881.3965517241379,881.7931034482758,881.948275862069,882.2068965517242,882.3103448275862,882.7413793103449,883.2586206896551,883.7241379310345,883.8620689655172,884.0172413793103,884.2413793103449,884.3620689655172,884.6206896551724,885.2586206896551,885.4655172413793,886.0689655172414,886.6551724137931,887.3448275862069,887.7241379310345,888.1034482758621,888.551724137931,889.0,889.3103448275862,890.0172413793103,890.2241379310345,890.551724137931,890.6896551724138,891.2241379310345,890.5,890.7068965517242,890.7413793103449,891.2413793103449,91471.86801426871,113444.98246135552,115252.27972651605,118726.24167657552,126317.24256837102,132479.4542211653,140041.50891795484,145698.41171224733,147156.1331747919,159951.38198573125,167196.31153388822,189041.23929845425,191575.62336504157,203314.4985136742,212076.2737812128,225727.85374554098,230823.77318668252,239950.99167657553,242100.1105826397,253998.0882877527,272139.05380499404,286811.33769322233,297156.5671819263,310515.396254459,324708.2175980975,337655.9895957194,344506.3733650416,371850.98483947676,392478.21432818077,416320.2711058264,431483.9155766944,448951.7086801427,467240.6135552913,487568.98929845425,501030.76456599287,536647.0344827586,552557.9381688465,554690.6376337693,558753.4152794293,561457.3507728894,589576.6967895363,618036.8980380499,650226.7672413794,674966.4140903687,687100.1227705113,715098.2865636147
0,1147,2.7714202880859373,0.4833300471305847,-1.2171975048289085,-1.1717758678840093,-0.045421636944899674,11.943458153921997,0.22369178648756155,624.4604274421782,1427.9190006831268,932.7076217429492,14.258547241979343,False,3,874.551724137931,876.3965517241379,877.0689655172414,877.1724137931035,877.5689655172414,878.2068965517242,878.9655172413793,879.2931034482758,879.6034482758621,879.6551724137931,879.8620689655172,880.0862068965517,880.3448275862069,880.7586206896551,880.8620689655172,880.9137931034483,880.9655172413793,881.0689655172414,881.1896551724138,881.1724137931035,881.3448275862069,881.4137931034483,881.4655172413793,881.9310344827586,882.4827586206897,882.6379310344828,882.7931034482758,883.4827586206897,883.5862068965517,884.6034482758621,884.9655172413793,885.1206896551724,885.2586206896551,885.5172413793103,885.5689655172414,885.6724137931035,885.9827586206897,886.8793103448276,887.5689655172414,888.2413793103449,888.7068965517242,889.0172413793103,889.0344827586207,889.6724137931035,890.0862068965517,890.9137931034483,91471.86801426871,108706.96343638525,110605.2711058264,112990.694411415,122970.79696789538,131027.09512485139,135332.65398335314,146938.9313317479,157834.41171224733,172763.77764565995,178543.49821640906,208662.69946492274,218788.3638525565,228988.07966706302,236687.1189060642,253020.80291319854,258735.79191438766,268494.61593341257,277666.4295481569,290482.14268727705,301905.98454221163,307656.6563614744,320520.11087990494,333395.09869203327,341721.00832342444,357049.43787158147,362602.2675386445,392065.04280618316,415415.82877526747,437390.894470868,463348.8953626635,476701.24405469676,507598.9503567182,511825.35315101076,509307.72800237813,541635.9788941735,550564.3617717003,544058.7268133175,540118.107312723,546437.3555291321,559117.2071938169,568661.9134958383,600245.7919143876,638004.56510107,641114.1477407848,653735.76843044
