,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teachers,policy_noise,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,370,7.003750387827556,0.7078162650267282,-0.8886818611797004,-0.8156646850250778,-0.07301717615462265,20.041705065132028,0.3602957807160354,563.9681236673774,1426.860341151386,904.0513859275053,11.295637489619095,False,4,0.28365379305072663,874.551724137931,876.1379310344828,877.051724137931,877.4137931034483,878.0172413793103,879.2068965517242,880.0,880.448275862069,881.1551724137931,881.2931034482758,881.4827586206897,881.7931034482758,882.4827586206897,882.8275862068965,883.0862068965517,883.6896551724138,884.0,884.4827586206897,884.7241379310345,884.9310344827586,886.0344827586207,886.4655172413793,887.2068965517242,887.3620689655172,887.6034482758621,887.9137931034483,888.2241379310345,888.7931034482758,889.3448275862069,889.8275862068965,889.7586206896551,890.2758620689655,891.0862068965517,891.8620689655172,892.2413793103449,892.3620689655172,892.7931034482758,892.9827586206897,893.2413793103449,893.6034482758621,894.2413793103449,894.9137931034483,894.6206896551724,894.8448275862069,895.2931034482758,895.8965517241379,91471.86801426871,104927.67063020213,101632.49732461355,95716.41498216409,102520.91349583828,111700.26753864448,118133.20689655172,128010.93697978597,131094.751783591,143706.31064209275,148745.24970273487,164157.06064209272,167627.28418549345,175657.93579072534,176537.94084423306,181506.38644470865,179841.37931034484,188062.28418549342,183511.85493460167,189684.2711058264,204834.20570749106,206699.04191438766,207517.6813317479,213574.43787158147,225355.99791914388,234728.97532699167,240508.76010701546,266517.4744351962,283697.53626634955,305406.2806183116,317354.70035671827,342074.5101070155,377937.4236028537,388519.7395957194,398813.1141498217,419252.2309750298,418835.0261593341,406366.39625445893,400658.2865636146,403545.79102259217,417230.11414982175,442727.1477407848,463850.8216409036,492063.1310939357,500429.1382282997,531307.8168846612
0,164,6.880234114329019,0.7714726805686951,-0.8236230620208322,-0.7455770367079476,-0.07804602531288468,21.518748991755594,0.38506189461947116,644.7920599666852,1362.801568573015,1054.1994725152692,13.239868903152026,False,4,0.2833701392576759,874.551724137931,876.5689655172414,876.8620689655172,876.7758620689655,876.7931034482758,877.5862068965517,878.448275862069,879.2931034482758,879.551724137931,879.5,879.5344827586207,879.3103448275862,879.8793103448276,880.0172413793103,880.1379310344828,880.2241379310345,880.3448275862069,880.3965517241379,880.7068965517242,880.7931034482758,880.9137931034483,880.9827586206897,881.1379310344828,881.1896551724138,881.1379310344828,881.0862068965517,881.1379310344828,881.5,881.5,881.8103448275862,881.8793103448276,882.1379310344828,881.7241379310345,881.7068965517242,881.6206896551724,881.5,881.4310344827586,881.4655172413793,881.5,881.551724137931,881.4137931034483,881.4137931034483,880.9310344827586,880.448275862069,880.6034482758621,881.1551724137931,91471.86801426871,111837.79696789537,106062.63614744353,103274.4842449465,107686.6813317479,109427.44946492271,110732.62663495839,111586.00029726516,114906.55766944116,119107.52586206897,122055.93846611178,138366.2829964328,140191.03715814505,145807.81004756244,145015.18787158147,147175.48424494648,142679.81212841853,145748.13585017837,147176.48305588585,152433.5089179548,159656.38912009512,161445.7755648038,166433.73959571938,169887.56747919144,175524.22235434008,179656.8718787158,182653.6016646849,201904.7672413793,210886.3879310345,230771.9812722949,241190.38198573125,256064.98097502973,286374.4756242568,296974.5520214031,306892.16646848986,325350.8362068966,327469.59007134364,324101.97294887033,318313.5948275862,324625.6956004756,340208.690844233,367075.4839476813,386393.99524375744,405419.385255648,409041.58412604046,435915.23454221163
0,127,6.9112241744995115,0.742356808980306,-0.7892478340665712,-0.720596226449088,-0.06865160761748323,18.81603569247619,0.3393324441997948,566.6385447394297,1365.275122910521,907.1743362831859,12.35700156858401,False,4,0.28308676911841824,874.551724137931,875.6034482758621,876.0,876.2758620689655,876.7586206896551,877.3103448275862,878.0344827586207,878.1379310344828,879.1724137931035,879.6034482758621,879.7758620689655,879.9827586206897,880.4310344827586,880.6551724137931,880.7068965517242,880.9827586206897,881.5,881.6206896551724,881.948275862069,882.051724137931,882.3965517241379,882.4655172413793,883.0,882.9827586206897,883.0862068965517,883.3965517241379,883.5,883.6551724137931,883.6379310344828,883.7241379310345,883.7413793103449,884.3448275862069,884.4827586206897,884.5172413793103,884.7068965517242,884.6379310344828,884.8103448275862,884.8793103448276,884.948275862069,885.448275862069,885.3965517241379,885.5862068965517,885.2413793103449,885.4655172413793,886.1896551724138,886.6724137931035,91471.86801426871,103507.82550535077,97721.62068965517,93097.92390011891,95262.97621878715,96263.83472057074,99728.55053507729,107229.77407847799,111683.38406658742,120557.5496432818,127369.07045184306,146019.2238406659,147354.14179548156,156864.12247324613,156830.5865041617,161944.67211652795,159114.4568965517,162245.95957193815,164243.18697978597,173291.18697978594,181219.79102259217,183597.2488109394,186688.1724137931,192510.53418549345,197205.14774078474,201850.72205707492,210360.31896551725,229084.1569560048,242283.40338882283,257463.7514863258,272774.15725326986,292520.8810939358,323619.38763376937,333664.0772889417,343267.8623662307,359795.61028537457,369549.67092746735,368821.3475029727,373198.2559453032,383015.2473246135,402548.68757431634,426678.0011890607,456474.3210463734,494081.14536266343,510747.80885850184,547554.7030321046
0,49,6.825793107350667,0.7693329095840454,-0.614318269225273,-0.5564601645331748,-0.05785810469209827,15.541389200292267,0.28535901374294853,524.9567174515236,1338.610110803324,787.1759002770083,6.259377950894125,True,4,0.2825208786669505,874.551724137931,874.7758620689655,874.6896551724138,874.7241379310345,874.7931034482758,874.7931034482758,875.4310344827586,875.8103448275862,875.9137931034483,876.2413793103449,876.5344827586207,876.8275862068965,876.9827586206897,876.7931034482758,877.2413793103449,877.7413793103449,877.9827586206897,878.6896551724138,878.6551724137931,879.3448275862069,879.3275862068965,879.8965517241379,880.4137931034483,880.5862068965517,880.7068965517242,880.9137931034483,881.551724137931,881.8620689655172,882.0862068965517,882.8620689655172,883.2586206896551,883.5689655172414,883.9827586206897,884.7413793103449,884.6896551724138,884.5,884.4310344827586,885.0172413793103,885.3620689655172,885.6379310344828,885.8275862068965,886.3793103448276,886.1551724137931,886.4655172413793,887.1206896551724,887.3620689655172,91471.86801426871,96507.0359690844,92321.97265160523,92111.88941736027,95377.54340071345,97443.30202140308,100227.831450654,103389.84334126042,104449.87187871581,109095.49346016646,112987.97294887037,118956.83234244946,122530.18935790723,127216.19857312723,123707.97621878717,127539.12277051128,125140.84453032106,124643.83472057073,123449.7431629013,128030.01902497027,135229.7719976219,139848.7824019025,143454.7598097503,150162.6218787158,152857.68995243756,160659.25118906063,165754.41973840664,180227.18787158144,186100.69946492268,203219.15338882277,206227.3986325802,223298.03834720573,250460.87901307966,261094.50208085615,268103.7312722949,284907.4913793103,298925.1762782402,302597.4997027348,304006.78269916767,322088.4033888229,338872.0392390012,373879.89060642093,396445.0621284186,419273.21432818065,429658.1406064209,462606.74821640906
0,143,7.186241149902344,0.7223582029342651,-1.0220648681172926,-0.9638397224897083,-0.05822514562758436,15.734787985293382,0.28799348662660373,755.5070374184689,1382.6707861311363,1125.4184689323722,14.492274490497696,False,4,0.2822383577882836,874.551724137931,877.2758620689655,877.4310344827586,877.0344827586207,876.7931034482758,877.1034482758621,878.051724137931,878.051724137931,878.4137931034483,878.2758620689655,878.0,878.3275862068965,878.6034482758621,878.6034482758621,878.8793103448276,879.0862068965517,879.5344827586207,880.0689655172414,880.2068965517242,879.7241379310345,880.0862068965517,880.7758620689655,880.6551724137931,880.8103448275862,880.7241379310345,880.6379310344828,880.8965517241379,881.0,881.8793103448276,881.948275862069,881.9827586206897,881.8620689655172,881.4137931034483,881.8620689655172,882.8620689655172,883.6379310344828,884.7931034482758,885.1724137931035,886.7413793103449,888.1896551724138,889.0862068965517,890.7758620689655,890.8620689655172,892.1206896551724,892.5689655172414,893.7241379310345,91471.86801426871,113456.0618311534,111222.93489892985,113363.82639714626,120161.6813317479,127621.36860879905,131786.42835909632,138012.94560047562,141419.93222354338,157638.4066587396,169443.5172413793,201637.70303210462,208618.23929845422,226223.51516052318,227329.51991676574,235016.5270511296,233481.52467300836,238465.82282996434,239546.54340071345,251610.30321046375,259855.11325802613,267477.070451843,273645.8121284186,275080.25713436387,281667.33769322233,284818.299940547,285313.7134363852,305847.5172413793,312964.9681926278,327445.7731866825,343068.08590963145,356241.1189060642,377857.69084423303,385845.32580261596,390203.5671819262,422130.7826991676,427116.12960761,414784.2806183115,399795.7434601665,396407.22265160526,410006.1822235434,420278.9670035672,439709.04994054703,466889.4854340071,478692.69351961947,502352.99286563613
0,363,7.4532498995463055,0.7598488529523214,-0.9460241870085437,-0.8775945735500402,-0.06842961345850358,18.579249228929747,0.3372096574236865,740.2543478260869,1381.431010230179,1145.6306265984654,12.192894203590312,False,4,0.2819561194304953,874.551724137931,875.9655172413793,875.9137931034483,876.1551724137931,875.948275862069,876.2241379310345,876.5,877.0,877.0,876.9827586206897,876.6034482758621,876.6896551724138,877.0862068965517,877.0862068965517,877.1206896551724,877.2586206896551,877.3620689655172,877.7586206896551,878.0172413793103,877.5344827586207,877.8103448275862,877.8275862068965,877.9310344827586,878.0172413793103,878.0689655172414,878.1206896551724,878.2068965517242,878.4137931034483,878.3275862068965,878.4137931034483,878.3275862068965,878.5862068965517,878.3965517241379,878.5689655172414,878.9655172413793,878.7931034482758,878.7068965517242,878.9310344827586,878.9310344827586,878.8965517241379,879.3965517241379,879.5344827586207,878.8620689655172,878.948275862069,879.5,879.6551724137931,91471.86801426871,111922.96432818071,110311.6304994055,109479.75178359095,113856.56629013081,117762.5187277051,119105.00862068965,124089.4827586207,124306.3448275862,128864.08590963138,138830.61860879904,163193.903686088,166283.97532699167,177043.5960166469,183370.14060642093,193745.3986325802,194123.5413198573,198680.25208085612,199333.81004756244,208422.86950059453,222164.25713436387,228145.72889417358,229000.13317479193,240138.56866825212,244287.71938168845,246046.9337098692,248489.43995243756,269971.1046373365,279512.22027348395,297762.242568371,314281.3237217598,332155.3460166468,351107.8255053508,361232.3486920333,371795.72294887045,390968.5434007135,383359.4485731272,365006.09869203327,355205.65041617124,361353.81688466115,375961.7565398335,397186.3867419739,410082.5671819262,432246.77318668255,438768.1465517241,462578.57074910833
0,112,7.457158883412679,0.854052746295929,-0.8542835497826955,-0.7797173227451725,-0.07456622703752316,20.35594586265898,0.3674563582751833,542.4655807365439,1372.4647308781869,849.3128895184136,8.829125322527853,False,4,0.2816741633110648,874.551724137931,875.0,875.0344827586207,875.0,874.7241379310345,875.2068965517242,875.2586206896551,875.6896551724138,876.3793103448276,876.948275862069,876.8448275862069,877.1724137931035,877.3448275862069,877.5,877.8275862068965,878.2413793103449,878.2931034482758,878.3103448275862,878.448275862069,878.2413793103449,878.3103448275862,878.4655172413793,879.1896551724138,878.9827586206897,878.8793103448276,878.8448275862069,879.3275862068965,879.1724137931035,879.1551724137931,878.8448275862069,878.6551724137931,878.6206896551724,878.4655172413793,878.4137931034483,878.5862068965517,879.1206896551724,879.8103448275862,879.9655172413793,880.2241379310345,880.6724137931035,881.051724137931,881.2758620689655,881.3620689655172,881.1896551724138,881.2931034482758,881.3620689655172,91471.86801426871,102249.58620689655,98139.17122473245,96333.03448275862,104464.096313912,113635.75029726516,115623.9503567182,120502.69678953626,124034.0285374554,130077.70422116527,134255.26902497027,144695.76337693224,147143.53626634958,154756.4224137931,153228.41854934604,159495.45897740783,158260.48305588588,159972.0760998811,157555.21284185493,163438.59690844236,174871.90368608796,179239.9729488704,184680.94678953628,192317.29280618308,198102.34750297267,206759.54488703923,213091.944411415,236397.97027348395,248659.475921522,261917.5793697978,273477.0190249703,293131.95957193815,323041.59363852564,333232.8287752675,342695.1736028538,349076.8992271106,346468.7743757431,339206.10225921514,333411.96700356726,334571.8409631391,346278.2559453032,365674.6825208086,383680.74821640906,403865.67092746735,414230.3106420927,436484.85166468495
0,211,7.601352818806966,0.8332227746645609,-0.9620162319486799,-0.8927759559092748,-0.06924027603940494,19.01803395837681,0.34186918032917263,662.9987856275449,1388.966426173298,1051.5807557682692,13.754471980285883,False,4,0.2813924891477538,874.551724137931,876.4310344827586,876.8275862068965,877.1551724137931,877.1896551724138,877.4827586206897,877.6379310344828,877.7068965517242,878.2413793103449,878.3448275862069,878.3275862068965,878.448275862069,878.3620689655172,878.5172413793103,878.5689655172414,878.8275862068965,878.8793103448276,878.8448275862069,879.2241379310345,879.0862068965517,879.0862068965517,879.0689655172414,879.051724137931,879.2413793103449,879.3275862068965,879.8275862068965,879.8448275862069,879.948275862069,879.8103448275862,879.7241379310345,879.7758620689655,879.8793103448276,879.3793103448276,879.2241379310345,879.1896551724138,879.4655172413793,879.6551724137931,880.051724137931,880.9827586206897,881.2586206896551,881.0689655172414,882.0689655172414,882.051724137931,881.8620689655172,881.9137931034483,881.9310344827586,91471.86801426871,112516.62455410225,110192.9013079667,113031.5104042806,124070.87782401901,128509.80142687277,134481.43787158144,140545.2071938169,145933.18311533888,157631.57074910816,163665.1168252081,186849.52318668252,191071.54131985735,206708.90487514867,206946.555588585,216024.2461355529,213183.58888228302,216576.13109393578,213306.38079667062,220970.83739595715,236332.97532699167,243650.89179548156,252754.87663495837,263018.4244946492,268902.22027348395,275840.10820451844,285555.44143876334,312344.5662901308,327665.42954815703,353364.8204518431,370944.20838287746,397701.864744352,440883.4768133175,461676.31183115335,482671.56747919135,528584.007431629,552312.2604042806,538048.0835315101,541825.8100475624,555699.5020808561,583088.8228299643,623876.4435196195,650678.4283590963,688257.4982164091,693442.4925683711,729447.6504161713
0,371,7.535590012868246,0.8910199443499247,-0.8547292831248932,-0.792566134522243,-0.062163148602650216,16.895729911964228,0.3079692746812125,545.2407407407408,1457.4150326797385,834.7312480547774,7.663304197837281,True,4,0.2808299855619474,874.551724137931,874.9655172413793,875.1724137931035,876.0862068965517,876.0344827586207,876.1379310344828,876.1551724137931,876.4310344827586,876.3965517241379,876.3448275862069,876.448275862069,876.448275862069,876.5,876.448275862069,876.6206896551724,877.051724137931,877.3103448275862,877.8448275862069,877.8103448275862,877.7586206896551,878.1034482758621,878.7931034482758,878.7413793103449,878.948275862069,879.2413793103449,879.1896551724138,879.1896551724138,879.0862068965517,879.2068965517242,879.2586206896551,879.4655172413793,879.5862068965517,879.9137931034483,879.8275862068965,880.051724137931,879.8965517241379,879.9310344827586,879.9310344827586,879.9310344827586,879.9310344827586,880.2068965517242,880.5344827586207,880.4655172413793,880.3275862068965,880.5,880.5,91471.86801426871,98975.41260404281,101691.34958382876,103302.90636147441,108249.7229488704,115305.22235434008,122462.23454221166,131556.0038644471,136881.5496432818,146450.7776456599,155359.59215219977,172555.41973840666,178873.5603448276,184233.69560047562,182482.3043995244,184466.2214625446,184094.35196195007,185529.61385255647,187864.0847205708,191691.45897740786,202242.19619500593,209009.37098692037,209644.8124256837,212889.0835315101,220469.32104637337,223719.05023781216,224403.0157550535,239179.25118906063,252390.81926278246,263591.329667063,271959.5936385255,286210.1736028537,309085.1477407848,316232.5219976219,323263.911117717,338050.43757431634,350911.16765755054,350253.78834720573,351505.029726516,363206.47800237813,378958.99167657545,399434.86950059456,418931.5936385256,439700.668549346,444177.5603448276,467221.0431034483
0,160,7.624624570210775,0.8935715913772583,-0.7566286830168976,-0.6973630711714894,-0.059265611845408316,15.970575094938141,0.2921633541785407,554.2388423309296,1368.4209705710389,873.5934515688949,11.51020621865903,False,4,0.28054915557638543,874.551724137931,876.7758620689655,877.8620689655172,878.6551724137931,880.1206896551724,882.5862068965517,883.7413793103449,885.0689655172414,886.1551724137931,886.9655172413793,887.7241379310345,888.4310344827586,889.4655172413793,890.6551724137931,891.1724137931035,892.0,892.8448275862069,894.2241379310345,894.7068965517242,895.448275862069,896.6206896551724,897.3793103448276,898.1206896551724,898.8448275862069,899.5862068965517,900.2931034482758,900.9655172413793,902.3103448275862,903.448275862069,905.0689655172414,905.6034482758621,906.8275862068965,908.5344827586207,909.5344827586207,910.4137931034483,911.3103448275862,912.3103448275862,912.8103448275862,913.2931034482758,914.1551724137931,915.3620689655172,916.948275862069,917.0862068965517,917.8275862068965,918.4137931034483,920.1724137931035,91471.86801426871,103550.38079667062,104409.1189060642,103475.29488703923,105315.03715814506,106199.03567181926,108344.4675980975,109383.06420927466,112341.30350772892,121533.41260404281,128445.64803804994,147672.93489892985,151649.8005350773,161279.26040428062,160299.34958382876,170178.6896551724,170513.78626634958,175358.48424494645,177291.0347800238,182279.7990487515,194432.30439952438,197444.47681331748,203043.41646848992,207190.37247324613,207017.9322235434,211629.2071938169,213176.13674197384,227378.5243757432,240411.6266349584,255197.85731272298,267712.96343638527,290682.7633769322,327568.6281212842,334278.9384661118,346224.3460166468,369302.0416171224,374986.76575505355,374198.2916171224,376342.24167657556,383289.54488703917,406204.1275267538,434407.08353151014,461561.66498216416,487653.83234244946,493415.5873959571,518132.93579072546
