,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teacher_variance,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,1548,2.7187001821638526,1.8561306403971267,-1.4979859341084325,-1.4716052871598766,-0.026380646948556203,6.668321643226662,0.13264180657605637,786.9551389353867,1390.4682959491129,1126.1110143957148,14.919573504436347,0,0,874.551724137931,876.5689655172414,876.5,876.3448275862069,875.9827586206897,875.9827586206897,875.9137931034483,875.7758620689655,875.6034482758621,874.7586206896551,874.6724137931035,874.2931034482758,874.0862068965517,874.1551724137931,874.2413793103449,874.7241379310345,874.6724137931035,874.5344827586207,874.5344827586207,874.4827586206897,874.3275862068965,874.1724137931035,874.0862068965517,873.9827586206897,873.9827586206897,873.8793103448276,874.2068965517242,874.0344827586207,874.0,873.6896551724138,873.5862068965517,873.6724137931035,873.2241379310345,872.9655172413793,872.8448275862069,872.1896551724138,872.0172413793103,871.8965517241379,872.4655172413793,872.3965517241379,872.2586206896551,871.9655172413793,871.2931034482758,870.9137931034483,871.0172413793103,870.8275862068965,91471.86801426871,115824.6935196195,123689.04310344828,136059.77764565992,152186.7410820452,164657.98246135554,178776.2856718193,193568.10493460167,201258.13585017834,219637.97621878714,232815.2892390012,267500.20719381684,277693.1477407848,301215.751783591,312551.01070154575,332133.6825208086,338891.46165279427,350225.00743162906,357738.55915576697,371194.49108204513,393885.90992865636,404379.0392390012,411051.76843044,432822.29280618305,443121.12039239,453869.31302021403,464220.4744351962,494062.6539833532,521391.3103448276,545967.800237812,576201.6563614745,598482.0478596909,634516.9670035673,653159.309155767,661667.7517835909,717065.0847205706,738321.3962544589,754314.920332937,765660.2143281808,777118.6875743163,807298.5020808561,837883.5160523186,855510.2071938169,901065.76843044,916412.4652199765,949016.9013079667
0,1964,3.631788033178483,0.9793953107691359,-1.5094571080825299,-1.484824937728858,-0.02463217035367183,6.153693066218042,0.12270832262952382,657.5161967938087,1378.5817578772803,915.6424543946932,16.413353277840258,0,0,874.551724137931,875.0689655172414,875.3275862068965,875.5689655172414,875.6206896551724,875.6896551724138,875.5,875.5344827586207,875.3965517241379,875.4655172413793,875.2931034482758,875.4310344827586,875.2586206896551,874.8448275862069,874.9137931034483,874.9827586206897,874.948275862069,874.9310344827586,875.051724137931,874.8793103448276,874.8275862068965,874.8620689655172,875.051724137931,875.2068965517242,875.4137931034483,875.3793103448276,875.3620689655172,875.551724137931,875.2758620689655,875.0689655172414,875.1379310344828,875.0172413793103,874.8793103448276,874.7931034482758,874.7931034482758,874.2931034482758,874.1034482758621,874.1034482758621,874.0,874.2931034482758,874.2068965517242,874.051724137931,873.4310344827586,873.4310344827586,873.3448275862069,873.2931034482758,91471.86801426871,105907.581450654,111713.8409631391,116432.79696789537,129093.78715814506,143243.62782401903,154312.69827586206,169546.31777645665,185019.13585017837,208267.8005350773,222521.0347800238,260510.83145065393,276808.32966706296,294138.9586801426,300113.9753269917,319145.43073721754,328349.3249108206,349826.7538644471,358723.3593935791,377116.3475029727,394360.9013079667,401985.98097502964,414748.5318073721,432348.8882282997,443925.69084423303,454170.40784780023,457774.5068370987,485646.17835909635,502712.8894173602,524446.5124851367,558030.2223543401,579487.9824613555,623134.4509512485,645807.4399524376,658565.853745541,701816.0347800237,728259.5410225922,740007.9203329369,758960.4137931034,773782.8968489893,804256.1640903687,817353.3938763377,864963.1762782402,916207.2107609987,924525.0879904875,951440.5865041616
0,1696,4.472080982964614,0.9992179310527342,-1.505915233458014,-1.480271635485518,-0.0256435979724957,6.262443281739952,0.12742996964584818,663.7608695652174,1374.8180564568463,966.37451330305,16.707002109585122,0,0,874.551724137931,875.448275862069,874.7586206896551,874.5689655172414,874.0,873.1724137931035,872.5862068965517,871.7758620689655,871.7413793103449,870.7413793103449,870.6206896551724,870.2413793103449,869.8620689655172,869.4827586206897,869.1896551724138,868.6724137931035,868.6724137931035,868.2931034482758,868.0689655172414,867.448275862069,866.8103448275862,866.6206896551724,866.6034482758621,866.1206896551724,865.6551724137931,865.7413793103449,865.3793103448276,864.8620689655172,864.6206896551724,863.9827586206897,863.9310344827586,863.2241379310345,862.7931034482758,863.2758620689655,863.8793103448276,864.2758620689655,864.3275862068965,864.6379310344828,865.051724137931,865.3620689655172,865.3275862068965,866.2413793103449,865.948275862069,866.3275862068965,866.4310344827586,867.1379310344828,91471.86801426871,111354.52318668253,113738.04518430438,118053.76248513674,129699.58620689655,140015.28061831155,150364.3460166468,161479.93252080856,172856.95035671818,189934.05380499404,207316.3043995244,237396.18311533885,248309.049940547,266336.6634958383,278483.9123067776,295545.4961355529,304720.04785969085,320876.68995243753,325428.09869203327,337283.764565993,355588.7743757431,368499.71819262777,374645.65309155756,388791.7268133175,400234.7086801427,414146.605529132,416185.4423305589,435193.98097502976,451219.9595719382,473736.9479785969,498560.6848989298,511546.3807966707,565637.6813317479,582507.4756242569,588015.2095719381,620291.9583828775,642741.9444114148,646497.5413198574,654102.1524970273,666613.0930439952,697741.1513079667,710709.3555291321,744560.566290131,781674.8754458976,792827.2452437573,820116.8775267538
0,1629,5.310543611131865,1.2798334790029744,-1.4537131466062312,-1.3931289927863952,-0.060584153819836145,16.770037123257694,0.30292002923945816,654.4618310711506,1460.7617359730268,1047.146364658079,15.158665347407565,0,0,874.551724137931,875.5689655172414,875.1206896551724,875.0344827586207,874.7413793103449,874.6034482758621,874.4827586206897,874.4137931034483,874.4137931034483,874.0,873.8103448275862,873.7931034482758,873.7241379310345,873.5862068965517,873.551724137931,873.4655172413793,873.6206896551724,873.5344827586207,873.7586206896551,873.6724137931035,873.6379310344828,873.5862068965517,873.4655172413793,873.551724137931,873.5344827586207,873.3793103448276,873.3103448275862,873.1206896551724,872.9655172413793,872.7413793103449,872.6896551724138,872.5172413793103,872.0172413793103,871.8965517241379,871.6896551724138,871.0862068965517,870.9137931034483,870.8620689655172,870.7413793103449,871.3448275862069,872.0689655172414,873.2931034482758,873.2068965517242,873.551724137931,874.5862068965517,875.6896551724138,91471.86801426871,111731.83145065399,114478.38198573129,122289.82639714624,132806.50208085612,142542.51516052315,150946.52556480377,160096.79429250894,173465.4494649227,197454.10344827586,211492.11920332938,249491.06064209275,258789.19976218787,273039.4839476813,276198.38525564806,288907.49019024963,297357.6492271106,303974.00743162894,308761.2175980975,319792.1857907253,338134.1964922711,345707.1736028537,361365.9384661118,372240.6956004756,389705.21432818077,400166.61474435194,410094.11058263975,421603.8992271106,433654.1712247325,451282.5365636148,479587.31747919135,488896.9393579072,514793.0169441142,525782.0237812129,533099.8692033293,557919.3891200952,571102.2856718192,574448.049940547,586723.2262187871,586278.9845422118,602515.5469678954,610847.3106420927,621340.3709869203,647217.281807372,657885.2080856123,673144.903686088
0,1476,5.970331093360637,1.2781697287299165,-1.549495514475687,-1.476380671964382,-0.07311484251130526,20.392887839303196,0.3655831134044783,654.9044469783353,1534.2131128848346,1065.1733181299885,14.32974511897477,0,0,874.551724137931,875.051724137931,874.4137931034483,873.8103448275862,872.8965517241379,871.4310344827586,870.8275862068965,869.8793103448276,869.3103448275862,868.5344827586207,867.9137931034483,867.4137931034483,866.8448275862069,865.9137931034483,865.5344827586207,864.6724137931035,864.3448275862069,863.8448275862069,863.448275862069,862.6379310344828,861.7931034482758,861.1206896551724,861.0,860.8103448275862,860.2931034482758,859.7068965517242,859.1551724137931,858.4310344827586,858.0862068965517,857.2758620689655,856.8275862068965,855.9137931034483,854.9137931034483,854.051724137931,853.3448275862069,852.2241379310345,851.4310344827586,851.0689655172414,850.6724137931035,849.8448275862069,849.2931034482758,848.5344827586207,847.6379310344828,848.0344827586207,848.1379310344828,847.3275862068965,91471.86801426871,103330.80766944113,106860.82877526755,106063.87782401901,114012.19619500595,124141.31420927467,133940.65992865636,142248.76129607612,151763.97265160526,167883.52467300833,181608.97532699167,205017.41498216407,221510.7173008323,239857.63049940547,248854.93846611178,263506.56510107015,273458.46730083233,287190.37247324607,301127.661117717,324225.6792508918,342156.8882282996,361584.1750891795,383198.2068965517,403190.87782401906,421691.55202140304,448644.3451248514,465941.40695600474,497683.3142092746,522446.8029131987,561195.0273483946,580224.5564803806,618639.5960166467,663803.1477407847,694870.8076694411,729744.6052318667,775756.2773483947,805062.93489893,808353.0986920333,828365.6340665875,863694.1655766943,907968.9313317479,939272.007431629,976412.3344233056,1020430.2401902499,1034578.8430439953,1068986.0823424493
0,396,6.6697369279532595,1.4094738109015872,-1.6890420533451438,-1.5475443898103944,-0.1414976635347497,40.37955046226456,0.7041649878278397,641.5140773158279,1723.7549234135668,1238.784390955507,12.817553808303362,0,0,874.551724137931,875.448275862069,876.0862068965517,876.1896551724138,876.5,877.1034482758621,877.6379310344828,878.0344827586207,878.3448275862069,878.7931034482758,879.051724137931,879.4655172413793,880.2586206896551,880.4827586206897,881.4310344827586,881.6379310344828,881.8448275862069,882.7586206896551,883.8793103448276,884.5689655172414,885.448275862069,885.4655172413793,885.8965517241379,886.9827586206897,887.6034482758621,887.7241379310345,888.5344827586207,889.2586206896551,889.448275862069,890.3103448275862,891.5862068965517,891.8620689655172,891.948275862069,892.3793103448276,893.1896551724138,893.4827586206897,894.5172413793103,894.8620689655172,895.8793103448276,896.4827586206897,897.1034482758621,898.3275862068965,898.9137931034483,899.7586206896551,900.1551724137931,901.1379310344828,91471.86801426871,100048.07491082045,109679.66498216409,113439.1881688466,120350.80172413793,139128.9548156956,154819.2654577883,170237.7229488704,175767.950059453,189538.50891795478,209279.98008323423,222786.6281212842,238073.67449464925,252204.62901307963,269670.10731272295,290867.40338882286,309779.64833531505,332591.42449464917,346023.1406064209,365680.0728299643,388153.3162901308,402316.59363852564,428128.0927467301,453346.5341854934,464861.9289536266,482847.1997621879,503561.6626040428,528872.1572532699,545203.8680142688,575237.455410226,595240.2080856124,628499.2913198574,653678.3593935792,662547.7871581452,681983.8088585018,698020.3531510107,722734.3186682522,722782.8430439953,728007.8992271108,757886.1807372174,781263.4030915577,825862.8409631392,857414.9408442329,896855.6658739595,903656.475921522,943505.5671819262
0,626,7.452674432732593,1.4112245995422892,-1.3355702722532123,-1.2085681900667586,-0.12700208218645387,36.43854187591564,0.637446549675849,818.6365648201028,1630.630711022273,1407.9633780696745,15.327271981315084,0,0,874.551724137931,876.0,876.3965517241379,877.051724137931,876.9137931034483,876.948275862069,877.448275862069,877.8275862068965,878.4137931034483,878.0689655172414,878.1724137931035,878.7241379310345,879.0344827586207,879.7068965517242,880.5,880.7068965517242,880.7241379310345,881.4827586206897,881.7931034482758,882.3620689655172,882.9827586206897,883.5172413793103,883.4827586206897,883.8965517241379,883.7758620689655,884.2241379310345,885.3103448275862,885.6551724137931,886.3965517241379,886.9655172413793,887.2758620689655,887.9655172413793,888.4310344827586,889.2241379310345,889.7586206896551,889.9137931034483,890.2068965517242,890.8793103448276,891.3103448275862,892.1551724137931,892.6896551724138,893.3965517241379,893.5344827586207,893.8448275862069,894.4137931034483,895.7586206896551,91471.86801426871,106779.44827586207,107405.44619500593,111836.49732461356,117534.38912009512,126304.87663495837,134339.04042806185,145533.7633769322,154889.55291319857,167412.78834720573,171751.65992865636,198365.16527942923,208728.9298454221,222060.86236623072,228947.97413793104,243830.79340071345,255795.40665873958,268632.87039239,280286.12960761,290009.57580261596,298388.7755648038,315372.4565992865,327176.66349583823,337517.16171224735,352690.76010701555,364638.4152794293,386883.66230677767,412380.7086801427,433085.51516052324,462806.89536266343,479926.3376932224,511618.4815695599,561759.6590368608,589382.5187277051,616925.6658739595,658666.389120095,696508.5434007135,719752.6233650417,745195.3174791916,783467.1310939358,823334.6967895363,873483.7565398336,878729.4557074913,908354.2000594529,950437.6218787157,983980.7693222355
0,887,8.20753423920993,1.5862770275823,-1.767144218067539,-1.6382046708536822,-0.1289395472138572,36.78676732882187,0.6437081753727095,689.690987670014,1733.064192195246,1294.6878098385662,14.56841365721785,0,0,874.551724137931,875.0689655172414,874.8448275862069,874.9827586206897,874.5172413793103,874.2931034482758,874.6551724137931,874.4310344827586,874.5862068965517,874.1379310344828,874.1551724137931,874.5689655172414,874.5,875.1206896551724,875.3103448275862,875.7241379310345,875.8965517241379,876.9137931034483,877.1379310344828,876.9655172413793,877.3103448275862,877.7758620689655,878.1379310344828,878.0862068965517,878.1379310344828,878.5,878.948275862069,879.0344827586207,878.9137931034483,879.1379310344828,879.7068965517242,879.6896551724138,879.0,879.1896551724138,879.7413793103449,879.5344827586207,879.2241379310345,879.6206896551724,879.4137931034483,879.3448275862069,880.3448275862069,880.6379310344828,880.7068965517242,881.051724137931,881.6724137931035,882.1379310344828,91471.86801426871,101529.06420927467,103854.44143876336,106008.12039239002,116217.38763376932,127510.10374554103,138402.08799048752,154447.83145065396,166538.2080856124,180244.08442330552,189863.82074910818,216905.7624851368,232730.14655172414,258913.96819262783,272061.179548157,290487.6135552913,305090.7824019025,328122.3546373365,345456.0844233056,365419.24019024963,404248.14506539836,430204.2428656361,456787.5671819263,495676.5270511296,521275.53269916767,551627.9396551724,567982.4973246135,603216.1712247324,640010.6994649225,682095.8775267539,703250.5520214031,740970.0416171226,780726.6551724138,821034.3950653983,852778.502080856,882158.2488109395,908957.0014863259,920183.1664684898,941920.4839476814,970899.9155766943,1005761.0190249702,1041851.6792508918,1070234.5520214033,1120041.1180142686,1141295.2892390012,1229335.877526754
0,799,9.036081503177511,1.7066318576877144,-1.6234295349284258,-1.467012635483741,-0.15641689944468484,44.85961477267199,0.7811461574211878,644.172781757053,1838.4101739511768,1306.4372167811723,10.669640496567272,0,0,874.551724137931,875.3620689655172,875.6724137931035,876.2586206896551,876.6206896551724,878.1206896551724,879.4310344827586,880.4827586206897,881.1379310344828,881.6724137931035,883.1896551724138,884.2241379310345,884.6551724137931,885.3448275862069,885.9137931034483,886.5862068965517,887.3103448275862,887.7241379310345,888.4137931034483,889.1724137931035,890.1034482758621,891.0862068965517,891.9310344827586,892.551724137931,893.8620689655172,894.6724137931035,895.6896551724138,896.2758620689655,899.0344827586207,900.7241379310345,902.3793103448276,903.7758620689655,905.6379310344828,907.1551724137931,908.6034482758621,909.948275862069,910.7758620689655,912.5689655172414,913.4827586206897,915.4655172413793,916.8620689655172,919.1896551724138,920.6724137931035,922.0344827586207,922.8448275862069,924.8793103448276,91471.86801426871,98606.61028537455,99495.25475624256,100741.29518430438,106932.09750297265,112777.00267538644,121476.2107609988,133304.8359096314,134198.15338882283,144374.3237217598,157052.8433412604,175356.9325208086,197879.0190249703,214861.3293697979,226663.1477407848,253257.58739595723,262569.48989298457,276472.4066587396,297240.690844233,311707.76337693224,350965.8858501783,372143.2511890607,389041.61593341257,422801.8335315101,444864.01545778837,473057.944411415,497003.8347205707,551710.820451843,583977.3781212842,625341.027348395,650849.6147443521,689279.7945897741,722922.9551129607,768113.6828180738,801628.6875743163,849522.2214625445,888440.518727705,926445.1417954816,955095.8703923901,991207.4901902496,1015100.0844233057,1076875.5674791913,1100708.220273484,1131460.0332936982,1158131.1310939358,1238547.037158145
0,387,9.768707927616164,1.8333610232876634,-1.4011918995875865,-1.2872576084716092,-0.11393429111597739,32.413547877678575,0.5696502817560168,615.0435866746459,1581.6996808298425,1116.5809894274885,15.121170173915441,0,0,874.551724137931,875.8103448275862,875.7758620689655,875.7586206896551,875.7413793103449,875.4310344827586,875.4137931034483,875.2586206896551,875.4137931034483,875.1379310344828,875.051724137931,875.2586206896551,875.3620689655172,875.1034482758621,875.1724137931035,875.0689655172414,874.9655172413793,875.0344827586207,874.9137931034483,874.5344827586207,874.6034482758621,874.9310344827586,875.3448275862069,875.9827586206897,876.4827586206897,876.7931034482758,877.7758620689655,878.051724137931,878.5,878.3275862068965,878.5172413793103,879.0,878.5172413793103,878.3103448275862,878.0862068965517,877.6034482758621,878.0344827586207,878.3275862068965,878.6896551724138,879.4310344827586,879.6551724137931,880.0862068965517,879.9827586206897,879.5689655172414,880.448275862069,880.551724137931,91471.86801426871,107108.56747919145,111042.31183115338,113932.66587395957,121391.12277051133,137065.3142092747,150422.9322235434,160619.053804994,168947.20808561234,187577.94649227112,198615.25594530322,224125.2951843044,235998.61028537457,248728.29964328182,246952.28061831155,264293.4435196195,271067.61950059456,279740.5850178359,284856.3201545779,291178.4557074911,311046.9634363852,329101.54696789535,331843.19143876346,339588.63763376937,347765.2841854934,353815.99167657556,361595.6566587396,386179.46284185484,407574.2844827586,431414.0823424495,449402.2841854934,465140.8965517241,503593.87039239,528212.9381688468,544466.5615338883,578030.2392984543,607917.5160523185,625187.4271700357,639280.4209274672,668243.8659334126,697182.9845422116,746184.4580856125,780161.9479785968,831453.8659334125,870675.488703924,938933.1438763377
