,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teacher_variance,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,2314,2.57057888822994,1.5265647390450556,-1.588347030881595,-1.561884863278783,-0.026462167602811452,6.510928683340055,0.13171558317128484,623.2275810097965,1336.6718161266012,867.3529264004019,14.475538638284707,0,0,874.551724137931,874.1896551724138,873.3965517241379,872.9310344827586,872.0344827586207,870.9310344827586,870.2413793103449,869.551724137931,869.3620689655172,868.5862068965517,868.1896551724138,867.7758620689655,867.2241379310345,866.2931034482758,866.0,865.4137931034483,865.1896551724138,864.9655172413793,864.6896551724138,864.1896551724138,863.448275862069,863.0689655172414,862.5172413793103,861.9827586206897,861.7241379310345,861.2931034482758,861.2413793103449,860.4655172413793,859.7931034482758,859.1379310344828,858.8793103448276,858.7758620689655,857.9655172413793,857.5172413793103,857.1034482758621,856.2068965517242,855.8103448275862,855.5172413793103,855.2413793103449,854.6206896551724,853.8965517241379,852.7413793103449,851.7931034482758,851.1379310344828,850.9137931034483,850.0172413793103,91471.86801426871,102073.25713436384,105749.9979191439,111078.92627824018,120747.99881093936,135750.581450654,146689.39001189062,161860.90249702736,169541.71373365042,189317.2770511296,204044.60196195004,229272.00148632584,243505.65665873958,263461.6554696789,273758.6206896552,284668.6218787158,289047.153686088,300611.79191438766,306813.5933412604,318166.60196195,336512.2473246135,348647.20214030915,359901.0772889418,379950.7065992865,394038.57907253265,407513.9658145065,418184.42449464917,443202.9384661118,467377.50891795487,490260.2913198574,507408.31302021403,520489.65665873955,565953.4126040428,575758.6634958383,585243.9203329369,614953.8537455411,634414.7398929845,638475.9393579073,641533.1486325802,646735.959571938,667154.1617122474,666604.4675980976,698525.7847800237,727237.9809750296,740697.4580856124,756499.7065992866
0,2605,3.6314494856472677,1.0271440047299725,-1.8061758474659526,-1.7828439238572575,-0.023331923608694804,5.828442912442837,0.11661943320097373,684.69322235434,1431.7297859690843,968.812326595323,16.87240344514918,0,0,874.551724137931,875.7586206896551,875.5172413793103,875.3275862068965,875.2413793103449,875.6896551724138,875.7068965517242,875.8275862068965,876.0172413793103,875.9655172413793,876.1551724137931,875.948275862069,876.051724137931,876.2068965517242,876.2241379310345,876.4310344827586,876.448275862069,876.4655172413793,877.1379310344828,877.1034482758621,877.1206896551724,877.2413793103449,877.6896551724138,877.6896551724138,878.1551724137931,878.2241379310345,878.2241379310345,878.448275862069,878.3965517241379,878.448275862069,878.3448275862069,878.2068965517242,878.2068965517242,878.2931034482758,878.3103448275862,877.8275862068965,877.9827586206897,877.9827586206897,878.0172413793103,878.0,878.3620689655172,878.6034482758621,878.2241379310345,878.051724137931,878.0172413793103,878.0344827586207,91471.86801426871,105808.63139120095,107906.5255648038,111871.46165279429,121019.355529132,136779.00713436384,150397.79340071348,166502.62544589775,180691.396254459,208565.5505350773,224988.82074910818,257842.2559453032,282826.5662901308,312165.7502972651,324044.44976218784,345596.41765755054,360567.9024970274,376654.6970868014,381914.1878715815,405684.57550535083,430514.3475029727,443854.63139120094,455330.62782401894,473555.2829964328,494301.61385255645,508462.89803805004,517904.5876932224,554747.1093935791,580391.9289536267,602938.4542211654,629634.2259215219,647779.7847800237,696742.233055886,715966.827883472,725524.4209274674,784990.3495838287,808511.741082045,817766.4997027348,837288.12039239,852954.7586206896,887485.8861474433,916116.8255053507,951791.5876932226,997303.7387039238,1023042.7755648037,1062555.8953626635
0,1788,4.536973794301351,0.9248508675687614,-1.5755708148644825,-1.549950415937615,-0.025620398926867637,6.389145957164448,0.12842094952700336,864.220416524411,1384.6163878456812,1200.6356435643565,16.68892876915261,0,0,874.551724137931,876.4655172413793,876.3965517241379,876.3793103448276,875.8103448275862,875.4827586206897,875.2586206896551,875.2241379310345,875.0862068965517,874.7068965517242,874.4137931034483,874.3103448275862,874.1896551724138,873.2758620689655,873.2068965517242,872.9655172413793,872.8448275862069,872.7068965517242,872.6379310344828,872.4827586206897,872.6034482758621,872.5,872.0172413793103,872.2068965517242,871.9310344827586,871.7413793103449,871.8103448275862,871.4827586206897,871.1379310344828,870.9655172413793,870.8448275862069,870.7413793103449,870.2241379310345,869.9827586206897,869.6896551724138,868.948275862069,869.4827586206897,869.3275862068965,869.5172413793103,869.2413793103449,869.2758620689655,868.8275862068965,867.948275862069,867.3103448275862,867.2241379310345,867.2758620689655,91471.86801426871,115742.31777645659,122898.65309155766,129688.37336504163,143849.22265160523,157126.3531510107,167016.2262187872,181979.72562425683,197025.59601664686,225827.86236623066,246760.41498216407,283452.4554102259,296577.4985136742,319814.7859690845,326856.1985731273,342219.9298454221,352785.475921522,360679.6899524376,369372.3344233056,389321.2152199762,409006.72205707495,420925.6982758621,435149.94797859696,454506.2675386445,469572.09869203327,484066.2607015458,494735.5674791914,523572.0772889417,545341.7051129607,569657.1022592152,590149.6138525566,613964.3986325803,657626.89803805,676201.7065992864,686236.972651605,732894.5662901311,743283.5600475624,747051.116825208,752122.0772889418,757452.5969084423,789520.3376932226,794167.5219976217,817202.1524970273,858669.007134364,875690.9325208085,908367.0273483946
0,2538,5.418979909228182,1.2196613390897884,-2.1857553639977976,-2.112182761082895,-0.07357260291490306,20.474869801308746,0.3677691730105372,905.9200416811393,1572.9224730809308,1423.0343869399096,16.490561714544317,0,0,874.551724137931,876.5344827586207,876.5344827586207,876.3448275862069,876.0344827586207,876.2413793103449,876.0172413793103,875.7758620689655,876.0862068965517,875.948275862069,876.0172413793103,876.1379310344828,876.0344827586207,875.6206896551724,875.3965517241379,875.4310344827586,875.3965517241379,875.1896551724138,875.0862068965517,875.1724137931035,875.0862068965517,875.0344827586207,874.5,874.3103448275862,874.6379310344828,874.7586206896551,874.7068965517242,874.8620689655172,874.5,874.1896551724138,874.0862068965517,874.3965517241379,873.7586206896551,873.5344827586207,873.7586206896551,873.4137931034483,873.3448275862069,873.6206896551724,873.5344827586207,873.7758620689655,874.7413793103449,876.8448275862069,878.2931034482758,879.6551724137931,880.9655172413793,882.2586206896551,91471.86801426871,110812.21432818072,114683.97294887037,117416.5707491082,129546.99881093936,146755.73483947682,165602.15487514864,179167.44976218787,191794.6304994055,214414.80766944113,225396.81004756244,264392.6016646849,289016.6539833532,315128.61474435206,331802.8599881094,362740.0383472057,377561.618608799,393649.7743757431,407907.45808561234,442382.0392390011,476257.1477407848,508869.5160523187,526105.8706896552,549159.8347205708,574044.3689060642,598189.7348394769,613191.1727110582,642149.9809750296,659785.0431034482,695496.774375743,725996.1132580263,747454.894470868,805296.8727705111,836220.6281212843,853348.4589774078,904274.7253269915,936621.329369798,954667.8216409036,984333.9729488704,1013717.3118311535,1053476.6055291318,1065215.2345422118,1074179.827883472,1108820.8466111773,1131117.688466112,1179534.8124256835
0,551,6.188515495979924,1.3540168801943462,-1.713697435409461,-1.5134749850459415,-0.20022245036351927,57.64290131037558,1.0002198312346953,782.9582065177048,1924.7208818944398,1648.3857174671516,15.327140984809,0,0,874.551724137931,875.2413793103449,875.6724137931035,876.3103448275862,876.3793103448276,876.1206896551724,875.9655172413793,876.6551724137931,877.551724137931,877.7413793103449,878.5,878.7413793103449,879.4827586206897,879.6551724137931,880.2758620689655,880.9137931034483,882.3448275862069,882.8620689655172,883.6724137931035,884.3275862068965,884.6551724137931,885.948275862069,886.5689655172414,887.4655172413793,887.7241379310345,888.551724137931,889.7758620689655,890.5689655172414,890.7931034482758,891.4827586206897,892.4655172413793,893.4137931034483,893.1551724137931,893.6206896551724,894.3620689655172,894.8793103448276,895.2758620689655,896.6724137931035,897.8103448275862,899.3793103448276,899.6206896551724,899.8448275862069,899.8103448275862,899.7241379310345,900.7586206896551,901.4137931034483,91471.86801426871,112789.7003567182,115485.66854934601,122955.04161712246,139774.06302021406,159625.17508917954,176939.5160523187,193967.77764565992,215090.04042806185,239183.77794292508,257057.2155172414,297527.12277051125,332272.3531510106,356928.5707491083,363163.57907253265,383105.8029131986,401151.8466111772,419338.9120095125,433097.01337693224,442612.9099286564,467034.3983353152,482226.1524970274,497935.03834720573,505810.3867419738,531432.5790725327,550529.7645659929,567007.5876932223,600044.2452437573,604950.2330558859,614762.3531510106,621937.4212247323,648906.6218787158,671914.8207491081,702164.5112960762,707726.0585612368,739434.7957788348,759109.1997621878,768000.2547562427,783548.7054102259,804384.4078478004,806762.511296076,817932.9931629013,820579.5674791916,842051.4066587397,862742.0451843045,908141.2425683709
0,385,6.916942256620561,1.2725859904426269,-1.4758027089178951,-1.2848478045673966,-0.1909549043504981,55.03523354507572,0.9550152748880034,605.1433320037229,1881.4951469219518,1389.4781279085228,11.506102397873903,0,0,874.551724137931,875.551724137931,876.4137931034483,877.2413793103449,878.1896551724138,879.4137931034483,880.5344827586207,881.4310344827586,882.7241379310345,883.051724137931,884.2068965517242,885.0172413793103,886.8103448275862,887.6724137931035,888.5689655172414,889.8620689655172,891.1034482758621,892.3448275862069,893.8793103448276,894.5689655172414,896.1724137931035,897.2758620689655,898.4310344827586,899.4137931034483,901.0344827586207,902.0862068965517,903.6206896551724,905.2586206896551,906.2241379310345,907.6551724137931,908.4827586206897,909.8103448275862,910.9310344827586,912.5,913.9310344827586,914.7758620689655,916.4137931034483,917.7413793103449,918.9827586206897,920.551724137931,922.0172413793103,924.1206896551724,925.7758620689655,927.1896551724138,928.3103448275862,929.7931034482758,91471.86801426871,100082.55766944113,95495.69084423305,100731.01070154578,108764.25713436386,124881.44946492271,138494.21432818074,153134.72800237813,163053.23424494648,180845.49732461353,199057.88822829968,214536.32728894174,234593.32609988115,250236.4961355529,256442.0728299643,265769.80856123666,276149.4720570749,291636.46730083233,300929.48543400713,313851.4176575505,331266.72889417363,353550.3032104638,363159.55558858503,371438.8977407848,394460.8953626635,410415.4236028537,427659.2009512485,451510.22621878714,474618.00148632587,496619.43281807384,502586.6290130797,527228.6019619501,562520.581450654,591636.3189655172,621865.7883472057,651694.3807966707,680364.8977407848,692726.053804994,717325.0859096315,752848.9024970273,793293.3272889417,825960.2095719381,855026.5876932223,877717.7054102259,906029.6623067778,972975.7158145065
0,242,7.7552551949161215,1.3574529612201385,-1.4002672421957605,-1.2599978370445282,-0.1402694051512323,40.08460553258524,0.6992578849098849,639.4135906040268,1644.2543344519015,1209.6898769574943,12.634031373475192,0,0,874.551724137931,875.6379310344828,876.5344827586207,877.1724137931035,878.1206896551724,879.0172413793103,880.2758620689655,880.5,881.1034482758621,881.551724137931,882.8793103448276,884.0344827586207,885.051724137931,885.5344827586207,885.8448275862069,886.3275862068965,887.1379310344828,888.3448275862069,889.4137931034483,890.3965517241379,890.8965517241379,892.1724137931035,892.9137931034483,893.7413793103449,894.7413793103449,896.1034482758621,897.2241379310345,898.2068965517242,898.9655172413793,900.1551724137931,900.8793103448276,901.5689655172414,902.6206896551724,903.3965517241379,904.6896551724138,905.9655172413793,906.4137931034483,907.7413793103449,908.448275862069,908.9137931034483,910.0172413793103,911.1034482758621,911.5862068965517,912.8275862068965,914.448275862069,915.6206896551724,91471.86801426871,108269.85166468492,106818.76605231865,109820.00475624256,118502.89922711058,139590.7410820452,153326.54458977404,163159.0431034483,174505.88585017834,186978.59215219977,203545.2095719382,222904.72294887042,235330.46284185493,253049.76605231868,262411.44143876334,271756.18579072534,281134.9120095125,305701.19143876334,322152.3460166468,341580.23929845425,364545.12722948863,385954.17717003566,400226.45808561245,419608.5020808561,437058.5710463734,449164.8513674197,463017.5532104638,499843.0606420928,521792.2746730083,535878.3724732462,556346.037158145,588572.9693816885,624842.5457788346,656042.3082639715,676460.4209274673,703635.033293698,726303.8977407848,754741.1227705113,772377.9714625448,783255.320154578,814174.3617717006,850850.6789536267,869342.7598097504,897136.8668252081,912841.0059453034,949050.5112960761
0,398,8.515211776755322,1.4896181205223347,-1.2782357528323365,-1.138388532174791,-0.13984722065754537,39.82268284748907,0.6946641895362232,652.3134289887447,1659.5430019761147,1257.3893805309735,15.370919047200365,0,0,874.551724137931,875.4137931034483,875.6379310344828,876.3793103448276,876.551724137931,876.5689655172414,877.1724137931035,877.6551724137931,878.3965517241379,878.2931034482758,878.3965517241379,878.448275862069,878.8620689655172,879.2413793103449,880.1896551724138,880.3620689655172,880.7586206896551,881.2586206896551,881.948275862069,882.1379310344828,882.5862068965517,883.1206896551724,883.4655172413793,884.5344827586207,886.1551724137931,887.051724137931,887.5172413793103,887.4310344827586,888.2758620689655,888.8965517241379,889.1724137931035,889.2931034482758,889.5344827586207,889.9655172413793,890.8620689655172,890.8620689655172,891.3793103448276,892.1896551724138,892.9655172413793,894.1206896551724,895.0,895.6379310344828,895.9310344827586,895.5172413793103,895.4310344827586,895.2931034482758,91471.86801426871,102876.242568371,100517.23097502971,100520.09750297265,107544.66111771701,116621.86593341258,123431.79785969084,134558.12247324613,147727.54964328182,162585.31064209278,173862.79102259217,201498.7990487515,215430.04994054697,232471.49346016647,241073.3605826397,253341.67925089182,267232.94173602853,275944.0193222355,292457.87663495843,309660.01545778837,331227.1046373365,347316.27853745536,358758.2488109394,372511.1798454221,377532.3379904875,394622.2214625445,399868.422116528,422692.7280023782,437429.9928656362,462183.8858501784,483883.9013079667,508010.4485731273,537991.4557074911,561763.2401902498,574213.1533888228,600216.0154577884,613714.6492271106,622749.4985136741,637548.9988109394,643864.1750891794,665418.724137931,675748.1964922711,686822.6504161713,716892.5600475624,738642.7624851366,782799.2416765755
0,1018,9.355567699191214,1.6220631998503345,-2.200606019946443,-2.0184812701666384,-0.18212474977980458,52.26049096080048,0.9083763809551124,723.0089070048309,2021.736865942029,1602.111111111111,14.163603690662722,0,0,874.551724137931,874.2758620689655,874.0344827586207,874.4137931034483,874.1896551724138,873.3448275862069,873.5344827586207,873.6206896551724,873.5172413793103,872.8448275862069,873.551724137931,873.4827586206897,873.3275862068965,873.3620689655172,873.8965517241379,874.1206896551724,874.6724137931035,874.7413793103449,874.8275862068965,875.0,875.3275862068965,875.3793103448276,875.2758620689655,875.3103448275862,876.1206896551724,876.8448275862069,877.7241379310345,877.3448275862069,877.6206896551724,878.3103448275862,879.3448275862069,880.5689655172414,881.6896551724138,883.7931034482758,885.4827586206897,887.1896551724138,888.5689655172414,888.8275862068965,890.1896551724138,893.3965517241379,895.1206896551724,896.3620689655172,897.2758620689655,898.5344827586207,899.9137931034483,899.7586206896551,91471.86801426871,96848.4066587396,96182.51605231868,100315.82877526754,108172.22265160523,120397.74316290132,133431.45570749108,150490.58026159336,162966.18073721763,180322.5448870392,197688.10939357904,217100.146254459,238963.66854934604,263486.8171819263,280871.1272294887,313450.83026159334,339704.90992865636,371378.88139120094,394972.3840665874,437510.3103448276,471426.7375148633,514474.4768133175,559627.8894173603,606643.9381688468,634215.8302615932,670499.9931629013,711011.7859690845,767135.570749108,818175.4078478003,897547.8692033294,952290.8810939357,1020936.4521403093,1102113.5588585017,1143039.6123662307,1215899.4221165278,1269467.1881688465,1357359.7969678955,1401737.1771700354,1443702.7054102255,1499269.5841260406,1573302.761296076,1652809.6102853746,1726602.1997621877,1791217.0419143878,1878130.1822235428,2033456.6313912014
0,219,10.058380491432102,1.6473536957269428,-1.0271047328830971,-0.8759854487844068,-0.15111928409869024,43.11332778918198,0.7508647281974333,597.5721554522327,1576.6061935257478,1203.3687165540837,12.618836933928117,0,0,874.551724137931,876.0862068965517,876.3620689655172,876.6379310344828,875.9655172413793,875.5689655172414,875.551724137931,876.0,875.7931034482758,875.8620689655172,875.8965517241379,875.6551724137931,875.551724137931,875.8275862068965,876.7413793103449,877.3620689655172,877.5344827586207,877.8620689655172,878.4655172413793,878.448275862069,878.551724137931,878.7413793103449,878.7758620689655,879.2068965517242,879.1551724137931,879.6551724137931,879.9137931034483,879.6551724137931,880.4137931034483,880.5862068965517,880.7413793103449,880.5689655172414,880.2241379310345,881.1551724137931,881.7068965517242,882.6551724137931,882.6896551724138,883.7586206896551,885.0862068965517,885.6896551724138,885.4655172413793,885.3448275862069,884.5862068965517,884.7241379310345,884.551724137931,884.3448275862069,91471.86801426871,108754.25118906065,105528.54131985732,99580.57580261593,104079.82639714626,112984.00386444709,115909.31629013081,123862.72413793103,128993.09512485136,141592.9464922711,146067.81688466112,157958.05350772888,162171.97146254458,167270.45303210465,173818.08828775267,180723.19649227112,186398.04191438766,188926.15338882286,193541.5246730083,198179.52318668252,204160.6266349584,208498.67449464923,219809.03596908445,229478.75029726516,245409.16557669442,253455.05350772888,256780.21670630202,274519.8466111772,286044.5529131986,307445.1736028537,314734.0882877527,330698.62455410225,354758.0359690845,373804.5793697979,388131.4830558858,398454.15695600474,411726.04161712254,418619.5279429251,431357.5960166468,457353.2829964328,475534.007431629,491560.8466111771,516001.6218787159,546440.7514863259,561356.4542211652,594297.8810939358
