,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,54009,24149,25228,25992,26956,27902,28742,29711,30331,31023,31293,32381,32629,33343,34068,35051,35962,36902,37834,37855,38913,39282,39719,40691,41762,42673,43656,44685,45345,45811,47110,47996,48801,50008,50968,52458,53083,53207,53897,55565,56486,57263,58203,59045,59911,60736,61764,62791,63746,64779,65609,66831,67809,69053,70444,71102,72227,73008,73841,74873
1,54339,24304,25339,26115,27148,28011,28853,29849,30453,31175,31431,32566,32731,33501,34200,35229,36127,37066,37994,38058,39068,39422,39892,40853,41990,42843,43916,45000,45560,45974,47320,48166,48945,50238,51277,52865,53323,53386,54110,55953,56697,57539,58506,59284,60176,60947,62056,63076,64046,65032,65839,67140,68077,69280,70643,71224,72477,73171,74018,75115
2,54329,24429,25442,26304,27326,28176,28974,30023,30595,31333,31601,32751,32895,33669,34343,35387,36291,37217,38123,38183,39201,39581,40071,41029,42188,43003,44065,45169,45696,46155,47500,48325,49065,50429,51450,52985,53459,53554,54238,56119,56829,57706,58716,59415,60337,61081,62268,63247,64191,65185,65992,67326,68251,69488,70761,71354,72611,73286,74175,75309
3,54319,24535,25562,26444,27526,28309,29118,30156,30738,31495,31768,32903,32998,33782,34506,35520,36416,37317,38241,38331,39349,39726,40226,41172,42360,43139,44199,45318,45813,46264,47630,48479,49227,50618,51612,53098,53582,53684,54327,56281,56944,57847,58838,59540,60470,61229,62438,63402,64333,65267,66129,67507,68403,69634,70908,71455,72761,73420,74317,75467
4,54101,24709,25717,26634,27805,28483,29304,30331,30956,31724,32011,33102,33212,33980,34667,35721,36600,37519,38428,38518,39523,39943,40468,41426,42615,43353,44459,45588,46040,46468,47831,48682,49437,50850,51824,53301,53745,53906,54517,56512,57126,58075,59045,59722,60688,61451,62707,63568,64528,65462,66365,67732,68586,69885,71126,71671,72969,73614,74533,75734
5,66091,24910,25945,26922,28121,28699,29539,30554,31240,32041,32306,33359,33446,34256,34915,35978,36847,37753,38660,38731,39739,40257,40827,41692,42963,43620,44748,45887,46274,46718,48067,48903,49662,51142,52102,53513,53973,54191,54752,56816,57369,58387,59366,59955,60946,61731,63033,63850,64799,65685,66648,68042,68857,70211,71346,71880,73195,73823,74791,76059
6,66031,25033,26107,27130,28357,28863,29726,30727,31430,32257,32520,33523,33588,34438,35098,36151,37031,37952,38783,38907,39909,40426,41026,41897,43223,43799,44935,46083,46476,46884,48240,49086,49825,51372,52312,53679,54170,54372,54926,57043,57525,58614,59571,60133,61118,61939,63249,64044,64974,65860,66796,68229,69040,70397,71494,72044,73330,74009,74971,76287
7,66041,25155,26266,27280,28584,29022,29889,30886,31642,32453,32723,33677,33769,34638,35259,36339,37225,38125,38972,39080,40097,40653,41216,42113,43417,43993,45164,46286,46679,47045,48399,49297,50005,51556,52515,53867,54356,54570,55076,57237,57684,58802,59822,60279,61293,62131,63468,64230,65171,66019,67011,68421,69208,70621,71649,72208,73475,74186,75149,76501
8,66051,25234,26361,27427,28727,29142,30031,31019,31734,32651,32874,33834,33938,34801,35392,36471,37370,38252,39133,39221,40233,40750,41359,42264,43557,44146,45292,46444,46803,47174,48559,49456,50140,51731,52634,53973,54495,54705,55210,57383,57791,58958,59974,60387,61415,62270,63625,64391,65329,66160,67134,68553,69351,70826,71758,72298,73627,74319,75281,76659
9,66379,25353,26524,27601,28926,29258,30173,31154,31884,32831,33008,34025,34081,34945,35552,36665,37518,38432,39284,39404,40377,40935,41548,42446,43781,44312,45503,46657,47037,47337,48727,49630,50301,51901,52804,54110,54640,54884,55354,57566,57957,59161,60171,60560,61552,62416,63827,64580,65452,66303,67328,68717,69490,71011,71884,72418,73791,74468,75427,76848
