,time,loc,op,stop
0,34627,0.0,0.0,-1
1,34628,0.0,0.09166666666666666,65009
2,34629,0.0,0.09166666666666666,65009
3,34630,0.0,0.09166666666666666,65009
4,34631,0.0,0.09166666666666666,65009
5,34632,0.0,0.09166666666666666,65009
6,34633,0.0,0.09166666666666666,65009
7,34634,0.0,0.09166666666666666,65009
8,34635,0.0,0.09166666666666666,65009
9,34636,0.0,0.09166666666666666,65009
10,34637,0.0,0.09166666666666666,65009
11,34638,0.0,0.09166666666666666,65009
12,34639,0.0,0.09166666666666666,65009
13,34640,0.0,0.09166666666666666,65009
14,34641,0.0,0.09166666666666666,65009
15,34642,0.0,0.09166666666666666,65009
16,34643,0.0,0.09166666666666666,65009
17,34644,0.0,0.09166666666666666,65009
18,34645,0.0,0.09166666666666666,65009
19,34646,0.0,0.09166666666666666,65009
20,34647,0.0,0.09166666666666666,65009
21,34648,0.0,0.09166666666666666,65009
22,34649,0.0,0.09166666666666666,65009
23,34650,0.0,0.09166666666666666,65009
24,34651,0.0,0.09166666666666666,65009
25,34652,0.0,0.09166666666666666,65009
26,34653,0.0,0.09166666666666666,65009
27,34654,0.0,0.09166666666666666,65009
28,34655,0.0,0.09166666666666666,65009
29,34656,0.0,0.09166666666666666,65009
30,34657,0.0,0.09166666666666666,65009
31,34658,0.0,0.09166666666666666,65009
32,34659,0.0,0.09166666666666666,65009
33,34660,0.0,0.09166666666666666,65009
34,34661,0.0,0.09166666666666666,65009
35,34662,0.006166666666666667,0.09166666666666666,-1
36,34663,0.012333333333333333,0.09166666666666666,-1
37,34664,0.0185,0.09166666666666666,-1
38,34665,0.024666666666666667,0.09166666666666666,-1
39,34666,0.030833333333333334,0.09166666666666666,-1
40,34667,0.037,0.09166666666666666,-1
41,34668,0.043166666666666666,0.09166666666666666,-1
42,34669,0.04933333333333333,0.09166666666666666,-1
43,34670,0.0555,0.09166666666666666,-1
44,34671,0.06166666666666667,0.09166666666666666,-1
45,34672,0.06783333333333333,0.09166666666666666,-1
46,34673,0.074,0.09166666666666666,-1
47,34674,0.08016666666666666,0.09166666666666666,-1
48,34675,0.08633333333333333,0.09166666666666666,-1
49,34676,0.0925,0.09166666666666666,-1
50,34677,0.09866666666666667,0.09166666666666666,-1
51,34678,0.10483333333333333,0.09166666666666666,-1
52,34679,0.111,0.09166666666666666,-1
53,34680,0.11716666666666667,0.09166666666666666,-1
54,34681,0.12333333333333334,0.09166666666666666,-1
55,34682,0.1295,0.09166666666666666,-1
56,34683,0.13566666666666666,0.09166666666666666,-1
57,34684,0.1418333333333333,0.09166666666666666,-1
58,34685,0.14799999999999996,0.09166666666666666,-1
59,34686,0.15416666666666662,0.09166666666666666,-1
60,34687,0.16033333333333327,0.09166666666666666,-1
61,34688,0.16649999999999993,0.09166666666666666,-1
62,34689,0.17266666666666658,0.09166666666666666,-1
63,34690,0.17883333333333323,0.09166666666666666,-1
64,34691,0.1849999999999999,0.09166666666666666,-1
65,34692,0.19116666666666654,0.09166666666666666,-1
66,34693,0.1973333333333332,0.09166666666666666,-1
67,34694,0.20349999999999985,0.09166666666666666,-1
68,34695,0.2096666666666665,0.09166666666666666,-1
69,34696,0.21583333333333315,0.09166666666666666,-1
70,34697,0.2219999999999998,0.09166666666666666,-1
71,34698,0.22816666666666646,0.09166666666666666,-1
72,34699,0.23433333333333312,0.09166666666666666,-1
73,34700,0.24049999999999977,0.09166666666666666,-1
74,34701,0.24666666666666642,0.09166666666666666,-1
75,34702,0.2528333333333331,0.09166666666666666,-1
76,34703,0.25899999999999973,0.09166666666666666,-1
77,34704,0.2651666666666664,0.09166666666666666,-1
78,34705,0.27133333333333304,0.09166666666666666,-1
79,34706,0.2774999999999997,0.09166666666666666,-1
80,34707,0.28366666666666634,0.09166666666666666,-1
81,34708,0.289833333333333,0.09166666666666666,-1
82,34709,0.29599999999999965,0.09166666666666666,-1
83,34710,0.3021666666666663,0.09166666666666666,-1
84,34711,0.30833333333333296,0.09166666666666666,-1
85,34712,0.3144999999999996,0.09166666666666666,-1
86,34713,0.32066666666666627,0.09166666666666666,-1
87,34714,0.3268333333333329,0.09166666666666666,-1
88,34715,0.3329999999999996,0.09166666666666666,-1
89,34716,0.33916666666666623,0.09166666666666666,-1
90,34717,0.3453333333333329,0.09166666666666666,-1
91,34718,0.35149999999999954,0.09166666666666666,-1
92,34719,0.3576666666666662,0.09166666666666666,-1
93,34720,0.36383333333333284,0.09166666666666666,-1
94,34721,0.3699999999999995,0.09166666666666666,-1
95,34722,0.37616666666666615,0.09166666666666666,-1
96,34723,0.3823333333333328,0.09166666666666666,-1
97,34724,0.38849999999999946,0.09166666666666666,-1
98,34725,0.3946666666666661,0.09166666666666666,-1
99,34726,0.3946666666666661,0.09166666666666666,65259
100,34727,0.40083333333333276,0.09166666666666666,-1
101,34728,0.4069999999999994,0.09166666666666666,-1
102,34729,0.41316666666666607,0.09166666666666666,-1
103,34730,0.4193333333333327,0.09166666666666666,-1
104,34731,0.4254999999999994,0.09166666666666666,-1
105,34732,0.43166666666666603,0.09166666666666666,-1
106,34733,0.4378333333333327,0.09166666666666666,-1
107,34734,0.44399999999999934,0.09166666666666666,-1
108,34735,0.450166666666666,0.09166666666666666,-1
109,34736,0.45633333333333265,0.09166666666666666,-1
110,34737,0.4624999999999993,0.09166666666666666,-1
111,34738,0.46866666666666595,0.09166666666666666,-1
112,34739,0.4748333333333326,0.09166666666666666,-1
113,34740,0.48099999999999926,0.09166666666666666,-1
114,34741,0.4871666666666659,0.09166666666666666,-1
